"","X","city","date","nofcases","GZapproved","cumGZ","lnGZ","nofcases14","mobility","観測所","avg_temp","rainfall","SOE","datedum","lmobility","cumcases","pop","scaled_cases","scaled_cases14"
"7289",7289,"韮崎市","2020-11-30",0,0,12,2.56494935746154,0,33172,"韮崎",5.9,0,0,"2020-11-30",10.4094614255711,13.49,29124,0,0
"7290",7290,"鳴沢村","2020-11-30",0,0,9,2.30258509299405,0,4043,"河口湖",3.3,0,0,"2020-11-30",8.30474226964077,0.495,3133,0,0
"7291",7291,"上野原市","2020-12-01",0.774,0,27,3.3322045101752,0.951,23303,"大月",5.3,0,0,"2020-12-01",10.0563373866303,11.393,22799,3.39488574060266,4.17123558050792
"7292",7292,"中央市","2020-12-01",0,0,16,2.83321334405622,0,29796,"甲府",7.7,0,0,"2020-12-01",10.3021294352962,8.739,30978,0,0
"7293",7293,"丹波山村","2020-12-01",0.018,0,0,0,0.023,515,"勝沼",6.8,0,0,"2020-12-01",6.24416690066374,0.121,540,3.33333333333333,4.25925925925926
"7294",7294,"北杜市","2020-12-01",0,0,45,3.8286413964891,0,47715,"大泉",4.5,0,0,"2020-12-01",10.7730010928514,9.718,46421,0,0
"7295",7295,"南アルプス市","2020-12-01",0,0,22,3.13549421592915,0,67371,"韮崎",5.9,0,0,"2020-12-01",11.1179699372467,28.349,71370,0,0
"7296",7296,"南部町","2020-12-01",0,0,4,1.6094379124341,0,7328,"南部",8,0,0,"2020-12-01",8.89945790635397,1.22,7569,0,0
"7297",7297,"大月市","2020-12-01",0.798,0,22,3.13549421592915,0.98,24357,"大月",5.3,0,0,"2020-12-01",10.1005745615306,5.116,23516,3.39343425752679,4.16737540398027
"7298",7298,"富士吉田市","2020-12-01",1.641,0,32,3.49650756146648,0,45337,"河口湖",3.3,0,0,"2020-12-01",10.7218787551322,11.764,48331,3.39533632658128,0
"7299",7299,"富士川町","2020-12-01",0,0,11,2.484906649788,0,13169,"切石",5.9,0,0,"2020-12-01",9.48562086171022,3.269,14855,0,0
"7300",7300,"富士河口湖町","2020-12-01",0.902,0,58,4.07753744390572,0,34131,"河口湖",3.3,0,0,"2020-12-01",10.4379613412078,5.687,26562,3.3958286273624,0
"7301",7301,"小菅村","2020-12-01",0.024,0,1,0.693147180559945,0.03,NA,"勝沼",6.8,0,0,"2020-12-01",NA,0.156,715,3.35664335664336,4.1958041958042
"7302",7302,"山中湖村","2020-12-01",0.197,0,20,3.04452243772342,0,8573,"山中",2.1,0,0,"2020-12-01",9.05637300867876,1.032,5789,3.4030057004664,0
"7303",7303,"山梨市","2020-12-01",0,0,21,3.09104245335832,0,32758,"勝沼",6.8,0,0,"2020-12-01",10.3969024860423,8.69,34357,0,0
"7304",7304,"市川三郷町","2020-12-01",0,0,6,1.94591014905531,0,16395,"切石",5.9,0,0,"2020-12-01",9.70473168927875,3.369,15604,0,0
"7305",7305,"忍野村","2020-12-01",0.326,0,4,1.6094379124341,0,8466,"山中",2.1,0,0,"2020-12-01",9.04381342108087,1.713,9595,3.39760291818656,0
"7306",7306,"早川町","2020-12-01",0,0,2,1.09861228866811,0,1223,"切石",5.9,0,0,"2020-12-01",7.10906213568717,0.161,1018,0,0
"7307",7307,"昭和町","2020-12-01",0,0,58,4.07753744390572,0,32545,"甲府",7.7,0,0,"2020-12-01",10.3903790260065,5.972,20452,0,0
"7308",7308,"甲州市","2020-12-01",0,0,23,3.17805383034795,0,29739,"勝沼",6.8,0,0,"2020-12-01",10.300214594701,7.022,30990,0,0
"7309",7309,"甲府市","2020-12-01",1,0,208,5.34233425196481,1.703,194427,"甲府",7.7,0,0,"2020-12-01",12.1778120502532,158.079,187171,0.53427080049794,0.909863173247992
"7310",7310,"甲斐市","2020-12-01",0,0,41,3.73766961828337,0,71428,"甲府",7.7,0,0,"2020-12-01",11.176445228317,22.258,75522,0,0
"7311",7311,"笛吹市","2020-12-01",0,0,51,3.95124371858143,0,67405,"古関",4.5,0,0,"2020-12-01",11.1184744781252,26.807,68924,0,0
"7312",7312,"西桂町","2020-12-01",0.144,0,1,0.693147180559945,0,4468,"河口湖",3.3,0,0,"2020-12-01",8.40469616018909,0.753,4238,3.39782916470033,0
"7313",7313,"身延町","2020-12-01",0,0,5,1.79175946922805,0,12629,"切石",5.9,0,0,"2020-12-01",9.44375103564617,2.829,11306,0,0
"7314",7314,"道志村","2020-12-01",0.056,0,2,1.09861228866811,0.069,1571,"大月",5.3,0,0,"2020-12-01",7.35946763825562,0.36,1652,3.38983050847458,4.17675544794189
"7315",7315,"都留市","2020-12-01",1.014,0,17,2.89037175789616,1.245,30514,"大月",5.3,0,0,"2020-12-01",10.3259408736731,7.349,29859,3.39596101677886,4.16959710640008
"7316",7316,"韮崎市","2020-12-01",0,0,12,2.56494935746154,0,33285,"韮崎",5.9,0,0,"2020-12-01",10.4128621240348,13.49,29124,0,0
"7317",7317,"鳴沢村","2020-12-01",0.106,0,9,2.30258509299405,0,3123,"河口湖",3.3,0,0,"2020-12-01",8.04654935728308,0.601,3133,3.3833386530482,0
"7318",7318,"上野原市","2020-12-02",0.627,0,27,3.3322045101752,0,NA,"大月",4.9,0,0,"2020-12-02",NA,12.02,22799,2.75012061932541,0
"7319",7319,"中央市","2020-12-02",0.151,0,16,2.83321334405622,0,NA,"甲府",9.3,0,0,"2020-12-02",NA,8.89,30978,0.48744270127187,0
"7320",7320,"丹波山村","2020-12-02",0.015,0,0,0,0,NA,"勝沼",7.7,0,0,"2020-12-02",NA,0.136,540,2.77777777777778,0
"7321",7321,"北杜市","2020-12-02",0.226,0,45,3.8286413964891,0,NA,"大泉",5.3,0,0,"2020-12-02",NA,9.944,46421,0.486848624544926,0
"7322",7322,"南アルプス市","2020-12-02",0.347,0,22,3.13549421592915,0.214,NA,"韮崎",7.8,0,0,"2020-12-02",NA,28.696,71370,0.486198682919994,0.299845873616365
"7323",7323,"南部町","2020-12-02",0.037,0,4,1.6094379124341,0,NA,"南部",9.1,0,0,"2020-12-02",NA,1.257,7569,0.48883604174924,0
"7324",7324,"大月市","2020-12-02",0.647,0,22,3.13549421592915,0,NA,"大月",4.9,0,0,"2020-12-02",NA,5.763,23516,2.7513182514033,0
"7325",7325,"富士吉田市","2020-12-02",1.329,0,32,3.49650756146648,0.495,NA,"河口湖",2.7,0,0,"2020-12-02",NA,13.093,48331,2.74978792079618,1.02418737456291
"7326",7326,"富士川町","2020-12-02",0.072,0,11,2.484906649788,0,NA,"切石",7.5,0,0,"2020-12-02",NA,3.341,14855,0.484685291147762,0
"7327",7327,"富士河口湖町","2020-12-02",0.73,0,58,4.07753744390572,0.272,NA,"河口湖",2.7,0,0,"2020-12-02",NA,6.417,26562,2.74828702657932,1.02401927565695
"7328",7328,"小菅村","2020-12-02",0.02,0,1,0.693147180559945,0,NA,"勝沼",7.7,0,0,"2020-12-02",NA,0.176,715,2.7972027972028,0
"7329",7329,"山中湖村","2020-12-02",0.159,0,20,3.04452243772342,0.059,NA,"山中",1.9,0,0,"2020-12-02",NA,1.191,5789,2.74658835722923,1.01917429607877
"7330",7330,"山梨市","2020-12-02",0.167,0,21,3.09104245335832,0,NA,"勝沼",7.7,0,0,"2020-12-02",NA,8.857,34357,0.486072707163024,0
"7331",7331,"市川三郷町","2020-12-02",0.076,0,6,1.94591014905531,0,NA,"切石",7.5,0,0,"2020-12-02",NA,3.445,15604,0.48705460138426,0
"7332",7332,"忍野村","2020-12-02",0.264,0,4,1.6094379124341,0.098,NA,"山中",1.9,0,0,"2020-12-02",NA,1.977,9595,2.75143303804065,1.02136529442418
"7333",7333,"早川町","2020-12-02",0.005,0,2,1.09861228866811,0,NA,"切石",7.5,0,0,"2020-12-02",NA,0.166,1018,0.491159135559921,0
"7334",7334,"昭和町","2020-12-02",0.099,0,58,4.07753744390572,0,NA,"甲府",9.3,0,0,"2020-12-02",NA,6.071,20452,0.484060238607471,0
"7335",7335,"甲州市","2020-12-02",0.151,0,23,3.17805383034795,0,NA,"勝沼",7.7,0,0,"2020-12-02",NA,7.173,30990,0.487253952888028,0
"7336",7336,"甲府市","2020-12-02",0.91,0,208,5.34233425196481,2.56,NA,"甲府",9.3,0,0,"2020-12-02",NA,158.989,187171,0.486186428453126,1.36773324927473
"7337",7337,"甲斐市","2020-12-02",0.367,0,41,3.73766961828337,0.226,NA,"甲府",9.3,0,0,"2020-12-02",NA,22.625,75522,0.485951113582797,0.299250549508752
"7338",7338,"笛吹市","2020-12-02",0.335,0,51,3.95124371858143,0,NA,"古関",4.9,0,0,"2020-12-02",NA,27.142,68924,0.486042597643782,0
"7339",7339,"西桂町","2020-12-02",0.117,0,1,0.693147180559945,0.043,NA,"河口湖",2.7,0,0,"2020-12-02",NA,0.87,4238,2.76073619631902,1.0146295422369
"7340",7340,"身延町","2020-12-02",0.055,0,5,1.79175946922805,0,NA,"切石",7.5,0,0,"2020-12-02",NA,2.884,11306,0.486467362462409,0
"7341",7341,"道志村","2020-12-02",0.045,0,2,1.09861228866811,0,NA,"大月",4.9,0,0,"2020-12-02",NA,0.405,1652,2.72397094430993,0
"7342",7342,"都留市","2020-12-02",0.821,0,17,2.89037175789616,0,NA,"大月",4.9,0,0,"2020-12-02",NA,8.17,29859,2.74958973843732,0
"7343",7343,"韮崎市","2020-12-02",0.142,0,12,2.56494935746154,0,NA,"韮崎",7.8,0,0,"2020-12-02",NA,13.632,29124,0.487570388682873,0
"7344",7344,"鳴沢村","2020-12-02",0.086,0,9,2.30258509299405,0.032,NA,"河口湖",2.7,0,0,"2020-12-02",NA,0.687,3133,2.7449728694542,1.0213852537504
"7345",7345,"上野原市","2020-12-03",1.806,0,27,3.3322045101752,0.577,NA,"大月",7.4,0,0,"2020-12-03",NA,13.826,22799,7.9214000614062,2.53081275494539
"7346",7346,"中央市","2020-12-03",0.113,0,16,2.83321334405622,0,NA,"甲府",9.9,0,0,"2020-12-03",NA,9.003,30978,0.364775001614049,0
"7347",7347,"丹波山村","2020-12-03",0.043,0,0,0,0.014,NA,"勝沼",8.8,0,0,"2020-12-03",NA,0.179,540,7.96296296296296,2.59259259259259
"7348",7348,"北杜市","2020-12-03",0.169,0,45,3.8286413964891,0,NA,"大泉",6.8,0,0,"2020-12-03",NA,10.113,46421,0.364059369681825,0
"7349",7349,"南アルプス市","2020-12-03",0.26,0,22,3.13549421592915,0,NA,"韮崎",8,0,0,"2020-12-03",NA,28.956,71370,0.364298724954463,0
"7350",7350,"南部町","2020-12-03",0.028,0,4,1.6094379124341,0,NA,"南部",9.9,0,0,"2020-12-03",NA,1.285,7569,0.369929977539966,0
"7351",7351,"大月市","2020-12-03",1.863,0,22,3.13549421592915,0.595,NA,"大月",7.4,0,0,"2020-12-03",NA,7.626,23516,7.92226569144412,2.53019220955945
"7352",7352,"富士吉田市","2020-12-03",3.829,0,32,3.49650756146648,0.495,NA,"河口湖",4.6,0,0,"2020-12-03",NA,16.922,48331,7.92245142868966,1.02418737456291
"7353",7353,"富士川町","2020-12-03",0.054,0,11,2.484906649788,0,NA,"切石",8.9,0,0,"2020-12-03",NA,3.395,14855,0.363513968360821,0
"7354",7354,"富士河口湖町","2020-12-03",2.104,0,58,4.07753744390572,0.272,NA,"河口湖",4.6,0,0,"2020-12-03",NA,8.521,26562,7.92109027934644,1.02401927565695
"7355",7355,"小菅村","2020-12-03",0.057,0,1,0.693147180559945,0.018,NA,"勝沼",8.8,0,0,"2020-12-03",NA,0.233,715,7.97202797202797,2.51748251748252
"7356",7356,"山中湖村","2020-12-03",0.459,0,20,3.04452243772342,0.059,NA,"山中",3.7,0,0,"2020-12-03",NA,1.65,5789,7.9288305406806,1.01917429607877
"7357",7357,"山梨市","2020-12-03",0.527,0,21,3.09104245335832,0,NA,"勝沼",8.8,0,0,"2020-12-03",NA,9.384,34357,1.53389411182583,0
"7358",7358,"市川三郷町","2020-12-03",0.057,0,6,1.94591014905531,0,NA,"切石",8.9,0,0,"2020-12-03",NA,3.502,15604,0.365290951038195,0
"7359",7359,"忍野村","2020-12-03",0.76,0,4,1.6094379124341,0.098,NA,"山中",3.7,0,0,"2020-12-03",NA,2.737,9595,7.92079207920792,1.02136529442418
"7360",7360,"早川町","2020-12-03",0.004,0,2,1.09861228866811,0,NA,"切石",8.9,0,0,"2020-12-03",NA,0.17,1018,0.392927308447937,0
"7361",7361,"昭和町","2020-12-03",0.075,0,58,4.07753744390572,0,NA,"甲府",9.9,0,0,"2020-12-03",NA,6.146,20452,0.366712301975357,0
"7362",7362,"甲州市","2020-12-03",1.175,0,23,3.17805383034795,0,NA,"勝沼",8.8,0,0,"2020-12-03",NA,8.348,30990,3.79154565989029,0
"7363",7363,"甲府市","2020-12-03",1.058,0,208,5.34233425196481,1,NA,"甲府",9.9,0,0,"2020-12-03",NA,160.047,187171,0.565258506926821,0.53427080049794
"7364",7364,"甲斐市","2020-12-03",0.275,0,41,3.73766961828337,0,NA,"甲府",9.9,0,0,"2020-12-03",NA,22.9,75522,0.364132305818172,0
"7365",7365,"笛吹市","2020-12-03",1.057,0,51,3.95124371858143,0,NA,"古関",6.4,0,0,"2020-12-03",NA,28.199,68924,1.53357321107307,0
"7366",7366,"西桂町","2020-12-03",0.336,0,1,0.693147180559945,0.043,NA,"河口湖",4.6,0,0,"2020-12-03",NA,1.206,4238,7.92826805096744,1.0146295422369
"7367",7367,"身延町","2020-12-03",0.041,0,5,1.79175946922805,0,NA,"切石",8.9,0,0,"2020-12-03",NA,2.925,11306,0.362639306562887,0
"7368",7368,"道志村","2020-12-03",0.131,0,2,1.09861228866811,0.042,NA,"大月",7.4,0,0,"2020-12-03",NA,0.536,1652,7.92978208232446,2.54237288135593
"7369",7369,"都留市","2020-12-03",2.365,0,17,2.89037175789616,0.755,NA,"大月",7.4,0,0,"2020-12-03",NA,10.535,29859,7.92055996516963,2.5285508556884
"7370",7370,"韮崎市","2020-12-03",0.106,0,12,2.56494935746154,0,NA,"韮崎",8,0,0,"2020-12-03",NA,13.738,29124,0.363960994368905,0
"7371",7371,"鳴沢村","2020-12-03",0.248,0,9,2.30258509299405,0.032,NA,"河口湖",4.6,0,0,"2020-12-03",NA,0.935,3133,7.91573571656559,1.0213852537504
"7372",7372,"上野原市","2020-12-04",0.903,2,29,3.40119738166216,0.706,NA,"大月",7.2,0,0,"2020-12-04",NA,14.729,22799,3.9607000307031,3.09662704504583
"7373",7373,"中央市","2020-12-04",0,4,20,3.04452243772342,0,NA,"甲府",8.6,0,0,"2020-12-04",NA,9.003,30978,0,0
"7374",7374,"丹波山村","2020-12-04",0.021,3,3,1.38629436111989,0.017,NA,"勝沼",7.6,0,0,"2020-12-04",NA,0.2,540,3.88888888888889,3.14814814814815
"7375",7375,"北杜市","2020-12-04",0,4,49,3.91202300542815,0,NA,"大泉",4.3,0,0,"2020-12-04",NA,10.113,46421,0,0
"7376",7376,"南アルプス市","2020-12-04",0,5,27,3.3322045101752,0,NA,"韮崎",8.1,0,0,"2020-12-04",NA,28.956,71370,0,0
"7377",7377,"南部町","2020-12-04",0,0,4,1.6094379124341,0,NA,"南部",9.4,0,0,"2020-12-04",NA,1.285,7569,0,0
"7378",7378,"大月市","2020-12-04",0.931,1,23,3.17805383034795,0.728,NA,"大月",7.2,0,0,"2020-12-04",NA,8.557,23516,3.95900663378126,3.09576458581391
"7379",7379,"富士吉田市","2020-12-04",2.904,9,41,3.73766961828337,1.758,NA,"河口湖",3.8,0,0,"2020-12-04",NA,19.826,48331,6.00856593076907,3.6374169787507
"7380",7380,"富士川町","2020-12-04",0,4,15,2.77258872223978,0,NA,"切石",7,0,0,"2020-12-04",NA,3.395,14855,0,0
"7381",7381,"富士河口湖町","2020-12-04",1.596,8,66,4.20469261939097,0.966,NA,"河口湖",3.8,0,0,"2020-12-04",NA,10.117,26562,6.00858369098713,3.63677433928168
"7382",7382,"小菅村","2020-12-04",0.028,0,1,0.693147180559945,0.022,NA,"勝沼",7.6,0,0,"2020-12-04",NA,0.261,715,3.91608391608392,3.07692307692308
"7383",7383,"山中湖村","2020-12-04",0.348,3,23,3.17805383034795,0.211,NA,"山中",1.9,0,0,"2020-12-04",NA,1.998,5789,6.01140093280359,3.64484366902747
"7384",7384,"山梨市","2020-12-04",0,1,22,3.13549421592915,0,NA,"勝沼",7.6,0,0,"2020-12-04",NA,9.384,34357,0,0
"7385",7385,"市川三郷町","2020-12-04",0,1,7,2.07944154167984,0,NA,"切石",7,0,0,"2020-12-04",NA,3.502,15604,0,0
"7386",7386,"忍野村","2020-12-04",0.577,3,7,2.07944154167984,0.349,NA,"山中",1.9,0,0,"2020-12-04",NA,3.314,9595,6.01354872329338,3.63731109953101
"7387",7387,"早川町","2020-12-04",0,1,3,1.38629436111989,0,NA,"切石",7,0,0,"2020-12-04",NA,0.17,1018,0,0
"7388",7388,"昭和町","2020-12-04",0,9,67,4.21950770517611,0,NA,"甲府",8.6,0,0,"2020-12-04",NA,6.146,20452,0,0
"7389",7389,"甲州市","2020-12-04",0,5,28,3.36729582998647,0,NA,"勝沼",7.6,0,0,"2020-12-04",NA,8.348,30990,0,0
"7390",7390,"甲府市","2020-12-04",1.731,32,240,5.48479693349065,0,NA,"甲府",8.6,0,0,"2020-12-04",NA,161.778,187171,0.924822755661935,0
"7391",7391,"甲斐市","2020-12-04",0,9,50,3.93182563272433,0,NA,"甲府",8.6,0,0,"2020-12-04",NA,22.9,75522,0,0
"7392",7392,"笛吹市","2020-12-04",0.269,5,56,4.04305126783455,0,NA,"古関",4.9,0,0,"2020-12-04",NA,28.468,68924,0.390284951540828,0
"7393",7393,"西桂町","2020-12-04",0.255,0,1,0.693147180559945,0.154,NA,"河口湖",3.8,0,0,"2020-12-04",NA,1.461,4238,6.0169891458235,3.63378952336008
"7394",7394,"身延町","2020-12-04",0,0,5,1.79175946922805,0,NA,"切石",7,0,0,"2020-12-04",NA,2.925,11306,0,0
"7395",7395,"道志村","2020-12-04",0.065,1,3,1.38629436111989,0.051,NA,"大月",7.2,0,0,"2020-12-04",NA,0.601,1652,3.93462469733656,3.08716707021792
"7396",7396,"都留市","2020-12-04",1.183,1,18,2.94443897916644,0.924,NA,"大月",7.2,0,0,"2020-12-04",NA,11.718,29859,3.96195451957534,3.09454435848488
"7397",7397,"韮崎市","2020-12-04",0,4,16,2.83321334405622,0,NA,"韮崎",8.1,0,0,"2020-12-04",NA,13.738,29124,0,0
"7398",7398,"鳴沢村","2020-12-04",0.188,1,10,2.39789527279837,0.114,NA,"河口湖",3.8,0,0,"2020-12-04",NA,1.123,3133,6.00063836578359,3.6386849664858
"7399",7399,"上野原市","2020-12-05",0.675,0,29,3.40119738166216,0.865,NA,"大月",6.5,0,0,"2020-12-05",NA,15.404,22799,2.96065616913023,3.79402605377429
"7400",7400,"中央市","2020-12-05",0.13,0,20,3.04452243772342,0,NA,"甲府",9.1,0,0,"2020-12-05",NA,9.133,30978,0.419652656724127,0
"7401",7401,"丹波山村","2020-12-05",0.016,0,3,1.38629436111989,0.02,NA,"勝沼",8,0,0,"2020-12-05",NA,0.216,540,2.96296296296296,3.7037037037037
"7402",7402,"北杜市","2020-12-05",0,0,49,3.91202300542815,0,NA,"大泉",5.4,0,0,"2020-12-05",NA,10.113,46421,0,0
"7403",7403,"南アルプス市","2020-12-05",0,0,27,3.3322045101752,0,NA,"韮崎",7.1,0,0,"2020-12-05",NA,28.956,71370,0,0
"7404",7404,"南部町","2020-12-05",0,0,4,1.6094379124341,0,NA,"南部",8.4,0,0,"2020-12-05",NA,1.285,7569,0,0
"7405",7405,"大月市","2020-12-05",0.697,0,23,3.17805383034795,0.892,NA,"大月",6.5,0,0,"2020-12-05",NA,9.254,23516,2.96393944548393,3.79316210239837
"7406",7406,"富士吉田市","2020-12-05",7.05,0,41,3.73766961828337,3.465,NA,"河口湖",4,0,0,"2020-12-05",NA,26.876,48331,14.5869110922596,7.16931162194037
"7407",7407,"富士川町","2020-12-05",0,0,15,2.77258872223978,0,NA,"切石",6.9,0,0,"2020-12-05",NA,3.395,14855,0,0
"7408",7408,"富士河口湖町","2020-12-05",3.875,0,66,4.20469261939097,1.904,NA,"河口湖",4,0,0,"2020-12-05",NA,13.992,26562,14.5885099013628,7.16813492959867
"7409",7409,"小菅村","2020-12-05",0.021,0,1,0.693147180559945,0.027,NA,"勝沼",8,0,0,"2020-12-05",NA,0.282,715,2.93706293706294,3.77622377622378
"7410",7410,"山中湖村","2020-12-05",0.844,0,23,3.17805383034795,0.415,NA,"山中",2.5,0,0,"2020-12-05",NA,2.842,5789,14.5793746761099,7.1687683537744
"7411",7411,"山梨市","2020-12-05",0,0,22,3.13549421592915,0,NA,"勝沼",8,0,0,"2020-12-05",NA,9.384,34357,0,0
"7412",7412,"市川三郷町","2020-12-05",0,0,7,2.07944154167984,0,NA,"切石",6.9,0,0,"2020-12-05",NA,3.502,15604,0,0
"7413",7413,"忍野村","2020-12-05",1.4,0,7,2.07944154167984,0.688,NA,"山中",2.5,0,0,"2020-12-05",NA,4.714,9595,14.5909327774883,7.17040125065138
"7414",7414,"早川町","2020-12-05",0,0,3,1.38629436111989,0,NA,"切石",6.9,0,0,"2020-12-05",NA,0.17,1018,0,0
"7415",7415,"昭和町","2020-12-05",0.16,0,67,4.21950770517611,0,NA,"甲府",9.1,0,0,"2020-12-05",NA,6.306,20452,0.782319577547428,0
"7416",7416,"甲州市","2020-12-05",0,0,28,3.36729582998647,0,NA,"勝沼",8,0,0,"2020-12-05",NA,8.348,30990,0,0
"7417",7417,"甲府市","2020-12-05",1.461,0,240,5.48479693349065,1,NA,"甲府",9.1,0,0,"2020-12-05",NA,163.239,187171,0.780569639527491,0.53427080049794
"7418",7418,"甲斐市","2020-12-05",0,0,50,3.93182563272433,0,NA,"甲府",9.1,0,0,"2020-12-05",NA,22.9,75522,0,0
"7419",7419,"笛吹市","2020-12-05",2.663,0,56,4.04305126783455,0,NA,"古関",6,0,0,"2020-12-05",NA,31.131,68924,3.86367593291161,0
"7420",7420,"西桂町","2020-12-05",0.618,0,1,0.693147180559945,0.304,NA,"河口湖",4,0,0,"2020-12-05",NA,2.079,4238,14.5823501651722,7.17319490325625
"7421",7421,"身延町","2020-12-05",0,0,5,1.79175946922805,0,NA,"切石",6.9,0,0,"2020-12-05",NA,2.925,11306,0,0
"7422",7422,"道志村","2020-12-05",0.049,0,3,1.38629436111989,0.063,NA,"大月",6.5,0,0,"2020-12-05",NA,0.65,1652,2.96610169491525,3.8135593220339
"7423",7423,"都留市","2020-12-05",0.884,0,18,2.94443897916644,1.133,NA,"大月",6.5,0,0,"2020-12-05",NA,12.602,29859,2.96058139924311,3.79450082052313
"7424",7424,"韮崎市","2020-12-05",0,0,16,2.83321334405622,0,NA,"韮崎",7.1,0,0,"2020-12-05",NA,13.738,29124,0,0
"7425",7425,"鳴沢村","2020-12-05",0.457,0,10,2.39789527279837,0.225,NA,"河口湖",4,0,0,"2020-12-05",NA,1.58,3133,14.5866581551229,7.18161506543249
"7426",7426,"上野原市","2020-12-06",0.706,0,29,3.40119738166216,0.577,NA,"大月",6.8,0,0,"2020-12-06",NA,16.11,22799,3.09662704504583,2.53081275494539
"7427",7427,"中央市","2020-12-06",0.142,0,20,3.04452243772342,0,NA,"甲府",7.6,0,0,"2020-12-06",NA,9.275,30978,0.458389825037123,0
"7428",7428,"丹波山村","2020-12-06",0.017,0,3,1.38629436111989,0.014,NA,"勝沼",7,0,0,"2020-12-06",NA,0.233,540,3.14814814814815,2.59259259259259
"7429",7429,"北杜市","2020-12-06",0,0,49,3.91202300542815,0,NA,"大泉",3.9,0,0,"2020-12-06",NA,10.113,46421,0,0
"7430",7430,"南アルプス市","2020-12-06",0,0,27,3.3322045101752,0,NA,"韮崎",6.1,0,0,"2020-12-06",NA,28.956,71370,0,0
"7431",7431,"南部町","2020-12-06",0,0,4,1.6094379124341,0,NA,"南部",8.5,0,0,"2020-12-06",NA,1.285,7569,0,0
"7432",7432,"大月市","2020-12-06",0.728,0,23,3.17805383034795,0.595,NA,"大月",6.8,0,0,"2020-12-06",NA,9.982,23516,3.09576458581391,2.53019220955945
"7433",7433,"富士吉田市","2020-12-06",1.554,0,41,3.73766961828337,0.99,NA,"河口湖",4.1,0,0,"2020-12-06",NA,28.43,48331,3.21532763650659,2.04837474912582
"7434",7434,"富士川町","2020-12-06",0,0,15,2.77258872223978,0,NA,"切石",6.2,0,0,"2020-12-06",NA,3.395,14855,0,0
"7435",7435,"富士河口湖町","2020-12-06",0.854,0,66,4.20469261939097,0.544,NA,"河口湖",4.1,0,0,"2020-12-06",NA,14.846,26562,3.21511934342294,2.04803855131391
"7436",7436,"小菅村","2020-12-06",0.022,0,1,0.693147180559945,0.018,NA,"勝沼",7,0,0,"2020-12-06",NA,0.304,715,3.07692307692308,2.51748251748252
"7437",7437,"山中湖村","2020-12-06",0.186,0,23,3.17805383034795,0.119,NA,"山中",1.6,0,0,"2020-12-06",NA,3.028,5789,3.21299015373985,2.05562273276904
"7438",7438,"山梨市","2020-12-06",0,0,22,3.13549421592915,0,NA,"勝沼",7,0,0,"2020-12-06",NA,9.384,34357,0,0
