週,平休日フラグ,時間帯,end_day,start_day,居住都道府県,市区町村,都道府県,population_inflow
202101_W1,全日,day,20210110,20210104,09:栃木県,20561:山ノ内町,20:長野県,117
202101_W1,全日,day,20210110,20210104,08:茨城県,20561:山ノ内町,20:長野県,83
202101_W1,全日,day,20210110,20210104,04:宮城県,20561:山ノ内町,20:長野県,33
202101_W1,全日,day,20210110,20210104,29:奈良県,20543:高山村,20:長野県,0
202101_W1,全日,day,20210110,20210104,28:兵庫県,20543:高山村,20:長野県,0
202101_W1,全日,day,20210110,20210104,27:大阪府,20543:高山村,20:長野県,60
202101_W1,全日,day,20210110,20210104,24:三重県,20543:高山村,20:長野県,178
202101_W1,全日,day,20210110,20210104,23:愛知県,20543:高山村,20:長野県,13
202101_W1,全日,day,20210110,20210104,22:静岡県,20543:高山村,20:長野県,31
202101_W1,全日,day,20210110,20210104,20:長野県,20543:高山村,20:長野県,6121
202101_W1,全日,day,20210110,20210104,15:新潟県,20543:高山村,20:長野県,6
202101_W1,全日,day,20210110,20210104,14:神奈川県,20543:高山村,20:長野県,5
202101_W1,全日,day,20210110,20210104,13:東京都,20543:高山村,20:長野県,0
202101_W1,全日,day,20210110,20210104,12:千葉県,20543:高山村,20:長野県,44
202101_W1,全日,day,20210110,20210104,11:埼玉県,20543:高山村,20:長野県,23
202101_W1,全日,day,20210110,20210104,10:群馬県,20543:高山村,20:長野県,1
202101_W1,全日,day,20210110,20210104,41:佐賀県,20541:小布施町,20:長野県,0
202101_W1,全日,day,20210110,20210104,33:岡山県,20541:小布施町,20:長野県,0
202101_W1,全日,day,20210110,20210104,29:奈良県,20541:小布施町,20:長野県,0
202101_W1,全日,day,20210110,20210104,28:兵庫県,20541:小布施町,20:長野県,9
202101_W1,全日,day,20210110,20210104,27:大阪府,20541:小布施町,20:長野県,6
202101_W1,全日,day,20210110,20210104,26:京都府,20541:小布施町,20:長野県,1
202101_W1,全日,day,20210110,20210104,25:滋賀県,20541:小布施町,20:長野県,1
202101_W1,全日,day,20210110,20210104,24:三重県,20541:小布施町,20:長野県,6
202101_W1,全日,day,20210110,20210104,23:愛知県,20541:小布施町,20:長野県,11
202101_W1,全日,day,20210110,20210104,22:静岡県,20541:小布施町,20:長野県,6
202101_W1,全日,day,20210110,20210104,21:岐阜県,20541:小布施町,20:長野県,1
202101_W1,全日,day,20210110,20210104,20:長野県,20541:小布施町,20:長野県,10085
202101_W1,全日,day,20210110,20210104,19:山梨県,20541:小布施町,20:長野県,38
202101_W1,全日,day,20210110,20210104,18:福井県,20541:小布施町,20:長野県,0
202101_W1,全日,day,20210110,20210104,17:石川県,20541:小布施町,20:長野県,5
202101_W1,全日,day,20210110,20210104,16:富山県,20541:小布施町,20:長野県,13
202101_W1,全日,day,20210110,20210104,15:新潟県,20541:小布施町,20:長野県,103
202101_W1,全日,day,20210110,20210104,14:神奈川県,20541:小布施町,20:長野県,9
202101_W1,全日,day,20210110,20210104,13:東京都,20541:小布施町,20:長野県,29
202101_W1,全日,day,20210110,20210104,12:千葉県,20541:小布施町,20:長野県,9
202101_W1,全日,day,20210110,20210104,11:埼玉県,20541:小布施町,20:長野県,31
202101_W1,全日,day,20210110,20210104,10:群馬県,20541:小布施町,20:長野県,18
202101_W1,全日,day,20210110,20210104,09:栃木県,20541:小布施町,20:長野県,1
202101_W1,全日,day,20210110,20210104,08:茨城県,20541:小布施町,20:長野県,1
202101_W1,全日,day,20210110,20210104,07:福島県,20541:小布施町,20:長野県,0
202101_W1,全日,day,20210110,20210104,05:秋田県,20541:小布施町,20:長野県,0
202101_W1,全日,day,20210110,20210104,04:宮城県,20541:小布施町,20:長野県,46
