X.1,X,週,week,weeknum,pref,newcaseday,newcaset.1,newcaset.2,cumcases,newdeath,emergency,GZnew,cumGZ,mobility,resview,in_city,in_pref,out_pref,week_dummy,pref_dummy,population,avg_temp,rain,sum_pop,agrgt_potecovid_lag1,agrgt_potecovid_lag2,susceptable,avg_temp_q,rain_q,noftests,noftestst.1,noftestst.2,pred_covid,pred_covid2,sales,customers,lsales,lcustomers,sales_per,customers_per,cumGZHotel,cumGZTransition,cumGZWinery,cumGZShuzou,cumGZFood,cumGZFoodHotel,rand,linear_rand,linear_rand_ymns,dummy_school_closure,dummy_gathering_restriction,Night-time self-restraint rate,M15,M20,M30,M40,M50,M60,M70,F15,F20,F30,F40,F50,F60,F70
Tochigi-2020-08-03,179,202008_W1,2020-08-03,32,Tochigi,47,30,13,246,0,0,0,0,1986596,-16.03004702,5.372983665,-4.108774276,-35.27260306,D_32,D_Tochigi,1934000,27.7285714285714,0,1986576,94.4142979116166,88.7272433999291,1933754,768.873673469388,0,13326,10548,11004,34.7404276503845,33.6324905526264,40021856,21204,17.5049362628561,9.9619451221077,690032,365.586206896552,0,0,0,0,0,0,54.76193750463426,118.34802933270112,0,0,1,0.28411128571428573,0.2545415714285714,0.08039885714285715,0.062294,0.076999,0.09094942857142857,0.124993,0.14766814285714286,0.2555435714285714,0.073948,0.09073,0.10760657142857143,0.09779714285714286,0.1460867142857143,0.20302242857142858
Tochigi-2020-08-10,185,202008_W2,2020-08-10,33,Tochigi,30,13,14,276,1,0,0,0,2012429,-40.05160011,8.883284582,-6.857068605,-40.78917298,D_33,D_Tochigi,1934000,29.6214285714286,3.03571428571429,2012398,87.8075780910759,54.0731366034141,1933724,877.429030612245,9.21556122448979,10548,11004,11976,32.8255946648092,23.5902868003989,57638384,29262,17.8696992926165,10.2840450249381,993765.24137931,504.51724137931,0,0,0,0,0,0,31.089578850660473,149.4376081833616,0,0,1,0.26030242857142855,0.2807452857142857,0.02474328571428571,0.041652857142857144,0.08758057142857144,0.089086,0.16770485714285716,0.21338985714285713,0.2741595714285714,0.03618871428571429,0.08519528571428571,0.09963014285714286,0.09281142857142857,0.18512371428571428,0.25212957142857145
Tochigi-2020-08-17,191,202008_W3,2020-08-17,34,Tochigi,13,14,7,289,0,0,0,0,1987350,-18.66771716,5.331268463,-10.1342024,-27.86487358,D_34,D_Tochigi,1934000,28.7785714285714,0.821428571428571,1987332,58.2032120723558,41.365572409443,1933711,828.206173469388,0.674744897959184,11004,11976,10926,25.5059245642693,13.7433613506901,38537694,21431,17.4671473852216,9.97259375093468,664443,369.5,0,0,0,0,0,0,8.49505200679414,157.93266019015573,0,0,1,0.30264114285714283,0.26938414285714285,0.09462857142857142,0.06768771428571428,0.08762742857142856,0.10494857142857143,0.13522842857142858,0.18714485714285714,0.283144,0.07380814285714286,0.10355942857142858,0.12170985714285713,0.11314228571428571,0.15214671428571427,0.22794257142857144
Tochigi-2020-08-24,197,202008_W4,2020-08-24,35,Tochigi,14,7,28,303,0,0,0,0,1985545,-13.18570182,4.143055139,-7.768515877,-24.87033106,D_35,D_Tochigi,1934000,28.7714285714286,0.0357142857142857,1985525,41.292101206013,32.8634278860871,1933697,827.795102040816,0.00127551020408163,11976,10926,10152,12.7588554615047,13.200723320396,40973041,22028,17.5284248718112,10.0000696503824,706431.74137931,379.793103448276,0,0,0,0,0,0,6.40779470349662,164.34045489365235,0,0,1,0.30158471428571426,0.10790114285714286,0.08286,0.06173728571428571,0.05942371428571429,0.08408528571428571,0.13239542857142858,0.180881,0.09171128571428572,0.061591428571428575,0.07790885714285714,0.07983942857142858,0.09659642857142857,0.14695685714285714,0.22535014285714286
Tochigi-2020-08-31,203,202009_W1,2020-08-31,36,Tochigi,7,28,49,310,0,0,0,0,1975394,-15.04698821,4.462922226,-8.412196713,-26.43513594,D_36,D_Tochigi,1934000,26.65,6.14285714285714,1975375,29.8830747448283,42.113698998849,1933690,710.2225,37.734693877551,10926,10152,14358,12.1975769848786,16.0658510139026,37761452,19678,17.4467993518921,9.88725653942571,651059.517241379,339.275862068966,0,0,0,0,0,0,46.58934937114827,210.92980426480062,0,0,1,0.2935667142857143,0.06757257142857143,0.08432071428571428,0.06366514285714285,0.053513142857142856,0.08006885714285715,0.13726628571428573,0.195406,0.061498142857142855,0.056005571428571425,0.07380728571428571,0.06515042857142857,0.096562,0.14645485714285714,0.224379
Tochigi-2020-09-07,209,202009_W2,2020-09-07,37,Tochigi,28,49,39,338,0,0,0,0,1982785,-15.18405311,5.336466405,-6.673646702,-32.97111351,D_37,D_Tochigi,1934000,26.1,4.03571428571429,1982773,41.3708520214547,81.9585054997527,1933662,681.21,16.2869897959184,10152,14358,12726,16.1298085273164,18.8317191089865,39003926,20463,17.479172865694,9.92637365632283,672481.482758621,352.810344827586,0,0,0,0,0,0,29.22981880255975,240.15962306736037,0,0,1,0.2851055714285714,0.039319285714285716,0.07953014285714285,0.06173328571428571,0.06418228571428572,0.07880385714285715,0.1363602857142857,0.18312057142857144,0.04599557142857143,0.05414685714285714,0.07471514285714285,0.066289,0.0957437142857143,0.13741757142857142,0.20993885714285715
Tochigi-2020-09-14,215,202009_W3,2020-09-14,38,Tochigi,49,39,10,387,0,0,0,0,1994767,-4.518930764,3.025887994,-0.08524321,-17.50210215,D_38,D_Tochigi,1934000,23.4357142857143,1.92857142857143,1994766,81.7744516999883,91.3716339583613,1933613,549.232704081633,3.71938775510204,14358,12726,17352,18.9771185162079,32.421477499849,44321157,22115,17.6069727056582,10.0040113903024,764157.879310345,381.293103448276,0,0,0,0,0,0,17.560916957911104,257.7205400252715,0,0,1,0.243287,0.02034842857142857,0.05109771428571429,0.04492985714285714,0.03878114285714286,0.05570485714285714,0.09673514285714285,0.144042,0.024528714285714286,0.029215571428571428,0.054734,0.042063,0.062463285714285714,0.092864,0.16838814285714285
Tochigi-2020-09-21,221,202009_W4,2020-09-21,39,Tochigi,39,10,8,426,0,0,0,0,2002702,-1.551292302,3.981508303,-9.433656468,-5.565057705,D_39,D_Tochigi,1934000,20.3428571428571,2.32142857142857,2002683,92.3671987120074,55.1038828790905,1933574,413.831836734694,5.3890306122449,12726,17352,17370,32.326566348101,15.8845727948014,47854617,24591,17.6836781602367,10.1101358013211,825079.603448276,423.98275862069,0,0,0,0,0,0,83.15366956219077,340.87420958746225,0,0,1,0.3061385714285714,0.10734942857142857,0.04535571428571429,0.04370028571428572,0.04990742857142857,0.049494,0.1600055714285714,0.11955414285714286,0.10776842857142857,0.05100642857142857,0.09507142857142857,0.07301714285714285,0.08098957142857142,0.16927885714285715,0.15285585714285715
Tochigi-2020-09-28,227,202010_W1,2020-09-28,40,Tochigi,10,8,21,436,0,0,0,0,1978716,-13.48827922,2.696504329,-5.076818058,-10.83809216,D_40,D_Tochigi,1934000,19.6214285714286,0,1978700,56.2012994072412,28.1801040749307,1933564,385.000459183673,0,17352,17370,18072,14.7328215821235,9.69679432329046,41591163,20739,17.5433982747809,9.93977126461338,717089.017241379,357.568965517241,0,0,0,0,0,0,53.52002587891184,394.3942354663741,0,0,1,0.2604531428571428,0.048338714285714283,0.06092371428571428,0.06957085714285714,0.045909571428571425,0.04692942857142857,0.129632,0.03647414285714286,0.06336557142857142,0.04345414285714286,0.07982828571428571,0.05601814285714286,0.060943000000000004,0.12605942857142857,0.07862457142857143
Tochigi-2020-10-05,233,202010_W2,2020-10-05,41,Tochigi,8,21,12,444,0,0,0,0,1979300,22.96584906,1.916975205,0.723842959,-7.261670665,D_41,D_Tochigi,1934000,17.2928571428571,14.2857142857143,1979277,27.0792143233027,37.7044532342136,1933556,299.042908163265,204.081632653061,17370,18072,18324,9.59003297336678,17.8036231919495,39072631,18902,17.4809328054346,9.847023015555,673666.051724138,325.896551724138,0,0,0,0,0,0,66.57183020678349,460.9660656731576,0,0,1,0.28949014285714286,0.11872271428571429,0.08934485714285714,0.08287957142857143,0.071148,0.07224385714285714,0.16768585714285714,0.10153771428571429,0.10153642857142857,0.059499857142857146,0.09539871428571428,0.07282328571428572,0.083077,0.15830357142857143,0.15231985714285715
Tochigi-2020-10-12,239,202010_W3,2020-10-12,42,Tochigi,21,12,12,465,0,0,0,0,1987259,5.241495777,2.522103743,-2.105555113,-20.13341557,D_42,D_Tochigi,1934000,16.7071428571429,3,1987228,36.0803373382847,40.0493729823513,1933535,279.12862244898,9,18072,18324,13794,17.690016385544,26.171589804642,42267005,21007,17.5595173159991,9.95261099449568,728741.465517241,362.189655172414,0,0,0,0,0,0,43.18095303163864,504.1470187047962,0,0,1,0.23232214285714287,0.036677,0.07515828571428572,0.07061757142857143,0.044812285714285714,0.044351,0.1283617142857143,0.029695428571428567,0.034354,0.041705,0.07115657142857143,0.04317342857142857,0.056491571428571426,0.13323714285714286,0.06335114285714286
Tochigi-2020-10-19,245,202010_W4,2020-10-19,43,Tochigi,12,12,9,477,0,0,0,0,1999550,-3.287520279,1.598779329,3.114892324,-6.036720827,D_43,D_Tochigi,1934000,14.5357142857143,2.10714285714286,1999539,40.7005710740799,32.4085800247682,1933523,211.286989795918,4.44005102040816,18324,13794,12030,26.4339497507939,27.1398133898606,43017469,20857,17.5771168469722,9.94544490229664,741680.5,359.603448275862,0,0,0,0,0,0,43.1204273130279,547.2674460178241,0,0,1,0.212522,0.010344857142857143,0.05616742857142857,0.05748685714285714,0.03385685714285714,0.028455285714285714,0.11092542857142856,0.005195285714285714,0.001488142857142857,0.015566142857142857,0.05897485714285714,0.026876428571428572,0.040285,0.10322142857142858,0.04437342857142857
Tochigi-2020-10-26,251,202010_W5,2020-10-26,44,Tochigi,12,9,18,489,0,0,0,0,2003492,-11.94320015,3.140214045,-5.648757463,-20.87777366,D_44,D_Tochigi,1934000,13.7142857142857,0,2003476,33.7074530013381,32.1698635410061,1933511,188.081632653061,0,13794,12030,14418,26.6311736915381,44.5301062130822,42183170,21033,17.5575318842924,9.95384791187508,727296.034482759,362.637931034483,0,0,0,0,0,0,63.49688705382869,610.7643330716528,0,0,1,0.23832857142857142,0.0021544285714285723,0.05863357142857143,0.05173042857142857,0.028486285714285714,0.02075642857142857,0.10074742857142857,-0.022177285714285715,-0.019798,0.020150428571428573,0.056056714285714286,0.025018285714285715,0.03683414285714286,0.09357014285714285,0.013122
Tochigi-2020-11-02,257,202011_W1,2020-11-02,45,Tochigi,9,18,56,498,0,0,0,0,2001909,-3.109395481,2.931598384,-6.127219394,-13.05240081,D_45,D_Tochigi,1934000,12.9928571428571,1.25,2001904,32.5210659703998,44.0442292980424,1933502,168.814336734694,1.5625,12030,14418,20040,43.9832255395472,77.1163770758274,43809957,21751,17.5953716782785,9.98741501247141,755344.086206897,375.01724137931,0,0,0,0,0,0,75.94479201571085,686.7091250873636,0,0,1,0.2609692857142857,0.025099714285714288,0.031287142857142854,0.011230142857142859,0.015058857142857143,0.014306,0.110982,0.013485428571428572,0.001436428571428572,0.010305428571428571,0.04768542857142857,0.026275142857142855,0.039006285714285716,0.109736,0.04597042857142857
Tochigi-2020-11-09,263,202011_W2,2020-11-09,46,Tochigi,18,56,62,516,1,0,0,0,1991117,-4.560282989,2.690254418,-5.202091532,-11.52942989,D_46,D_Tochigi,1934000,10.0857142857143,0,1991095,44.1142171298095,99.142928364947,1933484,101.721632653061,0,14418,20040,18432,75.8540255677931,82.8933310380278,42554124,20946,17.5662873295562,9.94970297633309,733691.793103448,361.137931034483,0,0,0,0,0,0,2.6485329617280513,689.3576580490917,0,0,1,0.22694342857142857,0.011933571428571427,0.044268,0.04946985714285714,0.035104857142857146,0.023326285714285713,0.11767471428571429,-0.0015252857142857145,-0.016080714285714285,0.010714142857142856,0.04801557142857143,0.023587857142857143,0.034080571428571425,0.08866957142857143,0.019945
Tochigi-2020-11-16,269,202011_W3,2020-11-16,47,Tochigi,56,62,115,572,0,0,0,0,1997657,-3.394078317,2.17220521,-2.382858049,-1.02872034,D_47,D_Tochigi,1934000,13.2642857142857,0,1997633,98.3734632980374,146.407540712095,1933428,175.941275510204,0,20040,18432,23712,81.2352968334774,130.262064070349,46760771,22435,17.6605551828839,10.0183775184101,806220.189655172,386.810344827586,0,0,0,0,0,0,18.78203538269736,708.139693431789,0,0,1,0.2114812857142857,0.005465142857142856,0.05216157142857143,0.04843057142857143,0.03689485714285714,0.028612571428571428,0.12128557142857144,0.02459457142857143,-0.003257571428571426,0.017830714285714287,0.05479185714285714,0.029919285714285714,0.04176185714285714,0.10562042857142857,0.06042828571428571
Tochigi-2020-11-23,275,202011_W4,2020-11-23,48,Tochigi,62,115,121,634,0,0,0,0,1988664,-9.812546232,3.421373557,-8.201073291,-4.689005662,D_48,D_Tochigi,1934000,10.1142857142857,0.321428571428571,1988644,146.569784887665,204.670523694764,1933366,102.298775510204,0.103316326530612,18432,23712,24624,124.890247632662,113.143931595257,42634775,21001,17.5681807927901,9.95232533461943,735082.327586207,362.086206896552,0,0,0,0,0,0,96.63923754473217,804.7789309765212,0,0,1,0.283198,0.13400285714285715,0.044757,0.05785414285714286,0.05506585714285714,0.04136642857142857,0.146907,0.05631242857142857,0.10549771428571429,0.040457,0.08084385714285715,0.06685714285714285,0.06797742857142858,0.13247071428571427,0.096535
Tochigi-2020-11-30,281,202012_W1,2020-11-30,49,Tochigi,115,121,152,749,0,0,0,0,1976330,-19.68401408,3.122187831,-5.873489923,-15.19294768,D_49,D_Tochigi,1934000,6.84285714285714,0.0714285714285714,1976303,203.882207533895,263.370912090681,1933251,46.824693877551,0.00510204081632653,23712,24624,0,113.0229374876,122.221517459654,37768108,18598,17.4469756007678,9.83080932703814,651174.275862069,320.655172413793,0,0,0,0,0,0,21.566746773198247,826.3456777497195,0,0,1,0.26727028571428574,0.07333971428571429,0.048577142857142853,0.05474214285714286,0.045822714285714286,0.038061,0.14013871428571428,0.04019957142857143,0.059903,0.026343285714285715,0.07305014285714286,0.048633,0.048132,0.12080485714285714,0.09146628571428572
Tochigi-2020-12-07,287,202012_W2,2020-12-07,50,Tochigi,121,152,213,870,1,0,0,0,1979060,-21.2086047,3.853423051,-6.072306108,-16.34644898,D_50,D_Tochigi,1934000,7.94285714285714,0,1979053,258.789547130919,297.593131617133,1933130,63.0889795918367,0,24624,0,0,121.107572772754,148.604578937649,41358370,19673,17.5377853773298,9.88700241627627,713075.344827586,339.189655172414,0,0,0,0,0,0,49.2437850588467,875.5894628085662,0,0,1,0.21299628571428572,0.010300714285714286,0.04776671428571429,0.06806542857142857,0.03761442857142857,0.03169942857142857,0.132653,0.041420285714285715,0.0033961428571428584,0.017662714285714285,0.06565142857142857,0.03266614285714286,0.04668642857142857,0.11727571428571429,0.08374057142857143
Tochigi-2020-12-14,293,202012_W3,2020-12-14,51,Tochigi,152,213,427,1022,2,0,0,0,1975592,-24.04390801,3.846837926,-5.367489267,-21.01681452,D_51,D_Tochigi,1934000,2.02142857142857,0,1975581,295.428643093362,388.793810624959,1932978,4.08617346938775,0,0,0,0,156.098384980643,250.021376330233,41498401,19644,17.5411654543381,9.88552722715914,715489.672413793,338.689655172414,0,0,0,0,0,0,75.7378353078384,951.3272981164046,0,0,1,0.22168414285714286,0.04306185714285714,0.04528457142857143,0.047888,0.04338142857142857,0.029775,0.13721771428571428,0.02743985714285714,0.04496442857142857,0.024389285714285714,0.06471414285714286,0.037286571428571426,0.040274142857142856,0.11191328571428572,0.07473842857142857
Tochigi-2020-12-21,299,202012_W4,2020-12-21,52,Tochigi,213,427,848,1235,1,0,0,0,1970993,-24.65530485,4.2607719,-4.199530151,-28.35071143,D_52,D_Tochigi,1934000,3.81428571428571,0,1970973,387.913785581391,657.683790015939,1932765,14.5487755102041,0,0,0,0,255.198306122503,703.777547168943,43749342,19728,17.5939871306548,9.88979422540413,754299,340.137931034483,0,0,0,0,0,0,82.74111800035462,1034.0684161167592,0,0,1,0.2684377142857143,0.16523342857142856,0.055693,0.06777885714285714,0.06125142857142857,0.05000057142857143,0.13479614285714286,0.035954285714285716,0.17721057142857144,0.04599785714285714,0.08284657142857142,0.07056771428571429,0.059938142857142857,0.13355285714285714,0.08135157142857143
Tochigi-2020-12-28,305,202012_W5,2020-12-28,53,Tochigi,427,848,652,1662,0,0,0,0,1996303,-29.45622502,7.28056062,-8.055162922,-41.77797444,D_53,D_Tochigi,1934000,3.52857142857143,0,1996302,655.066519474269,1286.2988258897,1932338,12.4508163265306,0,0,0,0,737.075909488906,662.735901618892,54876207,22882,17.8205904245619,10.0381058542609,946141.5,394.51724137931,0,0,0,0,0,0,29.6680337570142,1063.7364498737734,0,0,1,0.5062284285714286,0.419493,0.263817,0.260903,0.27048900000000003,0.27075285714285713,0.3722965714285714,0.3025957142857143,0.3620257142857143,0.21121571428571428,0.2599755714285714,0.25459057142857144,0.2585914285714286,0.34283714285714284,0.343678
Tochigi-2021-01-04,311,202101_W1,2021-01-04,54,Tochigi,848,652,394,2510,4,0,0,0,1970850,-43.42718205,6.960976877,11.0225406,-62.90852848,D_54,D_Tochigi,1934000,1.80714285714286,0,1970835,1301.77262786148,1538.9872698773,1931490,3.26576530612245,0,0,0,0,652.63685581141,360.503516559014,27115362,15058,17.1156109887122,9.61966469041007,467506.24137931,259.620689655172,0,0,0,0,0,0,74.25651648640633,1137.9929663601797,0,0,1,0.4532305714285714,0.3572717142857143,0.15672942857142858,0.1632447142857143,0.16910614285714284,0.1464417142857143,0.23842114285714286,0.14711985714285714,0.37453185714285714,0.12712742857142856,0.17345085714285716,0.1882022857142857,0.1556372857142857,0.23215242857142857,0.2391502857142857
Tochigi-2021-01-11,317,202101_W2,2021-01-11,55,Tochigi,652,394,215,3162,8,1,0,0,1962567,-49.6881716,7.686021542,-20.86536506,-38.59556846,D_55,D_Tochigi,1934000,3.07857142857143,0.0357142857142857,1962546,1537.08977883328,1095.7290335947,1930838,9.47760204081633,0.00127551020408163,0,0,0,372.594714770833,231.091980252561,18505418,10153,16.7335741120369,9.22552450730122,319058.931034483,175.051724137931,0,0,0,0,0,0,24.197753304382786,1162.1907196645625,0,0,1,0.4980085714285714,0.18903414285714287,0.09227785714285715,0.11096628571428571,0.10618842857142857,0.09332814285714286,0.20562557142857144,0.15029985714285715,0.19874957142857144,0.11849314285714287,0.1706842857142857,0.14784214285714287,0.1384557142857143,0.231872,0.25487257142857145
Tochigi-2021-01-18,323,202101_W3,2021-01-18,56,Tochigi,394,215,110,3556,18,1,0,0,1960443,-53.50192787,7.094315867,-13.72603809,-44.05337485,D_56,D_Tochigi,1934000,2.78571428571429,2.75,1960431,1073.52951528714,638.302727808806,1930444,7.76020408163265,7.5625,0,0,0,235.864578441674,135.025296358566,17422340,10205,16.6732638487256,9.23063307524395,300385.172413793,175.948275862069,0,0,0,0,0,0,39.660063322633505,1201.850782987196,0,0,1,0.5335942857142857,0.209226,0.124108,0.14307771428571428,0.13078514285714285,0.11757342857142858,0.22767757142857142,0.18110485714285712,0.21281685714285714,0.13452914285714285,0.17171057142857143,0.15333785714285714,0.14877557142857142,0.24344628571428573,0.2851611428571429
Tochigi-2021-01-25,329,202101_W4,2021-01-25,57,Tochigi,215,110,81,3771,10,1,0,0,1964854,-29.40880265,6.902527022,-13.26715297,-38.96491629,D_57,D_Tochigi,1934000,4.82142857142857,0.142857142857143,1964835,633.448048655645,346.998642565707,1930229,23.2461734693878,0.0204081632653061,0,0,0,140.546791328462,80.2090925984599,19784945,11669,16.800431852914,9.36469103180611,341119.74137931,201.189655172414,0,0,0,0,0,0,17.56227125134319,1219.4130542385392,0,0,1,0.5119984285714285,0.18156914285714285,0.11432614285714286,0.11563385714285715,0.09789414285714286,0.09507628571428571,0.1998302857142857,0.13680257142857144,0.18523614285714285,0.120584,0.14121785714285714,0.12318857142857143,0.12141528571428571,0.215986,0.23949571428571428
Tochigi-2021-02-01,335,202102_W1,2021-02-01,58,Tochigi,110,81,75,3881,9,1,0,0,1961471,-39.72966982,5.609611292,-11.76715638,-34.97066469,D_58,D_Tochigi,1934000,4.83571428571429,0,1961457,346.982096225065,207.730236626205,1930119,23.3841326530612,0,0,0,0,77.8244679142981,72.6011426240667,21575059,12404,16.8870485295766,9.42577428022034,371983.775862069,213.862068965517,0,0,0,0,0,0,28.29042681143619,1247.7034810499754,0,0,1,0.5123578571428571,0.2878651428571429,0.09415114285714285,0.104061,0.10163257142857142,0.093098,0.18902757142857143,0.10574428571428572,0.3019717142857143,0.102099,0.12612557142857142,0.1301907142857143,0.12151742857142857,0.19670942857142856,0.208912
Tochigi-2021-02-08,341,202102_W2,2021-02-08,59,Tochigi,81,75,56,3962,3,0,0,0,1973318,-38.14066046,5.962883307,-12.9657142,-31.07659793,D_59,D_Tochigi,1934000,5.28571428571429,0,1973315,208.733247037855,168.839598849691,1930038,27.9387755102041,0,0,0,0,69.909056332015,54.7385550185656,29584252,16131,17.2027527506907,9.68849816547779,510073.310344828,278.120689655172,0,0,0,0,0,0,43.36093497299589,1291.0644160229713,0,0,1,0.450617,0.341651,0.060807714285714284,0.07673085714285714,0.09982542857142858,0.07550657142857144,0.17402185714285714,0.10656342857142857,0.38596457142857143,0.08518657142857143,0.1236282857142857,0.13919314285714285,0.11302057142857143,0.18929285714285715,0.1783597142857143
Tochigi-2021-02-15,347,202102_W3,2021-02-15,60,Tochigi,75,56,73,4037,7,0,0,0,1970507,-36.76663004,4.959536118,-7.658431787,-30.36316381,D_60,D_Tochigi,1934000,6.85,5.85714285714286,1970496,169.856177641191,143.242876360816,1929963,46.9225,34.3061224489796,0,0,0,56.4744597136171,54.8560728638875,29624970,15788,17.2041281447608,9.66700543678274,510775.344827586,272.206896551724,0,0,0,0,0,0,55.62258574832231,1346.6870017712936,0,0,1,0.38985314285714284,0.2603425714285714,0.07021185714285715,0.07854485714285714,0.08541157142857143,0.06882414285714286,0.15598157142857144,0.06986785714285715,0.2940705714285714,0.06850428571428571,0.099723,0.11034957142857144,0.09213828571428571,0.16422342857142858,0.1398197142857143
Tochigi-2021-02-22,353,202102_W4,2021-02-22,61,Tochigi,56,73,118,4093,1,0,0,0,1973613,-31.39731002,6.443014393,-13.98879409,-29.51736985,D_61,D_Tochigi,1934000,5.88571428571429,0,1973593,144.496106051028,141.771954451385,1929907,34.6416326530612,0,0,0,0,55.688504455059,96.1688676425112,38302550,19936,17.461027031569,9.90028242158718,660388.793103448,343.724137931034,0,0,0,0,0,0,20.342386678792536,1367.0293884500861,0,0,0,0.330542,0.20202,0.05345457142857143,0.058722142857142855,0.06228342857142857,0.038873,0.14655528571428572,0.04589357142857143,0.20708885714285713,0.050305857142857145,0.09775757142857143,0.08981414285714286,0.07263728571428571,0.15353028571428573,0.12229728571428572
Tochigi-2021-03-01,359,202103_W1,2021-03-01,62,Tochigi,73,118,138,4166,2,0,0,0,1971978,-36.27209103,4.808406296,-9.345352667,-27.32967253,D_62,D_Tochigi,1934000,8.84285714285714,2.78571428571429,1971969,142.136866518253,202.270725629532,1929834,78.1961224489796,7.76020408163265,0,0,0,98.7646099999191,111.443783846759,34429615,18129,17.3544276531436,9.80526814502967,593614.051724138,312.568965517241,0,0,0,0,0,0,20.739481168799102,1387.7688696188852,0,0,0,0.3327165714285714,0.28182628571428575,0.06537728571428572,0.08412957142857143,0.087193,0.06199385714285714,0.1551182857142857,0.033324285714285716,0.27699942857142856,0.06128828571428571,0.08909600000000001,0.09888071428571428,0.078819,0.13603557142857142,0.11411071428571429
Tochigi-2021-03-08,365,202103_W2,2021-03-08,63,Tochigi,118,138,123,4284,0,0,0,0,1976200,-33.18485408,4.585356946,-9.981657452,-24.35156614,D_63,D_Tochigi,1934000,8.82857142857143,6.82142857142857,1976199,202.378236973374,265.742714511078,1929716,77.9436734693878,46.531887755102,0,0,0,116.759471534654,135.537684448122,39332724,19751,17.4875674021164,9.89095940195886,678150.413793103,340.534482758621,0,0,0,0,0,0,56.52416219445877,1444.293031813344,0,0,0,0.3013547142857143,0.3184405714285714,0.07463271428571429,0.08635114285714286,0.09535157142857142,0.07920128571428571,0.15833614285714287,0.06060157142857143,0.3177487142857143,0.07148985714285715,0.09287642857142857,0.10537,0.08900857142857142,0.1513304285714286,0.12159385714285714
Tochigi-2021-03-15,371,202103_W3,2021-03-15,64,Tochigi,138,123,211,4422,2,0,0,0,1983248,-31.27828205,4.92514704,-11.00213929,-20.19688985,D_64,D_Tochigi,1934000,11.0357142857143,5.25,1983230,266.08611656279,273.412059494258,1929578,121.786989795918,27.5625,0,0,0,142.026504672116,195.357543989331,42267153,20653,17.5595208175422,9.93561586628765,728744.017241379,356.086206896552,0,0,0,0,0,0,17.40857263864018,1461.7016044519842,0,0,0,0.30940085714285714,0.2569465714285714,0.10851042857142858,0.09600071428571429,0.09869514285714286,0.07828385714285714,0.16028799999999999,0.04271414285714286,0.22561114285714284,0.07612357142857143,0.10072942857142857,0.099757285714285715,0.07956814285714287,0.14003785714285713,0.10785857142857143
Tochigi-2021-03-22,377,202103_W4,2021-03-22,65,Tochigi,123,211,171,4545,0,0,0,0,1987079,-31.43199736,4.161466119,-6.614958072,-23.46526495,D_65,D_Tochigi,1934000,11.5142857142857,2.14285714285714,1987062,275.270433255075,348.436643890712,1929455,132.578775510204,4.59183673469388,0,0,0,204.081012683415,191.671771326897,44102819,21298,17.6020342612766,9.96636845057533,760393.431034483,367.206896551724,0,0,0,0,0,0,55.03651048266329,1516.7381149346475,0,0,0,0.2522507142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tochigi-2021-03-29,383,202104_W1,2021-03-29,66,Tochigi,211,171,141,4756,0,0,0,0,1985385,-31.25080166,5.052096586,-7.813222178,-21.18911272,D_66,D_Tochigi,1934000,16.1642857142857,4.5,1985355,349.715110796278,398.482287869338,1929244,261.284132653061,20.25,0,0,0,194.478500500774,217.397279477365,39568990,20523,17.4935562886487,9.92930148742911,682223.965517241,353.844827586207,0,0,0,0,0,0,83.7129168221727,1600.4510317568202,0,0,0,0.171753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tochigi-2021-04-05,389,202104_W2,2021-04-05,67,Tochigi,171,141,159,4927,0,0,0,0,1970179,-32.72246794,3.17108861,-6.08190339,-17.1535718,D_67,D_Tochigi,1934000,10.9642857142857,0.535714285714286,1970146,398.542982053484,337.188721442459,1929073,120.21556122449,0.286989795918367,0,0,0,228.628926146025,212.582534395252,34700321,18016,17.3622594955948,9.79901553093942,598281.396551724,310.620689655172,0,0,0,0,0,0,1.567951581440866,1602.018983338261,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tochigi-2021-04-12,395,202104_W3,2021-04-12,68,Tochigi,141,159,122,5068,0,0,0,0,1969242,-32.31320122,3.879638813,-6.987136621,-21.04526922,D_68,D_Tochigi,1934000,13.25,5.46428571428571,1969223,335.028517009413,332.583110887867,1928932,175.5625,29.8584183673469,0,0,0,215.865722240588,157.826812459748,33054202,17037,17.3136592568762,9.74314272854554,569900.034482759,293.741379310345,0,0,0,0,0,0,77.69955603638664,1679.7185393746477,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tochigi-2021-04-19,401,202104_W4,2021-04-19,69,Tochigi,159,122,NA,5227,0,0,0,0,1980191,-32.794529,4.382039541,-5.306749513,-22.72918279,D_69,D_Tochigi,1934000,14.7357142857143,0.0714285714285714,1980182,329.567161170485,368.623863089344,1928773,217.141275510204,0.00510204081632653,0,0,NA,158.017763931795,NA,34927333,18091,17.3687802611626,9.80316985602126,602195.396551724,311.913793103448,0,0,0,0,0,0,83.22784802643582,1762.9463874010835,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
