date,pref,sales,customers,avg_temp,avg_rain,newcase_day,total_case,newdeath_day,total_death,emergency,GZnew,cumGZ,newcaseday14,lsales,lcustomers,sales_per,customers_per,dummy_school_closure,dummy_gathering_restriction
2020-08-27,Yamanashi,1547967,689,79.43,4.25,0,172,1,2,0,0,111,0,14.252453015075124,6.535241271013659,85998.16666666667,38.27777777777778,0,1
2020-08-27,Nagano,3880708,2275,82.22,0,6,200,0,0,0,0,0,19,15.171528169179863,7.729735331385051,57069.23529411765,33.455882352941174,0,1
2020-08-27,Shizuoka,6157984,3167,84.8,0.16666666666666666,12,472,0,1,0,0,0,6,15.633260009217024,8.06054004653864,53086.06896551724,27.301724137931036,0,1
2020-08-28,Ibaraki,8860233,3350,84.74000000000001,0,6,538,1,13,0,0,0,4,15.997083620203876,8.116715624819111,103025.96511627907,38.95348837209303,0,1
2020-08-28,Tochigi,6879668,3244,86.36,0,7,302,0,1,0,0,0,1,15.744080952931224,8.084562415235304,118614.96551724138,55.93103448275862,0,1
2020-08-28,Gunma,8552567,2452,86.27,0,6,432,0,19,0,0,0,2,15.961742029769887,7.804659297056102,85525.67,24.52,0,1
2020-08-28,Yamanashi,1812970,702,76.1,1.5,0,172,1,3,0,15,126,0,14.410476942440678,6.553933404025811,100720.55555555556,39,0,1
2020-08-28,Nagano,6115870,2958,81.545,0,19,219,0,0,0,0,0,18,15.626397590082489,7.992268643270745,89939.26470588235,43.5,0,1
2020-08-28,Shizuoka,8412162,4140,82.46000000000001,7.833333333333333,6,478,0,1,0,0,0,2,15.945189073821858,8.32845106681936,72518.63793103448,35.689655172413794,0,1
2020-08-29,Ibaraki,13124541,4820,85.4,0,4,542,0,13,0,0,0,2,16.389994394401874,8.480529207044645,152610.94186046513,56.04651162790697,0,1
2020-08-29,Tochigi,10389804,5146,86.81,0,1,303,0,1,0,0,0,0,16.15633549860489,8.545974992841689,179134.55172413794,88.72413793103448,0,1
2020-08-29,Gunma,12126017,3644,88.25,0,2,434,0,19,0,0,0,3,16.31086386755906,8.200837258379849,121260.17,36.44,0,1
2020-08-29,Yamanashi,2855535,1172,80.42,0,0,172,0,3,0,0,126,1,14.86476977405974,7.066466970136958,158640.83333333334,65.11111111111111,0,1
2020-08-29,Nagano,8661679,4283,81.815,8.75,18,237,0,0,0,0,0,12,15.974419141653959,8.36240897761537,127377.63235294117,62.98529411764706,0,1
2020-08-29,Shizuoka,12897557,6148,84.5,0,2,480,0,1,0,0,0,0,16.372548471552314,8.723882104658486,111185.83620689655,53,0,1
2020-08-30,Ibaraki,8817577,3616,83.6,0,2,544,0,13,0,0,0,1,15.992257673688181,8.193123721512068,102529.96511627907,42.04651162790697,0,1
2020-08-30,Tochigi,7166589,4066,85.1,0,0,303,0,1,0,0,0,0,15.784940367161756,8.310414994188292,123561.87931034483,70.10344827586206,0,1
2020-08-30,Gunma,5863199,2316,87.08000000000001,0,3,437,0,19,0,0,0,3,15.584205917038435,7.7475968386928855,58631.99,23.16,0,1
2020-08-30,Yamanashi,2542759,1202,81.14,0,1,173,0,3,0,0,126,0,14.748760269956557,7.091742115095153,141264.38888888888,66.77777777777777,0,1
2020-08-30,Nagano,6337534,3702,80.87,18.625,12,249,0,0,0,0,0,7,15.662000291758703,8.216628493133443,93199.0294117647,54.44117647058823,0,1
2020-08-30,Shizuoka,8933251,5118,85.1,0,0,480,0,1,0,0,0,0,16.005290940352594,8.540519016719735,77010.78448275862,44.12068965517241,0,1
2020-08-31,Ibaraki,5182340,2088,76.46000000000001,0.5,1,545,0,13,0,0,0,4,15.460767249684759,7.643961949002529,60259.767441860466,24.27906976744186,0,1
2020-08-31,Tochigi,2933294,1808,77.99,2.75,0,303,0,1,0,0,0,3,14.891636581599514,7.4999765409521215,50574.03448275862,31.17241379310345,0,1
2020-08-31,Gunma,3567802,1216,81.59,2.75,3,440,0,19,0,0,0,5,15.087460277868686,7.103322062526113,35678.02,12.16,0,1
2020-08-31,Yamanashi,1251159,589,79.34,1.25,0,173,1,4,0,0,126,0,14.039580879694084,6.3784261836515865,69508.83333333333,32.72222222222222,0,1
2020-08-31,Nagano,3933024,2213,79.78999999999999,4.5,7,256,0,0,0,0,0,5,15.18491915360738,7.70210434005105,57838.58823529412,32.544117647058826,0,1
2020-08-31,Shizuoka,4870028,2419,84.38,0.3333333333333333,0,480,0,1,0,0,0,2,15.398610244528898,7.791109510610028,41983,20.853448275862068,0,1
2020-09-01,Ibaraki,4832402,2165,76.64,0.8333333333333334,4,549,0,13,0,0,0,6,15.390854210500484,7.68017564043659,56190.72093023256,25.174418604651162,0,1
2020-09-01,Tochigi,3672056,2042,76.55000000000001,0.25,3,306,0,1,0,0,0,1,15.116262281150892,7.621684998724611,63311.31034482759,35.206896551724135,0,1
2020-09-01,Gunma,4135273,1449,76.82,1,5,445,0,19,0,0,0,6,15.235063906026005,7.278628942320682,41352.73,14.49,0,1
2020-09-01,Yamanashi,1600135,707,76.1,0,0,173,0,4,0,0,126,0,14.285598558650639,6.561030665896573,88896.38888888889,39.27777777777778,0,1
2020-09-01,Nagano,4542454,2235,77.67500000000001,0,5,261,1,1,0,0,0,7,15.32897795261891,7.711996507047669,66800.79411764706,32.86764705882353,0,1
2020-09-01,Shizuoka,5416410,2472,82.16,0.5,2,482,0,1,0,0,0,2,15.50494379233384,7.812782818577581,46693.18965517241,21.310344827586206,0,1
2020-09-02,Ibaraki,5081028,2236,79.7,6.666666666666667,6,555,1,14,0,0,0,4,15.44102416128692,7.71244383427499,59081.72093023256,26,0,1
2020-09-02,Tochigi,4047505,2193,78.71000000000001,18.75,1,307,0,1,0,0,0,1,15.213611199863616,7.693025748417888,69784.56896551725,37.810344827586206,0,1
2020-09-02,Gunma,5574891,1612,79.78999999999999,10,6,451,0,19,0,0,0,12,15.533783323549816,7.385230923066573,55748.91,16.12,0,1
2020-09-02,Yamanashi,1350126,590,77.18,1,0,173,0,4,0,0,126,1,14.11570847939266,6.380122536899765,75007,32.77777777777778,0,1
2020-09-02,Nagano,3774348,2197,80.6,0,7,268,0,1,0,0,0,12,15.143738210516482,7.69484807238461,55505.117647058825,32.30882352941177,0,1
2020-09-02,Shizuoka,6098601,2985,83.78,6,2,484,0,1,0,0,0,1,15.623569958577827,8.001355025826703,52574.14655172414,25.732758620689655,0,1
2020-09-03,Ibaraki,5641725,2343,83,1.8333333333333333,4,559,0,14,0,0,0,8,15.54570042777517,7.759187438507795,65601.45348837209,27.24418604651163,0,1
2020-09-03,Tochigi,4370975,2184,83.30000000000001,1.5,1,308,0,1,0,0,0,1,15.29049665431411,7.688913336864796,75361.63793103448,37.6551724137931,0,1
2020-09-03,Gunma,5052829,1673,84.2,20.75,12,463,0,19,0,0,0,8,15.43545884241901,7.422373700986824,50528.29,16.73,0,1
2020-09-03,Yamanashi,1443270,625,76.82,3.5,1,174,0,4,0,0,126,0,14.18242193044019,6.437751649736401,80181.66666666667,34.72222222222222,0,1
2020-09-03,Nagano,4069012,2191,81.23,2.625,12,280,0,1,0,0,0,4,15.218910776107029,7.692113339595466,59838.41176470588,32.220588235294116,0,1
2020-09-03,Shizuoka,5730632,2686,80.3,63,1,485,0,1,0,0,0,2,15.56133637929281,7.895808377083183,49402,23.155172413793103,0,1
2020-09-04,Ibaraki,8770374,3274,82.64,0,8,567,0,14,0,0,0,6,15.986890008821062,8.09376775793108,101981.09302325582,38.06976744186046,0,1
2020-09-04,Tochigi,6384074,3094,82.31,10.75,1,309,0,1,0,0,0,0,15.669317009523297,8.037220031133012,110070.24137931035,53.3448275862069,0,1
2020-09-04,Gunma,7770764,2358,83.66,0,8,471,0,19,0,0,0,3,15.865879044408384,7.765569081097317,77707.64,23.58,0,1
2020-09-04,Yamanashi,1495436,661,80.15,0,0,174,1,5,0,46,172,1,14.217928361084583,6.493753839851686,83079.77777777778,36.72222222222222,0,1
2020-09-04,Nagano,5654936,2698,77.72,2,4,284,0,1,0,0,0,2,15.548039350050102,7.900266036767701,83160.82352941176,39.6764705882353,0,1
2020-09-04,Shizuoka,9580224,4033,81.38,2,2,487,0,1,0,0,0,7,16.075211531719617,8.302265794873367,82588.13793103448,34.76724137931034,0,1
2020-09-05,Ibaraki,12782513,4841,80.3,13.333333333333334,6,573,0,14,0,0,0,10,16.363588622951227,8.484876589939695,148633.87209302327,56.2906976744186,0,1
2020-09-05,Tochigi,9490107,4438,81.5,8.75,0,309,0,1,0,0,0,1,16.065760445548893,8.39795910349254,163622.5344827586,76.51724137931035,0,1
2020-09-05,Gunma,12313962,3400,82.22,23.25,3,474,0,19,0,0,0,8,16.326244298530064,8.131530710604252,123139.62,34,0,1
2020-09-05,Yamanashi,2563319,1080,78.08000000000001,27.5,1,175,0,5,0,0,172,1,14.756813461120581,6.984716320118266,142406.61111111112,60,0,1
2020-09-05,Nagano,8197989,4350,78.485,3.5,2,286,0,1,0,0,0,1,15.919399438254839,8.37793112408273,120558.66176470589,63.970588235294116,0,1
2020-09-05,Shizuoka,12529609,6096,83.06,5.5,7,494,0,1,0,0,0,0,16.34360512127762,8.715388097366482,108013.87068965517,52.55172413793103,0,1
2020-09-06,Ibaraki,8493825,3668,78.5,0,10,583,0,14,0,0,0,0,15.954849986864682,8.207401833376355,98765.40697674418,42.651162790697676,0,1
2020-09-06,Tochigi,6863441,3919,79.43,0.25,1,310,0,1,0,0,0,4,15.741719477439629,8.273591798199632,118335.18965517242,67.56896551724138,0,1
2020-09-06,Gunma,5780887,2193,78.44,13.5,8,482,0,19,0,0,0,9,15.570067689082359,7.693025748417888,57808.87,21.93,0,1
2020-09-06,Yamanashi,2322026,1085,74.30000000000001,21.5,1,176,0,5,0,0,172,1,14.65795063842104,6.98933526597456,129001.44444444444,60.27777777777778,0,1
2020-09-06,Nagano,6272300,3589,77.58500000000001,5.25,1,287,0,1,0,0,0,3,15.651653671501137,8.185628891147607,92239.70588235294,52.779411764705884,0,1
2020-09-06,Shizuoka,7822770,4829,80.42,25.666666666666668,0,494,0,1,0,0,0,0,15.872549269749268,8.482394685873542,67437.6724137931,41.62931034482759,0,1
2020-09-07,Ibaraki,4795293,2030,81.8,2.6666666666666665,0,583,0,14,0,0,0,5,15.383145369750862,7.615791072035833,55759.22093023256,23.6046511627907,0,1
2020-09-07,Tochigi,2824401,1607,79.34,14.5,4,314,0,1,0,0,0,2,14.853806864681765,7.382124365737512,48696.56896551724,27.70689655172414,0,1
2020-09-07,Gunma,4233629,1434,81.95,0.5,9,491,0,19,0,0,0,5,15.258570102841519,7.2682230211595655,42336.29,14.34,0,1
2020-09-07,Yamanashi,1288368,632,74.84,23.75,1,177,0,5,0,0,172,1,14.068886859123596,6.448889394146858,71576,35.111111111111114,0,1
2020-09-07,Nagano,3976615,2083,79.07,3.375,3,290,0,1,0,0,0,2,15.195941512865593,7.641564441260972,58479.632352941175,30.63235294117647,0,1
2020-09-07,Shizuoka,4312042,2181,80.66,39,0,494,0,1,0,0,0,0,15.276922131783275,7.687538766201629,37172.775862068964,18.801724137931036,0,1
2020-09-08,Ibaraki,5053917,2240,85.34,0,5,588,0,14,0,0,0,1,15.435674144159888,7.7142311448490855,58766.476744186046,26.046511627906977,0,1
2020-09-08,Tochigi,3421273,2039,83.48,0,2,316,0,1,0,0,0,3,15.045523262003504,7.620214770574455,58987.46551724138,35.1551724137931,0,1
2020-09-08,Gunma,5314951,1700,84.38,0,5,496,0,19,0,0,0,5,15.486034350524719,7.438383530044307,53149.51,17,0,1
2020-09-08,Yamanashi,1185376,559,77.63,0,1,178,0,5,0,0,172,0,13.985570581800562,6.326149473155099,65854.22222222222,31.055555555555557,0,1
2020-09-08,Nagano,4231904,2226,79.92500000000001,0,2,292,0,1,0,0,0,1,15.25816256795296,7.70796153183549,62233.882352941175,32.73529411764706,0,1
2020-09-08,Shizuoka,5781478,2695,81.26,11.333333333333334,0,494,0,1,0,0,0,5,15.570169917303058,7.899153483343097,49840.3275862069,23.232758620689655,0,1
2020-09-09,Ibaraki,5752032,2483,81.19999999999999,1.3333333333333333,1,589,0,14,0,0,0,4,15.565063741649881,7.817222785508166,66884.09302325582,28.872093023255815,0,1
2020-09-09,Tochigi,4397531,2489,81.23,0,3,319,0,1,0,0,0,4,15.296553805028923,7.819636302367592,75819.5,42.91379310344828,0,1
2020-09-09,Gunma,5955805,1567,82.85,0,5,501,0,19,0,0,0,4,15.599876932156045,7.356918242356021,59558.05,15.67,0,1
2020-09-09,Yamanashi,1540487,646,76.1,2.75,0,178,0,5,0,0,172,1,14.247609158164687,6.470799503782602,85582.61111111111,35.888888888888886,0,1
2020-09-09,Nagano,4375889,2356,75.33500000000001,7.875,1,293,0,1,0,0,0,2,15.291620257131529,7.764720544771477,64351.30882352941,34.64705882352941,0,1
2020-09-09,Shizuoka,6534081,3206,80.18,11,5,499,0,1,0,0,0,4,15.69254226776053,8.072779333169498,56328.28448275862,27.637931034482758,0,1
2020-09-10,Ibaraki,6840987,2911,80.78,0,4,593,0,14,0,0,0,13,15.738442577434357,7.976251943745623,79546.36046511628,33.848837209302324,0,1
2020-09-10,Tochigi,4428257,2329,79.88,0.5,4,323,0,1,0,0,0,5,15.303516610873487,7.753194269884341,76349.25862068965,40.1551724137931,0,1
2020-09-10,Gunma,5946487,1892,80.24000000000001,0.25,4,505,0,19,0,0,0,12,15.598311182987121,7.545389749611823,59464.87,18.92,0,1
2020-09-10,Yamanashi,1488420,675,73.58000000000001,1,1,179,0,5,0,0,172,0,14.213225712612378,6.51471269087253,82690,37.5,0,1
2020-09-10,Nagano,4112819,2334,72.36500000000001,8.5,2,295,0,1,0,0,0,1,15.22961923943655,7.755338812846501,60482.632352941175,34.3235294117647,0,1
2020-09-10,Shizuoka,6829685,3290,78.08000000000001,7,4,503,0,1,0,0,0,1,15.736789110424844,8.098642843759418,58876.59482758621,28.362068965517242,0,1
2020-09-11,Ibaraki,9791974,3595,79.46000000000001,10,13,606,0,14,0,0,0,3,16.09707362850196,8.187299270155147,113860.16279069768,41.80232558139535,0,1
2020-09-11,Tochigi,6552494,3143,81.32,0,5,328,0,1,0,0,0,10,15.695356298498242,8.052933036797567,112974.03448275862,54.189655172413794,0,1
2020-09-11,Gunma,10414862,2670,82.49000000000001,0,12,517,0,19,0,0,0,24,16.158744382469408,7.8898337513942955,104148.62,26.7,0,1
2020-09-11,Yamanashi,2137713,869,75.92,0,0,179,0,5,0,54,226,0,14.575247123951215,6.767343125265392,118761.83333333333,48.27777777777778,0,1
2020-09-11,Nagano,6407344,2963,75.605,9.25,1,296,0,1,0,0,0,0,15.672955390455002,7.993957547573565,94225.64705882352,43.5735294117647,0,1
2020-09-11,Shizuoka,9361619,4059,81.14,0,1,504,0,1,0,0,0,0,16.052128803581645,8.308691916838898,80703.61206896552,34.991379310344826,0,1
2020-09-12,Ibaraki,13763348,4795,73.88,10.5,3,609,1,15,0,0,0,3,16.43751967482692,8.475328987317539,160038.93023255814,55.75581395348837,0,1
2020-09-12,Tochigi,10168065,4884,74.30000000000001,9.75,10,338,0,1,0,0,0,0,16.134762484435242,8.493719835230594,175311.4655172414,84.20689655172414,0,1
2020-09-12,Gunma,12200185,3512,76.46000000000001,3.75,24,541,0,19,0,0,0,6,16.31696167352294,8.163940954755008,122001.85,35.12,0,1
2020-09-12,Yamanashi,3035745,1231,72.5,3.5,0,179,0,5,0,0,226,0,14.925967421875262,7.115582126184454,168652.5,68.38888888888889,0,1
2020-09-12,Nagano,8738983,4377,75.605,0,0,296,0,1,0,0,0,0,15.983304379305123,8.384118837190895,128514.45588235294,64.36764705882354,0,1
2020-09-12,Shizuoka,12936887,6152,79.94,6,0,504,0,1,0,0,0,0,16.375593246224803,8.72453251118548,111524.88793103448,53.03448275862069,0,1
2020-09-13,Ibaraki,9126455,3701,72.56,2,3,612,0,15,0,0,0,2,16.026687896776497,8.216358332386156,106121.56976744186,43.03488372093023,0,1
2020-09-13,Tochigi,7211905,3972,73.31,3.5,0,338,0,1,0,0,0,21,15.791243690728294,8.287025025165063,124343.18965517242,68.48275862068965,0,1
2020-09-13,Gunma,7327457,2452,74.21000000000001,5,6,547,0,19,0,0,0,6,15.807139083245634,7.804659297056102,73274.57,24.52,0,1
2020-09-13,Yamanashi,2070937,1028,73.94,0,0,179,0,5,0,0,226,0,14.543511719828107,6.93537044601511,115052.05555555556,57.111111111111114,0,1
2020-09-13,Nagano,6570383,3719,74.39,4.875,0,296,0,1,0,0,0,0,15.698082684043273,8.22121009392507,96623.2794117647,54.69117647058823,0,1
2020-09-13,Shizuoka,8266812,5157,80.12,2.6666666666666665,0,504,1,2,0,0,0,0,15.927759502957725,8.548110294050959,71265.62068965517,44.456896551724135,0,1
2020-09-14,Ibaraki,4994624,2094,72.38,0.6666666666666666,2,614,1,16,0,0,0,2,15.42387269195619,7.646831391430482,58077.023255813954,24.348837209302324,0,1
2020-09-14,Tochigi,2638869,1576,73.13,4,21,359,0,1,0,0,0,9,14.785860974238197,7.362645270417825,45497.74137931035,27.17241379310345,0,1
2020-09-14,Gunma,4767021,1529,74.30000000000001,36.5,6,553,0,19,0,0,0,14,15.377232139463603,7.332369205929062,47670.21,15.29,0,1
2020-09-14,Yamanashi,1105156,575,74.57,0,0,179,0,5,0,0,226,0,13.915497059440119,6.354370040797351,61397.555555555555,31.944444444444443,0,1
2020-09-14,Nagano,4243816,2382,72.77,0,0,296,0,1,0,0,0,1,15.260973422450977,7.775695749915245,62409.05882352941,35.029411764705884,0,1
2020-09-14,Shizuoka,5952966,2766,79.34,0,0,504,0,2,0,0,0,2,15.599400140713204,7.925157512224703,51318.6724137931,23.844827586206897,0,1
2020-09-15,Ibaraki,6010379,2435,72.86,1,2,616,0,16,0,0,0,2,15.608998366087153,7.79770203551669,69888.12790697675,28.313953488372093,0,1
2020-09-15,Tochigi,3973828,2149,73.4,0,9,368,0,1,0,0,0,1,15.195240419828599,7.67275789664251,68514.27586206897,37.05172413793103,0,1
2020-09-15,Gunma,5213013,1485,74.66,6.5,14,567,0,19,0,0,0,24,15.466668557512719,7.3031700512368,52130.13,14.85,0,1
2020-09-15,Yamanashi,1144300,592,71.78,0,0,179,0,5,0,0,226,1,13.950303654305806,6.3835066348840055,63572.22222222222,32.888888888888886,0,1
2020-09-15,Nagano,4821405,2327,70.61,0,1,297,0,1,0,0,0,2,15.38857593732666,7.752335163302292,70903.01470588235,34.220588235294116,0,1
2020-09-15,Shizuoka,6472346,3067,76.88,0,2,506,0,2,0,0,0,5,15.683049197354514,8.028455164114252,55796.08620689655,26.439655172413794,0,1
2020-09-16,Ibaraki,6447156,2651,72.5,0,2,618,0,16,0,0,0,3,15.679149661301077,7.8826922062890254,74966.93023255814,30.825581395348838,0,1
2020-09-16,Tochigi,4446772,2447,74.21000000000001,0,1,369,0,1,0,0,0,6,15.307688997659005,7.802618063442671,76668.4827586207,42.189655172413794,0,1
2020-09-16,Gunma,5709464,1741,75.28999999999999,0,24,591,0,19,0,0,0,11,15.557635706823289,7.462214939768189,57094.64,17.41,0,1
2020-09-16,Yamanashi,1627004,704,70.61,0,1,180,0,5,0,0,226,0,14.302250844710752,6.556778356158042,90389.11111111111,39.111111111111114,0,1
2020-09-16,Nagano,4326949,2453,71.33000000000001,0,2,299,0,1,0,0,0,0,15.280373232680432,7.8050670442584895,63631.60294117647,36.0735294117647,0,1
2020-09-16,Shizuoka,7256206,3482,77.18,0.6666666666666666,5,511,0,2,0,0,0,3,15.797367660671798,8.155362120328135,62553.5,30.017241379310345,0,1
2020-09-17,Ibaraki,6349468,2635,75.8,0,3,621,0,16,0,0,0,1,15.663881587831614,7.876638460975463,73831.02325581395,30.63953488372093,0,1
2020-09-17,Tochigi,4775434,2405,76.28,0,6,375,0,1,0,0,0,1,15.378995417819073,7.785305182539862,82335.06896551725,41.46551724137931,0,1
2020-09-17,Gunma,6790058,1943,77.09,0,11,602,0,19,0,0,0,27,15.730970041471886,7.57198844937744,67900.58,19.43,0,1
2020-09-17,Yamanashi,1625347,756,73.94,0,0,180,0,5,0,0,226,0,14.30123188941142,6.628041376179533,90297.05555555556,42,0,1
2020-09-17,Nagano,4792433,2538,75.515,2.875,0,299,0,1,0,0,0,0,15.382548773626853,7.839131648274333,70476.95588235294,37.3235294117647,0,1
2020-09-17,Shizuoka,7462815,3430,79.03999999999999,3.6666666666666665,3,514,0,2,0,0,0,3,15.82544324684741,8.140315540159985,64334.612068965514,29.56896551724138,0,1
2020-09-18,Ibaraki,10151807,3775,82.88,0,1,622,0,16,0,0,0,1,16.13316227716334,8.236155661683124,118044.26744186046,43.895348837209305,0,1
2020-09-18,Tochigi,6606820,3091,81.05000000000001,0,1,376,0,1,0,0,0,9,15.703613006808604,8.036249942132116,113910.68965517242,53.293103448275865,0,1
2020-09-18,Gunma,10257467,2724,80.6,0,27,629,0,19,0,0,0,15,16.143516486135127,7.909856667269403,102574.67,27.24,0,1
2020-09-18,Yamanashi,2181212,874,78.98,0,0,180,1,6,0,53,279,0,14.595391243577685,6.773080375655535,121178.44444444444,48.55555555555556,0,1
2020-09-18,Nagano,6218726,3029,73.22,7.125,0,299,0,1,0,0,0,2,15.64307562058511,8.015987811027237,91451.85294117648,44.544117647058826,0,1
2020-09-18,Shizuoka,10363287,4249,83,3.5,3,517,0,2,0,0,0,2,16.15378002246587,8.354438940114811,89338.68103448275,36.62931034482759,0,1
2020-09-19,Ibaraki,15228470,5555,71.96000000000001,8.333333333333334,1,623,0,16,0,0,0,1,16.538677260205766,8.62245370207373,177075.23255813954,64.59302325581395,0,0
2020-09-19,Tochigi,11162060,5143,71.87,7.25,9,385,0,1,0,0,0,2,16.228031085696824,8.545391845774915,192449.3103448276,88.67241379310344,0,0
2020-09-19,Gunma,14153751,3727,74.84,2.25,15,644,0,19,0,0,0,19,16.465490235263037,8.223358899479258,141537.51,37.27,0,1
2020-09-19,Yamanashi,3466990,1411,75.38,0,0,180,0,6,0,0,279,0,15.058797340324956,7.252053951852814,192610.55555555556,78.38888888888889,0,1
2020-09-19,Nagano,10093498,5114,68.855,0.125,2,301,0,1,0,0,0,0,16.127402012131277,8.539737155851132,148433.79411764705,75.20588235294117,0,0
2020-09-19,Shizuoka,16824219,7596,79.7,0,2,519,0,2,0,0,0,3,16.638330013398352,8.935377071932177,145036.37068965516,65.48275862068965,0,0
2020-09-20,Ibaraki,14995152,5624,70.16,0,1,624,0,16,0,0,0,3,16.523237506826106,8.6347984334905,174362.23255813954,65.3953488372093,0,0
2020-09-20,Tochigi,10717374,5304,69.35,2.25,2,387,0,1,0,0,0,12,16.187376720912102,8.576216531865699,184782.3103448276,91.44827586206897,0,0
2020-09-20,Gunma,10578091,3620,70.52,1.5,19,663,0,19,0,0,0,7,16.174295533331506,8.194229304819817,105780.91,36.2,0,1
2020-09-20,Yamanashi,3498747,1615,67.37,1.75,0,180,0,6,0,0,279,0,15.067915462362343,7.387090235656757,194374.83333333334,89.72222222222223,0,1
2020-09-20,Nagano,10441171,5661,66.785,0.25,0,301,0,1,0,0,0,2,16.16126729887973,8.64135583403666,153546.63235294117,83.25,0,0
2020-09-20,Shizuoka,15583802,7833,73.28,0.8333333333333334,3,522,0,2,0,0,0,0,16.56174259944493,8.96610085736724,134343.12068965516,67.52586206896552,0,0
2020-09-21,Ibaraki,14919419,5769,69.2,2,3,627,0,16,0,0,0,2,16.5181742109629,8.660254034256889,173481.61627906977,67.0813953488372,0,0
2020-09-21,Tochigi,10486102,5493,70.97,1.25,12,399,0,1,0,0,0,2,16.165561319322695,8.61122983334262,180794.8620689655,94.70689655172414,0,0
2020-09-21,Gunma,9312912,3081,73.13,0.25,7,670,0,19,0,0,0,13,16.046912382302057,8.033009498596668,93129.12,30.81,0,1
2020-09-21,Yamanashi,4202140,1857,68,0,0,180,0,6,0,0,279,0,15.251104477299942,7.526717561352706,233452.22222222222,103.16666666666667,0,1
2020-09-21,Nagano,10913250,5799,67.145,0,2,303,0,1,0,0,0,0,16.205488205290635,8.66544076787644,160488.9705882353,85.27941176470588,0,0
2020-09-21,Shizuoka,14667144,7133,73.82,0,0,522,0,2,0,0,0,0,16.50112044813938,8.872487182278038,126440.89655172414,61.491379310344826,0,0
2020-09-22,Ibaraki,9134782,3652,70.28,0.5,2,629,1,17,0,0,0,1,16.027599883251142,8.20303024171486,106218.3953488372,42.46511627906977,0,0
2020-09-22,Tochigi,7147997,4054,72.05000000000001,0,2,401,0,1,0,0,0,6,15.78234273556355,8.307459327011946,123241.3275862069,69.89655172413794,0,0
2020-09-22,Gunma,6874577,2048,73.76,0,13,683,0,19,0,0,0,1,15.743340672351302,7.6246189861593985,68745.77,20.48,0,1
2020-09-22,Yamanashi,2670781,1194,68,0.25,0,180,0,6,0,0,279,0,14.797881496967205,7.085064293952548,148376.72222222222,66.33333333333333,0,1
2020-09-22,Nagano,7128220,4087,68.135,0,0,303,0,1,0,0,0,0,15.779572111854023,8.315566483564277,104826.76470588235,60.10294117647059,0,0
2020-09-22,Shizuoka,9134162,4790,73.64,3.3333333333333335,0,522,0,2,0,0,0,0,16.027532008501485,8.474285690404962,78742.77586206897,41.293103448275865,0,0
2020-09-23,Ibaraki,5425663,2197,68.53999999999999,24.666666666666668,1,630,0,17,0,0,0,1,15.506650661905088,7.69484807238461,63089.104651162794,25.546511627906977,0,0
2020-09-23,Tochigi,2954005,1613,68.72,8.25,6,407,0,1,0,0,0,3,14.898672434692205,7.385851078125209,50931.120689655174,27.810344827586206,0,0
2020-09-23,Gunma,4345616,1317,69.53,1.75,1,684,0,19,0,0,0,4,15.284678078784806,7.183111701743281,43456.16,13.17,0,1
2020-09-23,Yamanashi,1299005,576,65.66,4.5,0,180,0,6,0,0,279,0,14.077109144760032,6.3561076606958915,72166.94444444444,32,0,1
2020-09-23,Nagano,4221118,2271,69.845,0,0,303,0,1,0,0,0,0,15.25561057983468,7.7279755421055585,62075.26470588235,33.39705882352941,0,0
2020-09-23,Shizuoka,5488081,2764,73.94,0.8333333333333334,0,522,0,2,0,0,0,0,15.518089207754157,7.92443418488756,47311.043103448275,23.82758620689655,0,0
2020-09-24,Ibaraki,5458659,2266,69.19999999999999,0,1,631,0,17,0,0,0,1,15.512713713159785,7.725771441587952,63472.77906976744,26.348837209302324,0,0
2020-09-24,Tochigi,4108652,2108,68.99000000000001,0,3,410,0,1,0,0,0,15,15.228605552139758,7.653494909661253,70838.8275862069,36.3448275862069,0,0
2020-09-24,Gunma,6137964,1762,68.99000000000001,0.25,4,688,0,19,0,0,0,8,15.63000364904198,7.474204806496124,61379.64,17.62,0,1
2020-09-24,Yamanashi,1703298,752,65.12,3.25,0,180,0,6,0,0,279,1,14.348076929656704,6.62273632394984,94627.66666666667,41.77777777777778,0,1
2020-09-24,Nagano,3504585,2115,68.945,0,0,303,0,1,0,0,0,0,15.06958266915827,7.656810091480378,51538.01470588235,31.102941176470587,0,0
2020-09-24,Shizuoka,6959907,3151,78.14,0,0,522,0,2,0,0,0,4,15.755676670152363,8.055475141757274,59999.19827586207,27.163793103448278,0,0
2020-09-25,Ibaraki,10513821,3712,68.18,18,1,632,0,17,0,0,0,5,16.16820123529745,8.21932609390609,122253.73255813954,43.16279069767442,0,0
2020-09-25,Tochigi,6768032,2942,68,4.25,15,425,0,1,0,0,0,1,15.727720908389406,7.9868449011613825,116690.20689655172,50.724137931034484,0,0
2020-09-25,Gunma,10387621,2618,66.83000000000001,25.5,8,696,0,19,0,0,0,2,16.15612536669412,7.870165946469845,103876.21,26.18,0,1
2020-09-25,Yamanashi,1815835,756,64.76,20,1,181,0,6,0,58,337,0,14.412055974984607,6.628041376179533,100879.72222222222,42,0,1
2020-09-25,Nagano,6438519,2920,63.31999999999999,41.5,0,303,0,1,0,0,0,0,15.677809102689524,7.979338895262328,94684.10294117648,42.94117647058823,0,0
