ID,Date_approval,Type,Name,Address
2330,2021-02-19,Food,うし処　正,甲府市国母5丁目10-31
2331,2021-02-19,Food,喜多方ラーメン風,南アルプス市上今諏訪492
2332,2021-02-19,Food,イタリア料亭伊和桜,甲府市北口1丁目6－21
2333,2021-02-26,Food,青龍亭,富士河口湖町西湖根場2710
2334,2021-02-26,Food,居酒屋チャコ,中央市布施2237-2
2335,2021-02-26,Food,一寸いっぱい　常ちゃん,市川三郷町黒沢116-1
2336,2021-02-26,Food,炭火やきとり　しげさん,富士吉田市上暮地1-16-3
2337,2021-02-26,Food,和バル　ニューヨーク,韮崎市中央町1-11アメリカヤ横丁　カ棟
2338,2021-02-26,Food,お食事処おの屋,甲州市塩山上萩原591
2339,2021-02-26,Food,BRAND NEW DAY ハナテラス店,富士河口湖町大石1477-1
2340,2021-02-26,Food,やみつきハムカツ洋食喫茶さはんじ,甲州市大和町初鹿野1652-15
2341,2021-02-26,Food,大衆食堂　桑楽,笛吹市春日居町桑戸３８４
2342,2021-02-26,Food,若鮨,韮崎市大草町若尾1190
2343,2021-02-26,Food,麺や卯,中央市西花輪3544-1　レストタウン立川
2344,2021-02-26,Food,やきとり十八番,中央市布施2656
2345,2021-02-26,Food,ラーメン熱人G麺,甲斐市玉川254-2
2346,2021-02-26,Food,旬彩酒楽ぴえろ,甲府市徳行4-15-36
2347,2021-02-26,Food,ビストロ　ラ　ヴィータ,韮崎市富士見1-5-5 韮崎エステートビル2F G
2348,2021-02-26,Food,炭で焼くうまい串処　兵八,昭和町紙漉阿原15-3
2349,2021-02-26,Food,食堂源助,富士吉田市上吉田4245-2
2350,2021-02-26,Food,山吹,富士吉田市上吉田2丁目5-33
2351,2021-02-26,Food,白樺,北杜市小淵沢町1037-7
2352,2021-02-26,Food,信げん,富士吉田市旭1-11-23
2353,2021-02-26,Food,藤鮨,韮崎市本町2-20-4
2354,2021-02-26,Food,蘇州分店,笛吹市御坂町栗合108-2
2355,2021-02-26,Food,Monkey　Rotten　cafe,昭和町西条875L昭和銀座2F
2356,2021-02-26,Food,BAR食堂CORAZON,昭和町清水新居1502OBIビル102
2357,2021-02-26,Food,割烹　泉,甲府市宮原町43-2
2358,2021-02-26,Food,BAR　IROHA,甲府市中央1-20-20　ミコノスB　2F
2359,2021-02-26,Food,そば処やかた,甲府市屋形2-3-14
2360,2021-02-26,Food,韓国居酒屋崔's,甲府市上石田4-8-28ゆうきタウン101
2361,2021-02-26,Food,旨麺処むらまさ,中央市布施2356-4
2362,2021-02-26,Food,藤よし,笛吹市境川町藤垈1744
2363,2021-02-26,Food,スナックむーぶ,甲府市中央1-18-1
2364,2021-02-26,Food,麺喰処じゃジャ旨,富士吉田市上吉田東1-7-19
2365,2021-02-26,Food,中華料理　藪,昭和町清水新居59-1ヒライワ店舗101
2366,2021-02-26,Food,バーフィルモア,甲府市丸の内2-2-5 ママビル2f
2367,2021-02-26,Food,コワン,韮崎市中央町1-11　アメリカヤ横丁ア棟
2368,2021-02-26,Food,居酒屋隠れ庵,甲州市塩山下小田原559-1
2369,2021-02-26,Food,福生,甲府市飯田2丁目6-10
2370,2021-02-26,Food,四季彩ひよこ,昭和町西条874昭和銀座part2-1-C
2371,2021-02-26,Food,カフェレストラン　ピカソ,富士川町青柳町１０７３
2372,2021-02-26,Food,平安楼,富士吉田市下吉田1-14-1
2373,2021-02-26,Food,Himalaya 昭和店,昭和町河東中島719-12
2374,2021-02-26,Food,台湾料理　吉祥(富士川店),富士川町青柳町338-1
2375,2021-02-26,Food,ちょぼ八,甲州市塩山西広門田61-3
2376,2021-02-26,Food,小料理 夕がお,甲府市徳行1丁目2ー23
2377,2021-02-26,Food,NoNo,甲府市中央1-20-3ニュー銀座街1F
2378,2021-02-26,Food,居酒屋大門,昭和町清水新居476太田ビル1階
2379,2021-02-26,Food,しおかわ,甲州市塩山上於曽26
2380,2021-02-26,Food,Owl 梟,甲府市中央1-2-3　ふみやビル２F
2381,2021-02-26,Food,茜邑,富士吉田市下吉田 2-31-22
2382,2021-02-26,Food,Lac・ann,山梨市落合409-1
2383,2021-02-26,Food,ボストン,甲州市塩山上於曽26
2384,2021-02-26,Food,北斗辛軒　石和本店,笛吹市石和町窪中島125-1 1F
2385,2021-02-26,Food,Calla,富士吉田市竜が丘3-3-5-E
2386,2021-02-26,Food,居酒屋扇,笛吹市石和町四日市場1810
2387,2021-02-26,Food,自然茶房春,甲州市塩山下於曽1380アライ店舗A
2388,2021-02-26,Food,コットンクラブ,甲府市中央4-3-20
2389,2021-02-26,Food,焼き鳥かい,甲府市丸ノ内2-1-7
2390,2021-02-26,Food,創作居酒家Plus,甲府市徳行3-7-6コスモM101
2391,2021-02-26,Food,miuscafe,富士河口湖町船津6607-2
2392,2021-02-26,Food,マリンズキッチン,富士吉田市緑ケ丘1-2-8
2393,2021-02-26,Food,やすべい,富士吉田市下吉田5-12-16
2394,2021-02-26,Food,bar金古,甲府市中央1-12-44奥義2F
2395,2021-02-26,Food,居酒屋き美,富士吉田市下吉田1-15-5
2396,2021-02-26,Food,中華一平,甲州市塩山下於曽1340-1
2397,2021-02-26,Food,台湾料理　吉祥(白根店),南アルプス市飯野3658-2
2398,2021-02-26,Food,魚くぼ,富士吉田市松山1-13-7
2399,2021-02-26,Food,vieilles vignes,甲府市朝日1-10-2-201
2400,2021-02-26,Food,双葉サービスエリア下り線　レストラン山交　フードコート,甲斐市竜地2630
2401,2021-02-26,Food,若草珈琲,富士吉田市下吉田3-15-14
2402,2021-02-26,Food,大黒家昭和本店,昭和町清水新居258-1
2403,2021-02-26,Food,モスバーガー韮崎東店,韮崎市若宮３－８－１３
2404,2021-02-26,Food,大黒家甲府駅前店,甲府市丸の内2-2-8
2405,2021-02-26,Food,花舞,甲府市中央1-2-4　２F
2406,2021-02-26,Food,えび寿司,中央市木原843-2
2407,2021-02-26,Food,山彦,富士河口湖町浅川1140-5
2408,2021-02-26,Food,陽だまり,笛吹市石和町四日市場1810
2409,2021-02-26,Food,おかよ,富士吉田市下吉田3-36-15
2410,2021-02-26,Food,コメダ珈琲店　石和店,笛吹市石和町窪中島587-19
2411,2021-02-26,Food,青龍飯店,富士吉田市下吉田3-7-13
2412,2021-02-26,Food,WORLDCAFE甲府昭和店,昭和町河西1600-6
2413,2021-02-26,Food,居酒屋たらふくまんま,昭和町清水新居239-1
2414,2021-02-26,Food,お好み焼わかば,昭和町西条5311
2415,2021-02-26,Food,ラウンジ　紅寿,笛吹市春日居町鎮目３３－３
2416,2021-02-26,Food,居酒屋きんぎょ,甲府市相生2-4-18
2417,2021-02-26,Food,ラーメン豚彦本店,昭和町西条875-1　L昭和銀座　104
2418,2021-02-26,Food,松葉バーベキュー,富士吉田市上吉田7-28-20
2419,2021-02-26,Food,肴屋サンジ,甲府市中小河原町568-1
2420,2021-02-26,Food,鮨　よし秀,昭和町西条5219-2エスティケイ昭和103号
2421,2021-02-26,Food,寿司・ズワイガニ専門店　えびす,昭和町押越８０１－１
2422,2021-02-26,Food,まんぷく屋利,昭和町西条5118
2423,2021-02-26,Food,串丸 二丁目の角,甲府市丸の内2丁目19-5
2424,2021-02-26,Food,月夜酒場 AOKAGE,甲府市丸の内1-14-14オリオン共同ビル211
2425,2021-02-26,Food,割烹四季,中央市中楯1536
2426,2021-02-26,Food,DINO DINER,富士河口湖町小立1167
2427,2021-02-26,Food,もぐら本店,笛吹市石和町窪中島87-1
2428,2021-02-26,Food,AMUSEMENT BAR BRAVE,甲府市中央一丁目３－７
2429,2021-02-26,Food,レストランバーCOMOちゃん,富士河口湖町小立1167東3号
2430,2021-02-26,Food,中国福建料理　ニーハオ,中央市山ノ神3388-3
2431,2021-02-26,Food,らんたん,甲斐市玉川256樋口貸店舗1-2
2432,2021-02-26,Food,茶屋　幸左衛門,笛吹市御坂町大野寺1712
2433,2021-02-26,Food,居酒屋かつ,富士吉田市上吉田東2-2-27
2434,2021-02-26,Food,六曜館珈琲店,甲府市丸の内2-15-15
2435,2021-02-26,Food,くさ笛,甲府市中央1丁目20-23
2436,2021-02-26,Food,naked music cafe&bar,甲府市伊勢3-6-8新田ビル1F
2437,2021-02-26,Food,らあめんしのちゃん,富士吉田市緑が丘2丁目5-1
2438,2021-02-26,Food,富士食,甲府市大里町3648
2439,2021-02-26,Food,スナック　樹樹,富士吉田市緑ヶ丘2-5-3
2440,2021-02-26,Food,くいもの処 欅,笛吹市御坂町下野原1172-1
2441,2021-02-26,Food,Kitchen’s Bar ku,甲府市高畑2-15-17
2442,2021-02-26,Food,レストランたんぽぽ,韮崎市藤井町北下條1048-1
2443,2021-02-26,Food,手打ちそば　みずも,富士河口湖町西湖根場2710
2444,2021-02-26,Food,ラーメン酒場藤桜,韮崎市中央町1-11
2445,2021-02-26,Food,魚可津,南アルプス市野牛島2314-17
2446,2021-02-26,Food,錦記飯店,昭和町河西1167-8
2447,2021-02-26,Food,とり華,甲府市高畑1-4-1
2448,2021-02-26,Food,ラウンジ京,甲府市上石田1-17-2
2449,2021-02-26,Food,蕎麦茶屋いち蔵,南アルプス市上高砂828-1
2450,2021-02-26,Food,更科南西店,甲府市国母1-23-5
2451,2021-02-26,Food,BarGREEN,甲府市中央1-18-15南銀座ビル一階
2452,2021-02-26,Food,焼肉四季,甲斐市竜王1155-1
2453,2021-02-26,Food,双葉サービスエリア下り線　レストラン山交（パン工房ふたば）,甲斐市竜地2630
2454,2021-02-26,Food,双葉サービスエリアレストラン山交（双葉キッチン）,甲斐市竜地2630
2455,2021-02-26,Food,カフェ・ド・ビビアン,甲斐市下今井2722-3
2456,2021-02-26,Food,The Vault,甲府市丸の内1-21-7
2457,2021-02-26,Food,心音KITCHEN,笛吹市石和町井戸81-1
2458,2021-02-26,Food,やきとり居酒屋評判屋,昭和町河西1230-3
2459,2021-02-26,Food,the；kokubo,甲府市国母4-22-16
2460,2021-02-26,Food,Bishop,甲府市中央1-2-3 浅草飲食店街
2461,2021-02-26,Food,ゴルフバー&ダイニングブービーズ,甲斐市篠原834番地二階
2462,2021-02-26,Food,フェリーチェ,昭和町西条5219-2-101
2463,2021-02-26,Food,ハイボール酒場　忘れてくれないか？,昭和町西条875エル昭和銀座2階201
2464,2021-02-26,Food,IZAKAYA馳,昭和町清水新居1550笹本第２ビル1-D
2465,2021-02-26,Food,いざかや朱酒,甲府市丸の内1-8-14
2466,2021-02-26,Food,OsteriaRicca,甲府市丸の内3-19-4
2467,2021-02-26,Food,手打ちうどんいち,甲府市里吉4-14-14
2468,2021-02-26,Food,BACCHUS KOFU GUESTHOUSE　1F　Bar,甲府市丸の内3-33-12
2469,2021-02-26,Food,ビニビニ,甲府市徳行1-11-5　望月ビルA棟110号室
2470,2021-02-26,Food,甘草屋敷売店,甲州市塩山上於曽1651
2471,2021-02-26,Food,菊寿司玉幡,甲斐市西八幡1187ー14
2472,2021-02-26,Food,マウントフジ,富士河口湖町勝山3851
2473,2021-02-26,Food,ちゃちゃ,山中湖村平野506-296
2474,2021-02-26,Food,インドレストランマハラジャ,都留市田原2－11－26
2475,2021-02-26,Food,スイート,富士吉田市新倉2641-1
2476,2021-02-26,Food,中華料理　翔龍,南アルプス市東南湖887-1
2477,2021-02-26,Food,居酒屋　ほがらか,甲斐市万才999-1
2478,2021-02-26,Food,ながたラーメン,甲府市徳行３－１４－２１
2479,2021-02-26,Food,日鷄園,甲府市上石田1-14-37
2480,2021-02-26,Food,古民家ダイニング沙和菜,甲斐市西八幡4069-1
2481,2021-02-26,Food,めん丸竜王店,甲斐市西八幡4403-11
2482,2021-02-26,Food,ワイン酒場ルパン,甲府市中央1-4-5
2483,2021-02-26,Food,ひょうきん亭,甲斐市篠原4098
2484,2021-02-26,Food,台湾料理　和園,甲斐市篠原1427-1
2485,2021-02-26,Food,こう鮨,南アルプス市下宮地619-2
2486,2021-02-26,Food,居酒屋ねんきん食堂,韮崎市水神１－２－３８
2487,2021-02-26,Food,花かげの湯　お食事処　はくさい,"山梨市牧丘町窪平 453-1 山梨市営温泉""花かげの湯""内"
2488,2021-02-26,Food,マイケルズアメリカンカフェパブ,富士吉田市下吉田3-21-37
2489,2021-02-26,Food,スナック菜,甲斐市中下条1232-1
2490,2021-02-26,Food,台湾料理　福源,南アルプス市野牛島2334-24
2491,2021-02-26,Food,飲み食い処　ひよこ,南アルプス市有野3262
2492,2021-02-26,Food,四季や,甲斐市玉川254-2
2493,2021-02-26,Food,おもてなし薬膳せっちゃんごはん,山梨市上神内川３５６
2494,2021-02-26,Food,きくや,山梨市牧丘町窪平71
2495,2021-02-26,Food,雅,甲府市徳行1-2-23
2496,2021-02-26,Food,やきとり言葉,甲斐市万才280
2497,2021-02-26,Food,bottega di yuri,甲斐市大下条978-5
2498,2021-02-26,Food,居酒屋 晩酌屋,南アルプス市小笠原113-1四季ビル101
2499,2021-02-26,Food,マーシーズカフェ,道志村上中山9678
2500,2021-02-26,Food,あさひや,甲斐市富竹新田335
2501,2021-03-05,Food,甲府大勝軒,中央市浅利3583
2502,2021-03-05,Food,魚藤,都留市中央２－４－８
2503,2021-03-05,Food,串揚げダイニングLit,富士吉田市下吉田３－１６－２５
2504,2021-03-05,Food,居酒屋　源氏,富士吉田市富士見2-6-29
2505,2021-03-05,Food,ブリティッシュ、クラシック、バー、ヴァレルンガ,韮崎市中央2-2
2506,2021-03-05,Food,STANDARDPIZZA,北杜市武川町山高3113-1
2507,2021-03-05,Food,中国料理　香苑,身延町角打3092
2508,2021-03-05,Food,酔けん,富士河口湖町船津6819-1
2509,2021-03-05,Food,ホルモン問屋 肉番長,昭和町西条877
2510,2021-03-05,Food,フィフティーズダイナー,昭和町西条5050
2511,2021-03-05,Food,スナック　つくし,甲州市塩山上於曽1229
2512,2021-03-05,Food,マサドンKitchen,富士吉田市下吉田3-12-67
2513,2021-03-05,Food,焼肉　火焔,甲斐市龍地4442
2514,2021-03-05,Food,珈琲東山,山梨市小原東72 イーストセルジュ2号
2515,2021-03-05,Food,Chinesebistro＆cafe  HUKU笑ｉ,北杜市大泉町西井出８２４０－３５５９
2516,2021-03-05,Food,韓陽苑,大月市駒橋3-3-20
2517,2021-03-05,Food,みうらうどん,富士吉田市下吉田1-22-5
2518,2021-03-05,Food,レストラン多賀,甲府市武田1-3-29
2519,2021-03-05,Food,33733636,富士河口湖町船津3636
2520,2021-03-05,Food,GUNNER'S,昭和町清水新居２９３－２Ｆ
2521,2021-03-05,Food,さの屋,北杜市高根町箕輪1144
2522,2021-03-05,Food,カフェ ジルジャン,昭和町西条松ノ木5219-2 STKビル102
2523,2021-03-05,Food,クレヨン,鳴沢村1900－15
2524,2021-03-05,Food,カラオケハウスGINZA,甲府市上石田3ー20ー7中村店舗西2号
2525,2021-03-05,Food,Bench,北杜市長坂町長坂上条2533-24
2526,2021-03-05,Food,Bar　Chance　Fuji,富士吉田市新倉2910ー1
2527,2021-03-05,Food,ガキ大将ラーメン匠雁坂みち店,甲府市桜井町364-1
2528,2021-03-05,Food,串焼まるいち,笛吹市春日居町小松1170-3
2529,2021-03-05,Food,ほうとう大,富士河口湖町大石2585-115
2530,2021-03-05,Food,焼肉ハウス南大門,甲府市朝気3-15-8
2531,2021-03-05,Food,お休み処茶花,富士吉田市上吉田東1-16-29
2532,2021-03-05,Food,有限会社ちよだ食堂,甲府市丸の内2-4-8
2533,2021-03-05,Food,雅,甲州市大和町初鹿野1715－3
2534,2021-03-05,Food,焼き鳥みぃちゃん,富士吉田市下吉田3丁目12-77
2535,2021-03-05,Food,ベルギー蔵の家,富士吉田市下吉田5-22-24
2536,2021-03-05,Food,お食事処　さん味,北杜市小淵沢町3485-1
2537,2021-03-05,Food,峠のレストラン　ル　クオン,身延町角打2635-2
2538,2021-03-05,Food,TABiLiON,富士河口湖町小立3490
2539,2021-03-05,Food,呑み処あるじ,北杜市小淵沢町8127-2
2540,2021-03-05,Food,居酒屋　さこ,昭和町河西632ｰ8グリーン石川1号
2541,2021-03-05,Food,TRANQUIL,山梨市上神内川1453-1
2542,2021-03-05,Food,石蹄,富士吉田市富士見5-5-34
2543,2021-03-05,Food,居酒屋　和楽,笛吹市石和町松本917－2
2544,2021-03-05,Food,アラジンインドレストラン,富士河口湖町船津288番地1
2545,2021-03-05,Food,インドキッチン富士吉田,富士吉田市下吉田5-35-9
2546,2021-03-05,Food,マクドナルド139富士見バイパス店,富士吉田市下吉田東1-25-16
2547,2021-03-05,Food,マクドナルド139富士吉田店,富士吉田市新西原2-33-18
2548,2021-03-05,Food,山人,富士吉田市下吉田3-7-30
2549,2021-03-05,Food,KENNY,富士吉田市緑ケ丘2-5-1
2550,2021-03-05,Food,インドキッチン甲府,甲府市徳行2-5-3　テラスショップF
2551,2021-03-05,Food,富士吉田 奥藤,富士吉田市新西原2ｰ7ｰ10
2552,2021-03-05,Food,夢酒あきやま,甲府市羽黒町933-1長田ハイツ2階
2553,2021-03-05,Food,やきとり信ちゃん,富士吉田市向原1-5-5
2554,2021-03-05,Food,喫茶ナカゴミ,笛吹市八代町南844-1
2555,2021-03-05,Food,98WINEs,甲州市塩山福生里250-1
2556,2021-03-05,Food,さかや,富士吉田市小明見2-1-8
2557,2021-03-05,Food,スナックAmber,笛吹市石和町川中島481-3
2558,2021-03-05,Food,韓国料理　豚菜,甲府市上石田4-8-28ユウキタウン102号
2559,2021-03-05,Food,焼肉カルビハウス,富士河口湖町船津7289-3
2560,2021-03-05,Food,八ヶ岳スモーク,北杜市明野町浅尾新田1294-1
2561,2021-03-05,Food,博多家九州,甲府市下石田2丁目16-24
2562,2021-03-05,Food,さくら寿司,富士吉田市向原1-5-33
2563,2021-03-05,Food,台湾料理吉祥（中央店）,中央市西花輪4455-6
2564,2021-03-05,Food,呑み食い処　へいへい！,昭和町河西1631-4
2565,2021-03-05,Food,割烹石,笛吹市御坂町栗合116
2566,2021-03-05,Food,焼肉一路,大月市御太刀1-25-23
2567,2021-03-05,Food,スナック　来夢,昭和町西条875 L昭和銀座103
2568,2021-03-05,Food,呑,笛吹市春日居町小松855-348
2569,2021-03-05,Food,ニューヨーク,富士河口湖町船津4733-1
2570,2021-03-05,Food,手打うどんさぬき,甲州市塩山下於曽1382-1
2571,2021-03-05,Food,銀月食堂,甲州市勝沼町菱山2609番地
2572,2021-03-05,Food,スナックレブロン,大月市大月2-1-7
2573,2021-03-05,Food,ivy,甲府市青葉町17-2
2574,2021-03-05,Food,洋風居酒屋　ピエロ,甲府市上石田4-1-32 ニュータウン南西プラザ
2575,2021-03-05,Food,和食太陽,甲府市下飯田１丁目4-１
2576,2021-03-05,Food,民芸茶屋   清水,山梨市三富川浦339
2577,2021-03-05,Food,正華,大月市御太刀１－１－６
2578,2021-03-05,Food,いっぱいやげん,甲府市高畑1-3-3
2579,2021-03-05,Food,めん丸昭和バイパス店,中央市山之神3334-1
2580,2021-03-05,Food,ジハード,甲府市中央１丁目２０－１３FL５ビル２階２０２
2581,2021-03-05,Food,めん丸　豊富店,中央市浅利1642-1
2582,2021-03-05,Food,BASIE,甲府市中央1-2-4
2583,2021-03-05,Food,めん丸　小瀬店,甲府市上町2376
2584,2021-03-05,Food,坊屋,富士河口湖町富士ヶ嶺416
2585,2021-03-05,Food,福来亭,笛吹市御坂町下野原1148-1-101
2586,2021-03-05,Food,笑多家,甲府市中央1-5-10　1F
2587,2021-03-05,Food,すし処いとよし,富士吉田市新西原4ｰ10ｰ15
2588,2021-03-05,Food,ぐい呑み処　心響,富士吉田市下吉田4-1-41
2589,2021-03-05,Food,やきとり　登利蔵,富士河口湖町船津2076-2
2590,2021-03-05,Food,なっちゃん家,甲府市武田2-13-5
2591,2021-03-05,Food,ラウンジごえん,富士川町最勝寺1356-6
2592,2021-03-05,Food,信貴,甲府市徳行1-11-5
2593,2021-03-05,Food,「あの時の」ホルモン 富士吉田店,富士吉田市新西原４－３－９
2594,2021-03-05,Food,Parkside Parlor IRU,韮崎市藤井町北下條2105-2
2595,2021-03-05,Food,味市場　一心,笛吹市石和町川中島91-1
2596,2021-03-05,Food,55STEAK,富士河口湖町勝山3367-1
2597,2021-03-05,Food,TEPPAN81,富士河口湖町船津3325-6
2598,2021-03-05,Food,たべものや跳扉,甲府市大里町5111
2599,2021-03-05,Food,81CAFE,富士河口湖町船津3646-1
2600,2021-03-05,Food,酒・肴ひろ,甲府市中央2丁目14-9　井上中央ビル1階
2601,2021-03-05,Food,炭焼Bistro炭香,甲府市湯田2丁目5-21
2602,2021-03-05,Food,Kiwis Kitchen,甲府市相生１－３－１６ー２F
2603,2021-03-05,Food,タイ＆ベトナムレストランアナンタヤ,甲府市大里町2154-30
2604,2021-03-05,Food,食の源,山梨市上神内川307-11
2605,2021-03-05,Food,モスバーガー　石和店,笛吹市石和町窪中島72-1
2606,2021-03-05,Food,横浜ラーメン横浜家,甲府市高畑2-15-17
2607,2021-03-05,Food,観富亭,富士河口湖町船津3995-1
2608,2021-03-05,Food,てんぐらーめん,甲府市古上条町428-4
2609,2021-03-05,Food,洛東舎　ゆきむら,甲府市城東4丁目15-15
2610,2021-03-05,Food,和Ｄｉｎｉｎｇ　月のほとり,富士吉田市中曽根2-9-20
2611,2021-03-05,Food,ナポリタンとカレーは飲み物。　甲府店,甲府市徳行2-8-15ウェルネスゾーンA2
2612,2021-03-05,Food,居酒屋　まさる,笛吹市石和町唐柏206-4
2613,2021-03-05,Food,mountain＊mountain w/cafe flat,北杜市長坂町日野491-7
2614,2021-03-05,Food,のみくい屋あおちゃん,笛吹市八代町南1978-1
2615,2021-03-05,Food,欧風家庭料理とビールの店 ビアクルーク,笛吹市春日居町小松43
2616,2021-03-05,Food,華風,甲府市小瀬町1326-8
2617,2021-03-05,Food,来風,富士吉田市松山1288－5
2618,2021-03-05,Food,居酒屋 旬,韮崎市竜岡町若尾新田539-1
2619,2021-03-05,Food,魚輝,笛吹市一宮町末木384－4
2620,2021-03-05,Food,居酒屋勝っちゃん,笛吹市御坂町栗合157-11
2621,2021-03-05,Food,酒場　とみちゃん,甲府市国母六丁目6ー9国母店舗２階
2622,2021-03-05,Food,松寿し,山梨市上神内川1293
2623,2021-03-05,Food,フィリピンレストラン　BICOL,甲府市中央1－4－5
2624,2021-03-05,Food,お食事処 花鳥,北杜市長坂町大八田4491-5
2625,2021-03-05,Food,串焼き泰,富士吉田市下吉田2-19-5
2626,2021-03-05,Food,小料理　榊,笛吹市石和町川中島42-1
2627,2021-03-05,Food,Cafe and Bar DoReMi,甲府市徳行2-8-15 ウェルネスゾーンA-7
2628,2021-03-05,Food,我むしゃら,甲府市大里町3261輿石店舗B
2629,2021-03-05,Food,大増寿司,甲府市美咲1-10-9
2630,2021-03-05,Food,食事処ひろしま,富士吉田市上吉田4242
2631,2021-03-05,Food,居酒屋　田舎,甲州市塩山小屋敷1649
2632,2021-03-05,Food,Virago,甲州市塩山下於曽1382-1
2633,2021-03-05,Food,おでん居酒屋　炉呂,甲府市大里町3292-19
2634,2021-03-05,Food,つるかめ,甲府市上今井町665-1
2635,2021-03-05,Food,居酒屋アニキ,甲府市青沼1-17-7
2636,2021-03-05,Food,シシリア,富士吉田市松山1231-4
2637,2021-03-05,Food,ザ・サーフ,甲州市塩山西広門田24-1
2638,2021-03-05,Food,スナックK,韮崎市富士見1-6-31
2639,2021-03-05,Food,サイアムカフェ,甲府市北口2-9-12
2640,2021-03-05,Food,わかし,富士吉田市新町1-10-2
2641,2021-03-05,Food,焼鳥助さん,富士吉田市下吉田7-1-22
2642,2021-03-05,Food,暖輪,富士吉田市上吉田東２丁目2-65
2643,2021-03-05,Food,ラーメン居酒屋よっしー,甲府市中央一丁目19-4
2644,2021-03-05,Food,ラウンジ　マイン,甲府市上石田3-7-12 2F
2645,2021-03-05,Food,めん丸身延店,身延町下山231-260
2646,2021-03-05,Food,豚骨ラーメン　頂,韮崎市一ツ谷1603-1
2647,2021-03-05,Food,つどい,南アルプス市荊沢318
2648,2021-03-05,Food,スナック　ひろ美,身延町下山11364-7
2649,2021-03-05,Food,豊鮨,甲府市国母6丁目６－６
2650,2021-03-05,Food,焼き肉ひろや,甲府市国玉町893-4
2651,2021-03-05,Food,呑み食い処　えん,甲府市大里町4191-4
2652,2021-03-05,Food,PIECE　橘町,甲府市丸の内2-16-18 小俣ビル1階
2653,2021-03-05,Food,双伸寿司,南アルプス市川上２３５－２
2654,2021-03-05,Food,居食屋　秀,甲斐市富竹新田1414-4
2655,2021-03-05,Food,サランバン,富士吉田市下吉田3-11-11
2656,2021-03-05,Food,酒処　しゃれ,笛吹市御坂町成田1403－2
2657,2021-03-05,Food,オステリア菜2,韮崎市富士見1丁目6-18
2658,2021-03-05,Food,板前料理　粋,南アルプス市上今諏訪1323
2659,2021-03-05,Food,キッチンどんぐり,山梨市落合808-3
2660,2021-03-05,Food,ほろよいルビー,山梨市小原西954-1
2661,2021-03-05,Food,らーめん食堂れんげ　竜王店,甲斐市竜王1284-1
2662,2021-03-05,Food,中華料理　天祥,富士吉田市上暮地1-15-9
2663,2021-03-05,Food,こい寿し,甲府市丸の内1-13-5
2664,2021-03-05,Food,中華料理　蓮,甲府市相生1-14-7
2665,2021-03-05,Food,志村苑,山梨市下栗原1048
2666,2021-03-05,Food,そば酒処　香車,甲斐市龍地6471-3
2667,2021-03-05,Food,お食事処　紀州,大月市御太刀1-2-15
2668,2021-03-05,Food,居酒屋　奴,大月市御太刀2-8-2
2669,2021-03-05,Food,居酒屋ラーメン　春一番,笛吹市春日居町鎮目1513-1
2670,2021-03-05,Food,信州そば店,甲府市中央1-20-5
2671,2021-03-05,Food,台湾料理華龍,笛吹市石和町井戸181－1
2672,2021-03-05,Food,明珠,甲府市上石田1-17-2
2673,2021-03-05,Food,居酒屋　ととこ姫,南アルプス市飯野3611-9
2674,2021-03-05,Food,黒猫亭,甲府市丸の内2-13-15
2675,2021-03-05,Food,居酒屋　のんべ,甲府市上石田2-37-17
2676,2021-03-05,Food,金龍,甲府市長松寺町1-14
2677,2021-03-05,Food,みくに,甲府市千塚3-4-19
2678,2021-03-05,Food,カフェロッシュ,甲府市中央1-13-9
2679,2021-03-05,Food,ニューフレンドリー,富士吉田市下吉田3-23-8
2680,2021-03-05,Food,若駒,甲府市富士見2-5-3
2681,2021-03-05,Food,歓灯,中央市布施3393-3
2682,2021-03-05,Food,鳥正,甲府市緑が丘1-3-13
2683,2021-03-05,Food,石川鮨店,甲府市丸の内2-2-7
2684,2021-03-05,Food,無垢-muku-ツヴァイテ,甲府市貢川本町18-20　素美江ビル1F
2685,2021-03-05,Food,侶南,甲府市国母1丁目9-5
2686,2021-03-05,Food,馬刺割烹　くまもと,甲府市丸の内1-7-3
2687,2021-03-05,Food,長助,甲府市宝2-4-19
2688,2021-03-12,Food,ものじや　甲府駅前店,甲府市丸の内2-2-5　ママビル３F
2689,2021-03-12,Food,ぎり舎,甲府市中央1-20-20
2690,2021-03-12,Food,タッカンマリサカバ,昭和町清水新居239-1ホサカタウン1F
2691,2021-03-12,Food,割烹　桃山,笛吹市石和町八田43番地
2692,2021-03-12,Food,グリル＆ワイン,甲州市塩山上於曽1761－4
2693,2021-03-12,Food,L.River,山梨市上神内川1660
2694,2021-03-12,Food,手打ちうどん月見,昭和町西条5195
2695,2021-03-12,Food,おかよ西裏店,富士吉田市下吉田3-16-2
2696,2021-03-12,Food,Guruto,昭和町清水新居1543太田ビル202
2697,2021-03-12,Food,1733 MONOCHROME （1733 MC）,甲府市武田4-1-27
2698,2021-03-12,Food,ripe,甲府市宝1丁目8-19
2699,2021-03-12,Food,居酒屋広（HI-RO）,甲斐市西八幡4034
2700,2021-03-12,Food,ビストロ　ラント,上野原市秋山7463
2701,2021-03-12,Food,コジシタ八ヶ岳,北杜市大泉町西井出8353-1
2702,2021-03-12,Food,ダイニング月の庭,都留市上谷5-8-2
