ID,Date_approval,Type,Name,Address,Keido,Ido,iConf,iLvl
3790,2021-04-23,Food,ガッツリらぁ麺　ゆら吉,甲府市上阿原町418-1,138.60994,35.64648,5,7
3791,2021-04-23,Food,玉芳,中央市山之神2389-13,138.51173,35.60886,5,7
3792,2021-04-23,Food,スターバックス コーヒー 甲府アルプス通り店,昭和町清水新居59-12,138.54337,35.65097,5,7
3793,2021-04-23,Food,スターバックス コーヒー 富士吉田店,富士吉田市上吉田東4-14-22,138.75316,35.42640,5,5
3794,2021-04-23,Food,スターバックスコーヒー談合坂サービスエリア（上り線）店,上野原市大野4943　談合坂サービスエリア（上り線）内,139.05826,35.62399,5,5
3795,2021-04-23,Food,食彩工房　雅,北杜市小淵沢町2045,138.32664,35.89556,5,5
3796,2021-04-23,Food,BACKROAD,甲府市丸の内2ー4ー7,138.56712,35.66603,5,7
3797,2021-04-23,Food,エクシブ山中湖　コンベンションホール富士,山中湖村平野562-12,138.91881,35.41838,5,7
3798,2021-04-23,Food,定食屋さん千,笛吹市御坂町井之上832-1ピュアコート101,138.65427,35.63438,5,7
3799,2021-04-23,Food,酒肴すぎや,甲府市住吉4丁目22-19ジョイステージ住吉1 A号,138.58208,35.63723,5,7
3800,2021-04-23,Food,奥藤　第十分店,甲州市塩山上於曾836-1,138.72491,35.70163,5,7
3801,2021-04-23,Food,食事処みはらし,山梨市万力1830-21,138.67784,35.68807,5,7
3802,2021-04-23,Food,甲州亭,笛吹市石和町川中島1607-131,138.64798,35.65836,5,7
3803,2021-04-23,Food,みずがき湖ビジターセンター,北杜市須玉町比志3730-3,138.55891,35.85632,5,5
3804,2021-04-23,Food,プラネットア−ト,韮崎市本町1-9-7,138.44899,35.70789,5,7
3805,2021-04-23,Food,Bar Shot,甲府市中央1丁目16-1 b1,138.56992,35.65922,5,7
3806,2021-04-23,Food,いなだや,大月市大月町真木2823,138.87419,35.63889,5,5
3807,2021-04-23,Food,やきとり一番,山梨市南1012-1,138.68871,35.70069,5,7
3808,2021-04-23,Food,居酒屋　胡蝶,笛吹市石和町川中島481-1,138.64685,35.65710,5,7
3809,2021-04-23,Food,居酒屋　晩酌,甲府市朝日5-11-12,138.56688,35.67379,5,7
3810,2021-04-23,Food,木馬亭,甲斐市岩森1327-9,138.49135,35.69077,5,7
3811,2021-04-23,Food,らーめんやまさん,上野原市松留254-5,139.10873,35.61895,5,7
3812,2021-04-23,Food,翁,北杜市長坂町中丸2205,138.35031,35.82953,5,5
3813,2021-04-23,Food,上野原江戸銀,上野原市上野原4666,139.10574,35.63808,5,7
3814,2021-04-23,Food,屋台らーめん　成屋　富士吉田店,富士吉田市下吉田4丁目18-26,138.79860,35.49097,5,7
3815,2021-04-23,Food,やきとり勇ちゃん,笛吹市石和町川中島535,138.64551,35.65583,5,7
3816,2021-04-23,Food,カフェ・アンド・バー・チャンドラ,北杜市大泉町西井出8240-970,138.40251,35.90649,5,5
3817,2021-04-23,Food,とんかつ天山甲府駅前店,甲府市丸の内1-7-5,138.56842,35.66544,5,7
3818,2021-04-23,Food,テラス,北杜市白州町白須8002-2,138.26778,35.79528,5,5
3819,2021-04-23,Food,ポレポレ,北杜市大泉町西井出8240-5006,138.40251,35.90649,5,5
3820,2021-04-23,Food,居酒屋さいこう,笛吹市石和町川中島438-1,138.64868,35.65736,5,7
3821,2021-04-23,Food,居酒屋だいにんぐ　ちゃぶや,北杜市長坂町大八田栗林4490-1,138.38266,35.83662,5,5
3822,2021-04-23,Food,伊勢屋,南アルプス市芦安芦倉446,138.26349,35.67297,5,5
3823,2021-04-23,Food,中華飯店　三陽,富士川町青柳町576,138.46416,35.55716,5,7
3824,2021-04-23,Food,天狗,南部町南部8454-4,138.44753,35.28976,5,5
3825,2021-04-23,Food,居酒屋ほのか,山梨市上神内川1073-3,138.68643,35.69087,5,7
3826,2021-04-23,Food,west side cafe,北杜市小淵沢町10060-477,138.32664,35.89556,5,5
3827,2021-04-23,Food,藤華,甲斐市篠原731,138.52597,35.65001,5,7
3828,2021-04-23,Food,韓国料理店　釜山港,北杜市長坂町白井沢3364-10,138.36636,35.85832,5,5
3829,2021-04-23,Food,紬,昭和町河西632-8,138.52155,35.61180,5,7
3830,2021-04-23,Food,美味滝本,富士吉田市下吉田3-11-1,138.80203,35.49250,5,7
3831,2021-04-23,Food,スナック アリス,富士川町青柳町1196-1,138.46637,35.55949,5,7
3832,2021-04-23,Food,小料理つくし,富士河口湖町船津３１４８-4,138.76692,35.49419,5,7
3833,2021-04-23,Food,石和健康ランド　和食　さくら,笛吹市石和町松本868,138.62323,35.65926,5,7
3834,2021-04-23,Food,石和健康ランド　洋食　THEキッチン,笛吹市石和町松本868,138.62323,35.65926,5,7
3835,2021-04-23,Food,ア・ラ・カンパーニュ,韮崎市龍岡町若尾新田275,138.45224,35.69713,5,7
3836,2021-04-23,Food,石和健康ランド　中国料理　宝華,笛吹市石和町松本868,138.62323,35.65926,5,7
3837,2021-04-23,Food,喫茶&パブ　紬,北杜市小淵沢町2478-1,138.32664,35.89556,5,5
3838,2021-04-23,Food,道しるべ,小菅村4216−2,138.92569,35.76321,2,3
3839,2021-04-23,Food,酒処いろり,富士川町青柳町316-3,138.46297,35.56161,5,7
3840,2021-04-23,Food,とんかつ　とん甲,甲府市若松町6-43,138.57275,35.65448,5,7
3841,2021-04-23,Food,甘味処　茉虞乃莉庵,甲府市大手3-1-5,138.57693,35.68449,5,7
3842,2021-04-23,Food,からくりうどんよいしょ！！,都留市つる4-7-27 ユナイトビル1階,138.90985,35.56141,5,7
3843,2021-04-23,Food,スターバックス コーヒー イオンモール甲府昭和1階店,昭和町飯喰1505-1イオンモール甲府昭和1階,138.52220,35.62281,5,5
3844,2021-04-23,Food,スターバックス コーヒー イオンモール甲府昭和3階店,昭和町飯喰1505-1イオンモール甲府昭和3階,138.52220,35.62281,5,5
3845,2021-04-23,Food,スターバックス コーヒー 富士急ハイランド店,富士吉田市新西原5-6-1富士急ハイランド,138.78026,35.48610,5,7
3846,2021-04-23,Food,スターバックス コーヒー 山梨大学医学部附属病院店,中央市下河東1110山梨大学医学部附属病院,138.53818,35.60920,5,7
3847,2021-04-23,Food,ナマステ,甲府市荒川２−１０−５１,138.53770,35.67737,5,7
3848,2021-04-23,Food,パブハウス　アン,甲府市住吉1-2-20,138.57379,35.64251,5,7
3849,2021-04-23,Food,鮨加賀美,南アルプス市小笠原1685,138.46895,35.61341,5,7
3850,2021-04-23,Food,カフェクレマ,富士河口湖町船津996-21,138.76367,35.49962,5,7
3851,2021-04-23,Food,タピオカ専門店　甲州心茶,甲府市国母8-1-5,138.55215,35.63683,5,7
3852,2021-04-23,Food,味福,南アルプス市百々1666-46,138.45419,35.66094,5,7
3853,2021-04-23,Food,バー　こずえ,甲府市中央1-20-23,138.56972,35.65849,5,7
3854,2021-04-23,Food,浜屋,甲府市朝日1-5-4,138.56610,35.66961,5,7
3855,2021-04-23,Food,焼きとり　和ちゃん,富士河口湖町小立2324-1,138.74956,35.50385,5,7
3856,2021-04-23,Food,スナック喜久,甲州市塩山下塩後968,138.71504,35.69553,5,5
3857,2021-04-23,Food,奈良屋ひよしまる,甲府市小瀬町1325,138.58694,35.62564,5,5
3858,2021-04-23,Food,エンクロージャー,甲斐市玉川1560,138.51723,35.63383,5,7
3859,2021-04-23,Food,魚貞,富士吉田市小明見1-12-8,138.81853,35.49413,5,7
3860,2021-04-23,Food,居酒屋　寿美,笛吹市一宮町東原273-1,138.68069,35.64466,5,7
3861,2021-04-23,Food,有限会社　若奴食堂,甲府市城東3-9-12,138.58553,35.65946,5,7
3862,2021-04-23,Food,居酒屋AKARI(あかり),甲府市富士見2丁目8-18,138.54720,35.67580,5,7
3863,2021-04-23,Food,インド＆ネパール料理　サハラ,南アルプス市東南湖805-1,138.48491,35.57428,5,7
3864,2021-04-23,Food,ラーメンガキ大将　甲府中央店,甲府市中央1-5-7,138.56949,35.66034,5,7
3865,2021-04-23,Food,New MAHAL,甲府市北口１丁目４−１２セレクトビル１F,138.56902,35.66879,5,7
3866,2021-04-23,Food,スタームーン,笛吹市石和町川中島79-1,138.65288,35.65686,5,7
3867,2021-04-23,Food,あや,甲府市中央1-18-15,138.57060,35.65892,5,7
3868,2021-04-23,Food,イモの店,甲府市宝2-9-12,138.56100,35.66207,5,7
3869,2021-04-23,Food,てなむ,甲府市中央1-5-8,138.56949,35.66034,5,7
3870,2021-04-23,Food,遥呼,甲府市千塚三丁目1-36尾澤住宅付店舗4号,138.53928,35.68238,5,7
3871,2021-04-23,Food,スナック　梅,甲斐市篠原880番地1 井上貸店舗1階103号室,138.52681,35.64806,5,7
3872,2021-04-23,Food,小料理れい,中央市西花輪3430-14,138.51802,35.59415,5,7
3873,2021-04-23,Food,春花園,北杜市長坂町長坂上条2575,138.37207,35.82383,5,5
3874,2021-04-23,Food,居酒屋いず味,笛吹市石和町川中島379-4,138.64868,35.65736,5,7
3875,2021-04-23,Food,韓国レストラン光,韮崎市本町2-11-7,138.45195,35.70546,5,7
3876,2021-04-23,Food,いろは,富士川町青柳町305番地の8,138.46297,35.56161,5,7
3877,2021-04-23,Food,YSカフェ,北杜市大泉町西井出8240-2585,138.40251,35.90649,5,5
3878,2021-04-23,Food,中華料理　桃宴,富士河口湖町河口1140,138.77264,35.53076,5,7
3879,2021-04-23,Food,Le chateau des chats,甲府市横根町451-1 KNビル2F,138.61293,35.65511,5,7
3880,2021-04-23,Food,うどん屋くらざき,大月市七保町葛野894-1,138.95758,35.62798,5,7
3881,2021-04-23,Food,ダン珈琲店,甲府市中央一丁目7-14,138.56895,35.66111,5,7
3882,2021-04-23,Food,来々軒,都留市中央2-7-21,138.90883,35.55267,5,7
3883,2021-04-23,Food,そば店　月舎,北杜市長坂町白井沢3573-9,138.36636,35.85832,5,5
3884,2021-04-23,Food,縁側カフェ　やまいち,甲州市勝沼町深沢3494,138.75398,35.65947,5,7
3885,2021-04-23,Food,甲州市やまと天目山温泉（飲食コーナー）,甲州市大和町木賊517,138.81096,35.66503,5,5
3886,2021-04-23,Food,吉田のうどん　さくら,韮崎市本町1-18-1,138.44701,35.70802,5,7
3887,2021-04-23,Food,惣菜・味よし,西桂町小沼1447,138.84799,35.52440,5,7
3888,2021-04-23,Food,パスタ&カフェ　グラニータ,甲府市千塚2-5-15,138.53893,35.68084,5,7
3889,2021-04-23,Food,Sugeez Lil frites,山中湖村平野101,138.90318,35.42696,5,7
3890,2021-04-23,Food,甲州市緑の村　日川渓谷レジャーセンター内食事処　天目庵,甲州市大和町田野3番地,138.83043,35.64856,5,5
3891,2021-04-23,Food,三益食堂,富士吉田市下吉田3-14-27,138.80229,35.49161,5,7
3892,2021-04-23,Food,甲州地どり市場,甲府市伊勢2-10-2,138.56763,35.64636,5,7
3893,2021-04-23,Food,バンカム・ツル,都留市上谷1571-4,138.89658,35.53148,5,7
3894,2021-04-23,Food,ムースヒルズバーガー,富士河口湖町勝山3290-1,138.73381,35.48617,5,7
3895,2021-04-23,Food,食事処　ぬかや,富士河口湖町河口847-1,138.77237,35.52432,5,7
3896,2021-04-23,Food,居酒屋モナーク,笛吹市石和町川中島481-1,138.64685,35.65710,5,7
3897,2021-04-23,Food,とも江寿司,上野原市上野原1986,139.11295,35.62577,5,7
3898,2021-04-23,Food,おふくろうどん,富士河口湖町長浜799-1,138.71504,35.50779,5,7
3899,2021-04-23,Food,吉田のうどん麺’ズ冨士山本店,富士吉田市上吉田4419-6,138.77992,35.47587,5,7
3900,2021-04-23,Food,ふじ山食堂。,富士吉田市上吉田6-9-6,138.79160,35.47626,5,7
3901,2021-04-23,Food,Lovingデリカ食べチャイナ,上野原市上野原2085,139.11151,35.62856,5,7
3902,2021-04-23,Food,スナックRAIMU,甲府市住吉5丁目6-31　A-3,138.57596,35.63780,5,7
3903,2021-04-23,Food,カフェ・ド・ララ,甲府市後屋町427,138.56197,35.63046,5,7
3904,2021-04-23,Food,C.C.CAFE LaLa茶,甲斐市西八幡4422-51,138.50856,35.63557,5,7
3905,2021-04-23,Food,萬来,甲府市住吉2-3-33,138.56645,35.63824,5,7
3906,2021-04-23,Food,魚辰,南部町福士5155,138.44109,35.21927,5,5
3907,2021-04-23,Food,観音山フルーツパーラー河口湖店,富士河口湖町河口3118,138.76981,35.52358,5,7
3908,2021-04-23,Food,Back　Country　Burgers　八ヶ岳リゾートアウトレット店,北杜市小淵沢町4000,138.32664,35.89556,5,5
3909,2021-04-23,Food,シモン,甲府市相生3-6-20,138.56693,35.65379,5,7
3910,2021-04-23,Food,えほんミュージアム清里,北杜市高根町清里3545-6079,138.43507,35.92323,5,5
3911,2021-04-23,Food,Cafe　Back　Country　八ヶ岳アウトレット店,北杜市小淵沢町4000,138.32664,35.89556,5,5
3912,2021-04-23,Food,うどん麺吉,昭和町西条2268-1,138.53905,35.63875,5,7
3913,2021-04-23,Food,non,甲府市大里町2154-114　1-2,138.56465,35.62340,5,7
3914,2021-04-23,Food,中村屋,北杜市武川町牧原1378,138.38597,35.78249,5,5
3915,2021-04-23,Food,スナック　パリシェ,富士吉田市下吉田3-14-3,138.80229,35.49161,5,7
3916,2021-04-23,Food,1607,笛吹市石和町川中島1607−31,138.64798,35.65836,5,7
3917,2021-04-23,Food,雁川,北杜市小淵沢町2969-1,138.32664,35.89556,5,5
3918,2021-04-23,Food,プレストピザ,中央市山之神1144-12,138.51247,35.61617,5,7
3919,2021-04-23,Food,藤森売店,富士河口湖町西湖根場2710　西湖いやしの里根場内,138.68510,35.50352,5,5
3920,2021-04-23,Food,観光農園,道志村9240,139.08490,35.53747,2,3
3921,2021-04-23,Food,鶴塚,山中湖村山中224,138.85876,35.41548,5,7
3922,2021-04-23,Food,富士ゴルフコース　レストラン,山中湖村山中262-1,138.85257,35.40802,5,7
3923,2021-04-23,Food,PIECE 陣場通り,甲府市富士見1-18-1,138.54961,35.67606,5,7
3924,2021-04-23,Food,天下茶屋分店　峠の茶屋,富士河口湖町河口2494,138.77905,35.54329,5,5
3925,2021-04-23,Food,食の創造館　野いちご,北杜市高根町長沢760,138.42490,35.87290,5,5
3926,2021-04-23,Food,森のアルム,山中湖村平野５０８−６９７,138.89285,35.40956,5,7
3927,2021-04-23,Food,ららとこカフェ,笛吹市春日居町鎮目3786-26,138.64491,35.65934,5,7
3928,2021-04-23,Food,カフェ　小昼,北杜市高根町浅川275-165,138.44987,35.89108,5,5
3929,2021-04-23,Food,一幸亭,笛吹市石和町四日市場329-12,138.63509,35.63934,5,5
3930,2021-04-23,Food,ドライブイン　きくや,山中湖村山中235-9,138.85959,35.41305,5,7
3931,2021-04-23,Food,カントリーハウス田園,北杜市大泉町西井出1806,138.40251,35.90649,5,5
3932,2021-04-23,Food,コーヒーハウス　サンセット,甲府市下石田2丁目10-1,138.55562,35.64688,5,7
3933,2021-04-23,Food,大蝶山荘,北杜市大泉町西井出石堂8240−4482,138.40251,35.90649,5,5
3934,2021-04-23,Food,まるきたはなもも園　はなももcafe,笛吹市一宮町下矢作399-1,138.68346,35.65957,5,7
3935,2021-04-23,Food,道の駅　花かげの郷まきおか内　さくら工房,山梨市牧丘町室伏2120,138.71442,35.75790,5,5
3936,2021-04-23,Food,釜めしまこと,北杜市高根町清里3545-5864,138.43507,35.92323,5,5
3937,2021-04-23,Food,神家食堂,甲府市中小河原1-5-25,138.57085,35.63600,5,7
3938,2021-04-23,Food,ふじのくに　空のしおり　−３７７６−,静岡県牧之原市坂口3336-4 富士山静岡空港旅客ターミナルビル3階,138.19301,34.78922,5,5
3939,2021-04-23,Food,森のアルム（パンファギア）,山中湖村平野５０８−６９７,138.89285,35.40956,5,7
3940,2021-04-23,Food,炭・肉と旬野菜　Kazan,甲府市丸の内2-1-8　駅前銀座ビル1F,138.56772,35.66639,5,7
3941,2021-04-30,Food,Bar　Rily,韮崎市富士見一丁目5番5号,138.45416,35.71039,5,7
3942,2021-04-30,Food,まむ,甲府市住吉4-16-21 今村ビル１階,138.57629,35.63917,5,7
3943,2021-04-30,Food,大黒屋　滝上店,甲府市猪狩町1338,138.55930,35.75290,5,5
3944,2021-04-30,Food,ヒグチコーヒーハウス,甲斐市玉川258-1,138.52098,35.63580,5,7
3945,2021-04-30,Food,スターバックス コーヒー　甲府和戸通り店,甲府市向町172-4,138.61096,35.64895,5,7
3946,2021-04-30,Food,紅餃子,甲府市飯田4丁目2番23号,138.55457,35.66687,5,7
3947,2021-04-30,Food,みやちゃん,甲斐市志田95-2,138.48088,35.69040,5,7
3948,2021-04-30,Food,MEKIKI古民家,山梨市江曽原594,138.67764,35.70507,5,7
3949,2021-04-30,Food,お食事処みやじま,大月市大月2ー5ー4,138.93988,35.61091,5,7
3950,2021-04-30,Food,丸亀製麺甲斐,甲斐市中下条字三味堂908-3,138.52690,35.68045,5,5
3951,2021-04-30,Food,ろだい,甲府市相生1-2-14,138.56523,35.65794,5,7
3952,2021-04-30,Food,丸亀製麺石和,笛吹市石和町四日市場1613-2,138.62796,35.64376,5,7
3953,2021-04-30,Food,ル・ビストロ・オー・ランデヴー,昭和町紙漉阿原2411   森田ビル103,138.54550,35.62308,5,7
3954,2021-04-30,Food,BUD,甲府市中央1-20-24,138.56972,35.65849,5,7
3955,2021-04-30,Food,ゆず,富士吉田市上吉田1-1-10,138.80101,35.48145,5,7
3956,2021-04-30,Food,カフェミロク,甲府市国母6-6-4　1Ｆ,138.56003,35.63451,5,7
3957,2021-04-30,Food,ジーバー,山中湖村山中1099-29,138.86096,35.44775,5,7
3958,2021-04-30,Food,MAHALKITA,富士吉田市上吉田4204-4,138.78339,35.47985,5,7
3959,2021-04-30,Food,スターバックス コーヒー　ラザウォーク甲斐双葉店,甲斐市志田柿木645-1ラザウォーク甲斐双葉,138.48378,35.68454,5,7
3960,2021-04-30,Food,芭蕉布,甲府市相生3-4-17,138.56918,35.65443,5,7
3961,2021-04-30,Food,スナック恭子,富士吉田市下吉田3-21-28,138.80095,35.49124,5,7
3962,2021-04-30,Food,"J,Sダイナー　エクセルルーム",笛吹市石和町窪中島1017,138.62520,35.64718,5,7
3963,2021-04-30,Food,蓮華庵,身延町身延3664,138.41379,35.38499,5,5
3964,2021-04-30,Food,たけ川うどん　山梨店,山梨市落合635-1,138.66226,35.68217,5,5
3965,2021-04-30,Food,府中山荘　食堂部,北杜市高根町清里3545,138.43507,35.92323,5,5
3966,2021-04-30,Food,純水煮干し中華そば　匠庵,甲府市丸の内1-8-15,138.56816,35.66431,5,7
3967,2021-04-30,Food,サシイロファブリック,北杜市小淵沢町1035−1　トミコビル1F,138.32664,35.89556,5,5
3968,2021-04-30,Food,うなぎ馳走八嶋,韮崎市本町2-8-24,138.45201,35.70705,5,7
3969,2021-04-30,Food,さざなみ,富士河口湖町船津4010,138.76775,35.50307,5,7
3970,2021-04-30,Food,成駒屋,北杜市長坂町長坂上条２５７５−１１８,138.37207,35.82383,5,5
3971,2021-04-30,Food,SPICE KITCHEN BIN-DU 響ヶ丘店,甲斐市龍地3296-3,138.50966,35.68376,5,5
3972,2021-04-30,Food,ファタルーチェ,甲府市和戸町554-1,138.61104,35.65201,5,7
3973,2021-04-30,Food,natural food cafe CON BRIO,富士吉田市上吉田5335-11,138.78758,35.46275,5,7
3974,2021-04-30,Food,マルシゲ,富士河口湖町小立956-2,138.75497,35.51015,5,7
3975,2021-04-30,Food,クラブ　不夜城,昭和町西条874,138.54224,35.63480,5,7
3976,2021-04-30,Food,やき鳥　芦,大月市大月1-4-11,138.94090,35.61226,5,7
3977,2021-04-30,Food,自然屋,北杜市大泉町谷戸5471,138.37169,35.89465,5,5
3978,2021-04-30,Food,ミリオン　カフェ,富士吉田市下吉田3-16-28,138.80135,35.49181,5,7
3979,2021-04-30,Food,まるます,都留市上谷1−4−8,138.90526,35.55039,5,7
3980,2021-04-30,Food,INDIAN NEPALI RESTAURENT BOBBYSAN,甲府市青沼1丁目17番3号,138.57516,35.65320,5,7
3981,2021-04-30,Food,油屋八ヶ岳,北杜市須玉町下津金2453,138.46144,35.85226,5,5
3982,2021-04-30,Food,こくぶ亭,笛吹市一宮町国分482,138.67941,35.63596,5,5
3983,2021-04-30,Food,和幸イオンモール甲府昭和店,昭和町飯喰1505-1　イオンモール甲府昭和内1階,138.52220,35.62281,5,5
3984,2021-04-30,Food,Fuji kawaguchiko Masjid,富士河口湖町船津6713-17,138.76015,35.50565,5,7
3985,2021-04-30,Food,丸一食堂,身延町常葉7052-15,138.49168,35.43762,5,5
3986,2021-04-30,Food,SANSUI,山中湖村山中1460,138.85039,35.42756,5,7
3987,2021-04-30,Food,喫茶　草布絵,北杜市大泉町西井出8240-394,138.40251,35.90649,5,5
3988,2021-04-30,Food,蓬来軒,甲府市中央4-12-28,138.57257,35.65679,5,7
3989,2021-04-30,Food,長安刀削麺,富士河口湖町船津5237-1,138.76727,35.49025,5,7
3990,2021-04-30,Food,図書カフェ by 白州・山の水農場,甲府市北口2丁目8番1号 1階南西,138.57025,35.66894,5,7
3991,2021-04-30,Food,酒房　花心。,甲府市湯田2-15-10,138.57407,35.64529,5,7
3992,2021-04-30,Food,から揚げ専門店　からまる本舗,甲府市湯村2-6-14,138.54671,35.67864,5,7
3993,2021-04-30,Food,たけだうどん,都留市四日市場133-1 1F,138.91730,35.56439,5,7
3994,2021-04-30,Food,Cafe Stellar,富士河口湖町船津5577,138.75972,35.47982,5,7
3995,2021-04-30,Food,居酒屋　龍,山中湖村山中989-3,138.84126,35.43510,5,7
3996,2021-04-30,Food,聚福龍,甲府市千塚1-2-9,138.54060,35.68075,5,7
3997,2021-04-30,Food,中華飯店　味吉,甲府市富竹3丁目5-44,138.53864,35.65736,5,7
3998,2021-04-30,Food,カフェ　貴良,甲州市塩山下塩後336-8,138.71318,35.69604,5,7
3999,2021-04-30,Food,Solar Cafe and Farm,鳴沢村8529−74,138.72116,35.49010,2,3
4000,2021-04-30,Food,味処かあちゃん,大月市御太刀1-1-3,138.94408,35.61358,5,7
4001,2021-04-30,Food,はまや,甲府市上曽根町1851-1,138.58955,35.60622,5,7
4002,2021-04-30,Food,定食酒場　にばんや,笛吹市石和町川中島1607-201,138.64798,35.65836,5,7
4003,2021-04-30,Food,霧亭,北杜市大泉町西井出８２４０−５０７８,138.40251,35.90649,5,5
4004,2021-04-30,Food,秋山商店,北杜市明野町小笠原2952-2,138.47192,35.76236,5,5
4005,2021-04-30,Food,上田屋,甲府市下飯田2丁目3-18,138.55064,35.66326,5,7
4006,2021-04-30,Food,喰龍（くうろん）,甲斐市西八幡4358-8,138.50829,35.64067,5,7
4007,2021-04-30,Food,やすらぎホール,甲州市塩山上塩後1044,138.71350,35.70607,5,7
4008,2021-04-30,Food,やすらぎ第二ホール,甲州市塩山上塩後1044,138.71350,35.70607,5,7
4009,2021-04-30,Food,ケルン,北杜市白州町鳥原2913-228,138.22331,35.80462,5,5
4010,2021-04-30,Food,カラオケスナック　ウインク,甲府市和戸町341-2,138.61833,35.65286,5,7
4011,2021-04-30,Food,カフェ・イコーリティー,甲州市塩山上於曽1085-1 甲州市役所地下,138.72905,35.70435,5,7
4012,2021-04-30,Food,レストハウスふなつや 南館,富士河口湖町船津4041,138.76973,35.50301,5,7
4013,2021-04-30,Food,ももいちごかふぇ,北杜市高根町下黒澤1554-1,138.40790,35.80198,5,5
4014,2021-04-30,Food,フルーツ王国　ガイアたべテラス,山梨市江曽原1411 丘の駅桃源郷フルーツセンター,138.67162,35.70501,5,5
4015,2021-04-30,Food,鈴茶　タピオカ専門店　(酒折店),甲府市酒折1-4-7,138.59773,35.65898,5,7
4016,2021-04-30,Food,駒ヶ岳スキレット,北杜市武川町山高3567-212,138.33902,35.77293,5,5
4017,2021-04-30,Food,ろばた料理山麓園,富士河口湖町船津3370-1,138.76750,35.49288,5,7
4018,2021-04-30,Food,Le Koppi,甲府市中央4丁目5-37,138.57304,35.65888,5,7
4019,2021-04-30,Food,くれちうどん,富士吉田市上暮地1-18-22,138.82751,35.50967,5,7
4020,2021-04-30,Food,和,富士川町青柳町1632-2,138.46829,35.56053,5,7
4021,2021-04-30,Food,朋賛,山中湖村平野506-296 山中湖ガーデン内,138.87267,35.40163,5,7
4022,2021-04-30,Food,Y's Cafetta,富士吉田市上吉田2-11-9,138.79570,35.48138,5,7
4023,2021-04-30,Food,サファイ屋,富士吉田市上吉田東9-3-1,138.75316,35.42640,5,5
4024,2021-04-30,Food,コーヒーハウス「スイング」,甲斐市富竹新田203-1 メゾンド広瀬1F,138.52641,35.66249,5,7
4025,2021-04-30,Food,Cafe　Back　Country　ラザウォーク甲斐双葉店,甲斐市志田字柿木645-1,138.48378,35.68454,5,7
4026,2021-04-30,Food,淡路島カレー　甲斐路,甲府市丸の内1-15-10 オリオンスクエアビル2F,138.57054,35.66261,5,7
4027,2021-04-23,Transition,岡島百貨店,甲府市丸の内1-21-15,138.57085,35.66172,5,7
4028,2021-04-23,Transition,イオンモール甲府昭和,昭和町飯喰1505番地1,138.52220,35.62281,5,5
4029,2021-04-23,Transition,ラザウォーク甲斐双葉,甲斐市志田字柿木645-1,138.48378,35.68454,5,7
4030,2021-04-23,Transition,セレオ甲府,甲府市丸の内1丁目1-8,138.56651,35.66837,5,7
4031,2021-04-23,Transition,ヨドバシ甲府,甲府市丸の内1丁目3番3号,138.56978,35.66693,5,7
4032,2021-04-30,Transition,甲府記念日ホテル,甲府市湯村3-2-30,138.54767,35.68091,5,7
4033,2021-04-30,Transition,古名屋ホテル,甲府市中央1-7-15,138.56895,35.66111,5,7
4034,2021-04-30,Transition,常磐ホテル,甲府市湯村2-5-21,138.54807,35.67844,5,7
4035,2021-04-30,Transition,エバーグリーン富士,富士吉田市上吉田4658-1,138.77194,35.46708,5,7
4036,2021-04-30,Transition,ハイランドリゾートホテル＆スパ,富士吉田市新西原5-6-1,138.78026,35.48610,5,7
4037,2021-04-30,Transition,ホテル鐘山苑,富士吉田市上吉田東9-1-18,138.75316,35.42640,5,5
4038,2021-04-30,Transition,フルーツパーク　富士屋ホテル,山梨市江曽原1388番地,138.66214,35.70375,5,7
4039,2021-04-30,Transition,Royal Hotel 八ヶ岳,北杜市大泉町西井出8240-1039,138.40251,35.90649,5,5
4040,2021-04-30,Transition,かんぽの宿　石和,笛吹市石和町松本348-1,138.63327,35.65385,5,7
4041,2021-04-30,Transition,華やぎの章　慶山,笛吹市石和町市部822,138.63457,35.65228,5,7
4042,2021-04-30,Transition,華やぎの章　甲斐路,笛吹市石和町川中島1607-40,138.64798,35.65836,5,7
4043,2021-04-30,Transition,ホテル春日居,笛吹市春日居町小松855-224,138.65434,35.66054,5,7
4044,2021-04-30,Transition,ホテル　ふじ,笛吹市石和町川中島192,138.65060,35.65763,5,7
4045,2021-04-30,Transition,ホテルニューオオギ,市川三郷町黒沢762,138.46672,35.53178,5,5
4046,2021-04-30,Transition,下部ホテル,身延町上之平1900,138.46599,35.42701,5,5
4047,2021-04-30,Transition,富士緑の休暇村,鳴沢村鳴沢ジラゴンノ8532-5,138.72116,35.49010,2,3
4048,2021-04-30,Transition,富士レークホテル,富士河口湖町船津1,138.76572,35.50418,5,7
4049,2021-04-30,Transition,レイクランドホテル みづのさと,富士河口湖町小立1070,138.75746,35.51018,5,7
4050,2020-07-17,Hotel,旅館　仙,笛吹市石和町川中島482,138.64706,35.65605,5,7
4051,2020-07-17,Hotel,ホテルレジーナ河口湖,富士河口湖町船津5239-1,138.76430,35.48768,5,7
4052,2020-07-17,Hotel,ホテル＆レストラン　イエスタデイ,富士河口湖町勝山3739,138.73447,35.50416,5,7
4053,2020-07-17,Hotel,石和健康ランド,笛吹市石和町松本868,138.62323,35.65926,5,7
4054,2020-07-17,Hotel,ホテル談露館,甲府市丸の内1-19-16,138.56917,35.66199,5,7
