date,prefcode,pref,newcase_day,total_case,GZnew,cumGZ,sales_per,customers_per,avg_temp,avg_rain,emergency,dummy_school_closure,dummy_gathering_restriction,noftests,pop_resid,susceptible,infectious_l2,newcase_lead8,tests_lead8,newcase_lead14,tests_lead14,newcase_lead1,tests_lead1,newcase_lead7,tests_lead7,newcase_lead15,tests_lead15,newcase_lead21,tests_lead21,newcase_lead22,tests_lead22,newcase_lead28,tests_lead28,weekday,weeknum
2020-08-11,22,Shizuoka,7,377,0,0,66661.30172413793,33.9051724137931,86.36,0,0,0,1,451,3644000,3643623,199.96920756884367,5,627,8,628,10,396,5,662,6,574,2,344,2,440,0,317,火,33
2020-08-12,22,Shizuoka,10,387,0,0,95737.93103448275,43.33620689655172,86.66,0,0,0,1,396,3644000,3643613,189.34645232991798,2,581,6,574,3,552,5,627,12,618,2,440,1,321,5,424,水,33
2020-08-13,22,Shizuoka,3,390,0,0,98581.75,49.43103448275862,87.62,0,0,0,1,552,3644000,3643610,183.95505359092544,0,406,12,618,9,447,2,581,6,510,1,321,2,337,4,306,木,33
2020-08-14,22,Shizuoka,9,399,0,0,151386.87068965516,52.21551724137931,87.2,0,0,0,1,447,3644000,3643601,172.2311436813814,6,389,6,510,11,478,0,406,2,380,2,337,7,320,1,359,金,33
2020-08-15,22,Shizuoka,11,410,0,0,112481.88793103448,55.008620689655174,89.12,0,0,0,1,478,3644000,3643590,159.75455798603414,5,114,2,380,7,199,6,389,0,89,7,320,0,87,0,221,土,33
2020-08-16,22,Shizuoka,7,417,0,0,71996.1551724138,41.83620689655172,89.96000000000001,0,0,0,1,199,3644000,3643583,156.01569378031917,5,424,0,89,1,507,5,114,0,375,0,87,0,391,0,70,日,33
2020-08-17,22,Shizuoka,1,418,0,0,43629.64655172414,24.08620689655172,88.16,0,0,0,1,507,3644000,3643582,145.89500143176323,8,628,0,375,5,662,5,424,2,344,0,391,0,317,0,435,月,34
2020-08-18,22,Shizuoka,5,423,0,0,45765.01724137931,22.775862068965516,86.30000000000001,12.166666666666666,0,0,1,662,3644000,3643577,144.0580675422081,6,574,2,344,5,627,8,628,2,440,0,317,5,424,2,291,火,34
2020-08-19,22,Shizuoka,5,428,0,0,51371.69827586207,26.232758620689655,84.98000000000002,0,0,0,1,627,3644000,3643572,132.45852775872152,12,618,2,440,2,581,6,574,1,321,5,424,4,306,5,363,水,34
2020-08-20,22,Shizuoka,2,430,0,0,57136.75,29.56896551724138,85.34,0,0,0,1,581,3644000,3643570,127.79209179549838,6,510,1,321,0,406,12,618,2,337,4,306,1,359,3,354,木,34
2020-08-21,22,Shizuoka,0,430,0,0,79759.5948275862,36.23275862068966,86.47999999999999,0,0,0,1,406,3644000,3643570,120.22152525406098,2,380,2,337,6,389,6,510,7,320,1,359,0,221,3,324,金,34
2020-08-22,22,Shizuoka,6,436,0,0,97732.8275862069,48.18103448275862,84.2,11,0,0,1,389,3644000,3643564,116.9398311840551,0,89,7,320,5,114,2,380,0,87,0,221,0,70,2,246,土,34
2020-08-23,22,Shizuoka,5,441,0,0,66138.56034482758,39.939655172413794,79.94,11,0,0,1,114,3644000,3643559,110.57159772931203,0,375,0,87,5,424,0,89,0,391,0,70,0,435,3,118,日,34
2020-08-24,22,Shizuoka,5,446,0,0,41192.09482758621,21.655172413793103,81.97999999999999,0.16666666666666666,0,0,1,424,3644000,3643554,106.39646928549328,2,344,0,391,8,628,0,375,0,317,0,435,2,291,0,93,月,35
2020-08-25,22,Shizuoka,8,454,0,0,48661.02586206896,23.71551724137931,82.58000000000001,0,0,0,1,628,3644000,3643546,104.11836801837669,2,440,0,317,6,574,2,344,5,424,2,291,5,363,0,76,火,35
2020-08-26,22,Shizuoka,6,460,0,0,57066.06896551724,27.103448275862068,84.26,0,0,0,1,574,3644000,3643540,104.59882968924147,1,321,5,424,12,618,2,440,4,306,5,363,3,354,0,431,水,35
2020-08-27,22,Shizuoka,12,472,0,0,53086.06896551724,27.301724137931036,84.8,0.16666666666666666,0,0,1,618,3644000,3643528,99.77337957563826,2,337,4,306,6,510,1,321,1,359,3,354,3,324,0,322,木,35
2020-08-28,22,Shizuoka,6,478,0,0,72518.63793103448,35.689655172413794,82.46000000000001,7.833333333333333,0,0,1,510,3644000,3643522,106.89830909095879,7,320,1,359,2,380,2,337,0,221,3,324,2,246,4,430,金,35
2020-08-29,22,Shizuoka,2,480,0,0,111185.83620689657,53,84.5,0,0,0,1,380,3644000,3643520,101.74675835762677,0,87,0,221,0,89,7,320,0,70,2,246,3,118,4,273,土,35
2020-08-30,22,Shizuoka,0,480,0,0,77010.78448275862,44.12068965517241,85.1,0,0,0,1,89,3644000,3643520,90.93140377880451,0,391,0,70,0,375,0,87,0,435,3,118,0,93,2,76,日,35
2020-08-31,22,Shizuoka,0,480,0,0,41983,20.853448275862068,84.38,0.3333333333333333,0,0,1,375,3644000,3643520,82.46629084390848,0,317,0,435,2,344,0,391,2,291,0,93,0,76,0,313,月,36
2020-09-01,22,Shizuoka,2,482,0,0,46693.18965517241,21.310344827586206,82.16,0.5,0,0,1,344,3644000,3643518,81.03490720798257,5,424,2,291,2,440,0,317,5,363,0,76,0,431,2,283,火,36
2020-09-02,22,Shizuoka,2,484,0,0,52574.14655172414,25.732758620689655,83.78,6,0,0,1,440,3644000,3643516,77.36736876148716,4,306,5,363,1,321,5,424,3,354,0,431,0,322,7,512,水,36
2020-09-03,22,Shizuoka,1,485,0,0,49402,23.155172413793103,80.3,63,0,0,1,321,3644000,3643515,73.55457829374836,1,359,3,354,2,337,4,306,3,324,0,322,4,430,7,327,木,36
2020-09-04,22,Shizuoka,2,487,0,0,82588.13793103448,34.76724137931034,81.38000000000001,2,0,0,1,337,3644000,3643513,71.29306833336132,0,221,3,324,7,320,1,359,2,246,4,430,4,273,3,256,金,36
2020-09-05,22,Shizuoka,7,494,0,0,108013.87068965516,52.55172413793103,83.06,5.5,0,0,1,320,3644000,3643506,72.32369276682778,0,70,2,246,0,87,0,221,3,118,4,273,2,76,6,217,土,36
2020-09-06,22,Shizuoka,0,494,0,0,67437.6724137931,41.62931034482759,80.42,25.666666666666668,0,0,1,87,3644000,3643506,72.38018660707121,0,435,3,118,0,391,0,70,0,93,2,76,0,313,1,76,日,36
2020-09-07,22,Shizuoka,0,494,0,0,37172.77586206896,18.801724137931036,80.66,39,0,0,1,391,3644000,3643506,66.93246332741714,2,291,0,93,0,317,0,435,0,76,0,313,2,283,0,356,月,37
2020-09-08,22,Shizuoka,0,494,0,0,49840.3275862069,23.232758620689655,81.26,11.333333333333334,0,0,1,317,3644000,3643506,61.702877257493356,5,363,0,76,5,424,2,291,0,431,2,283,7,512,0,317,火,37
2020-09-09,22,Shizuoka,5,499,0,0,56328.28448275862,27.63793103448276,80.18,11,0,0,1,424,3644000,3643501,53.524762145214105,3,354,0,431,4,306,5,363,0,322,7,512,7,327,6,390,水,37
2020-09-10,22,Shizuoka,4,503,0,0,58876.59482758621,28.36206896551724,78.08000000000001,7,0,0,1,306,3644000,3643497,51.987185176405475,3,324,0,322,1,359,3,354,4,430,7,327,3,256,1,321,木,37
2020-09-11,22,Shizuoka,1,504,0,0,80703.61206896552,34.991379310344826,81.14,0,0,0,1,359,3644000,3643496,44.072894675960896,2,246,4,430,0,221,3,324,4,273,3,256,6,217,0,299,金,37
2020-09-12,22,Shizuoka,0,504,0,0,111524.88793103448,53.03448275862069,79.94,6,0,0,1,221,3644000,3643496,38.86637283240278,3,118,4,273,0,70,2,246,2,76,6,217,1,76,1,182,土,37
2020-09-13,22,Shizuoka,0,504,0,0,71265.62068965517,44.456896551724135,80.12,2.6666666666666665,0,0,1,70,3644000,3643496,36.45963334814805,0,93,2,76,0,435,3,118,0,313,1,76,0,356,0,58,日,37
2020-09-14,22,Shizuoka,0,504,0,0,51318.6724137931,23.844827586206897,79.34,0,0,0,1,435,3644000,3643496,36.23546255151887,0,76,0,313,2,291,0,93,2,283,0,356,0,317,1,436,月,38
2020-09-15,22,Shizuoka,2,506,0,0,55796.08620689655,26.439655172413794,76.88000000000001,0,0,0,1,291,3644000,3643494,36.07764947645409,0,431,2,283,5,363,0,76,7,512,0,317,6,390,0,343,火,38
2020-09-16,22,Shizuoka,5,511,0,0,62553.5,30.017241379310345,77.18,0.6666666666666666,0,0,1,363,3644000,3643489,36.315017013974405,0,322,7,512,3,354,0,431,7,327,6,390,1,321,1,405,水,38
2020-09-17,22,Shizuoka,3,514,0,0,64334.612068965514,29.56896551724138,79.03999999999999,3.6666666666666665,0,0,1,354,3644000,3643486,39.66295466673903,4,430,7,327,3,324,0,322,3,256,1,321,0,299,4,318,木,38
2020-09-18,22,Shizuoka,3,517,0,0,89338.68103448275,36.62931034482759,83,3.5,0,0,1,324,3644000,3643483,41.78024482039704,4,273,3,256,2,246,4,430,6,217,0,299,1,182,3,369,金,38
2020-09-19,22,Shizuoka,2,519,0,0,145036.37068965516,65.48275862068965,79.7,0,0,0,0,246,3644000,3643481,43.17399363041511,2,76,6,217,3,118,4,273,1,76,1,182,0,58,3,257,土,38
2020-09-20,22,Shizuoka,3,522,0,0,134343.12068965516,67.52586206896552,73.28,0.8333333333333334,0,0,0,118,3644000,3643478,38.671272856696135,0,313,1,76,0,93,2,76,0,356,0,58,1,436,0,75,日,38
2020-09-21,22,Shizuoka,0,522,0,0,126440.89655172414,61.491379310344826,73.82,0,0,0,0,93,3644000,3643478,41.934723692210106,2,283,0,356,0,76,0,313,0,317,1,436,0,343,2,374,月,39
2020-09-22,22,Shizuoka,0,522,0,0,78742.77586206897,41.293103448275865,73.64,3.3333333333333335,0,0,0,76,3644000,3643478,42.14099903157697,7,512,0,317,0,431,2,283,6,390,0,343,1,405,0,329,火,39
2020-09-23,22,Shizuoka,0,522,0,0,47311.043103448275,23.82758620689655,73.94,0.8333333333333334,0,0,0,431,3644000,3643478,42.05766446488284,7,327,6,390,0,322,7,512,1,321,1,405,4,318,3,387,水,39
2020-09-24,22,Shizuoka,0,522,0,0,59999.19827586207,27.16379310344828,78.14,0,0,0,0,322,3644000,3643478,36.684385182149896,3,256,1,321,4,430,7,327,0,299,4,318,3,369,2,364,木,39
2020-09-25,22,Shizuoka,4,526,0,0,91517.10344827586,35.96551724137931,75.38,10.666666666666666,0,0,0,430,3644000,3643474,32.74705919566372,6,217,0,299,4,273,3,256,1,182,3,369,3,257,3,344,金,39
2020-09-26,22,Shizuoka,4,530,0,0,124788.28448275862,54.89655172413793,71.42,12.333333333333334,0,0,0,273,3644000,3643470,36.07226846901618,1,76,1,182,2,76,6,217,0,58,3,257,0,75,4,236,土,39
2020-09-27,22,Shizuoka,2,532,0,0,81213.12931034483,46.52586206896552,72.44,6,0,0,0,76,3644000,3643468,40.627966821534955,0,356,0,58,0,313,1,76,1,436,0,75,2,374,0,70,日,39
2020-09-28,22,Shizuoka,0,532,0,0,49827.25862068965,24.16379310344828,72.80000000000001,0,0,0,0,313,3644000,3643468,43.08264534293892,0,317,1,436,2,283,0,356,0,343,2,374,0,329,4,394,月,40
2020-09-29,22,Shizuoka,2,534,0,0,64239.629310344826,28.11206896551724,70.28,0,0,0,0,283,3644000,3643466,42.987242302965036,6,390,0,343,7,512,0,317,1,405,0,329,3,387,9,411,火,40
2020-09-30,22,Shizuoka,7,541,0,0,68606.35344827586,29.948275862068964,69.62,0,0,0,0,512,3644000,3643459,42.81795459180266,1,321,1,405,7,327,6,390,4,318,3,387,2,364,15,594,水,40
2020-10-01,22,Shizuoka,7,548,0,0,56920.56034482759,25.11206896551724,70.88,0.16666666666666666,0,0,0,327,3644000,3643452,44.504543343242126,0,299,4,318,3,256,1,321,3,369,2,364,3,344,16,435,木,40
2020-10-02,22,Shizuoka,3,551,0,0,99690.89655172414,38.258620689655174,71.84,0,0,0,0,256,3644000,3643449,48.34755578306599,1,182,3,369,6,217,0,299,3,257,3,344,4,236,10,554,金,40
2020-10-03,22,Shizuoka,6,557,0,0,129301.2672413793,57.52586206896552,72.5,0,0,0,0,217,3644000,3643443,47.842692027161164,0,58,3,257,1,76,1,182,0,75,4,236,0,70,10,302,土,40
2020-10-04,22,Shizuoka,1,558,0,0,77760.75,46.10344827586207,72.68,0,0,0,0,76,3644000,3643442,51.33089566614112,1,436,0,75,0,356,0,58,2,374,0,70,4,394,4,64,日,40
2020-10-05,22,Shizuoka,0,558,0,0,46927.23275862069,22.646551724137932,73.22,0,0,0,0,356,3644000,3643442,48.878848173676346,0,343,2,374,0,317,1,436,0,329,4,394,9,411,1,556,月,41
2020-10-06,22,Shizuoka,0,558,0,0,56092.23275862069,24.86206896551724,71.36,0,0,0,0,317,3644000,3643442,48.54088802191328,1,405,0,329,6,390,0,343,3,387,9,411,15,594,14,220,火,41
2020-10-07,22,Shizuoka,6,564,0,0,64716.72413793104,29.06896551724138,66.62,5,0,0,0,390,3644000,3643436,48.64244229247223,4,318,3,387,1,321,1,405,2,364,15,594,16,435,5,504,水,41
2020-10-08,22,Shizuoka,1,565,0,0,60558.53448275862,25.93103448275862,61.16,40.333333333333336,0,0,0,321,3644000,3643435,54.79517169036867,3,369,2,364,0,299,4,318,3,344,16,435,10,554,10,415,木,41
2020-10-09,22,Shizuoka,0,565,0,0,89055.2327586207,35.03448275862069,63.02,46.5,0,0,0,299,3644000,3643435,55.46142262227721,3,257,3,344,1,182,3,369,4,236,10,554,10,302,17,659,金,41
2020-10-10,22,Shizuoka,1,566,0,0,107171.62931034484,46.69827586206897,65.78,80.33333333333333,0,0,0,182,3644000,3643434,50.97938925857058,0,75,4,236,0,58,3,257,0,70,10,302,4,64,30,340,土,41
2020-10-11,22,Shizuoka,0,566,0,0,84103.94827586207,47.38793103448276,73.4,0,0,0,0,58,3644000,3643434,47.4183060503264,2,374,0,70,1,436,0,75,4,394,4,64,1,556,13,208,日,41
2020-10-12,22,Shizuoka,1,567,0,0,50427.129310344826,24,73.4,0,0,0,0,436,3644000,3643433,44.842129457981095,0,329,4,394,0,343,2,374,9,411,1,556,14,220,6,555,月,42
2020-10-13,22,Shizuoka,0,567,0,0,54025.50862068965,23.41379310344828,74.06,0,0,0,0,343,3644000,3643433,45.83759402128176,3,387,9,411,1,405,0,329,15,594,14,220,5,504,16,591,火,42
2020-10-14,22,Shizuoka,1,568,0,0,69098.6551724138,31.189655172413794,71.6,0,0,0,0,405,3644000,3643432,43.791039227107454,2,364,15,594,4,318,3,387,16,435,5,504,10,415,21,743,水,42
2020-10-15,22,Shizuoka,4,572,0,0,73627.25,32.810344827586206,68.78,0,0,0,0,318,3644000,3643428,37.882308591204676,3,344,16,435,3,369,2,364,10,554,10,415,17,659,13,938,木,42
2020-10-16,22,Shizuoka,3,575,0,0,109123.87931034484,41.827586206896555,64.94,0,0,0,0,369,3644000,3643425,35.11358986497028,4,236,10,554,3,257,3,344,10,302,17,659,30,340,16,789,金,42
2020-10-17,22,Shizuoka,3,578,0,0,135841.43103448275,59.10344827586207,58.519999999999996,15.666666666666666,0,0,0,257,3644000,3643422,35.27881782672702,0,70,10,302,0,75,4,236,4,64,30,340,13,208,36,562,土,42
2020-10-18,22,Shizuoka,0,578,0,0,96105.22413793104,52.87931034482759,60.68,0.16666666666666666,0,0,0,75,3644000,3643422,32.466290875506886,4,394,4,64,2,374,0,70,1,556,13,208,6,555,24,278,日,42
2020-10-19,22,Shizuoka,2,580,0,0,46048.10344827586,23.24137931034483,57.620000000000005,8.166666666666666,0,0,0,374,3644000,3643420,31.61860197255088,9,411,1,556,0,329,4,394,14,220,6,555,16,591,12,919,月,43
2020-10-20,22,Shizuoka,0,580,0,0,57386.91379310345,24.58620689655172,61.04,0,0,0,0,329,3644000,3643420,33.75481602107573,15,594,14,220,3,387,9,411,5,504,16,591,21,743,15,825,火,43
2020-10-21,22,Shizuoka,3,583,0,0,72876.75862068965,32.008620689655174,61.7,0,0,0,0,387,3644000,3643417,33.801380447421685,16,435,5,504,2,364,15,594,10,415,21,743,13,938,87,1009,水,43
2020-10-22,22,Shizuoka,2,585,0,0,70905.69827586207,31.801724137931036,66.86,0,0,0,0,364,3644000,3643415,31.36904416854003,10,554,10,415,3,344,16,435,17,659,13,938,16,789,61,871,木,43
2020-10-23,22,Shizuoka,3,588,0,0,109286.2672413793,38.83620689655172,65.9,16.166666666666668,0,0,0,344,3644000,3643412,32.46552193405668,10,302,17,659,4,236,10,554,30,340,16,789,36,562,59,939,金,43
2020-10-24,22,Shizuoka,4,592,0,0,162386.2327586207,68.54310344827586,62.78,0,0,0,0,236,3644000,3643408,35.91193128586244,4,64,30,340,0,70,10,302,13,208,36,562,24,278,60,644,土,43
2020-10-25,22,Shizuoka,0,592,0,0,94090.5948275862,50.05172413793103,59.18,0,0,0,0,70,3644000,3643408,39.057111782985075,1,556,13,208,4,394,4,64,6,555,24,278,12,919,44,396,日,43
2020-10-26,22,Shizuoka,4,596,0,0,55398.51724137931,25.58620689655172,61.82,0,0,0,0,394,3644000,3643404,39.26827814624227,14,220,6,555,9,411,1,556,16,591,12,919,15,825,47,500,月,44
2020-10-27,22,Shizuoka,9,605,0,0,60321.293103448275,25.482758620689655,62.72,0,0,0,0,411,3644000,3643395,42.46986193842727,5,504,16,591,15,594,14,220,21,743,15,825,87,1009,27,925,火,44
2020-10-28,22,Shizuoka,15,620,0,0,71621.19827586207,31.07758620689655,62.18,0,0,0,0,594,3644000,3643380,51.54195682451779,10,415,21,743,16,435,5,504,13,938,87,1009,61,871,55,898,水,44
2020-10-29,22,Shizuoka,16,636,0,0,71467.63793103448,30.92241379310345,63.14,0,0,0,0,435,3644000,3643364,65.52173575634679,17,659,13,938,10,554,10,415,16,789,61,871,59,939,72,1011,木,44
2020-10-30,22,Shizuoka,10,646,0,0,111376.5948275862,40.48275862068966,60.980000000000004,0,0,0,0,554,3644000,3643354,77.59047670961401,30,340,16,789,10,302,17,659,36,562,59,939,60,644,58,1091,金,44
2020-10-31,22,Shizuoka,10,656,0,0,151365.9396551724,65.62931034482759,57.14,0,0,0,0,302,3644000,3643344,84.74035789166973,13,208,36,562,4,64,30,340,24,278,60,644,44,396,81,647,土,44
2020-11-01,22,Shizuoka,4,660,0,0,95318.56896551725,49.293103448275865,59.900000000000006,0,0,0,0,64,3644000,3643340,92.19471748531775,6,555,24,278,1,556,13,208,12,919,44,396,47,500,66,411,日,44
2020-11-02,22,Shizuoka,1,661,0,0,72261.30172413793,30.25862068965517,61.88,8.5,0,0,0,556,3644000,3643339,96.43642581988597,16,591,12,919,14,220,6,555,15,825,47,500,27,925,42,1027,月,45
2020-11-03,22,Shizuoka,14,675,0,0,85173.74137931035,41.88793103448276,62.6,1.5,0,0,0,220,3644000,3643325,95.73474198626683,21,743,15,825,5,504,16,591,87,1009,27,925,55,898,42,1139,火,45
2020-11-04,22,Shizuoka,5,680,0,0,55252.28448275862,24.04310344827586,55.94,0,0,0,0,504,3644000,3643320,110.21526340278437,13,938,87,1009,10,415,21,743,61,871,55,898,72,1011,58,1499,水,45
2020-11-05,22,Shizuoka,10,690,0,0,67100.06034482758,27.603448275862068,56.24000000000001,0,0,0,0,415,3644000,3643310,112.03555399194478,16,789,61,871,17,659,13,938,59,939,72,1011,58,1091,64,1796,木,45
2020-11-06,22,Shizuoka,17,707,0,0,93860.1724137931,36.78448275862069,57.68000000000001,0,0,0,0,659,3644000,3643293,120.83488040833672,36,562,59,939,30,340,16,789,60,644,58,1091,81,647,41,1320,金,45
2020-11-07,22,Shizuoka,30,737,0,0,140136.2068965517,58.30172413793103,61.22,5.333333333333333,0,0,0,340,3644000,3643263,135.25001938081286,24,278,60,644,13,208,36,562,44,396,81,647,66,411,34,633,土,45
2020-11-08,22,Shizuoka,13,750,0,0,86824.68965517242,46.98275862068966,63.86,0,0,0,0,208,3644000,3643250,161.93491301298707,12,919,44,396,6,555,24,278,47,500,66,411,42,1027,40,604,日,45
2020-11-09,22,Shizuoka,6,756,0,0,45740.5,22.775862068965516,57.68,0,0,0,0,555,3644000,3643244,175.5019392829403,15,825,47,500,16,591,12,919,27,925,42,1027,42,1139,35,1696,月,46
2020-11-10,22,Shizuoka,16,772,0,0,61758.21551724138,27.04310344827586,54.32,0,0,0,0,591,3644000,3643228,177.93528033843472,87,1009,27,925,21,743,15,825,55,898,42,1139,58,1499,20,1257,火,46
2020-11-11,22,Shizuoka,21,793,0,0,61492.47413793104,27.78448275862069,55.34,0,0,0,0,743,3644000,3643207,186.08977169642537,61,871,55,898,13,938,87,1009,72,1011,58,1499,64,1796,38,1253,水,46
2020-11-12,22,Shizuoka,13,806,0,0,70010.56034482758,28.66379310344828,55.1,0,0,0,0,938,3644000,3643194,193.37931761338265,59,939,72,1011,16,789,61,871,58,1091,64,1796,41,1320,45,1414,木,46
2020-11-13,22,Shizuoka,16,822,0,0,103139.41379310343,38.30172413793103,59.239999999999995,0,0,0,0,789,3644000,3643178,191.97869561105358,60,644,58,1091,36,562,59,939,81,647,41,1320,34,633,25,1433,金,46
2020-11-14,22,Shizuoka,36,858,0,0,151546.25,63.80172413793103,59.36,0,0,0,0,562,3644000,3643142,199.59519444361803,44,396,81,647,24,278,60,644,66,411,34,633,40,604,38,1035,土,46
2020-11-15,22,Shizuoka,24,882,0,0,93610.86206896552,50.439655172413794,59.06,0,0,0,0,278,3644000,3643118,226.41516067473063,47,500,66,411,12,919,44,396,42,1027,40,604,35,1696,34,763,日,46
2020-11-16,22,Shizuoka,12,894,0,0,47751.112068965514,24.18103448275862,62.24,0,0,0,0,919,3644000,3643106,247.2422461453489,27,925,42,1027,15,825,47,500,42,1139,35,1696,20,1257,27,1783,月,47
2020-11-17,22,Shizuoka,15,909,0,0,57366.98275862069,23.99137931034483,61.7,0,0,0,0,825,3644000,3643091,259.0040888440228,55,898,42,1139,87,1009,27,925,58,1499,20,1257,38,1253,24,1334,火,47
2020-11-18,22,Shizuoka,87,996,0,0,67452.7327586207,28.560344827586206,65,0,0,0,0,1009,3644000,3643004,261.6341041360019,72,1011,58,1499,61,871,55,898,64,1796,38,1253,45,1414,31,1255,水,47
2020-11-19,22,Shizuoka,61,1057,0,0,62179.89655172414,26.620689655172413,67.1,1.8333333333333333,0,0,0,871,3644000,3642943,344.9723412981409,58,1091,64,1796,59,939,72,1011,41,1320,45,1414,25,1433,37,1187,木,47
2020-11-20,22,Shizuoka,59,1116,0,0,88203.06034482758,34.06896551724138,67.82,13.166666666666666,0,0,0,939,3644000,3642884,397.69131040285043,81,647,41,1320,60,644,58,1091,34,633,25,1433,38,1035,24,1554,金,47
2020-11-21,22,Shizuoka,60,1176,0,0,135159.9051724138,55.25,62.42,0,0,0,0,644,3644000,3642824,441.429743757527,66,411,34,633,44,396,81,647,40,604,38,1035,34,763,30,721,土,47
2020-11-22,22,Shizuoka,44,1220,0,0,122736.96551724138,56.13793103448276,59.959999999999994,0.16666666666666666,0,0,0,396,3644000,3642780,473.3636585281919,42,1027,40,604,47,500,66,411,35,1696,34,763,27,1783,15,522,日,47
2020-11-23,22,Shizuoka,47,1267,0,0,69303.93103448275,38.66379310344828,63.620000000000005,0,0,0,0,500,3644000,3642733,505.8994894762855,42,1139,35,1696,27,925,42,1027,20,1257,27,1783,24,1334,13,1413,月,48
2020-11-24,22,Shizuoka,27,1294,0,0,44325.41379310345,20.29310344827586,57.440000000000005,0,0,0,0,925,3644000,3642706,547.3206007369587,58,1499,20,1257,55,898,42,1139,38,1253,24,1334,31,1255,30,1281,火,48
2020-11-25,22,Shizuoka,55,1349,0,0,60218.68965517241,25.905172413793103,58.1,0.16666666666666666,0,0,0,898,3644000,3642651,557.6582914076647,64,1796,38,1253,72,1011,58,1499,45,1414,31,1255,37,1187,35,1302,水,48
2020-11-26,22,Shizuoka,72,1421,0,0,57185.387931034486,25.58620689655172,57.92,0,0,0,0,1011,3644000,3642579,591.9560281189065,41,1320,45,1414,58,1091,64,1796,25,1433,37,1187,24,1554,38,1340,木,48
2020-11-27,22,Shizuoka,58,1479,0,0,83057.96551724138,34.62931034482759,58.58,0,0,0,0,1091,3644000,3642521,651.2968071981999,34,633,25,1433,81,647,41,1320,38,1035,24,1554,30,721,28,1233,金,48
2020-11-28,22,Shizuoka,81,1560,0,0,118196.0775862069,50.88793103448276,58.7,0,0,0,0,647,3644000,3642440,694.2194787835904,40,604,38,1035,66,411,34,633,34,763,30,721,15,522,31,891,土,48
2020-11-29,22,Shizuoka,66,1626,0,0,75286.71551724138,41.58620689655172,51.8,0,0,0,0,411,3644000,3642374,740.17214846205,35,1696,34,763,42,1027,40,604,27,1783,15,522,13,1413,24,885,日,48
2020-11-30,22,Shizuoka,42,1668,0,0,41984.5775862069,18.13793103448276,50.84,0,0,0,0,1027,3644000,3642332,782.6437429062161,20,1257,27,1783,42,1139,35,1696,24,1334,13,1413,30,1281,12,2042,月,49
2020-12-01,22,Shizuoka,42,1710,0,0,44070.1724137931,18.57758620689655,52.099999999999994,0,0,0,0,1139,3644000,3642290,812.4304676698482,38,1253,24,1334,58,1499,20,1257,31,1255,30,1281,35,1302,27,735,火,49
2020-12-02,22,Shizuoka,58,1768,0,0,49366.887931034486,21.155172413793103,53,0,0,0,0,1499,3644000,3642232,838.8616467312239,45,1414,31,1255,64,1796,38,1253,37,1187,35,1302,38,1340,46,791,水,49
2020-12-03,22,Shizuoka,64,1832,0,0,56616.80172413793,22.49137931034483,52.879999999999995,0,0,0,0,1796,3644000,3642168,810.3847878370173,25,1433,37,1187,41,1320,45,1414,24,1554,38,1340,28,1233,27,536,木,49
2020-12-04,22,Shizuoka,41,1873,0,0,70860.2672413793,26.91379310344828,52.879999999999995,0.5,0,0,0,1320,3644000,3642127,812.5657338377196,38,1035,24,1554,34,633,25,1433,30,721,28,1233,31,891,36,729,金,49
2020-12-05,22,Shizuoka,34,1907,0,0,122378.33620689657,50.94827586206897,52.58,0.8333333333333334,0,0,0,633,3644000,3642093,794.1137097698052,34,763,30,721,40,604,38,1035,15,522,31,891,24,885,42,622,土,49
2020-12-06,22,Shizuoka,40,1947,0,0,76167.49137931035,39.043103448275865,51.44,0,0,0,0,604,3644000,3642053,767.7817678927183,27,1783,15,522,35,1696,34,763,13,1413,24,885,12,2042,29,1078,日,49
2020-12-07,22,Shizuoka,35,1982,0,0,40558.870689655174,19.905172413793103,53,0,0,0,0,1696,3644000,3642018,763.0259757893624,24,1334,13,1413,20,1257,27,1783,30,1281,12,2042,27,735,34,2486,月,50
2020-12-08,22,Shizuoka,20,2002,0,0,48983.80172413793,19.95689655172414,54.5,0,0,0,0,1257,3644000,3641998,750.9044922703414,31,1255,30,1281,38,1253,24,1334,35,1302,27,735,46,791,34,2601,火,50
2020-12-09,22,Shizuoka,38,2040,0,0,51935.28448275862,23.32758620689655,51.5,0,0,0,0,1253,3644000,3641960,745.2536367951911,37,1187,35,1302,45,1414,31,1255,38,1340,46,791,27,536,87,2325,水,50
2020-12-10,22,Shizuoka,45,2085,0,0,57018.9224137931,24.56896551724138,53.540000000000006,0,0,0,0,1414,3644000,3641915,729.3753754545933,24,1554,38,1340,25,1433,37,1187,28,1233,27,536,36,729,82,2329,木,50
2020-12-11,22,Shizuoka,25,2110,0,0,88128.13793103448,31.92241379310345,52.7,0,0,0,0,1433,3644000,3641890,702.7681418572739,30,721,28,1233,38,1035,24,1554,31,891,36,729,42,622,92,2431,金,50
2020-12-12,22,Shizuoka,38,2148,0,0,119510.53448275862,49.543103448275865,52.7,0,0,0,0,1035,3644000,3641852,669.9808377988079,15,522,31,891,34,763,30,721,24,885,42,622,29,1078,116,902,土,50
2020-12-13,22,Shizuoka,34,2182,0,0,74301.78448275862,39.956896551724135,51.5,0,0,0,0,763,3644000,3641818,627.4514067295028,13,1413,24,885,27,1783,15,522,12,2042,29,1078,34,2486,127,570,日,50
