date,state,value
2020/2/10,福井県,-0.119196
2020/2/10,埼玉県,-0.111344
2020/2/10,茨城県,-0.081669
2020/2/10,石川県,-0.108909
2020/2/10,富山県,-0.119198
2020/2/10,群馬県,-0.147082
2020/2/10,栃木県,-0.13732
2020/2/10,新潟県,-0.068055
2020/2/10,福島県,-0.126953
2020/2/10,山形県,-0.074157
2020/2/10,宮城県,-0.056983
2020/2/10,秋田県,-0.012945
2020/2/10,岩手県,0.046081
2020/2/10,青森県,-0.06177
2020/2/10,北海道,-0.088525
2020/2/11,沖縄県,0.424364
2020/2/11,東京都,0.396409
2020/2/11,鹿児島県,0.494409
2020/2/11,宮崎県,0.516129
2020/2/11,長崎県,0.540907
2020/2/11,熊本県,0.483444
2020/2/11,佐賀県,0.540492
2020/2/11,福岡県,0.406139
2020/2/11,大分県,0.49316
2020/2/11,高知県,0.573807
2020/2/11,愛媛県,0.455144
2020/2/11,山口県,0.440958
2020/2/11,徳島県,0.260023
2020/2/11,和歌山県,0.418859
2020/2/11,三重県,0.236198
2020/2/11,奈良県,0.306334
2020/2/11,島根県,0.604892
2020/2/11,広島県,0.469826
2020/2/11,香川県,0.497945
2020/2/11,岡山県,0.42482
2020/2/11,兵庫県,0.367134
2020/2/11,大阪府,0.382494
2020/2/11,愛知県,0.282832
2020/2/11,静岡県,0.377263
2020/2/11,鳥取県,0.549375
2020/2/11,京都府,0.31681
2020/2/11,滋賀県,0.383629
2020/2/11,岐阜県,0.33642
2020/2/11,長野県,0.454285
2020/2/11,山梨県,0.295004
2020/2/11,千葉県,0.375116
2020/2/11,神奈川県,0.400444
2020/2/11,福井県,0.512261
2020/2/11,埼玉県,0.38509
2020/2/11,茨城県,0.387178
2020/2/11,石川県,0.412581
2020/2/11,富山県,0.478873
2020/2/11,群馬県,0.393233
2020/2/11,栃木県,0.335553
2020/2/11,新潟県,0.480844
2020/2/11,福島県,0.530994
2020/2/11,山形県,0.457776
2020/2/11,宮城県,0.4376
2020/2/11,秋田県,0.596492
2020/2/11,岩手県,0.551428
2020/2/11,青森県,0.487829
2020/2/11,北海道,0.472207
2020/2/12,沖縄県,0.104914
2020/2/12,東京都,0.022194
2020/2/12,鹿児島県,0.210729
2020/2/12,宮崎県,0.139578
2020/2/12,長崎県,0.195555
2020/2/12,熊本県,0.160748
2020/2/12,佐賀県,0.131709
2020/2/12,福岡県,0.077068
2020/2/12,大分県,0.14499
2020/2/12,高知県,0.280857
2020/2/12,愛媛県,0.11486
2020/2/12,山口県,0.183324
2020/2/12,徳島県,0.140459
2020/2/12,和歌山県,0.138389
2020/2/12,三重県,0.117218
2020/2/12,奈良県,0.085087
2020/2/12,島根県,0.2368
2020/2/12,広島県,0.126727
