"","週","week","city","population_inflow","agrgt潜在的感染者人流_lag1","agrgt潜在的感染者人流_lag2","in_risk_lag1","in_risk_lag2"
"238","202002_W4",2020-02-24,"西桂町",3855,0.000127950728816351,0.00902896671216825,1.52122652549977e-11,1.09081908901712e-08
"239","202002_W4",2020-02-24,"身延町",12908,0.00131051001628192,0.0314650741811871,2.71463400338673e-10,3.6424841159621e-08
"240","202002_W4",2020-02-24,"道志村",1632,0.000884641167056685,0.00423518764730836,1.05856420675419e-10,3.84465721461127e-09
"241","202002_W4",2020-02-24,"都留市",31917,0.00260826318429011,0.0765652697831419,3.64887143645358e-10,8.98474066330736e-08
"242","202002_W4",2020-02-24,"韮崎市",33045,0.00216458352290953,0.0788077143665002,5.15018697607328e-10,9.37940505447767e-08
"243","202002_W4",2020-02-24,"鳴沢村",4176,0.00201668152307042,0.0104215587313822,2.32889779159403e-10,9.29491896136459e-09
"244","202003_W1",2020-03-02,"上野原市",23569,0.0588128905603936,0.0610957480965729,6.41175068570943e-08,6.25206875400971e-08
"245","202003_W1",2020-03-02,"中央市",31433,0.0766315376566003,0.0741844046860044,9.25308659834413e-08,8.83065761927631e-08
"246","202003_W1",2020-03-02,"丹波山村",638,0.00133471544429117,0.00180430796850332,1.05209834574619e-09,1.29347853447349e-09
"247","202003_W1",2020-03-02,"北杜市",47607,0.118240738028014,0.123905506783656,1.28860203264342e-07,1.27650531004029e-07
"248","202003_W1",2020-03-02,"南アルプス市",63798,0.153977263204849,0.152784509137546,1.87203569907073e-07,1.8453492886572e-07
"249","202003_W1",2020-03-02,"南部町",8207,0.0182812219393924,0.0183409890226635,2.12613275367238e-08,2.06406528621497e-08
"250","202003_W1",2020-03-02,"大月市",22490,0.0602242347169216,0.0602755716936901,6.55567920148062e-08,6.23354729933321e-08
"251","202003_W1",2020-03-02,"富士吉田市",47246,0.120239148135628,0.126321632420336,1.38828179318455e-07,1.39647897439603e-07
"252","202003_W1",2020-03-02,"富士川町",14179,0.0344465897856813,0.0327138335662429,4.20781312105944e-08,3.97206407489119e-08
"253","202003_W1",2020-03-02,"富士河口湖町",27947,0.072288473848371,0.0801759353965932,7.56272558701974e-08,7.59605928464586e-08
"254","202003_W1",2020-03-02,"小菅村",729,0.00176627840017959,0.00180353361806205,1.88479798026443e-09,1.70876351650969e-09
"255","202003_W1",2020-03-02,"山中湖村",7953,0.023501191908029,0.0274351604591789,1.84179507624454e-08,1.9835504050028e-08
"256","202003_W1",2020-03-02,"山梨市",31546,0.0813330455443882,0.0809768637858101,9.65442176518199e-08,9.348629978168e-08
"257","202003_W1",2020-03-02,"市川三郷町",13239,0.0338327593120493,0.0340818370373371,4.12736734314748e-08,4.13653692105056e-08
"258","202003_W1",2020-03-02,"忍野村",9616,0.0227840981085112,0.0222824253788632,2.47505358500857e-08,2.40504780368197e-08
"259","202003_W1",2020-03-02,"早川町",1408,0.00278772104998047,0.00308187893695924,3.09473072950921e-09,2.99838862101247e-09
"260","202003_W1",2020-03-02,"昭和町",25916,0.0641515147429904,0.0655459886218715,7.64282239736295e-08,7.67602642396542e-08
"261","202003_W1",2020-03-02,"甲州市",30251,0.0751429285118323,0.0731256776317444,8.83292852363583e-08,8.35519612864053e-08
"262","202003_W1",2020-03-02,"甲府市",205230,0.498579232414765,0.512580314116121,5.91930163372129e-07,5.95984384345793e-07
"263","202003_W1",2020-03-02,"甲斐市",68423,0.168766195485471,0.166871945245449,2.02041604521652e-07,1.96778286552669e-07
"264","202003_W1",2020-03-02,"笛吹市",69487,0.172255697580291,0.176132614316524,2.01683690913386e-07,2.00532431401031e-07
"265","202003_W1",2020-03-02,"西桂町",3981,0.00950472629891355,0.00913968317335824,1.1490923889179e-08,1.09243622577188e-08
"266","202003_W1",2020-03-02,"身延町",12851,0.0307561608679902,0.0328577949319141,3.57945400901641e-08,3.66799968742882e-08
"267","202003_W1",2020-03-02,"道志村",1395,0.00364773349622537,0.00504785497158694,3.0091536986991e-09,3.93967961685043e-09
"268","202003_W1",2020-03-02,"都留市",31150,0.0775347905394511,0.0791196162143158,9.03284817103625e-08,9.00688224399779e-08
"269","202003_W1",2020-03-02,"韮崎市",33454,0.0797863588271278,0.0799811299133012,9.50883981474855e-08,9.37733920465743e-08
"270","202003_W1",2020-03-02,"鳴沢村",3679,0.0101934605736298,0.0115201035395308,9.58327815072502e-09,9.46126765331743e-09
"271","202003_W2",2020-03-09,"上野原市",23282,0.0616497415804852,0.0139371185494584,6.43450101031077e-08,1.52788747467929e-09
"272","202003_W2",2020-03-09,"中央市",30971,0.0776350394337453,0.0033634628045585,9.26485383634758e-08,5.02564075403099e-10
"273","202003_W2",2020-03-09,"丹波山村",598,0.00150387465862976,0.00102586248969632,1.0659599312958e-09,8.74549146621994e-11
"274","202003_W2",2020-03-09,"北杜市",48313,0.120848219174376,0.0227264272363997,1.29000334104916e-07,3.2462983991398e-09
"275","202003_W2",2020-03-09,"南アルプス市",63911,0.155275116280063,0.00490929723048962,1.87320918921769e-07,6.44994350214271e-10
"276","202003_W2",2020-03-09,"南部町",8104,0.0189659678829919,0.00179458242732727,2.13715593034541e-08,2.6582031820445e-10
"277","202003_W2",2020-03-09,"大月市",24186,0.0603843839767718,0.0109876497814142,6.53567471225058e-08,1.2198791421177e-09
"278","202003_W2",2020-03-09,"富士吉田市",47095,0.120846835883268,0.0122648156563254,1.38887635387408e-07,1.71514323855157e-09
"279","202003_W2",2020-03-09,"富士川町",14887,0.0344796560638213,0.000543665228906152,4.20809131343994e-08,9.07582616083675e-11
"280","202003_W2",2020-03-09,"富士河口湖町",29560,0.0758261156873116,0.0199026753129895,7.60762415990281e-08,2.64003999984897e-09
"281","202003_W2",2020-03-09,"小菅村",671,0.00185606430882815,0.000535010941714219,1.89236554305932e-09,4.53207265093035e-11
"282","202003_W2",2020-03-09,"山中湖村",8592,0.0238923164040971,0.0114801268535897,1.84408681893786e-08,1.61833789273473e-09
"283","202003_W2",2020-03-09,"山梨市",31389,0.0829987415849159,0.0065098655576651,9.67800170417325e-08,9.93231551614833e-10
"284","202003_W2",2020-03-09,"市川三郷町",13354,0.0341682684834062,0.00103508120400173,4.1316657862412e-08,1.41777092186442e-10
"285","202003_W2",2020-03-09,"忍野村",9412,0.0222419613021761,0.00347550472810697,2.4669582987595e-08,5.68480530597104e-10
"286","202003_W2",2020-03-09,"早川町",1359,0.00276404726212953,0.000480855364324473,3.09158559934215e-09,5.60401727933106e-11
"287","202003_W2",2020-03-09,"昭和町",26084,0.065385923776161,0.00465251455436124,7.65748748445827e-08,7.54836268883167e-10
"288","202003_W2",2020-03-09,"甲州市",30703,0.076013751105832,0.0065290192407788,8.83630867082028e-08,8.44151592351413e-10
"289","202003_W2",2020-03-09,"甲府市",203444,0.507387244410728,0.0375479073407212,5.92882824570322e-07,5.22606593388099e-09
"290","202003_W2",2020-03-09,"甲斐市",68565,0.169933595534283,0.00861082424613363,2.02072230972324e-07,1.38566827512168e-09
"291","202003_W2",2020-03-09,"笛吹市",70858,0.173852008155433,0.0149350290430157,2.0177369051122e-07,1.92343844646328e-09
"292","202003_W2",2020-03-09,"西桂町",3780,0.00952913619784584,0.000273921564907657,1.15037076348701e-08,3.698014111408e-11
"293","202003_W2",2020-03-09,"身延町",13104,0.0320925052527116,0.00406410089940707,3.59544173359677e-08,6.76515840957548e-10
"294","202003_W2",2020-03-09,"道志村",2039,0.00365378992858216,0.00180614572416914,3.0094229863301e-09,1.91155934983047e-10
"295","202003_W2",2020-03-09,"都留市",31525,0.0789332775281068,0.00799493232977431,9.04247342682217e-08,9.87182788484232e-10
"296","202003_W2",2020-03-09,"韮崎市",33393,0.0808804449833169,0.00545455034007864,9.50922955197613e-08,8.24263684316534e-10
"297","202003_W2",2020-03-09,"鳴沢村",4029,0.0104002987123989,0.00364273693003726,9.61749004604579e-09,4.31042187061952e-10
"298","202003_W3",2020-03-16,"上野原市",25414,0.0137269644430123,0.0975022357503944,1.48174092788735e-09,6.60982168954739e-08
"299","202003_W3",2020-03-16,"中央市",30965,0.00403540592217419,0.0858760430424176,5.60837026212887e-10,9.23589766450947e-08
"300","202003_W3",2020-03-16,"丹波山村",764,0.000796493290453759,0.00386683547306464,6.95269754226504e-11,1.51318339626133e-09
"301","202003_W3",2020-03-16,"北杜市",52307,0.0209680714894009,0.173720066198033,2.93272211975515e-09,1.36194610184373e-07
"302","202003_W3",2020-03-16,"南アルプス市",65154,0.0045048300142694,0.170010871984845,5.89430571983718e-10,1.92890224121262e-07
"303","202003_W3",2020-03-16,"南部町",7943,0.00161833709033345,0.0204874182817715,2.70307571001458e-10,2.18600195796185e-08
"304","202003_W3",2020-03-16,"大月市",24454,0.011419324482451,0.0907238244523727,1.34056557706276e-09,6.9171445682904e-08
"305","202003_W3",2020-03-16,"富士吉田市",49725,0.00851602923144185,0.135682156646838,1.09582481035521e-09,1.39033988333742e-07
"306","202003_W3",2020-03-16,"富士川町",14672,0.000452824130383912,0.0373930135357526,8.59688357880968e-11,4.48606129194764e-08
"307","202003_W3",2020-03-16,"富士河口湖町",34509,0.0186465630092219,0.11469030405694,2.51413333623935e-09,8.20052384727806e-08
"308","202003_W3",2020-03-16,"小菅村",621,0.000611039837305152,0.00294709676727866,5.85755497631874e-11,1.5859478208543e-09
"309","202003_W3",2020-03-16,"山中湖村",11067,0.0119554943795774,0.0457606291242136,1.67951387917828e-09,2.1119268812404e-08
"310","202003_W3",2020-03-16,"山梨市",32727,0.00629732122111391,0.0930503660731545,8.32301121784639e-10,9.35110998943852e-08
"311","202003_W3",2020-03-16,"市川三郷町",13228,0.000995234088482987,0.0354240497795664,1.40921880694763e-10,4.01696510913574e-08
"312","202003_W3",2020-03-16,"忍野村",9175,0.00508192287943583,0.0330300333372449,7.1428085340196e-10,2.60777218066573e-08
"313","202003_W3",2020-03-16,"早川町",1492,0.000446935353920231,0.00410446976319297,6.02530519179754e-11,3.73938119541056e-09
"314","202003_W3",2020-03-16,"昭和町",26454,0.00505330654978741,0.0748679896792995,8.99941628627796e-10,7.71774861065536e-08
"315","202003_W3",2020-03-16,"甲州市",30784,0.00626939405909136,0.0922655202237868,7.76365306799052e-10,9.00281701550744e-08
"316","202003_W3",2020-03-16,"甲府市",201129,0.0346381964623156,0.577994720045274,4.66809017834601e-09,6.04304237884181e-07
"317","202003_W3",2020-03-16,"甲斐市",68314,0.00717254417790904,0.186556035931779,1.05989311552838e-09,2.04648944007082e-07
"318","202003_W3",2020-03-16,"笛吹市",72128,0.0148821069289739,0.219242678110778,1.8006302875306e-09,2.09070168713307e-07
"319","202003_W3",2020-03-16,"西桂町",3827,0.000321638825715466,0.0102321969762457,4.34640805497523e-11,1.13627681200618e-08
"320","202003_W3",2020-03-16,"身延町",14373,0.00381122106241006,0.0382251652231177,5.89628613741143e-10,3.76427217952579e-08
"321","202003_W3",2020-03-16,"道志村",2981,0.00169309926959197,0.0103445234297888,1.69415534388322e-10,5.29158235947964e-09
"322","202003_W3",2020-03-16,"都留市",31802,0.00942117049141619,0.109977806799178,1.05858476361628e-09,9.15918447114112e-08
"323","202003_W3",2020-03-16,"韮崎市",33307,0.00554598076771359,0.0956707028686143,7.87295578602471e-10,9.82214089854569e-08
"324","202003_W3",2020-03-16,"鳴沢村",4968,0.00383185243069711,0.0195931580656732,4.6068014552859e-10,1.03115569554775e-08
"325","202003_W4",2020-03-23,"上野原市",23573,0.120553438971459,0.474021494530372,6.98840076959104e-08,3.94177522023783e-07
"326","202003_W4",2020-03-23,"中央市",30578,0.0909099166570712,0.479474725241053,9.19716340312253e-08,5.45037949238041e-07
"327","202003_W4",2020-03-23,"丹波山村",515,0.00566033951698429,0.017589563646772,1.72295166766812e-09,8.96545927636259e-09
"328","202003_W4",2020-03-23,"北杜市",47394,0.225816633863616,0.90766286193043,1.40514583226729e-07,7.95392517554794e-07
"329","202003_W4",2020-03-23,"南アルプス市",65554,0.179902838791668,0.98978729471338,1.95040229131678e-07,1.15845478970816e-06
"330","202003_W4",2020-03-23,"南部町",7929,0.0214285114527563,0.114527652373117,2.13458383675275e-08,1.27235796054896e-07
"331","202003_W4",2020-03-23,"大月市",23532,0.105121849177119,0.434974195032937,6.77174508681314e-08,3.89545531987755e-07
"332","202003_W4",2020-03-23,"富士吉田市",48327,0.16017571272281,0.784065235822897,1.4224803382378e-07,8.36717474554275e-07
"333","202003_W4",2020-03-23,"富士川町",14858,0.0385881313144536,0.219820228853462,4.37507153298689e-08,2.62407539404451e-07
"334","202003_W4",2020-03-23,"富士河口湖町",30181,0.172162820179739,0.624633063282262,8.81036567836003e-08,4.84859626323008e-07
"335","202003_W4",2020-03-23,"小菅村",628,0.00539769847933618,0.0157803047519646,1.48985694508329e-09,7.92731061065298e-09
"336","202003_W4",2020-03-23,"山中湖村",8938,0.0735500991501728,0.227440785897072,2.44630203041292e-08,1.23090939463262e-07
"337","202003_W4",2020-03-23,"山梨市",31305,0.101211081847232,0.513335150026252,9.57523581210282e-08,5.62642592748219e-07
"338","202003_W4",2020-03-23,"市川三郷町",13482,0.0367294089639787,0.20180190475181,3.9203912764004e-08,2.34407976831436e-07
"339","202003_W4",2020-03-23,"忍野村",9024,0.0361933772519363,0.157109870471976,2.60515021546628e-08,1.50439811018747e-07
"340","202003_W4",2020-03-23,"早川町",1306,0.00555423824941178,0.0237917966583542,3.93911569287894e-09,2.25755725346589e-08
"341","202003_W4",2020-03-23,"昭和町",26414,0.0760007512752408,0.404181208916422,7.80909859354737e-08,4.59973262657968e-07
"342","202003_W4",2020-03-23,"甲州市",30060,0.0987677890681452,0.492566970107509,8.92691144863531e-08,5.27597054246541e-07
"343","202003_W4",2020-03-23,"甲府市",202799,0.588448928317778,3.12033865445,5.92638910757767e-07,3.52367940982575e-06
"344","202003_W4",2020-03-23,"甲斐市",68490,0.192322650218158,1.04515587448145,2.02763811408567e-07,1.20542449751138e-06
"345","202003_W4",2020-03-23,"笛吹市",70935,0.234021952920081,1.15921630214038,2.10147256818277e-07,1.23528323614503e-06
"346","202003_W4",2020-03-23,"西桂町",3795,0.0107236137742819,0.0585541543255521,1.13991842888483e-08,6.78420052794123e-08
"347","202003_W4",2020-03-23,"身延町",13481,0.0477292936883782,0.222340654387137,3.91374973663776e-08,2.27256005847865e-07
"348","202003_W4",2020-03-23,"道志村",1273,0.0249279596021351,0.06880113244711,6.04472950795386e-09,2.91569583652636e-08
"349","202003_W4",2020-03-23,"都留市",31000,0.113345491190686,0.535934053241413,9.12050923418789e-08,5.34435371689777e-07
"350","202003_W4",2020-03-23,"韮崎市",34256,0.0987543990879077,0.514648899392936,9.80915519993604e-08,5.77842809061591e-07
"351","202003_W4",2020-03-23,"鳴沢村",3917,0.0341919513284717,0.104313917544866,1.12342882293735e-08,5.82911583998239e-08
"352","202004_W1",2020-03-30,"上野原市",23993,0.437142465861368,1.05064030048649,3.935410498135e-07,1.00946910667013e-06
"353","202004_W1",2020-03-30,"中央市",31081,0.472012879500891,1.19684847381196,5.41702672591797e-07,1.39807483521523e-06
"354","202004_W1",2020-03-30,"丹波山村",588,0.0143659288611969,0.0324128067148071,7.90329385435343e-09,2.04873332719635e-08
"355","202004_W1",2020-03-30,"北杜市",46617,0.833960185686376,2.02230180503967,7.87189241787379e-07,2.01664949338586e-06
"356","202004_W1",2020-03-30,"南アルプス市",65619,0.99995660214486,2.53983648631145,1.17210118899738e-06,3.01645085594978e-06
"357","202004_W1",2020-03-30,"南部町",8013,0.113297080824831,0.288068157798402,1.28548335280355e-07,3.30732503523787e-07
"358","202004_W1",2020-03-30,"大月市",24111,0.426665180741001,1.02435158566366,3.93231436650864e-07,1.00578834720512e-06
"359","202004_W1",2020-03-30,"富士吉田市",47944,0.768970204903503,1.92092854194471,8.35838936241145e-07,2.14629002293366e-06
"360","202004_W1",2020-03-30,"富士川町",14130,0.221085017549607,0.564325082260947,2.6540422225964e-07,6.82387456360307e-07
"361","202004_W1",2020-03-30,"富士河口湖町",28545,0.567857423465164,1.35287367039613,4.79998365075435e-07,1.22790874050775e-06
"362","202004_W1",2020-03-30,"小菅村",581,0.0139759336684814,0.0315011756014125,1.02513475768744e-08,2.48159598121162e-08
"363","202004_W1",2020-03-30,"山中湖村",7913,0.202661502341329,0.458310744747899,1.22002910154593e-07,3.08314396038356e-07
"364","202004_W1",2020-03-30,"山梨市",31562,0.493006862225933,1.24607852417739,5.56967773916249e-07,1.43829029173072e-06
"365","202004_W1",2020-03-30,"市川三郷町",13423,0.204614050592569,0.520315937596353,2.39747485857747e-07,6.16101323305754e-07
"366","202004_W1",2020-03-30,"忍野村",9019,0.149599788864332,0.368074711796473,1.53936481062503e-07,3.93837096166424e-07
"367","202004_W1",2020-03-30,"早川町",1378,0.0220530326453491,0.0545863155851975,2.17560418311629e-08,5.63628828883847e-08
"368","202004_W1",2020-03-30,"昭和町",25266,0.40385425927311,1.02052623744585,4.6373870665941e-07,1.19239323755189e-06
"369","202004_W1",2020-03-30,"甲州市",30217,0.482606949892017,1.20719571448172,5.28514370149162e-07,1.35941767260904e-06
"370","202004_W1",2020-03-30,"甲府市",204207,3.14172344243147,7.91614816210448,3.56240912949717e-06,9.15610703021889e-06
"371","202004_W1",2020-03-30,"甲斐市",67626,1.03737371520534,2.64129489198593,1.21781410274725e-06,3.1346810982641e-06
"372","202004_W1",2020-03-30,"笛吹市",70035,1.13713123300153,2.84249206332073,1.23544789946754e-06,3.18071844099781e-06
"373","202004_W1",2020-03-30,"西桂町",4156,0.0591152172695507,0.149715685142773,6.6436488175259e-08,1.72061572949178e-07
"374","202004_W1",2020-03-30,"身延町",13212,0.214403173704997,0.536015048388921,2.24322326494638e-07,5.79209529783992e-07
"375","202004_W1",2020-03-30,"道志村",2013,0.0421690550919048,0.0969419080246653,2.07282768866579e-08,5.50795525100499e-08
"376","202004_W1",2020-03-30,"都留市",33414,0.50398701826337,1.25212290647107,5.30886792028811e-07,1.36729446041762e-06
"377","202004_W1",2020-03-30,"韮崎市",33707,0.521299697657881,1.31108992022053,5.94286487887446e-07,1.52015549074083e-06
"378","202004_W1",2020-03-30,"鳴沢村",3972,0.0939801901746854,0.210763470029022,5.57492237889593e-08,1.41874616819832e-07
"379","202004_W2",2020-04-06,"上野原市",24068,0.993377077370643,1.1423538011461,1.01914011151303e-06,1.14664924325331e-06
"380","202004_W2",2020-04-06,"中央市",31893,1.19517908742361,1.3508845698689,1.42053659266838e-06,1.59324144430477e-06
"381","202004_W2",2020-04-06,"丹波山村",568,0.0316300937011248,0.0363667298643141,1.99443345786697e-08,2.2372769522551e-08
"382","202004_W2",2020-04-06,"北杜市",46072,1.87876077514805,2.16972789383683,1.99682393928726e-06,2.26091465029573e-06
"383","202004_W2",2020-04-06,"南アルプス市",65622,2.53403884510782,2.86890374630436,3.03928659631641e-06,3.42620401734699e-06
"384","202004_W2",2020-04-06,"南部町",7686,0.28745978024603,0.324118246757007,3.36557622922266e-07,3.78121993083237e-07
"385","202004_W2",2020-04-06,"大月市",24198,0.981505175546064,1.15747732801219,1.01008146850331e-06,1.14746463597933e-06
"386","202004_W2",2020-04-06,"富士吉田市",47437,1.87318293315374,2.13439077817651,2.15998521149903e-06,2.43240662858654e-06
