週,都道府県,居住都道府県,sum_pop
202004_W1,19:山梨県,31:鳥取県,13
202004_W1,19:山梨県,32:島根県,0
202004_W1,19:山梨県,33:岡山県,126
202004_W1,19:山梨県,34:広島県,125
202004_W1,19:山梨県,35:山口県,2
202004_W1,19:山梨県,37:香川県,14
202004_W1,19:山梨県,38:愛媛県,35
202004_W1,19:山梨県,40:福岡県,319
202004_W1,19:山梨県,41:佐賀県,46
202004_W1,19:山梨県,42:長崎県,0
202004_W1,19:山梨県,43:熊本県,452
202004_W1,19:山梨県,44:大分県,2
202004_W1,19:山梨県,46:鹿児島県,20
202004_W2,19:山梨県,01:北海道,995
202004_W2,19:山梨県,03:岩手県,781
202004_W2,19:山梨県,04:宮城県,253
202004_W2,19:山梨県,06:山形県,336
202004_W2,19:山梨県,07:福島県,317
202004_W2,19:山梨県,08:茨城県,796
202004_W2,19:山梨県,09:栃木県,297
202004_W2,19:山梨県,10:群馬県,831
202004_W2,19:山梨県,11:埼玉県,2518
202004_W2,19:山梨県,12:千葉県,2350
202004_W2,19:山梨県,13:東京都,9424
202004_W2,19:山梨県,14:神奈川県,6349
202004_W2,19:山梨県,15:新潟県,333
202004_W2,19:山梨県,16:富山県,120
202004_W2,19:山梨県,17:石川県,182
202004_W2,19:山梨県,18:福井県,5
202004_W2,19:山梨県,19:山梨県,801944
202004_W2,19:山梨県,20:長野県,3869
202004_W2,19:山梨県,21:岐阜県,346
202004_W2,19:山梨県,22:静岡県,3659
202004_W2,19:山梨県,23:愛知県,441
202004_W2,19:山梨県,24:三重県,65
202004_W2,19:山梨県,25:滋賀県,112
202004_W2,19:山梨県,26:京都府,74
202004_W2,19:山梨県,27:大阪府,282
202004_W2,19:山梨県,28:兵庫県,118
202004_W2,19:山梨県,29:奈良県,105
202004_W2,19:山梨県,30:和歌山県,3
202004_W2,19:山梨県,31:鳥取県,20
202004_W2,19:山梨県,33:岡山県,98
202004_W2,19:山梨県,34:広島県,119
202004_W2,19:山梨県,37:香川県,22
202004_W2,19:山梨県,38:愛媛県,4
202004_W2,19:山梨県,40:福岡県,358
202004_W2,19:山梨県,41:佐賀県,2
202004_W2,19:山梨県,43:熊本県,207
202004_W2,19:山梨県,44:大分県,0
202004_W2,19:山梨県,46:鹿児島県,9
202004_W2,19:山梨県,47:沖縄県,0
202004_W3,19:山梨県,01:北海道,147
202004_W3,19:山梨県,03:岩手県,754
202004_W3,19:山梨県,04:宮城県,14
202004_W3,19:山梨県,06:山形県,300
202004_W3,19:山梨県,07:福島県,13
202004_W3,19:山梨県,08:茨城県,444
202004_W3,19:山梨県,09:栃木県,139
202004_W3,19:山梨県,10:群馬県,491
202004_W3,19:山梨県,11:埼玉県,2297
202004_W3,19:山梨県,12:千葉県,2156
202004_W3,19:山梨県,13:東京都,9082
202004_W3,19:山梨県,14:神奈川県,5195
202004_W3,19:山梨県,15:新潟県,266
202004_W3,19:山梨県,16:富山県,23
202004_W3,19:山梨県,17:石川県,83
202004_W3,19:山梨県,18:福井県,0
202004_W3,19:山梨県,19:山梨県,808318
202004_W3,19:山梨県,20:長野県,3379
202004_W3,19:山梨県,21:岐阜県,254
202004_W3,19:山梨県,22:静岡県,2777
202004_W3,19:山梨県,23:愛知県,696
202004_W3,19:山梨県,24:三重県,63
202004_W3,19:山梨県,25:滋賀県,224
202004_W3,19:山梨県,26:京都府,69
202004_W3,19:山梨県,27:大阪府,261
202004_W3,19:山梨県,28:兵庫県,147
202004_W3,19:山梨県,29:奈良県,54
202004_W3,19:山梨県,30:和歌山県,4
202004_W3,19:山梨県,31:鳥取県,1
202004_W3,19:山梨県,32:島根県,0
202004_W3,19:山梨県,33:岡山県,17
202004_W3,19:山梨県,34:広島県,153
202004_W3,19:山梨県,36:徳島県,9
202004_W3,19:山梨県,37:香川県,63
202004_W3,19:山梨県,38:愛媛県,3
202004_W3,19:山梨県,40:福岡県,160
202004_W3,19:山梨県,42:長崎県,0
202004_W3,19:山梨県,43:熊本県,224
202004_W4,19:山梨県,01:北海道,150
202004_W4,19:山梨県,02:青森県,21
202004_W4,19:山梨県,03:岩手県,400
202004_W4,19:山梨県,04:宮城県,26
202004_W4,19:山梨県,06:山形県,416
202004_W4,19:山梨県,07:福島県,5
202004_W4,19:山梨県,08:茨城県,288
202004_W4,19:山梨県,09:栃木県,449
202004_W4,19:山梨県,10:群馬県,264
202004_W4,19:山梨県,11:埼玉県,2474
202004_W4,19:山梨県,12:千葉県,1769
202004_W4,19:山梨県,13:東京都,8415
202004_W4,19:山梨県,14:神奈川県,5046
202004_W4,19:山梨県,15:新潟県,89
202004_W4,19:山梨県,16:富山県,25
202004_W4,19:山梨県,17:石川県,55
202004_W4,19:山梨県,18:福井県,26
202004_W4,19:山梨県,19:山梨県,808914
202004_W4,19:山梨県,20:長野県,3663
202004_W4,19:山梨県,21:岐阜県,287
202004_W4,19:山梨県,22:静岡県,2777
202004_W4,19:山梨県,23:愛知県,521
202004_W4,19:山梨県,24:三重県,42
202004_W4,19:山梨県,25:滋賀県,66
202004_W4,19:山梨県,26:京都府,24
202004_W4,19:山梨県,27:大阪府,302
202004_W4,19:山梨県,28:兵庫県,99
202004_W4,19:山梨県,29:奈良県,2
202004_W4,19:山梨県,30:和歌山県,3
202004_W4,19:山梨県,31:鳥取県,5
202004_W4,19:山梨県,32:島根県,0
202004_W4,19:山梨県,33:岡山県,23
202004_W4,19:山梨県,34:広島県,198
202004_W4,19:山梨県,37:香川県,104
202004_W4,19:山梨県,40:福岡県,93
202004_W4,19:山梨県,42:長崎県,0
202004_W4,19:山梨県,43:熊本県,134
202004_W4,19:山梨県,47:沖縄県,89
202004_W5,19:山梨県,01:北海道,1015
202004_W5,19:山梨県,02:青森県,5
202004_W5,19:山梨県,03:岩手県,223
202004_W5,19:山梨県,04:宮城県,134
202004_W5,19:山梨県,06:山形県,366
202004_W5,19:山梨県,07:福島県,175
202004_W5,19:山梨県,08:茨城県,632
202004_W5,19:山梨県,09:栃木県,164
202004_W5,19:山梨県,10:群馬県,411
202004_W5,19:山梨県,11:埼玉県,2998
202004_W5,19:山梨県,12:千葉県,1445
202004_W5,19:山梨県,13:東京都,10018
202004_W5,19:山梨県,14:神奈川県,5769
202004_W5,19:山梨県,15:新潟県,81
202004_W5,19:山梨県,16:富山県,145
202004_W5,19:山梨県,17:石川県,19
202004_W5,19:山梨県,18:福井県,13
202004_W5,19:山梨県,19:山梨県,806204
202004_W5,19:山梨県,20:長野県,3056
202004_W5,19:山梨県,21:岐阜県,260
202004_W5,19:山梨県,22:静岡県,2537
202004_W5,19:山梨県,23:愛知県,490
202004_W5,19:山梨県,24:三重県,179
202004_W5,19:山梨県,25:滋賀県,86
202004_W5,19:山梨県,26:京都府,116
202004_W5,19:山梨県,27:大阪府,280
202004_W5,19:山梨県,28:兵庫県,158
202004_W5,19:山梨県,29:奈良県,2
202004_W5,19:山梨県,30:和歌山県,6
202004_W5,19:山梨県,31:鳥取県,16
202004_W5,19:山梨県,32:島根県,0
202004_W5,19:山梨県,33:岡山県,62
202004_W5,19:山梨県,34:広島県,79
202004_W5,19:山梨県,37:香川県,118
202004_W5,19:山梨県,38:愛媛県,23
202004_W5,19:山梨県,40:福岡県,113
202004_W5,19:山梨県,41:佐賀県,0
202004_W5,19:山梨県,42:長崎県,72
202004_W5,19:山梨県,43:熊本県,100
202004_W5,19:山梨県,47:沖縄県,25
202005_W1,19:山梨県,01:北海道,833
202005_W1,19:山梨県,02:青森県,20
202005_W1,19:山梨県,03:岩手県,14
202005_W1,19:山梨県,04:宮城県,277
202005_W1,19:山梨県,06:山形県,63
202005_W1,19:山梨県,07:福島県,136
202005_W1,19:山梨県,08:茨城県,462
202005_W1,19:山梨県,09:栃木県,306
202005_W1,19:山梨県,10:群馬県,338
202005_W1,19:山梨県,11:埼玉県,2431
202005_W1,19:山梨県,12:千葉県,1529
202005_W1,19:山梨県,13:東京都,10209
202005_W1,19:山梨県,14:神奈川県,5259
202005_W1,19:山梨県,15:新潟県,89
202005_W1,19:山梨県,16:富山県,50
202005_W1,19:山梨県,17:石川県,86
202005_W1,19:山梨県,18:福井県,17
202005_W1,19:山梨県,19:山梨県,806061
202005_W1,19:山梨県,20:長野県,2574
202005_W1,19:山梨県,21:岐阜県,211
202005_W1,19:山梨県,22:静岡県,2602
202005_W1,19:山梨県,23:愛知県,574
202005_W1,19:山梨県,24:三重県,190
202005_W1,19:山梨県,25:滋賀県,103
202005_W1,19:山梨県,26:京都府,34
202005_W1,19:山梨県,27:大阪府,372
202005_W1,19:山梨県,28:兵庫県,151
202005_W1,19:山梨県,30:和歌山県,0
202005_W1,19:山梨県,31:鳥取県,0
202005_W1,19:山梨県,33:岡山県,123
202005_W1,19:山梨県,34:広島県,66
202005_W1,19:山梨県,35:山口県,0
202005_W1,19:山梨県,36:徳島県,0
202005_W1,19:山梨県,37:香川県,122
202005_W1,19:山梨県,38:愛媛県,3
202005_W1,19:山梨県,40:福岡県,90
202005_W1,19:山梨県,43:熊本県,101
202005_W1,19:山梨県,45:宮崎県,0
202005_W2,19:山梨県,01:北海道,769
202005_W2,19:山梨県,02:青森県,7
202005_W2,19:山梨県,03:岩手県,1
202005_W2,19:山梨県,04:宮城県,124
202005_W2,19:山梨県,06:山形県,88
202005_W2,19:山梨県,07:福島県,6
202005_W2,19:山梨県,08:茨城県,307
202005_W2,19:山梨県,09:栃木県,484
202005_W2,19:山梨県,10:群馬県,417
202005_W2,19:山梨県,11:埼玉県,2659
202005_W2,19:山梨県,12:千葉県,1350
202005_W2,19:山梨県,13:東京都,9009
202005_W2,19:山梨県,14:神奈川県,5546
202005_W2,19:山梨県,15:新潟県,323
202005_W2,19:山梨県,16:富山県,28
202005_W2,19:山梨県,17:石川県,12
202005_W2,19:山梨県,18:福井県,44
202005_W2,19:山梨県,19:山梨県,806670
202005_W2,19:山梨県,20:長野県,3146
202005_W2,19:山梨県,21:岐阜県,120
202005_W2,19:山梨県,22:静岡県,2372
202005_W2,19:山梨県,23:愛知県,342
202005_W2,19:山梨県,24:三重県,152
202005_W2,19:山梨県,25:滋賀県,50
202005_W2,19:山梨県,26:京都府,63
202005_W2,19:山梨県,27:大阪府,290
202005_W2,19:山梨県,28:兵庫県,135
202005_W2,19:山梨県,29:奈良県,36
202005_W2,19:山梨県,30:和歌山県,10
202005_W2,19:山梨県,31:鳥取県,2
202005_W2,19:山梨県,33:岡山県,139
202005_W2,19:山梨県,34:広島県,117
202005_W2,19:山梨県,35:山口県,73
202005_W2,19:山梨県,36:徳島県,0
202005_W2,19:山梨県,37:香川県,90
202005_W2,19:山梨県,38:愛媛県,29
202005_W2,19:山梨県,39:高知県,72
202005_W2,19:山梨県,40:福岡県,76
202005_W2,19:山梨県,42:長崎県,30
202005_W2,19:山梨県,43:熊本県,121
202005_W2,19:山梨県,44:大分県,0
202005_W2,19:山梨県,46:鹿児島県,46
202005_W3,19:山梨県,01:北海道,754
202005_W3,19:山梨県,04:宮城県,90
202005_W3,19:山梨県,06:山形県,117
202005_W3,19:山梨県,07:福島県,21
202005_W3,19:山梨県,08:茨城県,390
202005_W3,19:山梨県,09:栃木県,565
202005_W3,19:山梨県,10:群馬県,497
202005_W3,19:山梨県,11:埼玉県,2648
202005_W3,19:山梨県,12:千葉県,1217
202005_W3,19:山梨県,13:東京都,8787
202005_W3,19:山梨県,14:神奈川県,6394
202005_W3,19:山梨県,15:新潟県,282
202005_W3,19:山梨県,16:富山県,44
202005_W3,19:山梨県,17:石川県,269
202005_W3,19:山梨県,18:福井県,16
202005_W3,19:山梨県,19:山梨県,805504
202005_W3,19:山梨県,20:長野県,3066
202005_W3,19:山梨県,21:岐阜県,131
202005_W3,19:山梨県,22:静岡県,2800
202005_W3,19:山梨県,23:愛知県,289
202005_W3,19:山梨県,24:三重県,117
202005_W3,19:山梨県,25:滋賀県,89
202005_W3,19:山梨県,26:京都府,5
202005_W3,19:山梨県,27:大阪府,167
202005_W3,19:山梨県,28:兵庫県,95
202005_W3,19:山梨県,29:奈良県,7
202005_W3,19:山梨県,30:和歌山県,14
202005_W3,19:山梨県,32:島根県,4
202005_W3,19:山梨県,33:岡山県,202
202005_W3,19:山梨県,34:広島県,80
202005_W3,19:山梨県,35:山口県,5
202005_W3,19:山梨県,36:徳島県,13
202005_W3,19:山梨県,37:香川県,104
202005_W3,19:山梨県,38:愛媛県,7
202005_W3,19:山梨県,39:高知県,0
202005_W3,19:山梨県,40:福岡県,56
202005_W3,19:山梨県,43:熊本県,122
202005_W3,19:山梨県,44:大分県,0
202005_W3,19:山梨県,46:鹿児島県,1
202005_W4,19:山梨県,01:北海道,555
202005_W4,19:山梨県,03:岩手県,3
202005_W4,19:山梨県,04:宮城県,35
202005_W4,19:山梨県,06:山形県,46
202005_W4,19:山梨県,07:福島県,14
202005_W4,19:山梨県,08:茨城県,629
202005_W4,19:山梨県,09:栃木県,489
202005_W4,19:山梨県,10:群馬県,561
202005_W4,19:山梨県,11:埼玉県,2140
202005_W4,19:山梨県,12:千葉県,1800
202005_W4,19:山梨県,13:東京都,10692
202005_W4,19:山梨県,14:神奈川県,6951
202005_W4,19:山梨県,15:新潟県,308
202005_W4,19:山梨県,16:富山県,106
202005_W4,19:山梨県,17:石川県,94
202005_W4,19:山梨県,18:福井県,74
202005_W4,19:山梨県,19:山梨県,803651
202005_W4,19:山梨県,20:長野県,3542
202005_W4,19:山梨県,21:岐阜県,195
202005_W4,19:山梨県,22:静岡県,3303
202005_W4,19:山梨県,23:愛知県,395
202005_W4,19:山梨県,24:三重県,98
202005_W4,19:山梨県,25:滋賀県,42
202005_W4,19:山梨県,26:京都府,119
202005_W4,19:山梨県,27:大阪府,150
202005_W4,19:山梨県,28:兵庫県,133
202005_W4,19:山梨県,29:奈良県,94
202005_W4,19:山梨県,30:和歌山県,90
202005_W4,19:山梨県,31:鳥取県,21
202005_W4,19:山梨県,33:岡山県,201
202005_W4,19:山梨県,34:広島県,220
202005_W4,19:山梨県,35:山口県,0
202005_W4,19:山梨県,36:徳島県,1
202005_W4,19:山梨県,37:香川県,85
202005_W4,19:山梨県,38:愛媛県,1
202005_W4,19:山梨県,40:福岡県,10
202005_W4,19:山梨県,42:長崎県,1
202005_W4,19:山梨県,43:熊本県,105
202005_W4,19:山梨県,44:大分県,2
202005_W4,19:山梨県,45:宮崎県,23
202005_W4,19:山梨県,46:鹿児島県,2
202006_W1,19:山梨県,01:北海道,654
202006_W1,19:山梨県,02:青森県,21
202006_W1,19:山梨県,03:岩手県,63
202006_W1,19:山梨県,04:宮城県,199
202006_W1,19:山梨県,06:山形県,80
202006_W1,19:山梨県,07:福島県,16
202006_W1,19:山梨県,08:茨城県,433
202006_W1,19:山梨県,09:栃木県,423
202006_W1,19:山梨県,10:群馬県,499
202006_W1,19:山梨県,11:埼玉県,2956
202006_W1,19:山梨県,12:千葉県,1702
202006_W1,19:山梨県,13:東京都,12684
202006_W1,19:山梨県,14:神奈川県,7672
202006_W1,19:山梨県,15:新潟県,198
202006_W1,19:山梨県,16:富山県,230
202006_W1,19:山梨県,17:石川県,181
202006_W1,19:山梨県,18:福井県,210
202006_W1,19:山梨県,19:山梨県,796278
202006_W1,19:山梨県,20:長野県,4068
202006_W1,19:山梨県,21:岐阜県,211
202006_W1,19:山梨県,22:静岡県,4565
202006_W1,19:山梨県,23:愛知県,1022
202006_W1,19:山梨県,24:三重県,38
202006_W1,19:山梨県,25:滋賀県,120
202006_W1,19:山梨県,26:京都府,115
202006_W1,19:山梨県,27:大阪府,340
202006_W1,19:山梨県,28:兵庫県,178
202006_W1,19:山梨県,29:奈良県,130
202006_W1,19:山梨県,30:和歌山県,2
202006_W1,19:山梨県,31:鳥取県,58
202006_W1,19:山梨県,33:岡山県,45
202006_W1,19:山梨県,34:広島県,60
202006_W1,19:山梨県,35:山口県,154
202006_W1,19:山梨県,36:徳島県,8
202006_W1,19:山梨県,37:香川県,26
202006_W1,19:山梨県,38:愛媛県,12
202006_W1,19:山梨県,40:福岡県,128
202006_W1,19:山梨県,41:佐賀県,224
202006_W1,19:山梨県,42:長崎県,186
202006_W1,19:山梨県,43:熊本県,146
202006_W1,19:山梨県,45:宮崎県,48
202006_W1,19:山梨県,46:鹿児島県,194
202006_W1,19:山梨県,47:沖縄県,2
202006_W2,19:山梨県,01:北海道,715
202006_W2,19:山梨県,02:青森県,31
202006_W2,19:山梨県,03:岩手県,95
202006_W2,19:山梨県,04:宮城県,78
202006_W2,19:山梨県,05:秋田県,77
202006_W2,19:山梨県,06:山形県,1
202006_W2,19:山梨県,07:福島県,205
202006_W2,19:山梨県,08:茨城県,607
202006_W2,19:山梨県,09:栃木県,289
202006_W2,19:山梨県,10:群馬県,288
202006_W2,19:山梨県,11:埼玉県,3373
202006_W2,19:山梨県,12:千葉県,2089
202006_W2,19:山梨県,13:東京都,12589
202006_W2,19:山梨県,14:神奈川県,7474
202006_W2,19:山梨県,15:新潟県,192
202006_W2,19:山梨県,16:富山県,248
202006_W2,19:山梨県,17:石川県,70
202006_W2,19:山梨県,18:福井県,102
202006_W2,19:山梨県,19:山梨県,797748
202006_W2,19:山梨県,20:長野県,4525
202006_W2,19:山梨県,21:岐阜県,258
202006_W2,19:山梨県,22:静岡県,3792
202006_W2,19:山梨県,23:愛知県,703
202006_W2,19:山梨県,24:三重県,290
202006_W2,19:山梨県,25:滋賀県,31
202006_W2,19:山梨県,26:京都府,246
202006_W2,19:山梨県,27:大阪府,367
202006_W2,19:山梨県,28:兵庫県,396
202006_W2,19:山梨県,29:奈良県,238
202006_W2,19:山梨県,30:和歌山県,2
202006_W2,19:山梨県,31:鳥取県,22
202006_W2,19:山梨県,32:島根県,84
202006_W2,19:山梨県,33:岡山県,39
202006_W2,19:山梨県,34:広島県,18
202006_W2,19:山梨県,35:山口県,33
202006_W2,19:山梨県,36:徳島県,1
202006_W2,19:山梨県,37:香川県,10
202006_W2,19:山梨県,38:愛媛県,26
202006_W2,19:山梨県,40:福岡県,68
202006_W2,19:山梨県,41:佐賀県,247
202006_W2,19:山梨県,42:長崎県,1
202006_W2,19:山梨県,43:熊本県,146
202006_W2,19:山梨県,44:大分県,2
202006_W2,19:山梨県,45:宮崎県,13
202006_W3,19:山梨県,01:北海道,735
202006_W3,19:山梨県,02:青森県,47
202006_W3,19:山梨県,03:岩手県,12
202006_W3,19:山梨県,04:宮城県,81
202006_W3,19:山梨県,05:秋田県,7
202006_W3,19:山梨県,06:山形県,123
202006_W3,19:山梨県,07:福島県,87
202006_W3,19:山梨県,08:茨城県,695
202006_W3,19:山梨県,09:栃木県,370
202006_W3,19:山梨県,10:群馬県,484
202006_W3,19:山梨県,11:埼玉県,4812
202006_W3,19:山梨県,12:千葉県,2450
202006_W3,19:山梨県,13:東京都,18193
202006_W3,19:山梨県,14:神奈川県,10430
202006_W3,19:山梨県,15:新潟県,447
202006_W3,19:山梨県,16:富山県,254
202006_W3,19:山梨県,17:石川県,41
202006_W3,19:山梨県,18:福井県,51
202006_W3,19:山梨県,19:山梨県,795459
202006_W3,19:山梨県,20:長野県,4511
202006_W3,19:山梨県,21:岐阜県,243
202006_W3,19:山梨県,22:静岡県,4433
202006_W3,19:山梨県,23:愛知県,1163
202006_W3,19:山梨県,24:三重県,217
202006_W3,19:山梨県,25:滋賀県,206
202006_W3,19:山梨県,26:京都府,73
202006_W3,19:山梨県,27:大阪府,330
202006_W3,19:山梨県,28:兵庫県,224
202006_W3,19:山梨県,29:奈良県,340
202006_W3,19:山梨県,30:和歌山県,119
202006_W3,19:山梨県,31:鳥取県,18
202006_W3,19:山梨県,32:島根県,10
202006_W3,19:山梨県,33:岡山県,72
202006_W3,19:山梨県,34:広島県,116
202006_W3,19:山梨県,36:徳島県,7
202006_W3,19:山梨県,37:香川県,38
202006_W3,19:山梨県,38:愛媛県,42
202006_W3,19:山梨県,39:高知県,2
202006_W3,19:山梨県,40:福岡県,19
202006_W3,19:山梨県,41:佐賀県,128
202006_W3,19:山梨県,42:長崎県,8
202006_W3,19:山梨県,43:熊本県,124
202006_W3,19:山梨県,44:大分県,6
202006_W3,19:山梨県,46:鹿児島県,0
202006_W4,19:山梨県,01:北海道,820
202006_W4,19:山梨県,02:青森県,208
202006_W4,19:山梨県,03:岩手県,91
202006_W4,19:山梨県,04:宮城県,128
202006_W4,19:山梨県,06:山形県,208
202006_W4,19:山梨県,07:福島県,37
202006_W4,19:山梨県,08:茨城県,952
202006_W4,19:山梨県,09:栃木県,788
202006_W4,19:山梨県,10:群馬県,703
202006_W4,19:山梨県,11:埼玉県,4867
202006_W4,19:山梨県,12:千葉県,3143
202006_W4,19:山梨県,13:東京都,19511
202006_W4,19:山梨県,14:神奈川県,10735
202006_W4,19:山梨県,15:新潟県,443
202006_W4,19:山梨県,16:富山県,279
202006_W4,19:山梨県,17:石川県,205
202006_W4,19:山梨県,18:福井県,2
202006_W4,19:山梨県,19:山梨県,794719
202006_W4,19:山梨県,20:長野県,4699
202006_W4,19:山梨県,21:岐阜県,400
202006_W4,19:山梨県,22:静岡県,5192
202006_W4,19:山梨県,23:愛知県,1314
202006_W4,19:山梨県,24:三重県,437
202006_W4,19:山梨県,25:滋賀県,104
202006_W4,19:山梨県,26:京都府,249
202006_W4,19:山梨県,27:大阪府,398
202006_W4,19:山梨県,28:兵庫県,320
202006_W4,19:山梨県,29:奈良県,238
202006_W4,19:山梨県,30:和歌山県,40
202006_W4,19:山梨県,31:鳥取県,28
202006_W4,19:山梨県,32:島根県,8
202006_W4,19:山梨県,33:岡山県,100
202006_W4,19:山梨県,34:広島県,16
202006_W4,19:山梨県,35:山口県,80
202006_W4,19:山梨県,36:徳島県,0
202006_W4,19:山梨県,37:香川県,128
202006_W4,19:山梨県,38:愛媛県,38
202006_W4,19:山梨県,39:高知県,1
