date,pref,NSHR,M15,M20,M30,M40,M50,M60,M70,F15,F20,F30,F40,F50,F60,F70
2020-01-04,山梨県,-0.314035,0.064073,0.026168,0.067949,0.054725,0.016558,0.064301,0.028839,0.122181,-0.099942,-0.079921,0.034628,0.039742,0.031286,0.061662
2020-01-04,岐阜県,-0.196354,0.03881,0.022613,0.093499,0.109059,0.114312,0.129804,0.07556,0.052636,-0.015743,-0.031298,0.035183,0.080047,0.098619,0.113244
2020-01-04,岡山県,-0.086585,0.186648,0.224412,0.148884,0.135601,0.132202,0.116915,0.119557,0.104208,0.024368,0.007898,0.052917,0.093607,0.08979,0.123701
2020-01-04,岩手県,-0.20791,0.078787,0.073477,0.090162,0.058224,0.05622,0.084662,0.07073,-0.05136,-0.037256,-0.017614,0.014649,0.03197,0.107959,0.141459
2020-01-04,島根県,-0.27775300000000003,0.354653,0.122253,0.106712,0.106447,0.103028,0.188647,0.152569,0.129614,0.045941,-0.021732,0.040472,0.06237,0.124711,0.09907
2020-01-04,広島県,0.149656,0.197978,0.229159,0.160433,0.139503,0.128898,0.128568,0.104932,0.132535,0.046903,0.052513,0.074535,0.095964,0.100351,0.145636
2020-01-04,徳島県,-0.342678,0.016369,-0.049909,0.036975,0.060208,0.043403,0.077802,0.132288,-0.052903,-0.059886,-0.032442,0.020369,0.036678,0.035038,0.071554
2020-01-04,愛媛県,-0.32146,0.071283,0.16267,0.116116,0.070408,0.065875,0.089878,0.084214,-0.10069,-0.074036,-0.029468,0.028319,0.022789,0.067826,0.074056
2020-01-04,愛知県,0.260267,0.202689,0.236118,0.202019,0.163641,0.161608,0.156307,0.108393,0.126995,0.084598,0.086984,0.078708,0.094613,0.094677,0.109548
2020-01-04,新潟県,-0.456186,0.079506,0.041229,0.041289,0.036412,0.0374,0.068136,0.065452,0.053618,-0.103593,-0.060602,-0.01189,0.02655,0.048962,0.103308
2020-01-04,東京都,0.416175,0.205658,0.236914,0.127234,0.09778,0.108487,0.083209,0.020148,0.141822,0.179885,0.130752,0.091047,0.096919,0.072304,0.036387
2020-01-04,栃木県,-0.226445,0.138881,0.186504,0.115126,0.079268,0.082405,0.116982,0.009842,0.011844,-0.027871,-0.010116,0.026532,0.038892,0.043693,0.073826
2020-01-04,沖縄県,0.055934,0.275748,0.320093,0.116847,0.137569,0.133299,0.110002,0.010994,0.084836,0.058554,0.071575,0.081093,0.027147,0.059025,0.066635
2020-01-04,滋賀県,0.04766,0.212,0.160009,0.095285,0.122227,0.119106,0.122389,0.107191,0.046676,0.06242,0.03588,0.07943,0.111109,0.104665,0.124755
2020-01-04,熊本県,-0.198396,0.101712,0.128788,0.086706,0.057489,0.04967,0.059008,-0.0096,0.103408,-0.051461,-0.029732,0.04502,0.021566,0.041678,0.072447
2020-01-04,石川県,-0.087776,0.265174,0.198889,0.142084,0.108896,0.1249,0.123805,0.083096,0.131611,0.033224,0.020631,0.08189,0.084653,0.062875,0.07444
2020-01-04,神奈川県,0.276919,0.212202,0.226613,0.137805,0.131357,0.131524,0.10855,0.088065,0.129205,0.11962,0.095725,0.093128,0.093478,0.07296,0.083307
2020-01-04,福井県,-0.391919,-0.016397,0.174256,0.092987,0.080488,0.121057,0.148302,0.089073,0.01705,-0.090166,-0.051888,0.00816,0.04231,0.056413,0.04474
2020-01-04,福岡県,0.069764,0.154728,0.173855,0.108618,0.092768,0.086905,0.098558,0.058883,0.132538,0.028269,0.023606,0.050626,0.079911,0.068908,0.100184
2020-01-04,福島県,-0.206011,0.030111,0.141603,0.118221,0.134875,0.121203,0.112936,0.138741,-0.027335,-0.049751,0.009012,0.053218,0.073815,0.078915,0.111113
2020-01-04,秋田県,-0.40048,0.052162,-0.008129,0.085709,0.021517,0.02243,0.147129,0.131128,0.039691,-0.116094,0.015297,0.056452,0.052064,0.111056,0.163691
2020-01-04,群馬県,-0.240478,0.077013,0.145448,0.093336,0.090249,0.099103,0.074552,0.067454,0.032875,-0.036308,-0.006707,0.028168,0.049264,0.074602,0.059211
2020-01-04,茨城県,-0.237496,0.139597,0.071323,0.049325,0.057384,0.064672,0.082051,0.085214,0.011258,-0.081297,-0.035941,-0.004641,0.040984,0.066666,0.070784
2020-01-04,長崎県,-0.326433,-0.043637,0.002,0.041851,0.030952,0.041985,0.074914,0.082763,-0.083999,-0.07413,-0.080042,0.014844,0.03547,0.09436,0.073487
2020-01-04,長野県,-0.272566,-0.014064,0.053606,0.050051,0.067955,0.058331,0.07975,0.074026,-0.018812,-0.106294,-0.022522,0.02843,0.030723,0.065798,0.102875
2020-01-04,青森県,-0.18753,0.013177,0.090952,0.079022,0.065557,0.109969,0.104698,0.091853,0.014356,-0.070868,-0.035319,0.034603,0.048515,0.09628,0.165244
2020-01-04,静岡県,-0.152761,0.117259,0.141129,0.130599,0.109767,0.111276,0.117282,0.039205,0.032016,0.004613,-0.005291,0.049216,0.066715,0.062497,0.070846
2020-01-04,香川県,-0.313203,-0.048006,0.132905,0.066398,0.068774,0.071635,0.073257,0.050599,-0.003967,-0.127829,0.017897,0.040194,0.019583,0.074658,0.103522
2020-01-04,高知県,-0.204143,0.113331,0.120531,0.044986,0.145436,0.101181,0.103227,0.067285,-0.020517,-0.154833,-3.73e-4,0.05008,0.050346,0.092313,0.107043
2020-01-04,鳥取県,-0.24946,0.311902,0.180103,0.169356,0.158345,0.140885,0.12014,0.200804,0.047685,0.095,0.013806,0.11694,0.099408,0.127675,0.190182
2020-01-04,鹿児島県,-0.17101,-0.035716,0.071603,0.062805,0.057904,0.07132,0.089053,0.041216,-0.030781,-0.052172,-0.040741,-4.77e-4,0.05313,0.070454,0.090384
2020-01-05,三重県,0.025416,0.111982,0.027074,-0.003059,0.016469,0.019869,0.047853,0.030662,0.026659,0.026893,0.064054,0.071589,0.054168,0.047385,0.089934
2020-01-05,京都府,0.308663,0.200411,0.156834,0.054394,0.06039,0.081539,0.082373,0.043084,0.10522,0.111888,0.089021,0.087891,0.100299,0.08914,0.141387
2020-01-05,佐賀県,-0.07109,-0.025048,0.04153,-0.059995,0.010099,-0.029314,-0.027164,-0.081271,0.119478,0.027835,0.050706,0.068073,0.026312,0.04723,0.126388
2020-01-05,兵庫県,0.162125,0.125922,0.083378,0.024284,0.037302,0.032127,0.051627,0.057645,0.058323,0.055948,0.087814,0.087858,0.08034,0.086479,0.124308
2020-01-05,北海道,0.081874,0.029307,0.031434,0.026281,0.03101,0.039266,0.059528,0.082672,0.040761,0.020805,0.032669,0.068411,0.081406,0.081119,0.164878
2020-01-05,千葉県,0.241419,0.058205,0.121788,0.063213,0.053929,0.048725,0.048581,0.014276,0.012119,0.098322,0.075787,0.064323,0.066325,0.054992,0.067139
2020-01-05,和歌山県,-0.069243,-0.102383,-0.043766,-0.01289,-0.031921,-0.009918,-0.012483,-0.002239,-0.132438,-0.015239,0.012562,0.025485,0.011069,-0.024178,0.019752
2020-01-05,埼玉県,0.274023,0.103875,0.132352,0.074749,0.062786,0.056701,0.059101,0.021478,0.054307,0.097583,0.080024,0.084877,0.080874,0.060764,0.074495
2020-01-05,大分県,0.087061,0.085988,0.012614,-0.052366,0.018718,-0.030936,-0.012242,-5.24e-4,0.043024,-0.038716,0.004595,0.030481,-0.013882,0.061593,0.112755
2020-01-05,大阪府,0.266749,0.145411,0.081186,0.023487,0.033886,0.044319,0.034264,0.01883,0.07772,0.077576,0.090327,0.09442,0.084858,0.071903,0.083306
2020-01-05,奈良県,0.047788,0.01262,0.052733,-0.002159,0.023558,0.02965,0.059721,0.024829,0.067117,0.028888,0.064408000000000007,0.075725,0.076802,0.047072,0.074484
2020-01-05,宮城県,0.39286,0.176856,0.118556,0.048101,0.072532,0.084084,0.090342,0.106794,0.147559,0.130309,0.104563,0.141422,0.116849,0.134343,0.134921
2020-01-05,宮崎県,0.212762,-0.004494,-0.097568,-0.048185,-0.0026,-0.022664,-0.021038,-0.110577,0.01291,-0.009182,-0.003553,-0.015655,0.002077,0.050623,0.037813
2020-01-05,富山県,-0.020459,0.100246,0.145798,0.015212,0.061111,0.054725,0.047872,0.052467,0.122143,-0.011438,0.047073,0.087485,0.058169,0.105072,0.100461
2020-01-05,山口県,0.218976,0.034166,0.090888,0.026758,0.024623,0.044949,0.045586,0.028847,0.084378,0.022683,0.035573,0.084077,0.074912,0.037091,0.104875
2020-01-05,山形県,3.65e-4,0.127641,0.032731,0.051073,0.069911,0.044691,0.134938,0.232036,0.087923,0.028116,0.093699,0.076802,0.08954,0.170764,0.302326
2020-01-05,山梨県,-0.010494,-0.037217,0.017609,-0.019744,-0.026934,-0.03343,-0.047837,-0.00331,-0.102694,0.036394,-0.024804,0.006349,-0.018268,0.009361,0.017866
2020-01-05,岐阜県,0.04435,0.074702,0.00359,0.039855,0.049522,0.031819,0.05398,0.054047,0.116414,0.035358,0.0677,0.092856,0.071623,0.0764,0.090263
2020-01-05,岡山県,0.171596,0.181779,0.10076,0.042716,0.085399,0.094052,0.10929,0.105363,0.058071,0.10505,0.092498,0.107875,0.114579,0.112795,0.14964
2020-01-05,岩手県,-0.078022,-0.002669,0.038409,0.024575,0.019324,0.058508,-0.012657,-0.013328,0.04299,0.069367,-6.63e-4,0.035387,0.050389,0.069663,0.121436
2020-01-05,島根県,0.085338,0.218642,-0.066245,-0.008547,-0.036566,-0.042536,0.056822,0.113601,0.077069,-0.108601,0.032214,0.069267,0.117617,0.167377,0.142727
2020-01-05,広島県,0.219552,0.041952,0.074972,0.027611,0.044639,0.052123,0.040002,-0.012871,0.116089,0.045203,0.068076,0.077394,0.061567,0.063293,0.073291
2020-01-05,徳島県,-0.107181,0.057944,-1.31e-4,-0.025318,0.022288,0.031591,0.021346,0.010639,-0.07053,-0.02714,0.080752,0.072176,0.010263,0.081642,0.141166
2020-01-05,愛媛県,-0.276605,0.058359,0.067603,-0.009286,-0.012841,-0.018106,-0.047088,-0.025386,-0.052688,0.073028,-0.006363,0.036386,-0.002068,0.055543,0.036033
2020-01-05,愛知県,0.43401,0.171272,0.117919,0.062307,0.075743,0.06265,0.052228,0.014243,0.091758,0.111144,0.115409,0.113568,0.097036,0.075186,0.069144
2020-01-05,新潟県,-0.103142,0.089334,0.066333,0.040377,0.046815,0.026286,0.075808,0.163802,0.159388,0.002814,0.055874,0.073651,0.099958,0.13002,0.207425
2020-01-05,東京都,0.577484,0.100514,0.174659,0.111372,0.088261,0.080403,0.044195,-0.00145,0.091064,0.159171,0.141768,0.11247,0.087695,0.071523,0.054522
2020-01-05,栃木県,-0.019125,0.087923,0.069694999999999993,0.023356,0.031916,0.029536,0.063272,0.065608,0.033308,0.00375,0.046372,0.051425,0.046262,0.068877,0.139089
2020-01-05,沖縄県,0.247581,0.085379,0.144964,0.050655,0.039502,0.028754,-0.041526,-0.063781,0.089051,0.067207,0.03726,0.053062,0.067767,0.011215,-0.008594
2020-01-05,滋賀県,0.21368,0.148263,0.031533,0.002574,0.015933,0.023855,0.053972,0.086395,0.076323,0.086758,0.089285,0.078704,0.056796,0.055625,0.090275
2020-01-05,熊本県,-0.025031,0.07038,0.020661,0.010212,0.013217,0.002167,-0.012039,-0.039016,0.071934,0.008605,0.011951,0.048442,0.047307,0.036813,0.015402
2020-01-05,石川県,0.037433,0.128327,0.099629,0.055683,0.069342,0.073453,0.090075,0.055062,0.072936,0.091672,0.053015,0.102751,0.091329,0.074948,0.122447
2020-01-05,神奈川県,0.392069,0.133907,0.169436,0.10052,0.072666,0.064452,0.031938,-0.013107,0.074084,0.111557,0.108748,0.102828,0.077729,0.048899,0.048252
2020-01-05,福井県,-0.124397,-0.045594,0.053496,0.074146,0.030493,0.039998,0.08344,0.023379,0.022185,0.121232,0.062487,0.043554,0.057669,0.062739,0.072853
2020-01-05,福岡県,0.155714,0.105794,0.064209,-0.017823,6.1e-5,0.009784,0.010448,-0.028979,0.115301,0.031765,0.044431,0.070039,0.057524,0.045824,0.033426
2020-01-05,福島県,0.008665,-0.03484,0.059311,0.052399,0.058248,0.020086,0.086803,0.097352,0.084643,0.036898,0.081868,0.078195,0.106288,0.134937,0.113382
2020-01-05,秋田県,-0.207088,-0.023047,-0.063397,-0.060034,0.00503,-0.027478,0.042146,0.11929,0.043835,-0.034258,0.013862,0.049544,0.045141,0.103395,0.119834
2020-01-05,群馬県,0.01437,-0.013589,0.056653,0.051142,0.036891,0.040349,0.050073,0.072364,0.059307,0.061832,0.056474,0.073792,0.060324,0.096252,0.14953
2020-01-05,茨城県,0.02044,-2.3e-4,0.064915,0.039645,0.033585,0.034747,0.013565,0.039519,0.034705,-0.003131,0.04652,0.050361,0.050899,0.070087,0.064392
2020-01-05,長崎県,-0.120601,0.079857,-0.109658,-0.018062,-0.006907,-0.033847,-0.009341,-0.10158,0.066508,-0.02264,0.005623,0.06198,0.02287,0.049224,0.067496
2020-01-05,長野県,-0.07682,-0.005085,0.018463,0.022019,0.038331,0.061455,0.089274,0.096536,-0.011402,0.026416,0.045295,0.078611,0.115712,0.104398,0.190809
2020-01-05,青森県,-0.063839,-0.074727,0.143459,-0.017996,0.017559,0.040265,0.067431,0.144311,0.05325,0.013878,0.025112,0.071629,0.047428,0.140481,0.119725
2020-01-05,静岡県,0.04408,0.032621,0.039382,-0.0031,0.010876,0.005883,0.020156,0.001521,0.065997,0.020461,0.01902,0.066085,0.040526,0.032901,0.066353
2020-01-05,香川県,-0.11861,0.131555,0.016536,-0.028103,0.030702,0.001219,0.046038,0.061414,0.073981,0.004773,0.028364,0.065813,0.041968,0.050866,0.079592
2020-01-05,高知県,0.081457,-0.022695,0.07979,-0.022473,0.025152,-0.009452,0.018358,0.002181,0.044288,-0.046982,7.78e-4,0.069467,0.027417,0.039562,0.073848
2020-01-05,鳥取県,-0.029054,0.235895,0.098071,0.092548,-8.5e-4,0.005877,0.039036,0.132588,0.067636,0.078498,0.081497,0.070065,-0.003591,0.037029,0.106717
2020-01-05,鹿児島県,-0.028134,-0.041142,-0.013652,-0.009994,-0.010135,-0.018142,-0.032687,-0.078398,0.006709,0.011111,-0.010137,0.020803,0.016566,0.053296,0.013271
2020-01-06,三重県,0.009399,0.242055,-0.068835,-0.071249,-0.019368,-0.02994,-0.024189,-0.009509,0.245806,-0.028901,0.009973,0.045145,0.016387,0.013937,0.00748
2020-01-06,京都府,0.154371,0.268443,0.011784,-0.033604,-0.016312,-0.005043,-0.028605,-0.009557,0.234196,0.026031,-0.007989,0.044944,0.03633,-0.004269,0.013603
2020-01-06,佐賀県,-0.024974,0.149759,-0.069252,-0.068523,-0.046087,-0.045614,-0.056631,-0.048127,0.186979,-0.02972,-0.039033,0.02831,0.010473,-5.35e-4,-0.062566
2020-01-06,兵庫県,0.081609,0.168954,-0.034847,-0.062998,-0.034905,-0.033302,-0.025639,-0.03184,0.183977,0.006018,-0.021762,0.016474,0.008772,0.008988,0.021678
2020-01-06,北海道,-0.048677,0.250784,0.024802,-0.002497,0.019262,0.013132,0.010641,0.022318,0.227684,0.011069,-0.019459,0.03466,0.028138,0.038045,0.061719
2020-01-06,千葉県,0.122011,0.30969,0.015473,-0.025983,-0.003554,0.011195,-0.008275,-0.036578,0.275042,0.02494,0.00431,0.043735,0.025596,0.011201,-6.77e-4
2020-01-06,和歌山県,-0.018034,0.197796,-0.042696,-0.076695,-0.019046,-0.02119,-0.02274,-0.036426,0.233339,-0.032544,8.7e-5,0.054098,0.003145,0.015543,0.060292
2020-01-06,埼玉県,0.114037,0.273192,0.014535,-0.027448,-0.013063,0.001569,-0.014027,-0.030416,0.261721,0.024048,-0.012387,0.028723,0.025003,0.008765,0.014525
2020-01-06,大分県,-8.33e-4,0.231169,-0.073744,-0.062489,-0.025368,-0.035802,-0.024885,-0.020254,0.269445,-0.035317,-0.008417,0.024069,0.009522,0.022845,0.008107
2020-01-06,大阪府,0.108626,0.308519,-0.001184,-0.050471,-0.026185,-0.01133,-0.029173,-0.045797,0.277878,0.022298,-0.010812,0.035375,0.0218,-0.006218,-0.007432
2020-01-06,奈良県,0.105974,0.310424,-0.056923,-0.050508,-0.031981,-0.022707,-0.02327,-0.017207,0.274522,0.006823,0.003612,0.050058,0.031589,0.012268,0.024055
2020-01-06,宮城県,0.116441,0.311093,0.010132,-0.028776,-4.15e-4,0.015822,0.004799,0.010045,0.303672,0.011074,-0.005527,0.047803,0.034441,0.021204,-0.035571
2020-01-06,宮崎県,0.038703,0.005715,-0.044976,-0.044273,-0.020722,-0.050378,-0.011405,0.006284,0.144332,0.006822,-0.014136,0.008399,0.001821,0.044531,0.049357
2020-01-06,富山県,-0.011148,0.307749,-0.032697,-0.067964,-0.037203,-0.042616,-0.023313,-0.035243,0.330198,-0.006644,-0.018102,0.030965,0.018243,0.009645,0.00239
2020-01-06,山口県,0.031316,0.225415,-0.03686,-0.070564,0.001617,-0.021356,-0.018396,0.00981,0.197189,-0.012982,-0.021695,0.039474,0.023422,-0.005875,0.044973
2020-01-06,山形県,-0.038428,0.34486,-0.091672,-0.029854,0.012103,-0.035823,-0.01259,-0.029896,0.218571,-0.054747,-0.026156,0.034022,0.002251,-0.011914,-0.090748
2020-01-06,山梨県,-0.013589,0.301985,-0.053277,-0.056744,0.002615,-0.00811,-0.023985,-0.06144,0.259443,0.002716,-0.047476,0.052531,0.007147,-0.014445,-0.062014
2020-01-06,岐阜県,-0.004836,0.244692,-0.067382,-0.050291,-0.007059,-0.014664,-0.006052,-0.025099,0.253099,-0.018919,0.002349,0.058626,0.015474,0.019335,-0.004955
2020-01-06,岡山県,0.056994,0.280861,-0.034251,-0.05924,-0.002134,-0.012114,-2.98e-4,-0.016628,0.298606,3.86e-4,0.007768,0.064738,0.017194,-2.73e-4,0.012253
2020-01-06,岩手県,-0.085795,0.204054,-0.071385,-0.076429,-0.043227,-0.035931,-0.027099,0.010921,0.286298,-0.014224,-0.021254,0.011624,-0.001904,-0.01912,-0.008057
2020-01-06,島根県,-0.039419,0.122397,-0.023826,-0.061238,-0.007447,-0.012064,0.027864,0.015283,0.127379,-0.060966,-0.016174,0.042954,0.032413,0.022983,0.027676
2020-01-06,広島県,0.085473,0.256991,-0.023718,-0.040497,-0.01362,-0.01198,-0.00822,-7.73e-4,0.282512,0.007825,0.004588,0.041301,0.026525,0.02674,0.039034
2020-01-06,徳島県,-0.039836,0.247521,-0.056302,-0.043924,-0.013007,-0.003108,-0.026389,-0.028275,0.347607,-0.009693,-0.008425,0.05473,0.051052,0.007904,0.009681
2020-01-06,愛媛県,0.031916,0.315947,-0.037291,-0.044183,-0.00316,-0.032659,-0.029088,-0.039535,0.341401,-0.031427,-0.014324,0.028408,0.014506,0.009601,0.013349
2020-01-06,愛知県,0.098519,0.308007,-0.033526,-0.065451,-0.015349,-0.010421,-0.014416,-0.014295,0.31195,0.009214,0.008475,0.059569,0.034927,0.023169,0.057487
2020-01-06,新潟県,-0.012696,0.180948,-0.032984,-0.058664,-0.023866,-0.034212,-0.004786,-0.035521,0.243989,-0.018155,-0.010258,0.022211,0.007995,0.013094,0.042747
2020-01-06,東京都,0.230186,0.227334,0.032321,-0.010957,-0.001585,0.007813,-0.013245,-0.044021,0.204438,0.046638,0.010998,0.029485,0.029695,0.014015,0.005
2020-01-06,栃木県,0.015127,0.288443,-0.040328,-0.044357,-0.016566,-0.024604,-0.020028,-0.047613,0.295831,-0.019426,-0.022272,0.033733,0.016037,-0.00783,-0.007445
2020-01-06,沖縄県,0.06141,0.082311,-0.004589,-0.037967,-0.020859,-0.02257,-0.035429,-0.024579,0.072161,0.009678,-0.022857,0.001812,-0.005508,-0.006365,-0.008962
2020-01-06,滋賀県,0.064561,0.301959,-0.026757,-0.085763,-0.018309,-0.013719,-0.01845,-0.058642,0.276003,0.028225,0.010243,0.056563,0.028517,-0.002207,0.005226
2020-01-06,熊本県,0.064865,0.259608,-0.034012,-0.045295,-0.019662,-0.009092,-0.011025,-0.041781,0.281422,0.004354,-0.021081,0.019098,0.017058,0.011591,0.009625
2020-01-06,石川県,0.062896,0.390049,-0.006974,-0.042254,-0.005545,-0.005336,-0.015783,-0.066371,0.351395,2.53e-4,-0.002259,0.06076,0.017148,0.017308,0.013744
2020-01-06,神奈川県,0.18982,0.223167,0.024243,-0.013691,-0.002174,0.00973,-0.007822,-0.045437,0.201866,0.024603,0.00314,0.026042,0.029398,0.012998,0.00849
2020-01-06,福井県,0.038736,0.219744,-0.005198,-0.060601,-0.02736,-0.013367,-0.025744,-0.074791,0.153831,-0.050112,-0.043361,0.038497,-0.005729,0.008984,0.024994
2020-01-06,福岡県,0.066406,0.184697,-0.038758,-0.063273,-0.039061,-0.032158,-0.025276,-0.015628,0.191435,0.00451,-0.015409,0.008246,0.009272,0.013182,0.022065
2020-01-06,福島県,0.00652,0.296666,-0.03713,-0.031482,0.013883,-0.004949,0.007742,0.034724,0.25491,-0.008773,2.53e-4,0.046762,0.005324,0.031023,0.046537
2020-01-06,秋田県,-0.030977,0.106603,-0.06758,-0.0688,-0.023906,-0.042831,0.002085,-0.010542,0.203773,-0.074747,-0.037907,0.041156,0.011467,4.55e-4,0.081995
2020-01-06,群馬県,-0.004444,0.273187,-0.069249,-0.060133,-0.010576,-0.00979,-0.009532,-0.008178,0.307445,0.006109,-0.002645,0.049339,0.021755,0.021519,-0.001895
2020-01-06,茨城県,0.070341,0.303819,-0.029969,-0.049791,-0.003414,-0.006145,-0.015609,-0.033123,0.326611,0.006492,-0.002085,0.058386,0.017777,0.015221,0.023692
2020-01-06,長崎県,0.016548,0.167616,-0.065896,-0.060111,-0.033326,-0.032532,-0.022566,-0.03452,0.089156,-0.027055,-0.026058,-0.002106,-0.008578,0.007561,-0.001726
2020-01-06,長野県,-0.02475,0.242996,-0.077222,-0.037011,0.012622,-0.012129,-0.021009,-0.035903,0.239585,-0.037861,-0.005321,0.032415,0.00614,-0.005705,-0.001308
2020-01-06,青森県,-0.03985,0.274479,-6.45e-4,-0.025225,-0.002011,-0.017453,-0.041081,0.014422,0.193249,-0.018284,-0.002432,0.02755,0.001437,6.8e-4,-0.03514
2020-01-06,静岡県,0.012051,0.225507,-0.068696,-0.05705,-0.020271,-0.028669,-0.021005,-0.03499,0.242154,-0.015133,-0.001132,0.042134,0.013765,0.002695,0.0055
2020-01-06,香川県,-0.031736,0.239008,-0.063775,-0.057908,0.016468,-0.03729,-0.01546,0.002209,0.277288,-0.047106,-0.033214,0.046639,0.006869,0.011862,0.003454
2020-01-06,高知県,-0.019206,0.301015,-0.050826,-0.015874,-0.010844,-0.005183,-0.042506,-0.056116,0.273994,0.044483,-0.021513,0.037068,-0.005973,0.013956,0.052443
2020-01-06,鳥取県,-0.085254,0.382125,-0.025735,-0.022113,0.012137,-0.013443,-0.028971,-0.078103,0.402035,-0.036673,0.006034,0.067349,0.017188,-0.01162,0.005562
2020-01-06,鹿児島県,-0.022055,0.169731,-0.039008,-0.039185,-0.026981,-0.029707,-0.021535,-0.028497,0.184163,-0.036615,-0.028451,0.021754,-0.008474,0.01192,0.013237
2020-01-07,三重県,0.071509,0.211888,-0.017706,-0.01389,0.030492,0.012004,-0.00208,0.012529,0.211058,-0.027663,0.00286,0.050961,0.017982,0.009914,0.031026
2020-01-07,京都府,0.142922,0.200759,0.002566,0.001978,0.038726,0.027179,0.033358,0.085308,0.204051,0.025772,0.043384,0.072938,0.046666,0.055271,0.124219
2020-01-07,佐賀県,0.036466,0.091558,-0.034368,0.014534,0.002237,-0.031152,-0.00575,-0.0113,0.086414,-0.038258,-0.021057,0.045159,-0.001736,0.02142,0.032328
2020-01-07,兵庫県,0.116426,0.162493,-0.014986,-0.009522,0.010785,-2.34e-4,0.02505,0.095938,0.165835,5.1e-4,0.022446,0.045371,0.023807,0.059595,0.100362
2020-01-07,北海道,-0.007646,0.199906,0.016679,-0.010887,0.009365,0.002394,-0.012263,-0.046441,0.209591,-0.003075,-0.025617,2.25e-4,0.003033,-0.033712,-0.028489
