Date,Code,Pref,newcaseday,Totalcase,newdeath,totaldeath,Test,Kyugyo,emergency,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,Rt,Treat,Post
2020-10-23,19,山梨県,1,203,0,6,46,1,0,-1,-4,-11,-4,-8,5,1.23,1,1
2020-10-24,19,山梨県,0,203,0,6,22,1,0,8,8,70,12,-11,2,1.23,1,1
2020-10-25,19,山梨県,0,203,0,6,18,1,0,10,13,96,30,-4,0,1.23,1,1
2020-10-26,19,山梨県,3,206,0,6,15,1,0,3,-1,38,3,-4,2,1.64,1,1
2020-10-27,19,山梨県,3,209,0,6,40,1,0,4,1,40,3,-3,2,2.45,1,1
2020-10-28,19,山梨県,3,212,0,6,48,1,0,4,-1,38,1,-5,2,,1,1
2020-10-29,19,山梨県,0,212,0,6,131,1,0,1,1,47,3,-3,2,2.36,1,1
2020-10-30,19,山梨県,1,213,0,6,35,1,0,0,0,31,3,-6,3,1.78,1,1
2020-10-31,19,山梨県,3,216,0,6,32,1,0,5,7,71,10,-7,2,1.78,1,1
2020-11-01,19,山梨県,0,216,0,6,9,1,0,6,12,75,22,-3,2,1.78,1,1
2020-11-02,19,山梨県,2,218,0,6,67,1,0,9,2,26,-1,-6,3,2.32,1,1
2020-11-03,19,山梨県,0,218,0,6,31,1,0,28,8,122,15,-52,15,1.29,1,1
2020-11-04,19,山梨県,3,221,0,6,30,1,0,-2,-1,58,6,-3,2,0.93,1,1
2020-11-05,19,山梨県,4,225,0,6,29,1,0,-1,2,52,2,-2,2,0.93,1,1
2020-11-06,19,山梨県,4,229,0,6,33,1,0,-3,-3,41,0,-6,4,1.3,1,1
2020-11-07,19,山梨県,4,233,0,6,26,1,0,0,1,38,-11,-5,4,1.3,1,1
2020-11-08,19,山梨県,8,241,0,6,92,1,0,3,9,73,13,-4,2,1.3,1,1
2020-11-09,19,山梨県,2,243,0,6,84,1,0,-1,-4,45,0,-3,3,1.6,1,1
2020-11-10,19,山梨県,13,256,0,6,117,1,0,3,3,51,2,-3,3,2.03,1,1
2020-11-11,19,山梨県,11,267,0,6,105,1,0,1,1,57,5,-4,3,2.85,1,1
2020-11-12,19,山梨県,8,275,0,6,89,1,0,0,2,45,3,-3,3,3.21,1,1
2020-11-13,19,山梨県,6,281,0,6,111,1,0,-1,0,53,6,-6,4,2.62,1,1
2020-11-14,19,山梨県,0,281,0,6,58,1,0,4,6,77,5,-10,4,2.62,1,1
2020-11-15,19,山梨県,2,283,0,6,37,1,0,4,10,72,12,-4,2,2.62,1,1
2020-11-16,19,山梨県,5,288,0,6,16,1,0,-2,-1,42,-2,-4,3,1.45,1,1
2020-11-17,19,山梨県,3,291,0,6,33,1,0,1,-1,50,-1,-4,3,1.44,1,1
2020-11-18,19,山梨県,1,292,1,7,35,1,0,0,-2,46,2,-5,3,0.91,1,1
2020-11-19,19,山梨県,6,298,0,7,39,1,0,-1,-1,34,0,-3,2,0.65,1,1
2020-11-20,19,山梨県,6,304,0,7,45,1,0,1,0,13,-2,-12,5,0.57,1,1
2020-11-21,19,山梨県,10,314,0,7,152,1,0,1,5,66,3,-8,3,0.57,1,1
2020-11-22,19,山梨県,4,318,0,7,108,1,0,9,12,96,21,-3,2,0.57,1,1
2020-11-23,19,山梨県,7,325,0,7,68,1,0,24,4,110,18,-57,17,0.48,1,1
2020-11-24,19,山梨県,7,332,0,7,89,1,0,-3,0,21,-6,-3,3,0.9,1,1
2020-11-25,19,山梨県,4,336,0,7,131,1,0,-2,0,12,-7,-3,3,1.14,1,1
2020-11-26,19,山梨県,0,336,0,7,65,1,0,-3,1,16,-4,-2,3,1.5,1,1
2020-11-27,19,山梨県,2,338,1,8,22,1,0,-5,-3,7,-11,-6,4,1.43,1,1
2020-11-28,19,山梨県,0,338,0,8,66,1,0,-4,0,18,-20,-6,4,1.43,1,1
2020-11-29,19,山梨県,0,338,0,8,9,1,0,-5,2,20,-17,-3,4,1.43,1,1
2020-11-30,19,山梨県,6,344,1,9,18,1,0,-4,-3,4,-18,-2,3,2.01,1,1
2020-12-01,19,山梨県,9,353,0,9,25,1,0,-3,0,9,-19,-1,4,0.55,1,1
2020-12-02,19,山梨県,9,362,0,9,20,1,0,-6,-3,-1,-20,-4,4,0.62,1,1
2020-12-03,19,山梨県,19,381,0,9,26,1,0,-7,-3,2,-19,-2,3,0.69,1,1
2020-12-04,19,山梨県,11,392,0,9,18,1,0,-6,-3,1,-18,-5,5,1.13,1,1
2020-12-05,19,山梨県,21,413,0,9,61,1,0,-5,-1,0,-31,-5,5,1.13,1,1
2020-12-06,19,山梨県,9,422,0,9,26,1,0,-6,2,4,-24,-4,4,1.13,1,1
2020-12-07,19,山梨県,7,429,0,9,164,1,0,-7,-5,3,-23,-4,4,1.7,1,1
2020-12-08,19,山梨県,2,431,0,9,107,1,0,-5,-2,2,-20,-3,4,3.16,1,1
2020-12-09,19,山梨県,6,437,0,9,32,1,0,-7,-4,-2,-21,-4,4,2.55,1,1
2020-12-10,19,山梨県,3,440,0,9,20,1,0,-5,1,-1,-18,-3,3,2.13,1,1
2020-12-11,19,山梨県,6,446,0,9,37,1,0,-6,-5,1,-15,-6,4,1.21,1,1
2020-12-12,19,山梨県,5,451,0,9,32,1,0,-4,-1,0,-27,-8,4,1.21,1,1
2020-12-13,19,山梨県,0,451,0,9,42,1,0,-4,2,10,-22,-4,3,1.21,1,1
2020-12-14,19,山梨県,3,454,0,9,14,1,0,-7,-7,-7,-20,-4,4,0.47,1,1
2020-12-15,19,山梨県,5,459,0,9,17,1,0,-1,2,-4,-20,-3,3,0.42,1,1
2020-12-16,19,山梨県,4,463,0,9,19,1,0,-2,-2,-9,-19,-4,3,0.48,1,1
2020-12-17,19,山梨県,4,467,0,9,44,1,0,-3,-2,-10,-18,-3,3,0.47,1,1
2020-12-18,19,山梨県,6,473,1,10,10,1,0,-5,-4,-5,-18,-6,4,0.57,1,1
2020-12-19,19,山梨県,11,484,0,10,40,1,0,-5,-2,-17,-34,-5,4,0.57,1,1
2020-12-20,19,山梨県,4,488,0,10,11,1,0,-4,5,-14,-31,-3,4,0.57,1,1
2020-12-21,19,山梨県,0,488,0,10,10,1,0,-3,-4,-13,-25,-3,3,1.19,1,1
2020-12-22,19,山梨県,4,492,0,10,20,1,0,1,0,-7,-21,-3,3,1.25,1,1
2020-12-23,19,山梨県,10,502,0,10,24,1,0,2,2,-9,-19,-4,3,1.12,1,1
2020-12-24,19,山梨県,7,509,0,10,24,1,0,3,8,-12,-21,-3,3,1.34,1,1
2020-12-25,19,山梨県,6,515,1,11,11,1,0,-1,1,-12,-21,-7,5,1.37,1,1
2020-12-26,19,山梨県,3,518,0,11,23,1,0,-8,-2,-21,-32,-3,5,1.37,1,1
2020-12-27,19,山梨県,7,525,0,11,8,1,0,-6,4,-17,-30,-3,4,1.37,1,1
2020-12-28,19,山梨県,12,537,0,11,15,1,0,17,7,-4,-22,-24,9,1,1,1
2020-12-29,19,山梨県,10,547,0,11,21,1,0,28,15,21,-11,-50,16,1.06,1,1
2020-12-30,19,山梨県,13,560,0,11,30,1,0,23,18,-1,-15,-64,20,1,1,1
2020-12-31,19,山梨県,8,568,0,11,30,1,0,4,19,13,-27,-73,24,1.46,1,1
2021-01-01,19,山梨県,8,576,0,11,21,1,0,-32,-33,51,-28,-81,30,1.27,1,1
2021-01-02,19,山梨県,5,581,0,11,17,1,0,-20,-14,4,-25,-56,13,1.27,1,1
2021-01-03,19,山梨県,7,588,0,11,14,1,0,-20,-9,-7,-24,-26,7,1.27,1,1
2021-01-04,19,山梨県,17,605,0,11,24,1,0,8,-1,15,-20,-42,15,1.46,1,1
2021-01-05,19,山梨県,17,622,0,11,26,1,0,-3,-2,-5,-29,-18,9,1.73,1,1
2021-01-06,19,山梨県,19,641,0,11,27,1,0,-9,-4,-11,-32,-9,6,2.16,1,1
2021-01-07,19,山梨県,35,676,0,11,65,1,0,-14,-6,-13,-33,-7,6,0.87,1,1
2021-01-08,19,山梨県,36,712,0,11,362,1,0,-17,-8,-19,-34,-7,7,1.54,1,1
2021-01-09,19,山梨県,20,732,0,11,243,1,0,-20,-10,-33,-53,-8,8,1.54,1,1
2021-01-10,19,山梨県,15,747,0,11,202,1,0,-13,-1,-15,-48,-7,6,1.54,1,1
2021-01-11,19,山梨県,7,754,0,11,179,1,0,1,-5,-11,-46,-58,21,1.27,1,1
2021-01-12,19,山梨県,20,774,0,11,52,1,0,-26,-14,-40,-41,-7,9,1.56,1,1
2021-01-13,19,山梨県,21,795,0,11,43,1,0,-16,-8,-23,-35,-7,6,1.38,1,1
2021-01-14,19,山梨県,21,816,0,11,204,1,0,-16,-8,-14,-34,-6,5,2.3,1,1
2021-01-15,19,山梨県,13,829,0,11,119,1,0,-18,-10,-18,-37,-9,6,1.2,1,1
2021-01-16,19,山梨県,10,839,0,11,36,1,0,-20,-11,-29,-52,-10,6,1.2,1,1
2021-01-17,19,山梨県,7,846,0,11,109,1,0,-20,-10,-33,-54,-12,6,1.2,1,1
2021-01-18,19,山梨県,9,855,0,11,40,1,0,-18,-13,-22,-40,-7,5,1.61,1,1
2021-01-19,19,山梨県,9,864,0,11,25,1,0,-17,-10,-16,-37,-7,5,0.76,1,1
2021-01-20,19,山梨県,5,869,1,12,25,1,0,-14,-7,-16,-36,-8,5,0.69,1,1
2021-01-21,19,山梨県,5,874,0,12,14,1,0,-16,-9,-11,-36,-6,4,0.55,1,1
2021-01-22,19,山梨県,6,880,0,12,17,1,0,-17,-10,-19,-37,-9,6,0.53,1,1
2021-01-23,19,山梨県,4,884,0,12,88,1,0,-20,-8,-57,-59,-16,9,0.53,1,1
2021-01-24,19,山梨県,0,884,0,12,8,1,0,-32,-24,-66,-67,-18,10,0.53,1,1
2021-01-25,19,山梨県,3,887,0,12,22,1,0,-17,-9,-20,-40,-7,5,0.34,1,1
2021-01-26,19,山梨県,11,898,0,12,17,1,0,-14,-6,-13,-36,-6,5,0.44,1,1
2021-01-27,19,山梨県,0,898,1,13,104,1,0,-13,-9,-19,-36,-8,5,0.5,1,1
2021-01-28,19,山梨県,0,898,0,13,54,1,0,-18,-10,-31,-38,-9,6,0.51,1,1
2021-01-29,19,山梨県,2,900,0,13,12,1,0,-19,-12,-25,-38,-10,7,0.53,1,1
2021-01-30,19,山梨県,0,900,1,14,36,1,0,-16,-6,-32,-47,-12,6,0.53,1,1
2021-01-31,19,山梨県,1,901,0,14,51,1,0,-15,-4,-16,-43,-8,5,0.53,1,1
2021-02-01,19,山梨県,0,901,0,14,23,1,0,-18,-10,-23,-39,-6,5,0.57,1,1
2021-02-02,19,山梨県,1,902,1,15,20,1,0,-15,1,-21,-38,-6,5,0.55,1,1
2021-02-03,19,山梨県,5,907,0,15,26,1,0,-17,-11,-15,-34,-8,5,0.22,1,1
2021-02-04,19,山梨県,1,908,0,15,7,1,0,-18,-9,-14,-34,-6,5,0.43,1,1
2021-02-05,19,山梨県,1,909,0,15,16,1,0,-17,-10,-12,-34,-9,6,0.54,1,1
2021-02-06,19,山梨県,0,909,0,15,10,1,0,-15,-6,-11,-44,-12,6,0.54,1,1
2021-02-07,19,山梨県,4,913,0,15,2,1,0,-15,-4,-4,-39,-12,5,0.54,1,1
2021-02-08,19,山梨県,1,914,0,15,15,1,0,-17,-10,-19,-35,-7,5,0.78,1,1
2021-02-09,19,山梨県,4,918,0,15,36,1,0,-13,-7,-11,-31,-6,5,0.95,1,1
2021-02-10,19,山梨県,0,918,1,16,11,1,0,-7,-4,-5,-25,-6,3,2.69,1,1
2021-02-11,19,山梨県,1,919,0,16,5,1,0,6,-2,23,-27,-52,16,1.15,1,1
2021-02-12,19,山梨県,7,926,0,16,22,1,0,-14,-8,-11,-30,-12,6,1.07,1,1
2021-02-13,19,山梨県,1,927,0,16,41,1,0,-15,-6,-7,-39,-11,5,1.07,1,1
2021-02-14,19,山梨県,1,928,0,16,7,1,0,-15,-3,-10,-37,-9,4,1.07,1,1
2021-02-15,19,山梨県,1,929,0,16,10,1,0,-20,-14,-45,-38,-9,6,1.17,1,1
2021-02-16,19,山梨県,0,929,0,16,14,1,0,-9,-3,-10,-28,-7,4,1.11,1,1
2021-02-17,19,山梨県,4,933,0,16,17,1,0,-13,-8,-20,-30,-8,4,0.77,1,1
2021-02-18,19,山梨県,1,934,0,16,25,1,0,-15,-7,-19,-30,-7,4,1.25,1,1
2021-02-19,19,山梨県,1,935,0,16,35,1,0,-14,-8,-12,-27,-9,5,1.25,1,1
2021-02-20,19,山梨県,0,935,0,16,11,1,0,-12,0,-6,-34,-11,4,1.25,1,1
2021-02-21,19,山梨県,0,935,0,16,1,1,0,-11,0,12,-24,-9,4,1.25,1,1
2021-02-22,19,山梨県,1,936,0,16,11,1,0,-5,-3,5,-23,-9,3,0.58,1,1
2021-02-23,19,山梨県,0,936,0,16,8,1,0,10,-2,34,-19,-53,17,0.52,1,1
2021-02-24,19,山梨県,3,939,0,16,9,1,0,-13,-5,-11,-26,-6,3,0.72,1,1
2021-02-25,19,山梨県,0,939,0,16,5,1,0,-11,-3,-12,-26,-6,3,0.52,1,1
2021-02-26,19,山梨県,0,939,0,16,7,1,0,-14,-7,-24,-29,-8,5,0.46,1,1
2021-02-27,19,山梨県,0,939,1,17,12,1,0,-12,-3,-19,-38,-10,5,0.46,1,1
2021-02-28,19,山梨県,0,939,0,17,2,1,0,-11,3,-6,-32,-6,3,0.46,1,1
2021-03-01,19,山梨県,0,939,0,17,11,1,0,-12,-7,-10,-33,-6,3,0.67,1,1
2021-03-02,19,山梨県,1,940,0,17,7,1,0,-15,-8,-34,-35,-7,6,0.75,1,1
2021-03-03,19,山梨県,1,941,0,17,11,1,0,-8,-4,-2,-26,-9,4,0.67,1,1
2021-03-04,19,山梨県,0,941,0,17,12,1,0,-12,-6,-7,-28,-7,4,0.46,1,1
2021-03-05,19,山梨県,0,941,0,17,9,1,0,-14,-9,-19,-28,-9,5,0.52,1,1
2021-03-06,19,山梨県,0,941,0,17,11,1,0,-9,-3,-7,-37,-12,4,0.52,1,1
2021-03-07,19,山梨県,0,941,0,17,2,1,0,-11,-2,-21,-34,-9,4,0.52,1,1
2021-03-08,19,山梨県,0,941,0,17,13,1,0,-12,-9,-32,-31,-8,5,0.61,1,1
2021-03-09,19,山梨県,0,941,0,17,16,1,0,-8,-5,-4,-26,-6,4,0.61,1,1
2021-03-10,19,山梨県,0,941,0,17,6,1,0,-5,-2,3,-21,-8,3,0.37,1,1
2021-03-11,19,山梨県,5,946,0,17,12,1,0,-5,-4,4,-20,-8,3,0,1,1
2021-03-12,19,山梨県,2,948,0,17,50,1,0,-9,-7,-15,-23,-10,5,1.92,1,1
2021-03-13,19,山梨県,2,950,0,17,13,1,0,-13,-10,-48,-42,-16,7,1.92,1,1
2021-03-14,19,山梨県,1,951,1,18,60,1,0,-3,5,20,-16,-6,2,1.92,1,1
2021-03-15,19,山梨県,2,953,0,18,9,1,0,-6,-5,5,-20,-7,3,3.16,1,1
2021-03-16,19,山梨県,1,954,0,18,11,1,0,-5,-1,10,-20,-6,3,3.6,1,1
2021-03-17,19,山梨県,1,955,0,18,9,1,0,-4,-3,6,-18,-8,3,6.25,1,1
2021-03-18,19,山梨県,0,955,0,18,14,1,0,-5,-2,6,-19,-6,2,inf,1,1
2021-03-19,19,山梨県,1,956,0,18,11,1,0,-2,-3,14,-13,-11,4,1.52,1,1
2021-03-20,19,山梨県,0,956,0,18,16,1,0,1,7,18,-15,-25,3,1.52,1,1
2021-03-21,19,山梨県,0,956,0,18,3,1,0,-17,-11,-53,-37,-11,6,1.52,1,1
2021-03-22,19,山梨県,0,956,0,18,9,1,0,-7,-4,-2,-19,-7,3,0.61,1,1
2021-03-23,19,山梨県,0,956,0,18,19,1,0,1,-1,31,-13,-7,3,0.37,1,1
2021-03-24,19,山梨県,0,956,0,18,6,1,0,-1,-1,36,-7,-9,2,0.26,1,1
2021-03-25,19,山梨県,0,956,0,18,16,1,0,-2,0,18,-10,-6,2,0.15,1,1
2021-03-26,19,山梨県,2,958,0,18,10,1,0,0,0,53,0,-11,4,0.21,1,1
2021-03-27,19,山梨県,0,958,0,18,18,1,0,1,6,75,0,-12,2,0.21,1,1
2021-03-28,19,山梨県,4,962,1,19,24,1,0,-6,1,-9,-16,-7,3,0.21,1,1
2021-03-29,19,山梨県,3,965,0,19,9,1,0,2,-1,49,-7,-10,3,1.14,1,1
2021-03-30,19,山梨県,3,968,0,19,11,1,0,5,2,62,-4,-8,3,2.19,1,1
2021-03-31,19,山梨県,1,969,0,19,11,1,0,4,2,54,-6,-10,2,3.6,1,1
2021-04-01,19,山梨県,12,981,0,19,10,1,0,-4,-1,41,-11,-9,2,6.25,1,1
2021-04-02,19,山梨県,3,984,0,19,48,1,0,-5,-4,38,-9,-12,4,9.97,1,1
2021-04-03,19,山梨県,5,989,0,19,11,1,0,0,5,59,1,-13,3,9.97,1,1
2021-04-04,19,山梨県,0,989,0,19,75,1,0,-7,1,7,-14,-9,3,9.97,1,1
2021-04-05,19,山梨県,3,992,0,19,11,1,0,-7,-4,-9,-24,-11,4,2.93,1,1
2021-04-06,19,山梨県,4,996,0,19,8,1,0,-2,0,29,-14,-12,3,2.19,1,1
2021-04-07,19,山梨県,5,1001,0,19,20,1,0,-5,-3,24,-12,-12,3,1.83,1,1
2021-04-08,19,山梨県,11,1012,0,19,11,1,0,-9,-3,19,-12,-10,3,1.9,1,1
2021-04-09,19,山梨県,7,1019,0,19,17,1,0,-9,-5,14,-11,-11,4,1.17,1,1
2021-04-10,19,山梨県,5,1024,0,19,123,1,0,-4,4,41,-13,-14,4,1.17,1,1
2021-04-11,19,山梨県,4,1028,0,19,10,1,0,-5,7,41,-4,-9,2,1.17,1,1
2021-04-12,19,山梨県,1,1029,0,19,29,1,0,-10,-6,11,-17,-9,3,1.3,1,1
2021-04-13,19,山梨県,7,1036,0,19,71,0,0,-10,-4,-13,-22,-9,4,1.25,1,1
2021-04-14,19,山梨県,14,1050,0,19,31,0,0,-10,-5,-2,-19,-10,3,1.29,1,1
2021-04-15,19,山梨県,7,1057,0,19,46,0,0,-7,2,11,-15,-8,2,1.36,1,1
2021-04-16,19,山梨県,2,1059,0,19,26,0,0,-10,-4,-5,-16,-10,4,1.3,1,1
2021-04-17,19,山梨県,9,1068,0,19,160,0,0,-13,-6,-42,-40,-15,6,1.3,1,1
2021-04-18,19,山梨県,3,1071,0,19,19,0,0,-7,5,24,-15,-9,3,1.3,1,1
2021-04-19,19,山梨県,7,1078,0,19,31,0,0,-10,-4,14,-16,-8,3,1.07,1,1
2021-04-20,19,山梨県,16,1094,0,19,39,0,0,-5,3,23,-11,-7,2,1.22,1,1
2021-04-21,19,山梨県,7,1101,0,19,103,0,0,-6,-1,32,-11,-10,2,1.32,1,1
2021-04-22,19,山梨県,12,1113,0,19,31,0,0,-8,-2,21,-12,-7,2,1.04,1,1
2021-04-23,19,山梨県,4,1117,0,19,95,0,0,-7,-1,18,-11,-9,3,1.17,1,1
2021-04-24,19,山梨県,14,1131,0,19,99,0,0,-5,3,34,-17,-12,3,1.17,1,1
2021-04-25,19,山梨県,7,1138,0,19,68,0,0,-8,4,16,-20,-7,3,1.17,1,1
2021-04-26,19,山梨県,10,1148,0,19,106,0,0,-9,-2,9,-19,-7,2,1.37,1,1
2021-04-27,19,山梨県,21,1169,0,19,73,0,0,-6,1,16,-15,-6,2,1.29,1,1
2021-04-28,19,山梨県,18,1187,0,19,31,0,0,0,1,14,-5,-8,1,1.19,1,1
2021-04-29,19,山梨県,6,1193,0,19,160,0,0,3,-6,-18,-24,-53,18,1.21,1,1
2021-04-30,19,山梨県,19,1212,0,19,,0,0,3,9,49,-3,-22,7,1.29,1,1
2020-01-16,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-17,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-18,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-19,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-20,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-21,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-22,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-23,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-24,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-25,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-26,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-27,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-28,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-29,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-30,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-31,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-01,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-02,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-03,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-04,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-05,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-06,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-07,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-08,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-09,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-10,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-11,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-12,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-13,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-14,8,茨城県,0,0,0,0,,0,0,,,,,,,,0,0
2020-02-15,8,茨城県,0,0,0,0,,0,0,2,4,15,-2,5,0,,0,0
2020-02-16,8,茨城県,0,0,0,0,,0,0,-8,-4,-36,-13,-1,3,,0,0
2020-02-17,8,茨城県,0,0,0,0,,0,0,-3,-1,-14,0,0,1,,0,0
2020-02-18,8,茨城県,0,0,0,0,,0,0,3,2,3,-1,1,0,,0,0
2020-02-19,8,茨城県,0,0,0,0,,0,0,1,2,19,-1,1,0,,0,0
2020-02-20,8,茨城県,0,0,0,0,,0,0,2,4,-2,-1,0,1,,0,0
2020-02-21,8,茨城県,0,0,0,0,,0,0,-2,3,11,-1,0,1,,0,0
2020-02-22,8,茨城県,0,0,0,0,,0,0,-1,3,-4,-2,1,1,,0,0
2020-02-23,8,茨城県,0,0,0,0,,0,0,3,7,32,13,1,0,,0,0
2020-02-24,8,茨城県,0,0,0,0,,0,0,33,5,76,-13,-54,14,,0,0
2020-02-25,8,茨城県,0,0,0,0,,0,0,1,5,-6,0,1,0,,0,0
2020-02-26,8,茨城県,0,0,0,0,,0,0,-1,3,-4,-4,1,1,,0,0
2020-02-27,8,茨城県,0,0,0,0,,0,0,1,6,-4,-4,1,1,,0,0
2020-02-28,8,茨城県,0,0,0,0,,0,0,3,20,4,-12,2,2,,0,0
2020-02-29,8,茨城県,0,0,0,0,,0,0,-2,12,-9,-25,6,3,,0,0
2020-03-01,8,茨城県,0,0,0,0,,0,0,-5,10,24,-21,4,3,,0,0
2020-03-02,8,茨城県,0,0,0,0,,0,0,-8,0,-34,-20,-2,4,,0,0
2020-03-03,8,茨城県,0,0,0,0,,0,0,1,7,13,-18,0,3,,0,0
2020-03-04,8,茨城県,0,0,0,0,,0,0,-8,-2,-19,-22,-3,5,,0,0
2020-03-05,8,茨城県,0,0,0,0,,0,0,-2,2,-7,-20,-2,4,,0,0
2020-03-06,8,茨城県,0,0,0,0,,0,0,-6,2,16,-20,-2,4,,0,0
2020-03-07,8,茨城県,0,0,0,0,,0,0,-5,2,-9,-26,-2,5,,0,0
2020-03-08,8,茨城県,0,0,0,0,,0,0,-9,-1,-27,-30,-3,6,,0,0
2020-03-09,8,茨城県,0,0,0,0,,0,0,-3,1,5,-15,-2,3,,0,0
2020-03-10,8,茨城県,0,0,0,0,,0,0,-6,-2,-33,-21,-3,5,,0,0
2020-03-11,8,茨城県,0,0,0,0,,0,0,2,5,33,-16,-2,3,,0,0
2020-03-12,8,茨城県,0,0,0,0,,0,0,4,5,16,-16,-4,3,,0,0
2020-03-13,8,茨城県,0,0,0,0,,0,0,-1,4,21,-17,-3,4,,0,0
2020-03-14,8,茨城県,0,0,0,0,,0,0,-12,-8,-54,-34,-7,7,,0,0
2020-03-15,8,茨城県,0,0,0,0,,0,0,1,9,29,-16,-1,3,,0,0
2020-03-16,8,茨城県,0,0,0,0,,0,0,-1,1,-5,-13,-2,3,,0,0
2020-03-17,8,茨城県,1,1,0,0,,0,0,2,5,10,-16,-2,3,,0,0
2020-03-18,8,茨城県,1,2,0,0,,0,0,1,4,29,-15,-2,3,,0,0
2020-03-19,8,茨城県,1,3,0,0,,0,0,10,7,13,-10,-4,2,,0,0
2020-03-20,8,茨城県,0,3,0,0,,0,0,18,10,42,-24,-54,18,,0,0
2020-03-21,8,茨城県,0,3,0,0,,0,0,0,7,41,-11,-6,4,,0,0
2020-03-22,8,茨城県,1,4,0,0,,0,0,-4,5,41,-9,-2,3,,0,0
2020-03-23,8,茨城県,1,5,0,0,,0,0,0,-1,8,-14,-3,3,,0,0
2020-03-24,8,茨城県,5,10,0,0,,0,0,3,3,10,-15,-3,3,,0,0
2020-03-25,8,茨城県,0,10,0,0,,0,0,5,7,45,-12,-3,2,,0,0
2020-03-26,8,茨城県,0,10,0,0,,0,0,6,11,35,-14,-4,3,,0,0
2020-03-27,8,茨城県,3,13,0,0,,0,0,-3,8,21,-20,-5,5,,0,0
2020-03-28,8,茨城県,3,16,0,0,,0,0,-12,1,-29,-36,-5,7,,0,0
2020-03-29,8,茨城県,0,16,0,0,,0,0,-31,-16,-60,-51,-10,10,,0,0
2020-03-30,8,茨城県,4,20,0,0,,0,0,-1,3,5,-20,-6,5,,0,0
2020-03-31,8,茨城県,4,24,0,0,,0,0,0,6,7,-22,-5,4,,0,0
2020-04-01,8,茨城県,18,42,2,2,,0,0,-14,-2,-25,-29,-7,6,1.72,0,0
2020-04-02,8,茨城県,2,44,0,2,,0,0,-7,5,6,-26,-8,6,1.8,0,0
2020-04-03,8,茨城県,10,54,0,2,,0,0,-11,6,30,-28,-8,7,3.32,0,0
2020-04-04,8,茨城県,5,59,0,2,,0,0,-17,4,20,-39,-10,8,2.97,0,0
2020-04-05,8,茨城県,5,64,0,2,,0,0,-25,-1,-24,-44,-11,9,2.54,0,0
2020-04-06,8,茨城県,7,71,0,2,,0,0,-10,4,11,-24,-8,6,2.4,0,0
2020-04-07,8,茨城県,6,77,0,2,,0,0,-7,4,10,-29,-12,7,2.08,0,0
2020-04-08,8,茨城県,0,77,0,2,,0,0,-14,1,23,-32,-10,7,2.46,0,0
2020-04-09,8,茨城県,5,82,0,2,,0,0,-17,-2,-4,-35,-11,8,2.42,0,0
2020-04-10,8,茨城県,9,91,1,3,,0,0,-17,4,5,-38,-12,9,0.74,0,0
2020-04-11,8,茨城県,12,103,2,5,,0,0,-20,2,8,-48,-17,10,0.77,0,0
2020-04-12,8,茨城県,6,109,0,5,,0,0,-30,-4,-19,-55,-15,11,0.95,0,0
2020-04-13,8,茨城県,1,110,0,5,,0,0,-39,-23,-55,-46,-15,13,0.83,0,0
2020-04-14,8,茨城県,6,116,0,5,,0,0,-12,5,1,-41,-13,9,0.8,0,0
2020-04-15,8,茨城県,3,119,0,5,,0,0,-13,8,26,-40,-14,9,0.85,0,0
