"","city","公表日","Nofcases","cum_cases"
"3633","早川町",2020-07-18,0,0.032
"3634","身延町",2020-07-18,0,1.385
"3635","南部町",2020-07-18,0,0.255
"3636","富士川町",2020-07-18,0,1.066
"3637","昭和町",2020-07-18,0,2.207
"3638","道志村",2020-07-18,0,0.02
"3639","西桂町",2020-07-18,0,0.05
"3640","忍野村",2020-07-18,0,0.118
"3641","山中湖村",2020-07-18,0,0.07
"3642","鳴沢村",2020-07-18,0,0.08
"3643","富士河口湖町",2020-07-18,0,1.017
"3644","小菅村",2020-07-18,0,0.01
"3645","丹波山村",2020-07-18,0,0.008
"3646","甲府市",2020-07-19,1,29.991
"3647","富士吉田市",2020-07-19,0,3.266
"3648","都留市",2020-07-19,0,0.362
"3649","山梨市",2020-07-19,0,2.634
"3650","大月市",2020-07-19,0,0.288
"3651","韮崎市",2020-07-19,0,0.886
"3652","南アルプス市",2020-07-19,0,8.623
"3653","北杜市",2020-07-19,0,2.961
"3654","甲斐市",2020-07-19,0,3.656
"3655","笛吹市",2020-07-19,0,3.856
"3656","上野原市",2020-07-19,0,6.278
"3657","甲州市",2020-07-19,0,3.804
"3658","中央市",2020-07-19,0,3.709
"3659","市川三郷町",2020-07-19,0,1.378
"3660","早川町",2020-07-19,0,0.032
"3661","身延町",2020-07-19,0,1.385
"3662","南部町",2020-07-19,0,0.255
"3663","富士川町",2020-07-19,0,1.066
"3664","昭和町",2020-07-19,0,2.207
"3665","道志村",2020-07-19,0,0.02
"3666","西桂町",2020-07-19,0,0.05
"3667","忍野村",2020-07-19,0,0.118
"3668","山中湖村",2020-07-19,0,0.07
"3669","鳴沢村",2020-07-19,0,0.08
"3670","富士河口湖町",2020-07-19,0,1.017
"3671","小菅村",2020-07-19,0,0.01
"3672","丹波山村",2020-07-19,0,0.008
"3673","甲府市",2020-07-20,0,29.991
"3674","富士吉田市",2020-07-20,0.273,3.539
"3675","都留市",2020-07-20,0.169,0.531
"3676","山梨市",2020-07-20,0,2.634
"3677","大月市",2020-07-20,0.133,0.421
"3678","韮崎市",2020-07-20,0,0.886
"3679","南アルプス市",2020-07-20,0,8.623
"3680","北杜市",2020-07-20,0,2.961
"3681","甲斐市",2020-07-20,0,3.656
"3682","笛吹市",2020-07-20,0,3.856
"3683","上野原市",2020-07-20,0.129,6.407
"3684","甲州市",2020-07-20,0,3.804
"3685","中央市",2020-07-20,0,3.709
"3686","市川三郷町",2020-07-20,0,1.378
"3687","早川町",2020-07-20,0,0.032
"3688","身延町",2020-07-20,0,1.385
"3689","南部町",2020-07-20,0,0.255
"3690","富士川町",2020-07-20,0,1.066
"3691","昭和町",2020-07-20,0,2.207
"3692","道志村",2020-07-20,0.009,0.029
"3693","西桂町",2020-07-20,0.024,0.074
"3694","忍野村",2020-07-20,0.054,0.172
"3695","山中湖村",2020-07-20,0.033,0.103
"3696","鳴沢村",2020-07-20,0.018,0.098
"3697","富士河口湖町",2020-07-20,0.15,1.167
"3698","小菅村",2020-07-20,0.004,0.014
"3699","丹波山村",2020-07-20,0.003,0.011
"3700","甲府市",2020-07-21,0,29.991
"3701","富士吉田市",2020-07-21,0,3.539
"3702","都留市",2020-07-21,0,0.531
"3703","山梨市",2020-07-21,0,2.634
"3704","大月市",2020-07-21,0,0.421
"3705","韮崎市",2020-07-21,0.278,1.164
"3706","南アルプス市",2020-07-21,0,8.623
"3707","北杜市",2020-07-21,0,2.961
"3708","甲斐市",2020-07-21,0.722,4.378
"3709","笛吹市",2020-07-21,0,3.856
"3710","上野原市",2020-07-21,0,6.407
"3711","甲州市",2020-07-21,0,3.804
"3712","中央市",2020-07-21,0,3.709
"3713","市川三郷町",2020-07-21,0,1.378
"3714","早川町",2020-07-21,0,0.032
"3715","身延町",2020-07-21,0,1.385
"3716","南部町",2020-07-21,0,0.255
"3717","富士川町",2020-07-21,0,1.066
"3718","昭和町",2020-07-21,0,2.207
"3719","道志村",2020-07-21,0,0.029
"3720","西桂町",2020-07-21,0,0.074
"3721","忍野村",2020-07-21,0,0.172
"3722","山中湖村",2020-07-21,0,0.103
"3723","鳴沢村",2020-07-21,0,0.098
"3724","富士河口湖町",2020-07-21,0,1.167
"3725","小菅村",2020-07-21,0,0.014
"3726","丹波山村",2020-07-21,0,0.011
"3727","甲府市",2020-07-22,0,29.991
"3728","富士吉田市",2020-07-22,0,3.539
"3729","都留市",2020-07-22,0,0.531
"3730","山梨市",2020-07-22,0,2.634
"3731","大月市",2020-07-22,0,0.421
"3732","韮崎市",2020-07-22,0,1.164
"3733","南アルプス市",2020-07-22,0,8.623
"3734","北杜市",2020-07-22,0,2.961
"3735","甲斐市",2020-07-22,0,4.378
"3736","笛吹市",2020-07-22,0,3.856
"3737","上野原市",2020-07-22,0,6.407
"3738","甲州市",2020-07-22,0,3.804
"3739","中央市",2020-07-22,0,3.709
"3740","市川三郷町",2020-07-22,0,1.378
"3741","早川町",2020-07-22,0,0.032
"3742","身延町",2020-07-22,0,1.385
"3743","南部町",2020-07-22,0,0.255
"3744","富士川町",2020-07-22,0,1.066
"3745","昭和町",2020-07-22,0,2.207
"3746","道志村",2020-07-22,0,0.029
"3747","西桂町",2020-07-22,0,0.074
"3748","忍野村",2020-07-22,0,0.172
"3749","山中湖村",2020-07-22,0,0.103
"3750","鳴沢村",2020-07-22,0,0.098
"3751","富士河口湖町",2020-07-22,0,1.167
"3752","小菅村",2020-07-22,0,0.014
"3753","丹波山村",2020-07-22,0,0.011
"3754","甲府市",2020-07-23,4.406,34.397
"3755","富士吉田市",2020-07-23,0,3.539
"3756","都留市",2020-07-23,0,0.531
"3757","山梨市",2020-07-23,0,2.634
"3758","大月市",2020-07-23,0,0.421
"3759","韮崎市",2020-07-23,0.063,1.227
"3760","南アルプス市",2020-07-23,0.155,8.778
"3761","北杜市",2020-07-23,0.101,3.062
"3762","甲斐市",2020-07-23,0.164,4.542
"3763","笛吹市",2020-07-23,0,3.856
"3764","上野原市",2020-07-23,0,6.407
"3765","甲州市",2020-07-23,0,3.804
"3766","中央市",2020-07-23,0.067,3.776
"3767","市川三郷町",2020-07-23,0,1.378
"3768","早川町",2020-07-23,0,0.032
"3769","身延町",2020-07-23,0,1.385
"3770","南部町",2020-07-23,0,0.255
"3771","富士川町",2020-07-23,0,1.066
"3772","昭和町",2020-07-23,0.044,2.251
"3773","道志村",2020-07-23,0,0.029
"3774","西桂町",2020-07-23,0,0.074
"3775","忍野村",2020-07-23,0,0.172
"3776","山中湖村",2020-07-23,0,0.103
"3777","鳴沢村",2020-07-23,0,0.098
"3778","富士河口湖町",2020-07-23,0,1.167
"3779","小菅村",2020-07-23,0,0.014
"3780","丹波山村",2020-07-23,0,0.011
"3781","甲府市",2020-07-24,1,35.397
"3782","富士吉田市",2020-07-24,0,3.539
"3783","都留市",2020-07-24,0,0.531
"3784","山梨市",2020-07-24,0,2.634
"3785","大月市",2020-07-24,0,0.421
"3786","韮崎市",2020-07-24,0,1.227
"3787","南アルプス市",2020-07-24,0,8.778
"3788","北杜市",2020-07-24,0,3.062
"3789","甲斐市",2020-07-24,0,4.542
"3790","笛吹市",2020-07-24,0,3.856
"3791","上野原市",2020-07-24,0,6.407
"3792","甲州市",2020-07-24,0,3.804
"3793","中央市",2020-07-24,0,3.776
"3794","市川三郷町",2020-07-24,0,1.378
"3795","早川町",2020-07-24,0,0.032
"3796","身延町",2020-07-24,0,1.385
"3797","南部町",2020-07-24,0,0.255
"3798","富士川町",2020-07-24,0,1.066
"3799","昭和町",2020-07-24,0,2.251
"3800","道志村",2020-07-24,0,0.029
"3801","西桂町",2020-07-24,0,0.074
"3802","忍野村",2020-07-24,0,0.172
"3803","山中湖村",2020-07-24,0,0.103
"3804","鳴沢村",2020-07-24,0,0.098
"3805","富士河口湖町",2020-07-24,0,1.167
"3806","小菅村",2020-07-24,0,0.014
"3807","丹波山村",2020-07-24,0,0.011
"3808","甲府市",2020-07-25,0,35.397
"3809","富士吉田市",2020-07-25,0,3.539
"3810","都留市",2020-07-25,0,0.531
"3811","山梨市",2020-07-25,0,2.634
"3812","大月市",2020-07-25,0,0.421
"3813","韮崎市",2020-07-25,0,1.227
"3814","南アルプス市",2020-07-25,0,8.778
"3815","北杜市",2020-07-25,0,3.062
"3816","甲斐市",2020-07-25,0,4.542
"3817","笛吹市",2020-07-25,0,3.856
"3818","上野原市",2020-07-25,0,6.407
"3819","甲州市",2020-07-25,0,3.804
"3820","中央市",2020-07-25,0,3.776
"3821","市川三郷町",2020-07-25,0,1.378
"3822","早川町",2020-07-25,0,0.032
"3823","身延町",2020-07-25,0,1.385
"3824","南部町",2020-07-25,0,0.255
"3825","富士川町",2020-07-25,0,1.066
"3826","昭和町",2020-07-25,0,2.251
"3827","道志村",2020-07-25,0,0.029
"3828","西桂町",2020-07-25,0,0.074
"3829","忍野村",2020-07-25,0,0.172
"3830","山中湖村",2020-07-25,0,0.103
"3831","鳴沢村",2020-07-25,0,0.098
"3832","富士河口湖町",2020-07-25,0,1.167
"3833","小菅村",2020-07-25,0,0.014
"3834","丹波山村",2020-07-25,0,0.011
"3835","甲府市",2020-07-26,0,35.397
"3836","富士吉田市",2020-07-26,0,3.539
"3837","都留市",2020-07-26,0,0.531
"3838","山梨市",2020-07-26,0,2.634
"3839","大月市",2020-07-26,0,0.421
"3840","韮崎市",2020-07-26,0,1.227
"3841","南アルプス市",2020-07-26,0,8.778
"3842","北杜市",2020-07-26,0,3.062
"3843","甲斐市",2020-07-26,0,4.542
"3844","笛吹市",2020-07-26,0,3.856
"3845","上野原市",2020-07-26,0,6.407
"3846","甲州市",2020-07-26,0,3.804
"3847","中央市",2020-07-26,0,3.776
"3848","市川三郷町",2020-07-26,0,1.378
"3849","早川町",2020-07-26,0,0.032
"3850","身延町",2020-07-26,0,1.385
"3851","南部町",2020-07-26,0,0.255
"3852","富士川町",2020-07-26,0,1.066
"3853","昭和町",2020-07-26,0,2.251
"3854","道志村",2020-07-26,0,0.029
"3855","西桂町",2020-07-26,0,0.074
"3856","忍野村",2020-07-26,0,0.172
"3857","山中湖村",2020-07-26,0,0.103
"3858","鳴沢村",2020-07-26,0,0.098
"3859","富士河口湖町",2020-07-26,0,1.167
"3860","小菅村",2020-07-26,0,0.014
"3861","丹波山村",2020-07-26,0,0.011
"3862","甲府市",2020-07-27,2,37.397
"3863","富士吉田市",2020-07-27,0,3.539
"3864","都留市",2020-07-27,0,0.531
"3865","山梨市",2020-07-27,0,2.634
"3866","大月市",2020-07-27,0,0.421
"3867","韮崎市",2020-07-27,0,1.227
"3868","南アルプス市",2020-07-27,0,8.778
"3869","北杜市",2020-07-27,0,3.062
"3870","甲斐市",2020-07-27,0,4.542
"3871","笛吹市",2020-07-27,0,3.856
"3872","上野原市",2020-07-27,0,6.407
"3873","甲州市",2020-07-27,0,3.804
"3874","中央市",2020-07-27,0,3.776
"3875","市川三郷町",2020-07-27,0,1.378
"3876","早川町",2020-07-27,0,0.032
"3877","身延町",2020-07-27,0,1.385
"3878","南部町",2020-07-27,0,0.255
"3879","富士川町",2020-07-27,0,1.066
"3880","昭和町",2020-07-27,0,2.251
"3881","道志村",2020-07-27,0,0.029
"3882","西桂町",2020-07-27,0,0.074
"3883","忍野村",2020-07-27,0,0.172
"3884","山中湖村",2020-07-27,0,0.103
"3885","鳴沢村",2020-07-27,0,0.098
"3886","富士河口湖町",2020-07-27,0,1.167
"3887","小菅村",2020-07-27,0,0.014
"3888","丹波山村",2020-07-27,0,0.011
"3889","甲府市",2020-07-28,1,38.397
"3890","富士吉田市",2020-07-28,0,3.539
"3891","都留市",2020-07-28,0,0.531
"3892","山梨市",2020-07-28,0,2.634
"3893","大月市",2020-07-28,0,0.421
"3894","韮崎市",2020-07-28,0,1.227
"3895","南アルプス市",2020-07-28,0,8.778
"3896","北杜市",2020-07-28,0,3.062
"3897","甲斐市",2020-07-28,0,4.542
"3898","笛吹市",2020-07-28,0,3.856
"3899","上野原市",2020-07-28,0,6.407
"3900","甲州市",2020-07-28,0,3.804
"3901","中央市",2020-07-28,0,3.776
"3902","市川三郷町",2020-07-28,0,1.378
"3903","早川町",2020-07-28,0,0.032
"3904","身延町",2020-07-28,0,1.385
"3905","南部町",2020-07-28,0,0.255
"3906","富士川町",2020-07-28,0,1.066
"3907","昭和町",2020-07-28,0,2.251
"3908","道志村",2020-07-28,0,0.029
"3909","西桂町",2020-07-28,0,0.074
"3910","忍野村",2020-07-28,0,0.172
"3911","山中湖村",2020-07-28,0,0.103
"3912","鳴沢村",2020-07-28,0,0.098
"3913","富士河口湖町",2020-07-28,0,1.167
"3914","小菅村",2020-07-28,0,0.014
"3915","丹波山村",2020-07-28,0,0.011
"3916","甲府市",2020-07-29,0,38.397
"3917","富士吉田市",2020-07-29,0,3.539
"3918","都留市",2020-07-29,0,0.531
"3919","山梨市",2020-07-29,0,2.634
"3920","大月市",2020-07-29,0,0.421
"3921","韮崎市",2020-07-29,0,1.227
"3922","南アルプス市",2020-07-29,0,8.778
"3923","北杜市",2020-07-29,0,3.062
"3924","甲斐市",2020-07-29,0,4.542
"3925","笛吹市",2020-07-29,0,3.856
"3926","上野原市",2020-07-29,0,6.407
"3927","甲州市",2020-07-29,0,3.804
"3928","中央市",2020-07-29,0,3.776
"3929","市川三郷町",2020-07-29,0,1.378
"3930","早川町",2020-07-29,0,0.032
"3931","身延町",2020-07-29,0,1.385
"3932","南部町",2020-07-29,0,0.255
"3933","富士川町",2020-07-29,0,1.066
"3934","昭和町",2020-07-29,0,2.251
"3935","道志村",2020-07-29,0,0.029
"3936","西桂町",2020-07-29,0,0.074
"3937","忍野村",2020-07-29,0,0.172
"3938","山中湖村",2020-07-29,0,0.103
"3939","鳴沢村",2020-07-29,0,0.098
"3940","富士河口湖町",2020-07-29,0,1.167
"3941","小菅村",2020-07-29,0,0.014
"3942","丹波山村",2020-07-29,0,0.011
"3943","甲府市",2020-07-30,0,38.397
"3944","富士吉田市",2020-07-30,0.99,4.529
"3945","都留市",2020-07-30,0,0.531
"3946","山梨市",2020-07-30,0,2.634
"3947","大月市",2020-07-30,0,0.421
"3948","韮崎市",2020-07-30,0.278,1.505
"3949","南アルプス市",2020-07-30,1,9.778
"3950","北杜市",2020-07-30,0,3.062
"3951","甲斐市",2020-07-30,0.722,5.264
"3952","笛吹市",2020-07-30,0,3.856
"3953","上野原市",2020-07-30,0,6.407
"3954","甲州市",2020-07-30,0,3.804
"3955","中央市",2020-07-30,0,3.776
"3956","市川三郷町",2020-07-30,0,1.378
"3957","早川町",2020-07-30,0,0.032
"3958","身延町",2020-07-30,0,1.385
"3959","南部町",2020-07-30,0,0.255
"3960","富士川町",2020-07-30,0,1.066
"3961","昭和町",2020-07-30,0,2.251
"3962","道志村",2020-07-30,0,0.029
"3963","西桂町",2020-07-30,0.087,0.161
"3964","忍野村",2020-07-30,0.197,0.369
"3965","山中湖村",2020-07-30,0.119,0.222
"3966","鳴沢村",2020-07-30,0.064,0.162
"3967","富士河口湖町",2020-07-30,0.544,1.711
"3968","小菅村",2020-07-30,0,0.014
"3969","丹波山村",2020-07-30,0,0.011
"3970","甲府市",2020-07-31,0,38.397
"3971","富士吉田市",2020-07-31,0,4.529
"3972","都留市",2020-07-31,0,0.531
"3973","山梨市",2020-07-31,0,2.634
"3974","大月市",2020-07-31,0,0.421
"3975","韮崎市",2020-07-31,0.557,2.062
"3976","南アルプス市",2020-07-31,0.486,10.264
"3977","北杜市",2020-07-31,0,3.062
"3978","甲斐市",2020-07-31,1.958,7.222
"3979","笛吹市",2020-07-31,0,3.856
"3980","上野原市",2020-07-31,0,6.407
"3981","甲州市",2020-07-31,0,3.804
"3982","中央市",2020-07-31,0,3.776
"3983","市川三郷町",2020-07-31,0,1.378
"3984","早川町",2020-07-31,0,0.032
"3985","身延町",2020-07-31,0,1.385
"3986","南部町",2020-07-31,0,0.255
"3987","富士川町",2020-07-31,0,1.066
"3988","昭和町",2020-07-31,0,2.251
"3989","道志村",2020-07-31,0,0.029
"3990","西桂町",2020-07-31,0,0.161
"3991","忍野村",2020-07-31,0,0.369
"3992","山中湖村",2020-07-31,0,0.222
"3993","鳴沢村",2020-07-31,0,0.162
"3994","富士河口湖町",2020-07-31,0,1.711
"3995","小菅村",2020-07-31,0,0.014
"3996","丹波山村",2020-07-31,0,0.011
"3997","甲府市",2020-08-01,1.865,40.262
"3998","富士吉田市",2020-08-01,0,4.529
"3999","都留市",2020-08-01,0,0.531
"4000","山梨市",2020-08-01,0,2.634
"4001","大月市",2020-08-01,0,0.421
"4002","韮崎市",2020-08-01,0.135,2.197
"4003","南アルプス市",2020-08-01,0.972,11.236
"4004","北杜市",2020-08-01,0,3.062
"4005","甲斐市",2020-08-01,1.028,8.25
"4006","笛吹市",2020-08-01,0,3.856
"4007","上野原市",2020-08-01,0,6.407
"4008","甲州市",2020-08-01,0,3.804
"4009","中央市",2020-08-01,0,3.776
"4010","市川三郷町",2020-08-01,0,1.378
"4011","早川町",2020-08-01,0,0.032
"4012","身延町",2020-08-01,0,1.385
"4013","南部町",2020-08-01,0,0.255
"4014","富士川町",2020-08-01,0,1.066
"4015","昭和町",2020-08-01,0,2.251
"4016","道志村",2020-08-01,0,0.029
"4017","西桂町",2020-08-01,0,0.161
"4018","忍野村",2020-08-01,0,0.369
"4019","山中湖村",2020-08-01,0,0.222
"4020","鳴沢村",2020-08-01,0,0.162
"4021","富士河口湖町",2020-08-01,0,1.711
"4022","小菅村",2020-08-01,0,0.014
"4023","丹波山村",2020-08-01,0,0.011
"4024","甲府市",2020-08-02,2,42.262
"4025","富士吉田市",2020-08-02,0,4.529
"4026","都留市",2020-08-02,0,0.531
"4027","山梨市",2020-08-02,0,2.634
"4028","大月市",2020-08-02,0,0.421
"4029","韮崎市",2020-08-02,0,2.197
"4030","南アルプス市",2020-08-02,0,11.236
"4031","北杜市",2020-08-02,0,3.062
"4032","甲斐市",2020-08-02,0,8.25
"4033","笛吹市",2020-08-02,0,3.856
"4034","上野原市",2020-08-02,0,6.407
"4035","甲州市",2020-08-02,0,3.804
"4036","中央市",2020-08-02,0,3.776
"4037","市川三郷町",2020-08-02,0,1.378
"4038","早川町",2020-08-02,0,0.032
"4039","身延町",2020-08-02,0,1.385
"4040","南部町",2020-08-02,0,0.255
"4041","富士川町",2020-08-02,0,1.066
"4042","昭和町",2020-08-02,0,2.251
"4043","道志村",2020-08-02,0,0.029
"4044","西桂町",2020-08-02,0,0.161
"4045","忍野村",2020-08-02,0,0.369
"4046","山中湖村",2020-08-02,0,0.222
"4047","鳴沢村",2020-08-02,0,0.162
"4048","富士河口湖町",2020-08-02,0,1.711
"4049","小菅村",2020-08-02,0,0.014
"4050","丹波山村",2020-08-02,0,0.011
"4051","甲府市",2020-08-03,2,44.262
"4052","富士吉田市",2020-08-03,0.152,4.681
"4053","都留市",2020-08-03,0.094,0.625
"4054","山梨市",2020-08-03,0.108,2.742
"4055","大月市",2020-08-03,0.074,0.495
"4056","韮崎市",2020-08-03,0.092,2.289
"4057","南アルプス市",2020-08-03,0.225,11.461
"4058","北杜市",2020-08-03,0.146,3.208
"4059","甲斐市",2020-08-03,0.238,8.488
"4060","笛吹市",2020-08-03,0.217,4.073
"4061","上野原市",2020-08-03,0.072,6.479
"4062","甲州市",2020-08-03,0.098,3.902
"4063","中央市",2020-08-03,0.098,3.874
"4064","市川三郷町",2020-08-03,0.049,1.427
"4065","早川町",2020-08-03,0.003,0.035
"4066","身延町",2020-08-03,0.036,1.421
"4067","南部町",2020-08-03,0.024,0.279
"4068","富士川町",2020-08-03,0.047,1.113
"4069","昭和町",2020-08-03,0.064,2.315
"4070","道志村",2020-08-03,0.005,0.034
"4071","西桂町",2020-08-03,0.013,0.174
"4072","忍野村",2020-08-03,0.03,0.399
"4073","山中湖村",2020-08-03,0.018,0.24
"4074","鳴沢村",2020-08-03,0.01,0.172
"4075","富士河口湖町",2020-08-03,0.084,1.795
"4076","小菅村",2020-08-03,0.002,0.016
"4077","丹波山村",2020-08-03,0.002,0.013
"4078","甲府市",2020-08-04,1.731,45.993
"4079","富士吉田市",2020-08-04,0,4.681
"4080","都留市",2020-08-04,0,0.625
"4081","山梨市",2020-08-04,0,2.742
"4082","大月市",2020-08-04,0,0.495
"4083","韮崎市",2020-08-04,0,2.289
"4084","南アルプス市",2020-08-04,0,11.461
"4085","北杜市",2020-08-04,0,3.208
"4086","甲斐市",2020-08-04,0,8.488
"4087","笛吹市",2020-08-04,0.269,4.342
"4088","上野原市",2020-08-04,0,6.479
"4089","甲州市",2020-08-04,0,3.902
"4090","中央市",2020-08-04,0,3.874
"4091","市川三郷町",2020-08-04,0,1.427
"4092","早川町",2020-08-04,0,0.035
"4093","身延町",2020-08-04,0,1.421
"4094","南部町",2020-08-04,0,0.279
"4095","富士川町",2020-08-04,0,1.113
"4096","昭和町",2020-08-04,0,2.315
"4097","道志村",2020-08-04,0,0.034
"4098","西桂町",2020-08-04,0,0.174
"4099","忍野村",2020-08-04,0,0.399
"4100","山中湖村",2020-08-04,0,0.24
"4101","鳴沢村",2020-08-04,0,0.172
"4102","富士河口湖町",2020-08-04,0,1.795
"4103","小菅村",2020-08-04,0,0.016
"4104","丹波山村",2020-08-04,0,0.013
"4105","甲府市",2020-08-05,1,46.993
"4106","富士吉田市",2020-08-05,1.98,6.661
"4107","都留市",2020-08-05,0,0.625
"4108","山梨市",2020-08-05,0,2.742
"4109","大月市",2020-08-05,0,0.495
"4110","韮崎市",2020-08-05,0,2.289
"4111","南アルプス市",2020-08-05,0,11.461
"4112","北杜市",2020-08-05,0,3.208
"4113","甲斐市",2020-08-05,0,8.488
"4114","笛吹市",2020-08-05,0,4.342
"4115","上野原市",2020-08-05,0,6.479
"4116","甲州市",2020-08-05,0,3.902
"4117","中央市",2020-08-05,0,3.874
"4118","市川三郷町",2020-08-05,0,1.427
"4119","早川町",2020-08-05,0,0.035
"4120","身延町",2020-08-05,0,1.421
"4121","南部町",2020-08-05,0,0.279
"4122","富士川町",2020-08-05,0,1.113
"4123","昭和町",2020-08-05,0,2.315
"4124","道志村",2020-08-05,0,0.034
"4125","西桂町",2020-08-05,0.174,0.348
"4126","忍野村",2020-08-05,0.393,0.792
"4127","山中湖村",2020-08-05,0.237,0.477
"4128","鳴沢村",2020-08-05,0.128,0.3
"4129","富士河口湖町",2020-08-05,1.088,2.883
"4130","小菅村",2020-08-05,0,0.016
"4131","丹波山村",2020-08-05,0,0.013
"4132","甲府市",2020-08-06,7.443,54.436
"4133","富士吉田市",2020-08-06,0,6.661
"4134","都留市",2020-08-06,0.567,1.192
"4135","山梨市",2020-08-06,0,2.742
"4136","大月市",2020-08-06,0,0.495
"4137","韮崎市",2020-08-06,0,2.289
"4138","南アルプス市",2020-08-06,1,12.461
"4139","北杜市",2020-08-06,0,3.208
