date,state,value
2020/6/16,香川県,0.302925
2020/6/16,岡山県,0.283458
2020/6/16,兵庫県,0.339914
2020/6/16,大阪府,0.337544
2020/6/16,愛知県,0.289587
2020/6/16,静岡県,0.269485
2020/6/16,鳥取県,0.272798
2020/6/16,京都府,0.346361
2020/6/16,滋賀県,0.318895
2020/6/16,岐阜県,0.306257
2020/6/16,長野県,0.376124
2020/6/16,山梨県,0.379515
2020/6/16,千葉県,0.411097
2020/6/16,神奈川県,0.448238
2020/6/16,福井県,0.352226
2020/6/16,埼玉県,0.434244
2020/6/16,茨城県,0.373295
2020/6/16,石川県,0.373372
2020/6/16,富山県,0.332138
2020/6/16,群馬県,0.404851
2020/6/16,栃木県,0.393671
2020/6/16,新潟県,0.310428
2020/6/16,福島県,0.370024
2020/6/16,山形県,0.425001
2020/6/16,宮城県,0.375518
2020/6/16,秋田県,0.315337
2020/6/16,岩手県,0.361062
2020/6/16,青森県,0.223533
2020/6/16,北海道,0.401252
2020/6/17,沖縄県,0.165996
2020/6/17,東京都,0.436592
2020/6/17,鹿児島県,0.321105
2020/6/17,宮崎県,0.27138
2020/6/17,長崎県,0.330376
2020/6/17,熊本県,0.356947
2020/6/17,佐賀県,0.267165
2020/6/17,福岡県,0.385462
2020/6/17,大分県,0.318894
2020/6/17,高知県,0.325483
2020/6/17,愛媛県,0.280006
2020/6/17,山口県,0.267527
2020/6/17,徳島県,0.265822
2020/6/17,和歌山県,0.299178
2020/6/17,三重県,0.245354
2020/6/17,奈良県,0.30312
2020/6/17,島根県,0.45482
2020/6/17,広島県,0.332493
2020/6/17,香川県,0.27214
2020/6/17,岡山県,0.359833
2020/6/17,兵庫県,0.346909
2020/6/17,大阪府,0.325651
2020/6/17,愛知県,0.294598
2020/6/17,静岡県,0.268222
2020/6/17,鳥取県,0.364139
2020/6/17,京都府,0.345112
2020/6/17,滋賀県,0.269103
2020/6/17,岐阜県,0.287551
2020/6/17,長野県,0.3468
2020/6/17,山梨県,0.370653
2020/6/17,千葉県,0.425849
2020/6/17,神奈川県,0.450423
2020/6/17,福井県,0.302396
2020/6/17,埼玉県,0.422883
2020/6/17,茨城県,0.302263
2020/6/17,石川県,0.378462
2020/6/17,富山県,0.311662
2020/6/17,群馬県,0.372797
2020/6/17,栃木県,0.325673
2020/6/17,新潟県,0.330552
2020/6/17,福島県,0.267333
2020/6/17,山形県,0.353182
2020/6/17,宮城県,0.345987
2020/6/17,秋田県,0.357743
2020/6/17,岩手県,0.373755
2020/6/17,青森県,0.242851
2020/6/17,北海道,0.386433
2020/6/18,沖縄県,0.181501
2020/6/18,東京都,0.448173
2020/6/18,鹿児島県,0.352424
2020/6/18,宮崎県,0.28978
2020/6/18,長崎県,0.326449
2020/6/18,熊本県,0.383482
2020/6/18,佐賀県,0.440608
2020/6/18,福岡県,0.425618
2020/6/18,大分県,0.407131
2020/6/18,高知県,0.395173
2020/6/18,愛媛県,0.340387
2020/6/18,山口県,0.385224
2020/6/18,徳島県,0.334214
2020/6/18,和歌山県,0.371049
2020/6/18,三重県,0.312345
2020/6/18,奈良県,0.424831
2020/6/18,島根県,0.4744
2020/6/18,広島県,0.385976
2020/6/18,香川県,0.297464
2020/6/18,岡山県,0.357037
2020/6/18,兵庫県,0.409602
2020/6/18,大阪府,0.423717
2020/6/18,愛知県,0.341942
2020/6/18,静岡県,0.335387
2020/6/18,鳥取県,0.320525
2020/6/18,京都府,0.406896
