"date","pref","Sales","customers","Rt","Ymns","Rt.lag7","Rt.lag14"
2019-08-13,"宮城県",15040597,4793,NA,0,NA,NA
2019-08-13,"秋田県",1350485,595,NA,0,NA,NA
2019-08-13,"山形県",4001501,1508,NA,0,NA,NA
2019-08-13,"福島県",6755224,3060,NA,0,NA,NA
2019-08-13,"茨城県",13062755,5170,NA,0,NA,NA
2019-08-13,"栃木県",10352912,5475,NA,0,NA,NA
2019-08-13,"群馬県",11588034,3500,NA,0,NA,NA
2019-08-13,"埼玉県",23444710,10616,NA,0,NA,NA
2019-08-13,"千葉県",25217170,9816,NA,0,NA,NA
2019-08-13,"東京都",171480803,65857,NA,0,NA,NA
2019-08-13,"神奈川県",42298231,18683,NA,0,NA,NA
2019-08-13,"新潟県",7099342,2692,NA,0,NA,NA
2019-08-13,"山梨県",3717865,1295,NA,1,NA,NA
2019-08-13,"長野県",10636630,5588,NA,0,NA,NA
2019-08-13,"富山県",5761000,2500,NA,0,NA,NA
2019-08-13,"石川県",9749081,4051,NA,0,NA,NA
2019-08-13,"福井県",3298571,1780,NA,0,NA,NA
2019-08-13,"岐阜県",12439651,6227,NA,0,NA,NA
2019-08-13,"静岡県",20694755,8620,NA,0,NA,NA
2019-08-13,"愛知県",53942782,22584,NA,0,NA,NA
2019-08-13,"三重県",10693786,5408,NA,0,NA,NA
2019-08-13,"滋賀県",12018090,4047,NA,0,NA,NA
2019-08-13,"京都府",28749813,11759,NA,0,NA,NA
2019-08-13,"大阪府",81818864,38407,NA,0,NA,NA
2019-08-13,"兵庫県",46841425,24021,NA,0,NA,NA
2019-08-13,"奈良県",9017703,4198,NA,0,NA,NA
2019-08-13,"和歌山県",6078277,2499,NA,0,NA,NA
2019-08-13,"鳥取県",3687942,1308,NA,0,NA,NA
2019-08-13,"島根県",2438631,821,NA,0,NA,NA
2019-08-13,"岡山県",12457894,5498,NA,0,NA,NA
2019-08-13,"広島県",22096444,11402,NA,0,NA,NA
2019-08-13,"山口県",10868795,3793,NA,0,NA,NA
2019-08-13,"徳島県",3528947,1651,NA,0,NA,NA
2019-08-13,"香川県",8394298,4790,NA,0,NA,NA
2019-08-13,"愛媛県",8474480,5141,NA,0,NA,NA
2019-08-13,"高知県",3939356,1850,NA,0,NA,NA
2019-08-13,"福岡県",34186477,14502,NA,0,NA,NA
2019-08-13,"佐賀県",3835777,1752,NA,0,NA,NA
2019-08-13,"長崎県",5690259,2659,NA,0,NA,NA
2019-08-13,"熊本県",9591669,3860,NA,0,NA,NA
2019-08-13,"大分県",6767859,2888,NA,0,NA,NA
2019-08-13,"宮崎県",4346387,1831,NA,0,NA,NA
2019-08-13,"鹿児島県",10098420,4328,NA,0,NA,NA
2019-08-13,"沖縄県",18221897,6726,NA,0,NA,NA
2019-08-14,"北海道",41279847,19872,NA,0,NA,NA
2019-08-14,"青森県",6525206,2409,NA,0,NA,NA
2019-08-14,"岩手県",7147041,3426,NA,0,NA,NA
2019-08-14,"宮城県",15234686,4798,NA,0,NA,NA
2019-08-14,"秋田県",2107522,856,NA,0,NA,NA
2019-08-14,"山形県",5623878,2080,NA,0,NA,NA
2019-08-14,"福島県",7005998,3094,NA,0,NA,NA
2019-08-14,"茨城県",13579552,5555,NA,0,NA,NA
2019-08-14,"栃木県",12082225,6232,NA,0,NA,NA
2019-08-14,"群馬県",11785109,3724,NA,0,NA,NA
2019-08-14,"埼玉県",23180527,10558,NA,0,NA,NA
2019-08-14,"千葉県",26683930,10127,NA,0,NA,NA
2019-08-14,"東京都",179855248,69085,NA,0,NA,NA
2019-08-14,"神奈川県",45549148,19712,NA,0,NA,NA
2019-08-14,"新潟県",10984112,4177,NA,0,NA,NA
2019-08-14,"山梨県",3391797,1165,NA,1,NA,NA
2019-08-14,"長野県",11630567,6260,NA,0,NA,NA
2019-08-14,"富山県",6839997,3005,NA,0,NA,NA
2019-08-14,"石川県",9212061,3787,NA,0,NA,NA
2019-08-14,"福井県",2903507,1373,NA,0,NA,NA
2019-08-14,"岐阜県",10667478,5637,NA,0,NA,NA
2019-08-14,"静岡県",16250068,8080,NA,0,NA,NA
2019-08-14,"愛知県",52202597,22402,NA,0,NA,NA
2019-08-14,"三重県",8394838,3892,NA,0,NA,NA
2019-08-14,"滋賀県",11430483,3711,NA,0,NA,NA
2019-08-14,"京都府",26275833,10686,NA,0,NA,NA
2019-08-14,"大阪府",76822868,35712,NA,0,NA,NA
2019-08-14,"兵庫県",43098110,22253,NA,0,NA,NA
2019-08-14,"奈良県",9355596,4406,NA,0,NA,NA
2019-08-14,"和歌山県",5388001,2327,NA,0,NA,NA
2019-08-14,"鳥取県",3828670,1252,NA,0,NA,NA
2019-08-14,"島根県",1902209,711,NA,0,NA,NA
2019-08-14,"岡山県",9067998,4491,NA,0,NA,NA
2019-08-14,"広島県",19720056,10450,NA,0,NA,NA
2019-08-14,"山口県",11015094,3639,NA,0,NA,NA
2019-08-14,"徳島県",1693667,891,NA,0,NA,NA
2019-08-14,"香川県",5912352,3475,NA,0,NA,NA
2019-08-14,"愛媛県",6943875,4227,NA,0,NA,NA
2019-08-14,"高知県",2126141,1291,NA,0,NA,NA
2019-08-14,"福岡県",33581638,14193,NA,0,NA,NA
2019-08-14,"佐賀県",3131189,1594,NA,0,NA,NA
2019-08-14,"長崎県",4956031,2365,NA,0,NA,NA
2019-08-14,"熊本県",8194945,3669,NA,0,NA,NA
2019-08-14,"大分県",4587676,2147,NA,0,NA,NA
2019-08-14,"宮崎県",3427801,1420,NA,0,NA,NA
2019-08-14,"鹿児島県",7141369,3133,NA,0,NA,NA
2019-08-14,"沖縄県",21864732,8122,NA,0,NA,NA
2019-08-15,"北海道",40143394,19802,NA,0,NA,NA
2019-08-15,"青森県",5582725,2170,NA,0,NA,NA
2019-08-15,"岩手県",6824486,3136,NA,0,NA,NA
2019-08-15,"宮城県",14176743,4613,NA,0,NA,NA
2019-08-15,"秋田県",2092558,857,NA,0,NA,NA
2019-08-15,"山形県",5190049,2123,NA,0,NA,NA
2019-08-15,"福島県",6588611,3280,NA,0,NA,NA
2019-08-15,"茨城県",13674630,5417,NA,0,NA,NA
2019-08-15,"栃木県",11384221,6089,NA,0,NA,NA
2019-08-15,"群馬県",13065151,4216,NA,0,NA,NA
2019-08-15,"埼玉県",22856401,10308,NA,0,NA,NA
2019-08-15,"千葉県",23200452,9185,NA,0,NA,NA
2019-08-15,"東京都",175660167,68412,NA,0,NA,NA
2019-08-15,"神奈川県",43886479,19722,NA,0,NA,NA
2019-08-15,"新潟県",9670958,3740,NA,0,NA,NA
2019-08-15,"山梨県",2984253,1188,NA,1,NA,NA
2019-08-15,"長野県",11150889,6216,NA,0,NA,NA
2019-08-15,"富山県",6506266,3106,NA,0,NA,NA
2019-08-15,"石川県",7369754,3161,NA,0,NA,NA
2019-08-15,"福井県",2601886,1170,NA,0,NA,NA
2019-08-15,"岐阜県",6723560,3627,NA,0,NA,NA
2019-08-15,"静岡県",13105848,7358,NA,0,NA,NA
2019-08-15,"愛知県",27898560,13357,NA,0,NA,NA
2019-08-15,"三重県",4616483,2185,NA,0,NA,NA
2019-08-15,"滋賀県",4815337,1653,NA,0,NA,NA
2019-08-15,"京都府",12561234,5467,NA,0,NA,NA
2019-08-15,"大阪府",33343357,15930,NA,0,NA,NA
2019-08-15,"兵庫県",13550761,7885,NA,0,NA,NA
2019-08-15,"奈良県",5241056,2433,NA,0,NA,NA
2019-08-15,"和歌山県",1900291,844,NA,0,NA,NA
2019-08-15,"鳥取県",1978490,719,NA,0,NA,NA
2019-08-15,"島根県",951338,362,NA,0,NA,NA
2019-08-15,"岡山県",3197731,1436,NA,0,NA,NA
2019-08-15,"広島県",5075760,2409,NA,0,NA,NA
2019-08-15,"山口県",5732509,1659,NA,0,NA,NA
2019-08-15,"徳島県",1296128,577,NA,0,NA,NA
2019-08-15,"香川県",2641542,1163,NA,0,NA,NA
2019-08-15,"愛媛県",4420162,2857,NA,0,NA,NA
2019-08-15,"高知県",1306093,545,NA,0,NA,NA
2019-08-15,"福岡県",24620304,9958,NA,0,NA,NA
2019-08-15,"佐賀県",2184871,1085,NA,0,NA,NA
2019-08-15,"長崎県",4199347,2108,NA,0,NA,NA
2019-08-15,"熊本県",7185809,2970,NA,0,NA,NA
2019-08-15,"大分県",4664501,2259,NA,0,NA,NA
2019-08-15,"宮崎県",3407229,1364,NA,0,NA,NA
2019-08-15,"鹿児島県",7370508,3455,NA,0,NA,NA
2019-08-15,"沖縄県",17428155,5849,NA,0,NA,NA
2019-08-16,"北海道",36648990,16983,NA,0,NA,NA
2019-08-16,"青森県",5781706,2090,NA,0,NA,NA
2019-08-16,"岩手県",5899364,2620,NA,0,NA,NA
2019-08-16,"宮城県",13838343,4643,NA,0,NA,NA
2019-08-16,"秋田県",1977127,655,NA,0,NA,NA
2019-08-16,"山形県",4702341,1711,NA,0,NA,NA
2019-08-16,"福島県",6355890,2644,NA,0,NA,NA
2019-08-16,"茨城県",13148652,5130,NA,0,NA,NA
2019-08-16,"栃木県",11800580,6694,NA,0,NA,NA
2019-08-16,"群馬県",14989071,4393,NA,0,NA,NA
2019-08-16,"埼玉県",26470136,11367,NA,0,NA,NA
2019-08-16,"千葉県",28813421,11001,NA,0,NA,NA
2019-08-16,"東京都",225750596,82075,NA,0,NA,NA
2019-08-16,"神奈川県",53720497,23667,NA,0,NA,NA
2019-08-16,"新潟県",8566317,3198,NA,0,NA,NA
2019-08-16,"山梨県",3298625,1315,NA,1,NA,NA
2019-08-16,"長野県",11388524,6267,NA,0,NA,NA
2019-08-16,"富山県",6291762,2876,NA,0,NA,NA
2019-08-16,"石川県",8392703,3248,NA,0,NA,NA
2019-08-16,"福井県",2835151,1331,NA,0,NA,NA
2019-08-16,"岐阜県",10666621,4804,NA,0,NA,NA
2019-08-16,"静岡県",17175599,8323,NA,0,NA,NA
2019-08-16,"愛知県",57101645,23111,NA,0,NA,NA
2019-08-16,"三重県",9628405,4803,NA,0,NA,NA
2019-08-16,"滋賀県",12569694,4206,NA,0,NA,NA
2019-08-16,"京都府",27530193,11543,NA,0,NA,NA
2019-08-16,"大阪府",86543465,39719,NA,0,NA,NA
2019-08-16,"兵庫県",43553714,22668,NA,0,NA,NA
2019-08-16,"奈良県",7817325,3555,NA,0,NA,NA
2019-08-16,"和歌山県",5161138,2243,NA,0,NA,NA
2019-08-16,"鳥取県",2760436,1071,NA,0,NA,NA
2019-08-16,"島根県",1966330,777,NA,0,NA,NA
2019-08-16,"岡山県",10920494,4691,NA,0,NA,NA
2019-08-16,"広島県",21440214,11020,NA,0,NA,NA
2019-08-16,"山口県",10561305,3829,NA,0,NA,NA
2019-08-16,"徳島県",2419156,1062,NA,0,NA,NA
2019-08-16,"香川県",6849388,4063,NA,0,NA,NA
2019-08-16,"愛媛県",8098802,4889,NA,0,NA,NA
2019-08-16,"高知県",3947103,1822,NA,0,NA,NA
2019-08-16,"福岡県",37481217,15483,NA,0,NA,NA
2019-08-16,"佐賀県",3169250,1699,NA,0,NA,NA
2019-08-16,"長崎県",5014093,2560,NA,0,NA,NA
2019-08-16,"熊本県",9451867,3855,NA,0,NA,NA
2019-08-16,"大分県",6596828,2815,NA,0,NA,NA
2019-08-16,"宮崎県",4941326,1843,NA,0,NA,NA
2019-08-16,"鹿児島県",8743249,4085,NA,0,NA,NA
2019-08-16,"沖縄県",25768192,9694,NA,0,NA,NA
2019-08-17,"北海道",41523774,19049,NA,0,NA,NA
2019-08-17,"青森県",6266645,2302,NA,0,NA,NA
2019-08-17,"岩手県",7276520,3299,NA,0,NA,NA
2019-08-17,"宮城県",15339899,5225,NA,0,NA,NA
2019-08-17,"秋田県",2685059,893,NA,0,NA,NA
2019-08-17,"山形県",5348846,1873,NA,0,NA,NA
2019-08-17,"福島県",7670753,3224,NA,0,NA,NA
2019-08-17,"茨城県",14573567,5765,NA,0,NA,NA
2019-08-17,"栃木県",13305386,6818,NA,0,NA,NA
2019-08-17,"群馬県",17211278,5071,NA,0,NA,NA
2019-08-17,"埼玉県",31412977,13317,NA,0,NA,NA
2019-08-17,"千葉県",33575882,13532,NA,0,NA,NA
2019-08-17,"東京都",214768830,76527,NA,0,NA,NA
2019-08-17,"神奈川県",61399192,25766,NA,0,NA,NA
2019-08-17,"新潟県",9779276,3710,NA,0,NA,NA
2019-08-17,"山梨県",3288459,1188,NA,1,NA,NA
2019-08-17,"長野県",11975156,6095,NA,0,NA,NA
2019-08-17,"富山県",5112408,2399,NA,0,NA,NA
2019-08-17,"石川県",8395388,3451,NA,0,NA,NA
2019-08-17,"福井県",2822577,1528,NA,0,NA,NA
2019-08-17,"岐阜県",12577552,5904,NA,0,NA,NA
2019-08-17,"静岡県",19785602,9155,NA,0,NA,NA
2019-08-17,"愛知県",61735749,24887,NA,0,NA,NA
2019-08-17,"三重県",10324186,4995,NA,0,NA,NA
2019-08-17,"滋賀県",14911159,4980,NA,0,NA,NA
2019-08-17,"京都府",29343776,12208,NA,0,NA,NA
2019-08-17,"大阪府",89928846,40888,NA,0,NA,NA
2019-08-17,"兵庫県",52099171,25654,NA,0,NA,NA
2019-08-17,"奈良県",10095760,4307,NA,0,NA,NA
2019-08-17,"和歌山県",6307948,2502,NA,0,NA,NA
2019-08-17,"鳥取県",3548247,1228,NA,0,NA,NA
2019-08-17,"島根県",2232412,894,NA,0,NA,NA
2019-08-17,"岡山県",13041832,5244,NA,0,NA,NA
2019-08-17,"広島県",24204332,11914,NA,0,NA,NA
2019-08-17,"山口県",12944078,4261,NA,0,NA,NA
2019-08-17,"徳島県",2963570,1145,NA,0,NA,NA
2019-08-17,"香川県",7260072,4237,NA,0,NA,NA
2019-08-17,"愛媛県",8770581,5284,NA,0,NA,NA
2019-08-17,"高知県",4360912,1986,NA,0,NA,NA
2019-08-17,"福岡県",42664838,17258,NA,0,NA,NA
2019-08-17,"佐賀県",3769738,1824,NA,0,NA,NA
2019-08-17,"長崎県",5477198,2668,NA,0,NA,NA
2019-08-17,"熊本県",11035564,4555,NA,0,NA,NA
2019-08-17,"大分県",7611122,3257,NA,0,NA,NA
2019-08-17,"宮崎県",6289095,2332,NA,0,NA,NA
2019-08-17,"鹿児島県",10282174,4661,NA,0,NA,NA
2019-08-17,"沖縄県",27860966,10570,NA,0,NA,NA
2019-08-18,"北海道",29646607,15839,NA,0,NA,NA
2019-08-18,"青森県",2666168,1226,NA,0,NA,NA
2019-08-18,"岩手県",3652162,2062,NA,0,NA,NA
2019-08-18,"宮城県",8894866,3291,NA,0,NA,NA
2019-08-18,"秋田県",1034710,519,NA,0,NA,NA
2019-08-18,"山形県",2667793,1272,NA,0,NA,NA
2019-08-18,"福島県",3774176,2237,NA,0,NA,NA
2019-08-18,"茨城県",7614795,3548,NA,0,NA,NA
2019-08-18,"栃木県",8112021,5199,NA,0,NA,NA
2019-08-18,"群馬県",8285888,3221,NA,0,NA,NA
2019-08-18,"埼玉県",20143808,10132,NA,0,NA,NA
2019-08-18,"千葉県",23289357,9867,NA,0,NA,NA
2019-08-18,"東京都",153392269,62080,NA,0,NA,NA
2019-08-18,"神奈川県",42812653,20018,NA,0,NA,NA
2019-08-18,"新潟県",5311215,2539,NA,0,NA,NA
2019-08-18,"山梨県",2550344,1093,NA,1,NA,NA
2019-08-18,"長野県",8833526,5238,NA,0,NA,NA
2019-08-18,"富山県",3839315,2182,NA,0,NA,NA
2019-08-18,"石川県",4976969,2473,NA,0,NA,NA
2019-08-18,"福井県",3026182,1564,NA,0,NA,NA
2019-08-18,"岐阜県",9206012,4972,NA,0,NA,NA
2019-08-18,"静岡県",11672070,7216,NA,0,NA,NA
2019-08-18,"愛知県",41339490,19534,NA,0,NA,NA
2019-08-18,"三重県",7633137,4652,NA,0,NA,NA
2019-08-18,"滋賀県",11063542,3687,NA,0,NA,NA
2019-08-18,"京都府",22593850,10014,NA,0,NA,NA
2019-08-18,"大阪府",71130480,36758,NA,0,NA,NA
2019-08-18,"兵庫県",40355752,22677,NA,0,NA,NA
2019-08-18,"奈良県",7662456,3636,NA,0,NA,NA
2019-08-18,"和歌山県",4143500,1892,NA,0,NA,NA
2019-08-18,"鳥取県",2417602,1069,NA,0,NA,NA
2019-08-18,"島根県",1307702,468,NA,0,NA,NA
2019-08-18,"岡山県",8229383,4034,NA,0,NA,NA
2019-08-18,"広島県",18041854,10197,NA,0,NA,NA
2019-08-18,"山口県",7617287,3047,NA,0,NA,NA
2019-08-18,"徳島県",1713475,959,NA,0,NA,NA
2019-08-18,"香川県",6171576,4117,NA,0,NA,NA
2019-08-18,"愛媛県",6889255,4656,NA,0,NA,NA
2019-08-18,"高知県",2634013,1603,NA,0,NA,NA
2019-08-18,"福岡県",29656215,14043,NA,0,NA,NA
2019-08-18,"佐賀県",2641358,1524,NA,0,NA,NA
2019-08-18,"長崎県",3772180,2330,NA,0,NA,NA
2019-08-18,"熊本県",7386673,3625,NA,0,NA,NA
2019-08-18,"大分県",4939944,2817,NA,0,NA,NA
2019-08-18,"宮崎県",3637953,1578,NA,0,NA,NA
2019-08-18,"鹿児島県",6471049,3379,NA,0,NA,NA
2019-08-18,"沖縄県",21897626,8920,NA,0,NA,NA
2019-08-19,"北海道",26239440,12627,NA,0,NA,NA
2019-08-19,"青森県",3017462,1220,NA,0,NA,NA
2019-08-19,"岩手県",2839817,1439,NA,0,NA,NA
2019-08-19,"宮城県",6642851,2484,NA,0,NA,NA
2019-08-19,"秋田県",1245311,380,NA,0,NA,NA
2019-08-19,"山形県",2254312,942,NA,0,NA,NA
2019-08-19,"福島県",2689548,1446,NA,0,NA,NA
2019-08-19,"茨城県",6881966,3034,NA,0,NA,NA
2019-08-19,"栃木県",4252288,3080,NA,0,NA,NA
2019-08-19,"群馬県",4902526,1740,NA,0,NA,NA
2019-08-19,"埼玉県",14053385,7103,NA,0,NA,NA
2019-08-19,"千葉県",14644431,6000,NA,0,NA,NA
2019-08-19,"東京都",146617332,62002,NA,0,NA,NA
2019-08-19,"神奈川県",30026762,14734,NA,0,NA,NA
2019-08-19,"新潟県",4341990,1778,NA,0,NA,NA
2019-08-19,"山梨県",1711493,702,NA,1,NA,NA
2019-08-19,"長野県",6076949,3478,NA,0,NA,NA
2019-08-19,"富山県",1508781,979,NA,0,NA,NA
2019-08-19,"石川県",3234568,1603,NA,0,NA,NA
2019-08-19,"福井県",1265919,759,NA,0,NA,NA
2019-08-19,"岐阜県",4777166,2615,NA,0,NA,NA
2019-08-19,"静岡県",7079767,3933,NA,0,NA,NA
2019-08-19,"愛知県",28005402,12568,NA,0,NA,NA
2019-08-19,"三重県",5026785,2759,NA,0,NA,NA
2019-08-19,"滋賀県",5471106,2250,NA,0,NA,NA
2019-08-19,"京都府",16556975,6819,NA,0,NA,NA
2019-08-19,"大阪府",47207644,25317,NA,0,NA,NA
2019-08-19,"兵庫県",22882236,13844,NA,0,NA,NA
2019-08-19,"奈良県",4400766,2002,NA,0,NA,NA
2019-08-19,"和歌山県",2295855,980,NA,0,NA,NA
2019-08-19,"鳥取県",1018004,485,NA,0,NA,NA
2019-08-19,"島根県",893426,321,NA,0,NA,NA
2019-08-19,"岡山県",5417173,2535,NA,0,NA,NA
2019-08-19,"広島県",10134940,5531,NA,0,NA,NA
2019-08-19,"山口県",4421461,1726,NA,0,NA,NA
2019-08-19,"徳島県",921988,492,NA,0,NA,NA
2019-08-19,"香川県",3794885,2516,NA,0,NA,NA
2019-08-19,"愛媛県",4272365,2696,NA,0,NA,NA
2019-08-19,"高知県",2182152,1123,NA,0,NA,NA
2019-08-19,"福岡県",22705880,10104,NA,0,NA,NA
2019-08-19,"佐賀県",1211193,793,NA,0,NA,NA
2019-08-19,"長崎県",2481518,1460,NA,0,NA,NA
2019-08-19,"熊本県",5731520,2604,NA,0,NA,NA
2019-08-19,"大分県",3590807,1816,NA,0,NA,NA
2019-08-19,"宮崎県",2359112,1073,NA,0,NA,NA
2019-08-19,"鹿児島県",5172641,2495,NA,0,NA,NA
2019-08-19,"沖縄県",19760585,7599,NA,0,NA,NA
2019-08-20,"北海道",26549712,11897,NA,0,NA,NA
2019-08-20,"青森県",3302993,1106,NA,0,NA,NA
2019-08-20,"岩手県",3062909,1459,NA,0,NA,NA
2019-08-20,"宮城県",8717287,2729,NA,0,NA,NA
2019-08-20,"秋田県",1332910,395,NA,0,NA,NA
2019-08-20,"山形県",2205597,900,NA,0,NA,NA
2019-08-20,"福島県",3171649,1534,NA,0,NA,NA
2019-08-20,"茨城県",7642195,3170,NA,0,NA,NA
2019-08-20,"栃木県",5390725,3454,NA,0,NA,NA
2019-08-20,"群馬県",7908120,2385,NA,0,NA,NA
2019-08-20,"埼玉県",16704459,8231,NA,0,NA,NA
2019-08-20,"千葉県",15986722,6698,NA,0,NA,NA
2019-08-20,"東京都",170620780,66440,NA,0,NA,NA
2019-08-20,"神奈川県",33210115,15807,NA,0,NA,NA
2019-08-20,"新潟県",3588200,1462,NA,0,NA,NA
2019-08-20,"山梨県",1864262,659,NA,1,NA,NA
2019-08-20,"長野県",5961933,3075,NA,0,NA,NA
2019-08-20,"富山県",1902091,851,NA,0,NA,NA
2019-08-20,"石川県",4141627,1858,NA,0,NA,NA
2019-08-20,"福井県",1480835,831,NA,0,NA,NA
2019-08-20,"岐阜県",5504201,2661,NA,0,NA,NA
2019-08-20,"静岡県",8501795,3853,NA,0,NA,NA
2019-08-20,"愛知県",41628195,14508,NA,0,NA,NA
2019-08-20,"三重県",5841305,2847,NA,0,NA,NA
2019-08-20,"滋賀県",7478142,2762,NA,0,NA,NA
2019-08-20,"京都府",14890112,6110,NA,0,NA,NA
2019-08-20,"大阪府",56522881,27273,NA,0,NA,NA
2019-08-20,"兵庫県",24696385,13800,NA,0,NA,NA
2019-08-20,"奈良県",3886606,1915,NA,0,NA,NA
2019-08-20,"和歌山県",3207742,1377,NA,0,NA,NA
2019-08-20,"鳥取県",1078830,407,NA,0,NA,NA
2019-08-20,"島根県",1250301,414,NA,0,NA,NA
2019-08-20,"岡山県",5574264,2115,NA,0,NA,NA
2019-08-20,"広島県",11469802,5436,NA,0,NA,NA
2019-08-20,"山口県",5547110,2174,NA,0,NA,NA
2019-08-20,"徳島県",1059402,591,NA,0,NA,NA
2019-08-20,"香川県",4214331,2350,NA,0,NA,NA
2019-08-20,"愛媛県",4726252,2946,NA,0,NA,NA
2019-08-20,"高知県",1906367,1086,NA,0,NA,NA
2019-08-20,"福岡県",25146750,10601,NA,0,NA,NA
2019-08-20,"佐賀県",1343453,645,NA,0,NA,NA
2019-08-20,"長崎県",2896269,1428,NA,0,NA,NA
2019-08-20,"熊本県",5888778,2454,NA,0,NA,NA
2019-08-20,"大分県",3963765,1946,NA,0,NA,NA
2019-08-20,"宮崎県",2684395,1131,NA,0,NA,NA
2019-08-20,"鹿児島県",5940118,2453,NA,0,NA,NA
2019-08-20,"沖縄県",19277362,7677,NA,0,NA,NA
2019-08-21,"北海道",26871279,12320,NA,0,NA,NA
2019-08-21,"青森県",3243150,1051,NA,0,NA,NA
2019-08-21,"岩手県",3795402,1749,NA,0,NA,NA
2019-08-21,"宮城県",10029732,3380,NA,0,NA,NA
2019-08-21,"秋田県",1551130,503,NA,0,NA,NA
2019-08-21,"山形県",2722845,991,NA,0,NA,NA
2019-08-21,"福島県",4182264,1995,NA,0,NA,NA
2019-08-21,"茨城県",8049991,3311,NA,0,NA,NA
2019-08-21,"栃木県",5758109,3480,NA,0,NA,NA
2019-08-21,"群馬県",9035002,2733,NA,0,NA,NA
2019-08-21,"埼玉県",17738753,8306,NA,0,NA,NA
2019-08-21,"千葉県",19962272,7715,NA,0,NA,NA
2019-08-21,"東京都",187193862,72816,NA,0,NA,NA
2019-08-21,"神奈川県",37828061,16684,NA,0,NA,NA
2019-08-21,"新潟県",5052690,1874,NA,0,NA,NA
2019-08-21,"山梨県",1658662,693,NA,1,NA,NA
2019-08-21,"長野県",5858288,3388,NA,0,NA,NA
2019-08-21,"富山県",1963734,968,NA,0,NA,NA
2019-08-21,"石川県",4189453,1995,NA,0,NA,NA
2019-08-21,"福井県",1535020,766,NA,0,NA,NA
2019-08-21,"岐阜県",5933812,2963,NA,0,NA,NA
2019-08-21,"静岡県",10142802,4707,NA,0,NA,NA
2019-08-21,"愛知県",44332760,17213,NA,0,NA,NA
2019-08-21,"三重県",5629324,2795,NA,0,NA,NA
2019-08-21,"滋賀県",7792594,2892,NA,0,NA,NA
2019-08-21,"京都府",18000615,7386,NA,0,NA,NA
2019-08-21,"大阪府",61467996,29922,NA,0,NA,NA
2019-08-21,"兵庫県",27919451,15685,NA,0,NA,NA
2019-08-21,"奈良県",5108260,2580,NA,0,NA,NA
2019-08-21,"和歌山県",2947247,1334,NA,0,NA,NA
2019-08-21,"鳥取県",1535627,569,NA,0,NA,NA
2019-08-21,"島根県",1124334,468,NA,0,NA,NA
2019-08-21,"岡山県",5974013,2300,NA,0,NA,NA
2019-08-21,"広島県",13738109,7060,NA,0,NA,NA
2019-08-21,"山口県",7179442,2695,NA,0,NA,NA
2019-08-21,"徳島県",1120265,539,NA,0,NA,NA
2019-08-21,"香川県",3755982,2426,NA,0,NA,NA
2019-08-21,"愛媛県",5341856,3268,NA,0,NA,NA
2019-08-21,"高知県",2823355,1309,NA,0,NA,NA
2019-08-21,"福岡県",27671375,11240,NA,0,NA,NA
2019-08-21,"佐賀県",1682497,957,NA,0,NA,NA
2019-08-21,"長崎県",3333493,1839,NA,0,NA,NA
2019-08-21,"熊本県",6452437,2697,NA,0,NA,NA
2019-08-21,"大分県",3823091,1374,NA,0,NA,NA
2019-08-21,"宮崎県",2605306,1053,NA,0,NA,NA
2019-08-21,"鹿児島県",5824855,2360,NA,0,NA,NA
2019-08-21,"沖縄県",20608453,8288,NA,0,NA,NA
2019-08-22,"北海道",30340716,13533,NA,0,NA,NA
2019-08-22,"青森県",4162560,1382,NA,0,NA,NA
2019-08-22,"岩手県",4147432,1673,NA,0,NA,NA
2019-08-22,"宮城県",9423300,3135,NA,0,NA,NA
2019-08-22,"秋田県",1567870,509,NA,0,NA,NA
2019-08-22,"山形県",2365068,925,NA,0,NA,NA
2019-08-22,"福島県",4449960,1988,NA,0,NA,NA
2019-08-22,"茨城県",8002600,3421,NA,0,NA,NA
2019-08-22,"栃木県",5841442,3646,NA,0,NA,NA
2019-08-22,"群馬県",8886344,2679,NA,0,NA,NA
2019-08-22,"埼玉県",18702797,8917,NA,0,NA,NA
2019-08-22,"千葉県",18087125,7040,NA,0,NA,NA
2019-08-22,"東京都",195572021,75643,NA,0,NA,NA
2019-08-22,"神奈川県",39115079,17460,NA,0,NA,NA
2019-08-22,"新潟県",5237500,2008,NA,0,NA,NA
2019-08-22,"山梨県",1909526,794,NA,1,NA,NA
2019-08-22,"長野県",6033762,3353,NA,0,NA,NA
2019-08-22,"富山県",2441347,1129,NA,0,NA,NA
2019-08-22,"石川県",4161822,1835,NA,0,NA,NA
2019-08-22,"福井県",1847153,779,NA,0,NA,NA
2019-08-22,"岐阜県",5840462,2950,NA,0,NA,NA
2019-08-22,"静岡県",10104982,4757,NA,0,NA,NA
2019-08-22,"愛知県",40459383,16873,NA,0,NA,NA
2019-08-22,"三重県",6046671,3040,NA,0,NA,NA
2019-08-22,"滋賀県",7741951,2799,NA,0,NA,NA
2019-08-22,"京都府",20094694,8253,NA,0,NA,NA
2019-08-22,"大阪府",63569298,29883,NA,0,NA,NA
2019-08-22,"兵庫県",29185759,15681,NA,0,NA,NA
2019-08-22,"奈良県",5587740,2645,NA,0,NA,NA
2019-08-22,"和歌山県",3705929,1593,NA,0,NA,NA
2019-08-22,"鳥取県",1893464,642,NA,0,NA,NA
2019-08-22,"島根県",1239471,503,NA,0,NA,NA
2019-08-22,"岡山県",6584854,2779,NA,0,NA,NA
