date,prefcode,pref,newcase_day,total_case,newdeath_day,total_death,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,emergency
2021-02-14,22,Shizuoka,23,4847,0,92,-15,-3,-5,-36,-8,5,0
2021-02-15,22,Shizuoka,10,4857,0,92,-18,-11,-47,-29,-9,5,0
2021-02-16,22,Shizuoka,15,4872,0,92,-8,-1,-19,-25,-7,4,0
2021-02-17,22,Shizuoka,32,4904,0,92,-14,-8,-27,-27,-8,4,0
2021-02-18,22,Shizuoka,23,4927,0,92,-10,-6,-22,-24,-8,4,0
2021-02-19,22,Shizuoka,36,4963,0,92,-13,-5,-10,-27,-7,4,0
2021-02-20,22,Shizuoka,22,4985,0,92,-13,2,-11,-31,-9,5,0
2021-02-21,22,Shizuoka,18,5003,0,92,-11,0,8,-27,-9,4,0
2021-02-22,22,Shizuoka,12,5015,1,93,-3,-2,-3,-22,-10,4,0
2021-02-23,22,Shizuoka,31,5046,0,93,13,2,22,-32,-46,16,0
2021-02-24,22,Shizuoka,26,5072,0,93,-14,-5,-17,-24,-6,4,0
2021-02-25,22,Shizuoka,10,5082,0,93,-7,-1,-13,-21,-7,3,0
2021-02-26,22,Shizuoka,18,5100,0,93,-15,-4,-34,-29,-7,5,0
2021-02-27,22,Shizuoka,26,5126,0,93,-12,1,-19,-35,-8,5,0
2021-02-28,22,Shizuoka,15,5141,0,93,-9,2,-3,-30,-6,4,0
2021-03-01,22,Shizuoka,10,5151,0,93,-10,-4,-18,-26,-7,3,0
2021-03-02,22,Shizuoka,18,5169,0,93,-15,-10,-48,-31,-8,7,0
2021-03-03,22,Shizuoka,21,5190,0,93,-9,-2,-14,-26,-8,4,0
2021-03-04,22,Shizuoka,9,5199,1,94,-7,-4,-13,-23,-8,4,0
2021-03-05,22,Shizuoka,23,5222,1,95,-14,-8,-28,-29,-8,5,0
2021-03-06,22,Shizuoka,9,5231,2,97,-11,1,-14,-32,-10,5,0
2021-03-07,22,Shizuoka,24,5255,1,98,-11,-3,-25,-32,-8,5,0
2021-03-08,22,Shizuoka,12,5267,1,99,-10,-9,-45,-25,-8,5,0
2021-03-09,22,Shizuoka,14,5281,0,99,-4,-1,-12,-23,-8,4,0
2021-03-10,22,Shizuoka,50,5331,1,100,-6,-3,-7,-21,-7,3,0
2021-03-11,22,Shizuoka,25,5356,0,100,-4,-2,-7,-18,-8,4,0
2021-03-12,22,Shizuoka,17,5373,2,102,-10,-7,-30,-25,-9,5,0
2021-03-13,22,Shizuoka,17,5390,0,102,-12,-4,-52,-36,-13,7,0
2021-03-14,22,Shizuoka,5,5395,0,102,-3,3,7,-17,-6,3,0
2021-03-15,22,Shizuoka,8,5403,2,104,-5,-1,-9,-18,-7,3,0
2021-03-16,22,Shizuoka,25,5428,1,105,-3,1,-9,-20,-7,4,0
2021-03-17,22,Shizuoka,9,5437,2,107,-6,-3,-6,-20,-7,3,0
2021-03-18,22,Shizuoka,13,5450,1,108,0,-1,-2,-17,-9,3,0
2021-03-19,22,Shizuoka,13,5463,1,109,-1,-1,4,-20,-11,4,0
2021-03-20,22,Shizuoka,23,5486,0,109,-2,8,5,-18,-23,3,0
2021-03-21,22,Shizuoka,8,5494,1,110,-27,-24,-69,-35,-13,8,0
2021-03-22,22,Shizuoka,6,5500,4,114,-2,0,-9,-17,-9,3,0
2021-03-23,22,Shizuoka,22,5522,1,115,3,2,4,-18,-8,4,0
2021-03-24,22,Shizuoka,27,5549,0,115,-2,-2,8,-17,-9,3,0
2021-03-25,22,Shizuoka,22,5571,0,115,2,2,-5,-15,-10,3,0
2021-03-26,22,Shizuoka,33,5604,0,115,-1,2,19,-15,-10,4,0
2021-03-27,22,Shizuoka,25,5629,0,115,-3,8,31,-11,-11,2,0
2021-03-28,22,Shizuoka,17,5646,0,115,-10,-4,-31,-22,-9,4,0
2021-03-29,22,Shizuoka,20,5666,0,115,3,0,15,-12,-10,3,0
2021-03-30,22,Shizuoka,19,5685,3,118,8,3,28,-13,-10,4,0
2021-03-31,22,Shizuoka,30,5715,0,118,2,1,22,-16,-9,3,0
2021-04-01,22,Shizuoka,25,5740,0,118,-1,-1,14,-16,-10,3,0
2021-04-02,22,Shizuoka,30,5770,0,118,-7,-2,18,-20,-10,4,0
2021-04-03,22,Shizuoka,39,5809,0,118,-6,5,25,-18,-13,3,0
2021-04-04,22,Shizuoka,22,5831,0,118,-12,-4,-20,-25,-11,5,0
2021-04-05,22,Shizuoka,9,5840,0,118,-8,-5,-24,-21,-11,4,0
2021-04-06,22,Shizuoka,12,5852,0,118,-1,2,-6,-20,-10,4,0
2021-04-07,22,Shizuoka,21,5873,1,119,-7,-3,-4,-21,-13,4,0
2021-04-08,22,Shizuoka,30,5903,1,120,-7,-2,-7,-18,-10,3,0
2021-04-09,22,Shizuoka,23,5926,0,120,-11,-4,-8,-23,-9,4,0
2021-04-10,22,Shizuoka,17,5943,1,121,-9,3,-4,-27,-14,4,0
2021-04-11,22,Shizuoka,24,5967,0,121,-7,1,10,-23,-9,3,0
2021-04-12,22,Shizuoka,11,5978,0,121,-10,-4,-11,-19,-8,3,0
2021-04-13,22,Shizuoka,17,5995,0,121,-10,-6,-42,-23,-10,5,0
2021-04-14,22,Shizuoka,42,6037,0,121,-10,-4,-22,-22,-9,4,0
2021-04-15,22,Shizuoka,42,6079,0,121,-4,2,-11,-17,-8,3,0
2021-04-16,22,Shizuoka,32,6111,0,121,-10,0,-15,-22,-9,4,0
2021-04-17,22,Shizuoka,25,6136,0,121,-18,-10,-57,-40,-14,8,0
2021-04-18,22,Shizuoka,21,6157,0,121,-5,4,-1,-25,-9,3,0
2021-04-19,22,Shizuoka,13,6170,0,121,-8,-4,-7,-19,-8,3,0
2021-04-20,22,Shizuoka,22,6192,0,121,-1,5,-3,-19,-8,3,0
2021-04-21,22,Shizuoka,24,6216,0,121,-8,-2,-1,-19,-8,3,0
2021-04-22,22,Shizuoka,23,6239,0,121,-5,-1,-4,-17,-8,3,0
2021-04-23,22,Shizuoka,28,6267,0,121,-8,0,-3,-22,-8,3,0
2021-04-24,22,Shizuoka,27,6294,0,121,-8,4,0,-28,-10,3,0
2021-04-25,22,Shizuoka,24,6318,0,121,-9,3,4,-27,-8,3,0
2021-04-26,22,Shizuoka,8,6326,0,121,-8,-1,-13,-20,-7,2,0
2021-04-27,22,Shizuoka,31,6357,0,121,-4,2,-9,-19,-7,3,0
2021-04-28,22,Shizuoka,24,6381,0,121,-3,1,-12,-17,-7,2,0
2021-04-29,22,Shizuoka,55,6436,0,121,1,-14,-55,-39,-49,19,0
2021-04-30,22,Shizuoka,25,6461,0,121,3,10,7,-21,-19,6,0
