date,prefcode,pref,newcase_day,total_case,newdeath_day,total_death,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,emergency,GZnew,cumGZ,date14,newcaseday14,date1,newcaseday1,avg_temp,avg_rain,week,weeknum,treat
2021-03-02,10,Gunma,11,4528,1,85,-15,-7,-19,-30,-8,5,0,0,0,2021-03-16,17,2021-03-03,17,48.379999999999995,6.75,2021-03-01,62,Neighboring_prefs
2021-03-02,19,Yamanashi,1,940,0,17,-15,-8,-34,-35,-7,6,0,0,2498,2021-03-16,1,2021-03-03,1,51.71,5.5,2021-03-01,62,Yamanashi
2021-03-02,20,Nagano,0,2364,0,41,-18,-6,-34,-33,-7,5,0,0,0,2021-03-16,0,2021-03-03,0,47.66,16.875,2021-03-01,62,Neighboring_prefs
2021-03-02,22,Shizuoka,18,5169,0,93,-15,-10,-48,-31,-8,7,0,0,0,2021-03-16,21,2021-03-03,21,56.3,23.333333333333332,2021-03-01,62,Neighboring_prefs
2021-03-03,08,Ibaraki,34,5860,1,115,-6,2,0,-26,-8,4,0,0,0,2021-03-17,37,2021-03-04,37,41.78,0,2021-03-01,62,Neighboring_prefs
2021-03-03,09,Tochigi,7,4120,0,67,-9,1,-2,-30,-7,4,0,0,0,2021-03-17,11,2021-03-04,11,42.17,0,2021-03-01,62,Neighboring_prefs
2021-03-03,10,Gunma,17,4545,0,85,-9,2,-9,-25,-7,4,0,0,0,2021-03-17,21,2021-03-04,21,42.08,0,2021-03-01,62,Neighboring_prefs
2021-03-03,19,Yamanashi,1,941,0,17,-8,-4,-2,-26,-9,4,0,0,2498,2021-03-17,0,2021-03-04,0,42.17,0,2021-03-01,62,Yamanashi
2021-03-03,20,Nagano,0,2364,0,41,-10,1,-14,-25,-7,3,0,0,0,2021-03-17,0,2021-03-04,0,34.925,0,2021-03-01,62,Neighboring_prefs
2021-03-03,22,Shizuoka,21,5190,0,93,-9,-2,-14,-26,-8,4,0,0,0,2021-03-17,9,2021-03-04,9,49.88,0,2021-03-01,62,Neighboring_prefs
2021-03-04,08,Ibaraki,37,5897,1,116,-9,-3,-9,-27,-8,5,0,0,0,2021-03-18,44,2021-03-05,44,44.3,0,2021-03-01,62,Neighboring_prefs
2021-03-04,09,Tochigi,11,4131,0,67,-11,-5,-4,-26,-6,5,0,0,0,2021-03-18,14,2021-03-05,14,45.32,0,2021-03-01,62,Neighboring_prefs
2021-03-04,10,Gunma,21,4566,1,86,-10,-2,-1,-23,-7,4,0,0,0,2021-03-18,12,2021-03-05,12,45.77,0,2021-03-01,62,Neighboring_prefs
2021-03-04,19,Yamanashi,0,941,0,17,-12,-6,-7,-28,-7,4,0,0,2498,2021-03-18,0,2021-03-05,0,43.61,0,2021-03-01,62,Yamanashi
2021-03-04,20,Nagano,0,2364,0,41,-11,-5,-12,-25,-7,3,0,0,0,2021-03-18,4,2021-03-05,4,43.34,0,2021-03-01,62,Neighboring_prefs
2021-03-04,22,Shizuoka,9,5199,1,94,-7,-4,-13,-23,-8,4,0,0,0,2021-03-18,23,2021-03-05,23,51.68,0,2021-03-01,62,Neighboring_prefs
2021-03-05,08,Ibaraki,44,5941,0,116,-14,-5,-9,-28,-8,6,0,0,0,2021-03-19,28,2021-03-06,28,51.92,2.1666666666666665,2021-03-01,62,Neighboring_prefs
2021-03-05,09,Tochigi,14,4145,1,68,-15,-6,-11,-32,-8,6,0,0,0,2021-03-19,12,2021-03-06,12,50.99,2,2021-03-01,62,Neighboring_prefs
2021-03-05,10,Gunma,12,4578,0,86,-14,-4,-12,-27,-8,5,0,0,0,2021-03-19,17,2021-03-06,17,50.81,0.25,2021-03-01,62,Neighboring_prefs
2021-03-05,19,Yamanashi,0,941,0,17,-14,-9,-19,-28,-9,5,0,187,2685,2021-03-19,0,2021-03-06,0,44.96,3.75,2021-03-01,62,Yamanashi
2021-03-05,20,Nagano,4,2368,0,41,-13,-4,-22,-30,-7,5,0,0,0,2021-03-19,1,2021-03-06,1,45.004999999999995,4.25,2021-03-01,62,Neighboring_prefs
2021-03-05,22,Shizuoka,23,5222,1,95,-14,-8,-28,-29,-8,5,0,0,0,2021-03-19,9,2021-03-06,9,53.72,7.166666666666667,2021-03-01,62,Neighboring_prefs
2021-03-06,08,Ibaraki,28,5969,0,116,-7,-1,1,-31,-6,5,0,0,0,2021-03-20,21,2021-03-07,21,53.42,0,2021-03-01,62,Neighboring_prefs
2021-03-06,09,Tochigi,12,4157,0,68,-11,-1,-7,-33,-6,5,0,0,0,2021-03-20,9,2021-03-07,9,52.97,0,2021-03-01,62,Neighboring_prefs
2021-03-06,10,Gunma,17,4595,1,87,-9,-1,-5,-30,-9,5,0,0,0,2021-03-20,6,2021-03-07,6,53.150000000000006,0,2021-03-01,62,Neighboring_prefs
2021-03-06,19,Yamanashi,0,941,0,17,-9,-3,-7,-37,-12,4,0,0,2685,2021-03-20,0,2021-03-07,0,51.620000000000005,0,2021-03-01,62,Yamanashi
2021-03-06,20,Nagano,1,2369,0,41,-11,-1,-24,-33,-9,4,0,0,0,2021-03-20,5,2021-03-07,5,43.16,0,2021-03-01,62,Neighboring_prefs
2021-03-06,22,Shizuoka,9,5231,2,97,-11,1,-14,-32,-10,5,0,0,0,2021-03-20,24,2021-03-07,24,58.52,0.8333333333333334,2021-03-01,62,Neighboring_prefs
2021-03-07,08,Ibaraki,21,5990,0,116,-8,2,5,-30,-6,4,0,0,0,2021-03-21,22,2021-03-08,22,41.18,0,2021-03-01,62,Neighboring_prefs
2021-03-07,09,Tochigi,9,4166,0,68,-13,-1,-8,-28,-4,4,0,0,0,2021-03-21,6,2021-03-08,6,42.26,0,2021-03-01,62,Neighboring_prefs
2021-03-07,10,Gunma,6,4601,0,87,-8,1,-5,-25,-7,4,0,0,0,2021-03-21,10,2021-03-08,10,44.69,0,2021-03-01,62,Neighboring_prefs
2021-03-07,19,Yamanashi,0,941,0,17,-11,-2,-21,-34,-9,4,0,0,2685,2021-03-21,0,2021-03-08,0,41.09,0,2021-03-01,62,Yamanashi
2021-03-07,20,Nagano,5,2374,0,41,-9,0,-13,-29,-7,3,0,0,0,2021-03-21,0,2021-03-08,0,39.29,0.25,2021-03-01,62,Neighboring_prefs
2021-03-07,22,Shizuoka,24,5255,1,98,-11,-3,-25,-32,-8,5,0,0,0,2021-03-21,12,2021-03-08,12,49.82,0,2021-03-01,62,Neighboring_prefs
2021-03-08,08,Ibaraki,22,6012,2,118,-10,-8,-30,-24,-8,5,0,0,0,2021-03-22,26,2021-03-09,26,42.5,0.5,2021-03-08,63,Neighboring_prefs
2021-03-08,09,Tochigi,6,4172,0,68,-11,-6,-18,-27,-8,5,0,0,0,2021-03-22,22,2021-03-09,22,42.620000000000005,0,2021-03-08,63,Neighboring_prefs
2021-03-08,10,Gunma,10,4611,1,88,-7,-4,-11,-23,-6,4,0,0,0,2021-03-22,6,2021-03-09,6,46.22,0,2021-03-08,63,Neighboring_prefs
2021-03-08,19,Yamanashi,0,941,0,17,-12,-9,-32,-31,-8,5,0,0,2685,2021-03-22,0,2021-03-09,0,42.35,1.75,2021-03-08,63,Yamanashi
2021-03-08,20,Nagano,0,2374,0,41,-12,-5,-18,-28,-8,3,0,0,0,2021-03-22,5,2021-03-09,5,38.975,1,2021-03-08,63,Neighboring_prefs
2021-03-08,22,Shizuoka,12,5267,1,99,-10,-9,-45,-25,-8,5,0,0,0,2021-03-22,14,2021-03-09,14,49.28,4.333333333333333,2021-03-08,63,Neighboring_prefs
2021-03-09,08,Ibaraki,26,6038,0,118,-7,-2,-7,-26,-7,4,0,0,0,2021-03-23,33,2021-03-10,33,45.92,0,2021-03-08,63,Neighboring_prefs
2021-03-09,09,Tochigi,22,4194,0,68,-10,-1,2,-22,-7,4,0,0,0,2021-03-23,13,2021-03-10,13,47.12,0,2021-03-08,63,Neighboring_prefs
2021-03-09,10,Gunma,6,4617,0,88,-5,-2,7,-25,-8,4,0,0,0,2021-03-23,16,2021-03-10,16,49.1,0,2021-03-08,63,Neighboring_prefs
2021-03-09,19,Yamanashi,0,941,0,17,-8,-5,-4,-26,-6,4,0,0,2685,2021-03-23,0,2021-03-10,0,45.77,0,2021-03-08,63,Yamanashi
2021-03-09,20,Nagano,5,2379,0,41,-6,-1,-4,-27,-7,3,0,0,0,2021-03-23,6,2021-03-10,6,43.97,0,2021-03-08,63,Neighboring_prefs
2021-03-09,22,Shizuoka,14,5281,0,99,-4,-1,-12,-23,-8,4,0,0,0,2021-03-23,50,2021-03-10,50,52.76,0,2021-03-08,63,Neighboring_prefs
2021-03-10,08,Ibaraki,33,6071,2,120,-6,0,9,-22,-7,4,0,0,0,2021-03-24,35,2021-03-11,35,50.900000000000006,0,2021-03-08,63,Neighboring_prefs
2021-03-10,09,Tochigi,13,4207,0,68,-8,0,4,-25,-8,4,0,0,0,2021-03-24,17,2021-03-11,17,50.45,0,2021-03-08,63,Neighboring_prefs
2021-03-10,10,Gunma,16,4633,0,88,-6,-1,-11,-23,-8,4,0,0,0,2021-03-24,11,2021-03-11,11,50.09,0,2021-03-08,63,Neighboring_prefs
2021-03-10,19,Yamanashi,0,941,0,17,-5,-2,3,-21,-8,3,0,0,2685,2021-03-24,5,2021-03-11,5,49.730000000000004,0,2021-03-08,63,Yamanashi
2021-03-10,20,Nagano,6,2385,0,41,-6,1,-3,-22,-8,3,0,0,0,2021-03-24,4,2021-03-11,4,43.115,0,2021-03-08,63,Neighboring_prefs
2021-03-10,22,Shizuoka,50,5331,1,100,-6,-3,-7,-21,-7,3,0,0,0,2021-03-24,25,2021-03-11,25,55.82000000000001,0,2021-03-08,63,Neighboring_prefs
2021-03-11,08,Ibaraki,35,6106,0,120,-1,1,-2,-23,-10,5,0,0,0,2021-03-25,43,2021-03-12,43,45.08,0,2021-03-08,63,Neighboring_prefs
2021-03-11,09,Tochigi,17,4224,0,68,-4,-1,3,-21,-9,5,0,0,0,2021-03-25,18,2021-03-12,18,45.05,0,2021-03-08,63,Neighboring_prefs
2021-03-11,10,Gunma,11,4644,1,89,-6,0,3,-19,-9,4,0,0,0,2021-03-25,20,2021-03-12,20,46.4,0,2021-03-08,63,Neighboring_prefs
2021-03-11,19,Yamanashi,5,946,0,17,-5,-4,4,-20,-8,3,0,0,2685,2021-03-25,2,2021-03-12,2,45.32,0,2021-03-08,63,Yamanashi
2021-03-11,20,Nagano,4,2389,0,41,-7,-2,-2,-23,-7,3,0,0,0,2021-03-25,10,2021-03-12,10,42.26,0,2021-03-08,63,Neighboring_prefs
2021-03-11,22,Shizuoka,25,5356,0,100,-4,-2,-7,-18,-8,4,0,0,0,2021-03-25,17,2021-03-12,17,53.480000000000004,0,2021-03-08,63,Neighboring_prefs
2021-03-12,08,Ibaraki,43,6149,1,121,-9,-1,-4,-24,-8,5,0,0,0,2021-03-26,17,2021-03-13,17,52.46,0,2021-03-08,63,Neighboring_prefs
2021-03-12,09,Tochigi,18,4242,0,68,-9,-2,-3,-23,-9,5,0,0,0,2021-03-26,18,2021-03-13,18,50.900000000000006,0,2021-03-08,63,Neighboring_prefs
2021-03-12,10,Gunma,20,4664,0,89,-7,-2,-4,-24,-11,5,0,0,0,2021-03-26,19,2021-03-13,19,50.900000000000006,0,2021-03-08,63,Neighboring_prefs
2021-03-12,19,Yamanashi,2,948,0,17,-9,-7,-15,-23,-10,5,0,192,2877,2021-03-26,2,2021-03-13,2,47.120000000000005,2.25,2021-03-08,63,Yamanashi
2021-03-12,20,Nagano,10,2399,0,41,-11,-2,-17,-27,-8,4,0,0,0,2021-03-26,8,2021-03-13,8,44.195,4,2021-03-08,63,Neighboring_prefs
2021-03-12,22,Shizuoka,17,5373,2,102,-10,-7,-30,-25,-9,5,0,0,0,2021-03-26,17,2021-03-13,17,53.540000000000006,9.5,2021-03-08,63,Neighboring_prefs
2021-03-13,08,Ibaraki,17,6166,0,121,-20,-17,-60,-43,-14,9,0,0,0,2021-03-27,18,2021-03-14,18,51.68,57.333333333333336,2021-03-08,63,Neighboring_prefs
2021-03-13,09,Tochigi,18,4260,0,68,-20,-15,-60,-40,-13,8,0,0,0,2021-03-27,24,2021-03-14,24,48.2,47.75,2021-03-08,63,Neighboring_prefs
2021-03-13,10,Gunma,19,4683,1,90,-16,-12,-57,-39,-15,8,0,0,0,2021-03-27,10,2021-03-14,10,49.730000000000004,43,2021-03-08,63,Neighboring_prefs
2021-03-13,19,Yamanashi,2,950,0,17,-13,-10,-48,-42,-16,7,0,0,2877,2021-03-27,1,2021-03-14,1,42.53,47.5,2021-03-08,63,Yamanashi
2021-03-13,20,Nagano,8,2407,0,41,-11,-2,-43,-35,-12,5,0,0,0,2021-03-27,10,2021-03-14,10,44.015,16,2021-03-08,63,Neighboring_prefs
2021-03-13,22,Shizuoka,17,5390,0,102,-12,-4,-52,-36,-13,7,0,0,0,2021-03-27,5,2021-03-14,5,51.8,26,2021-03-08,63,Neighboring_prefs
2021-03-14,08,Ibaraki,18,6184,0,121,-1,8,18,-19,-5,3,0,0,0,2021-03-28,10,2021-03-15,10,52.76,0,2021-03-08,63,Neighboring_prefs
2021-03-14,09,Tochigi,24,4284,0,68,-6,4,-6,-18,-4,3,0,0,0,2021-03-28,4,2021-03-15,4,50.900000000000006,0,2021-03-08,63,Neighboring_prefs
2021-03-14,10,Gunma,10,4693,0,90,-5,4,-16,-22,-6,3,0,0,0,2021-03-28,12,2021-03-15,12,51.26,0,2021-03-08,63,Neighboring_prefs
2021-03-14,19,Yamanashi,1,951,1,18,-3,5,20,-16,-6,2,0,0,2877,2021-03-28,2,2021-03-15,2,49.46,0,2021-03-08,63,Yamanashi
2021-03-14,20,Nagano,10,2417,0,41,-5,4,1,-24,-5,2,0,0,0,2021-03-28,14,2021-03-15,14,44.51,0,2021-03-08,63,Neighboring_prefs
2021-03-14,22,Shizuoka,5,5395,0,102,-3,3,7,-17,-6,3,0,0,0,2021-03-28,8,2021-03-15,8,54.14,0,2021-03-08,63,Neighboring_prefs
2021-03-15,08,Ibaraki,10,6194,0,121,-3,0,0,-20,-7,3,0,0,0,2021-03-29,25,2021-03-16,25,50.36,0,2021-03-15,64,Neighboring_prefs
2021-03-15,09,Tochigi,4,4288,1,69,-7,0,5,-18,-7,4,0,0,0,2021-03-29,17,2021-03-16,17,49.91,0,2021-03-15,64,Neighboring_prefs
2021-03-15,10,Gunma,12,4705,1,91,-5,-1,-6,-20,-6,4,0,0,0,2021-03-29,10,2021-03-16,10,51.35,0,2021-03-15,64,Neighboring_prefs
2021-03-15,19,Yamanashi,2,953,0,18,-6,-5,5,-20,-7,3,0,0,2877,2021-03-29,1,2021-03-16,1,47.75,0,2021-03-15,64,Yamanashi
2021-03-15,20,Nagano,14,2431,0,41,-8,-1,-3,-24,-7,3,0,0,0,2021-03-29,8,2021-03-16,8,43.07,0,2021-03-15,64,Neighboring_prefs
2021-03-15,22,Shizuoka,8,5403,2,104,-5,-1,-9,-18,-7,3,0,0,0,2021-03-29,25,2021-03-16,25,54.260000000000005,0,2021-03-15,64,Neighboring_prefs
2021-03-16,08,Ibaraki,25,6219,1,122,-3,1,1,-23,-6,3,0,0,0,2021-03-30,40,2021-03-17,40,52.76,0,2021-03-15,64,Neighboring_prefs
2021-03-16,09,Tochigi,17,4305,0,69,-9,0,11,-15,-7,4,0,0,0,2021-03-30,30,2021-03-17,30,51.620000000000005,0,2021-03-15,64,Neighboring_prefs
2021-03-16,10,Gunma,10,4715,1,92,-3,0,11,-22,-8,3,0,0,0,2021-03-30,27,2021-03-17,27,53.78,0,2021-03-15,64,Neighboring_prefs
2021-03-16,19,Yamanashi,1,954,0,18,-5,-1,10,-20,-6,3,0,0,2877,2021-03-30,1,2021-03-17,1,50.18,0,2021-03-15,64,Yamanashi
2021-03-16,20,Nagano,8,2439,0,41,-7,1,-8,-25,-6,3,0,0,0,2021-03-30,25,2021-03-17,25,48.425,0.625,2021-03-15,64,Neighboring_prefs
2021-03-16,22,Shizuoka,25,5428,1,105,-3,1,-9,-20,-7,4,0,0,0,2021-03-30,9,2021-03-17,9,58.519999999999996,0,2021-03-15,64,Neighboring_prefs
2021-03-17,08,Ibaraki,40,6259,1,123,-4,1,15,-20,-6,3,0,0,0,2021-03-31,47,2021-03-18,47,52.400000000000006,0,2021-03-15,64,Neighboring_prefs
2021-03-17,09,Tochigi,30,4335,0,69,-7,0,12,-20,-7,4,0,0,0,2021-03-31,19,2021-03-18,19,51.53,0,2021-03-15,64,Neighboring_prefs
2021-03-17,10,Gunma,27,4742,1,93,-6,1,-4,-20,-8,4,0,0,0,2021-03-31,25,2021-03-18,25,50.81,0,2021-03-15,64,Neighboring_prefs
2021-03-17,19,Yamanashi,1,955,0,18,-4,-3,6,-18,-8,3,0,0,2877,2021-03-31,0,2021-03-18,0,50.09,0,2021-03-15,64,Yamanashi
2021-03-17,20,Nagano,25,2464,0,41,-5,1,-5,-20,-9,3,0,0,0,2021-03-31,14,2021-03-18,14,42.754999999999995,0,2021-03-15,64,Neighboring_prefs
2021-03-17,22,Shizuoka,9,5437,2,107,-6,-3,-6,-20,-7,3,0,0,0,2021-03-31,13,2021-03-18,13,58.879999999999995,0,2021-03-15,64,Neighboring_prefs
2021-03-18,08,Ibaraki,47,6306,0,123,-1,1,2,-20,-8,4,0,0,0,2021-04-01,38,2021-03-19,38,49.58,0,2021-03-15,64,Neighboring_prefs
2021-03-18,09,Tochigi,19,4354,1,70,-2,-1,12,-20,-7,4,0,0,0,2021-04-01,36,2021-03-19,36,48.56,0,2021-03-15,64,Neighboring_prefs
2021-03-18,10,Gunma,25,4767,0,93,-4,2,8,-18,-8,3,0,0,0,2021-04-01,16,2021-03-19,16,52.790000000000006,0,2021-03-15,64,Neighboring_prefs
2021-03-18,19,Yamanashi,0,955,0,18,-5,-2,6,-19,-6,2,0,0,2877,2021-04-01,1,2021-03-19,1,48.56,0,2021-03-15,64,Yamanashi
2021-03-18,20,Nagano,14,2478,0,41,-3,-1,-1,-19,-9,3,0,0,0,2021-04-01,18,2021-03-19,18,42.305,0,2021-03-15,64,Neighboring_prefs
2021-03-18,22,Shizuoka,13,5450,1,108,0,-1,-2,-17,-9,3,0,0,0,2021-04-01,13,2021-03-19,13,55.28,0,2021-03-15,64,Neighboring_prefs
2021-03-19,08,Ibaraki,38,6344,0,123,-3,2,2,-23,-12,5,0,0,0,2021-04-02,33,2021-03-20,33,49.519999999999996,0,2021-03-15,64,Neighboring_prefs
2021-03-19,09,Tochigi,36,4390,0,70,-3,0,7,-21,-11,5,0,0,0,2021-04-02,29,2021-03-20,29,50.81,0,2021-03-15,64,Neighboring_prefs
2021-03-19,10,Gunma,16,4783,1,94,-6,1,3,-20,-9,4,0,0,0,2021-04-02,25,2021-03-20,25,53.24,0,2021-03-15,64,Neighboring_prefs
2021-03-19,19,Yamanashi,1,956,0,18,-2,-3,14,-13,-11,4,0,194,3071,2021-04-02,0,2021-03-20,0,51.17,0,2021-03-15,64,Yamanashi
2021-03-19,20,Nagano,18,2496,0,41,-5,3,-1,-22,-10,4,0,0,0,2021-04-02,17,2021-03-20,17,44.105000000000004,0,2021-03-15,64,Neighboring_prefs
2021-03-19,22,Shizuoka,13,5463,1,109,-1,-1,4,-20,-11,4,0,0,0,2021-04-02,23,2021-03-20,23,56.84,0,2021-03-15,64,Neighboring_prefs
2021-03-20,08,Ibaraki,33,6377,0,123,1,7,10,-18,-25,5,0,0,0,2021-04-03,22,2021-03-21,22,52.34,0.5,2021-03-15,64,Neighboring_prefs
2021-03-20,09,Tochigi,29,4419,0,70,-3,4,-1,-18,-25,5,0,0,0,2021-04-03,3,2021-03-21,3,53.51,1,2021-03-15,64,Neighboring_prefs
2021-03-20,10,Gunma,25,4808,0,94,-3,5,2,-16,-26,5,0,0,0,2021-04-03,11,2021-03-21,11,52.7,0.75,2021-03-15,64,Neighboring_prefs
2021-03-20,19,Yamanashi,0,956,0,18,1,7,18,-15,-25,3,0,0,3071,2021-04-03,0,2021-03-21,0,53.51,0,2021-03-15,64,Yamanashi
2021-03-20,20,Nagano,17,2513,0,41,-6,5,5,-19,-23,3,0,0,0,2021-04-03,19,2021-03-21,19,50.09,2.375,2021-03-15,64,Neighboring_prefs
2021-03-20,22,Shizuoka,23,5486,0,109,-2,8,5,-18,-23,3,0,0,0,2021-04-03,8,2021-03-21,8,59.42,0,2021-03-15,64,Neighboring_prefs
2021-03-21,08,Ibaraki,22,6399,0,123,-21,-14,-57,-37,-11,7,0,0,0,2021-04-04,19,2021-03-22,19,59.78,24.333333333333332,2021-03-15,64,Neighboring_prefs
2021-03-21,09,Tochigi,3,4422,0,70,-21,-15,-59,-33,-8,7,0,0,0,2021-04-04,9,2021-03-22,9,57.11,35.75,2021-03-15,64,Neighboring_prefs
2021-03-21,10,Gunma,11,4819,0,94,-14,-6,-47,-31,-8,6,0,0,0,2021-04-04,12,2021-03-22,12,54.230000000000004,8.25,2021-03-15,64,Neighboring_prefs
2021-03-21,19,Yamanashi,0,956,0,18,-17,-11,-53,-37,-11,6,0,0,3071,2021-04-04,0,2021-03-22,0,56.03,40.75,2021-03-15,64,Yamanashi
2021-03-21,20,Nagano,19,2532,0,41,-15,-6,-42,-31,-8,4,0,0,0,2021-04-04,10,2021-03-22,10,54.95,27.125,2021-03-15,64,Neighboring_prefs
2021-03-21,22,Shizuoka,8,5494,1,110,-27,-24,-69,-35,-13,8,0,0,0,2021-04-04,6,2021-03-22,6,61.94,110.83333333333331,2021-03-15,64,Neighboring_prefs
2021-03-22,08,Ibaraki,19,6418,1,124,-4,-3,-12,-19,-8,4,0,0,0,2021-04-05,33,2021-03-23,33,50.78,3.3333333333333335,2021-03-22,65,Neighboring_prefs
2021-03-22,09,Tochigi,9,4431,0,70,-6,-3,-2,-18,-7,4,0,0,0,2021-04-05,20,2021-03-23,20,51.08,1.25,2021-03-22,65,Neighboring_prefs
2021-03-22,10,Gunma,12,4831,1,95,-6,-3,-8,-20,-7,4,0,0,0,2021-04-05,18,2021-03-23,18,51.17,0.5,2021-03-22,65,Neighboring_prefs
2021-03-22,19,Yamanashi,0,956,0,18,-7,-4,-2,-19,-7,3,0,0,3071,2021-04-05,0,2021-03-23,0,49.46,4.5,2021-03-22,65,Yamanashi
2021-03-22,20,Nagano,10,2542,0,41,-7,-1,-5,-21,-9,3,0,0,0,2021-04-05,10,2021-03-23,10,44.015,0.125,2021-03-22,65,Neighboring_prefs
2021-03-22,22,Shizuoka,6,5500,4,114,-2,0,-9,-17,-9,3,0,0,0,2021-04-05,22,2021-03-23,22,55.879999999999995,0.16666666666666666,2021-03-22,65,Neighboring_prefs
2021-03-23,08,Ibaraki,33,6451,0,124,0,0,10,-21,-8,3,0,0,0,2021-04-06,45,2021-03-24,45,47.66,0,2021-03-22,65,Neighboring_prefs
2021-03-23,09,Tochigi,20,4451,0,70,-5,-1,19,-14,-7,3,0,0,0,2021-04-06,16,2021-03-24,16,47.66,0,2021-03-22,65,Neighboring_prefs
2021-03-23,10,Gunma,18,4849,3,98,-1,0,19,-18,-8,3,0,0,0,2021-04-06,20,2021-03-24,20,49.46,0,2021-03-22,65,Neighboring_prefs
2021-03-23,19,Yamanashi,0,956,0,18,1,-1,31,-13,-7,3,0,0,3071,2021-04-06,0,2021-03-24,0,43.34,0,2021-03-22,65,Yamanashi
2021-03-23,20,Nagano,10,2552,0,41,-1,3,5,-22,-8,2,0,0,0,2021-04-06,29,2021-03-24,29,42.44,0,2021-03-22,65,Neighboring_prefs
2021-03-23,22,Shizuoka,22,5522,1,115,3,2,4,-18,-8,4,0,0,0,2021-04-06,27,2021-03-24,27,50.540000000000006,0,2021-03-22,65,Neighboring_prefs
2021-03-24,08,Ibaraki,45,6496,1,125,-2,-1,27,-19,-8,4,0,0,0,2021-04-07,36,2021-03-25,36,54.739999999999995,0,2021-03-22,65,Neighboring_prefs
2021-03-24,09,Tochigi,16,4467,0,70,-3,-1,28,-20,-8,3,0,0,0,2021-04-07,7,2021-03-25,7,52.879999999999995,0,2021-03-22,65,Neighboring_prefs
2021-03-24,10,Gunma,20,4869,1,99,-1,0,18,-17,-10,3,0,0,0,2021-04-07,21,2021-03-25,21,53.150000000000006,0,2021-03-22,65,Neighboring_prefs
2021-03-24,19,Yamanashi,0,956,0,18,-1,-1,36,-7,-9,2,0,0,3071,2021-04-07,0,2021-03-25,0,48.11,0,2021-03-22,65,Yamanashi
2021-03-24,20,Nagano,29,2581,0,41,-2,3,12,-17,-10,2,0,0,0,2021-04-07,33,2021-03-25,33,49.144999999999996,0,2021-03-22,65,Neighboring_prefs
2021-03-24,22,Shizuoka,27,5549,0,115,-2,-2,8,-17,-9,3,0,0,0,2021-04-07,22,2021-03-25,22,55.040000000000006,0,2021-03-22,65,Neighboring_prefs
2021-03-25,08,Ibaraki,36,6532,0,125,1,3,2,-19,-10,4,0,0,0,2021-04-08,35,2021-03-26,35,56.06,0,2021-03-22,65,Neighboring_prefs
2021-03-25,09,Tochigi,7,4474,0,70,2,1,16,-18,-9,4,0,0,0,2021-04-08,30,2021-03-26,30,54.68,0,2021-03-22,65,Neighboring_prefs
2021-03-25,10,Gunma,21,4890,0,99,-2,3,10,-18,-9,3,0,0,0,2021-04-08,23,2021-03-26,23,54.769999999999996,0,2021-03-22,65,Neighboring_prefs
2021-03-25,19,Yamanashi,0,956,0,18,-2,0,18,-10,-6,2,0,0,3071,2021-04-08,2,2021-03-26,2,49.370000000000005,0,2021-03-22,65,Yamanashi
2021-03-25,20,Nagano,33,2614,0,41,-2,2,-5,-19,-9,3,0,0,0,2021-04-08,37,2021-03-26,37,48.2,0,2021-03-22,65,Neighboring_prefs
2021-03-25,22,Shizuoka,22,5571,0,115,2,2,-5,-15,-10,3,0,0,0,2021-04-08,33,2021-03-26,33,56.36,0,2021-03-22,65,Neighboring_prefs
2021-03-26,08,Ibaraki,35,6567,1,126,-5,0,21,-20,-10,5,0,0,0,2021-04-09,33,2021-03-27,33,52.58,0,2021-03-22,65,Neighboring_prefs
2021-03-26,09,Tochigi,30,4504,0,70,-3,0,24,-19,-11,5,0,0,0,2021-04-09,22,2021-03-27,22,52.97,0,2021-03-22,65,Neighboring_prefs
2021-03-26,10,Gunma,23,4913,0,99,-4,0,12,-19,-10,5,0,0,0,2021-04-09,16,2021-03-27,16,53.150000000000006,0,2021-03-22,65,Neighboring_prefs
2021-03-26,19,Yamanashi,2,958,0,18,0,0,53,0,-11,4,0,204,3275,2021-04-09,0,2021-03-27,0,50,0,2021-03-22,65,Yamanashi
2021-03-26,20,Nagano,37,2651,0,41,-5,1,1,-19,-11,4,0,0,0,2021-04-09,28,2021-03-27,28,44.105000000000004,0.625,2021-03-22,65,Neighboring_prefs
2021-03-26,22,Shizuoka,33,5604,0,115,-1,2,19,-15,-10,4,0,0,0,2021-04-09,25,2021-03-27,25,58.1,0,2021-03-22,65,Neighboring_prefs
2021-03-27,08,Ibaraki,33,6600,0,126,-1,5,45,-14,-8,2,0,0,0,2021-04-10,51,2021-03-28,51,51.38,0,2021-03-22,65,Neighboring_prefs
2021-03-27,09,Tochigi,22,4526,0,70,-4,4,39,-14,-9,2,0,0,0,2021-04-10,19,2021-03-28,19,52.61,0,2021-03-22,65,Neighboring_prefs
2021-03-27,10,Gunma,16,4929,0,99,-4,4,34,-14,-11,2,0,0,0,2021-04-10,14,2021-03-28,14,54.5,0,2021-03-22,65,Neighboring_prefs
2021-03-27,19,Yamanashi,0,958,0,18,1,6,75,0,-12,2,0,0,3275,2021-04-10,4,2021-03-28,4,49.730000000000004,0,2021-03-22,65,Yamanashi
2021-03-27,20,Nagano,28,2679,0,41,-6,5,10,-16,-11,2,0,0,0,2021-04-10,32,2021-03-28,32,49.144999999999996,0,2021-03-22,65,Neighboring_prefs
