"city","week","infected","newGZ","avg_temp","avg_rainfall","週","mobility","cuminfected","cumGZ","infected_2w","infected_1w","infected_yest","pop","mobility_per","susceptible","SOE"
"西桂町",2020-04-13,0.005,0,6.85714285714286,18.5714285714286,"202004_W3",3989,0.04,0,0,0,0,4238,0.941245870693723,4237.96,1
"身延町",2020-04-13,0.014,0,10.4714285714286,18.0714285714286,"202004_W3",12681,0.335,0,0,0,0,11306,1.1216168406156,11305.665,1
"道志村",2020-04-13,0.002,0,9.8,17,"202004_W3",1776,0.016,0,0,0,0,1652,1.07506053268765,1651.984,1
"都留市",2020-04-13,0.036,0,9.8,17,"202004_W3",33210,0.29,0,0,0,0,29859,1.11222746910479,29858.71,1
"韮崎市",2020-04-13,0.421,0,10.5714285714286,13,"202004_W3",32517,0.759,0,0,0,0,29124,1.11650185414091,29123.241,1
"鳴沢村",2020-04-13,0.004,0,6.85714285714286,18.5714285714286,"202004_W3",4057,0.032,0,0.04,0,0.04,3133,1.29492499202043,3132.968,1
"上野原市",2020-04-20,1,0,11.0142857142857,2,"202004_W4",23849,6.222,0,0,0,0,22799,1.0460546515198,22792.778,1
"中央市",2020-04-20,0,0,13.3714285714286,2.35714285714286,"202004_W4",32127,2.005,0,0,0,0,30978,1.03709083865969,30975.995,1
"丹波山村",2020-04-20,0,0,12.4428571428571,1.42857142857143,"202004_W4",559,0.006,0,0,0,0,540,1.03518518518519,539.994,1
"北杜市",2020-04-20,0,0,9.08571428571429,1.42857142857143,"202004_W4",45956,2.064,0,0,0,0,46421,0.989982981840115,46418.936,1
"南アルプス市",2020-04-20,0,0,11.4714285714286,2.28571428571429,"202004_W4",66930,8.309,0,0,0,0,71370,0.937788986969315,71361.691,1
"南部町",2020-04-20,0,0,12.8714285714286,4.42857142857143,"202004_W4",8128,0.222,0,0,0,0,7569,1.07385387765887,7568.778,1
"大月市",2020-04-20,0,0,11.0142857142857,2,"202004_W4",23765,0.23,0,0,0,0,23516,1.01058853546522,23515.77,1
"富士吉田市",2020-04-20,0,0,8.27142857142857,2.07142857142857,"202004_W4",46688,0.472,0,0,1.031,0,48331,0.966005255426124,48330.528,1
"富士川町",2020-04-20,0,0,12.1714285714286,2.78571428571429,"202004_W4",14133,1.001,0,0,0,0,14855,0.951396836082127,14853.999,1
"富士河口湖町",2020-04-20,0,0,8.27142857142857,2.07142857142857,"202004_W4",27026,0.258,0,0,0.34,0,26562,1.01746856411415,26561.742,1
"小菅村",2020-04-20,0,0,12.4428571428571,1.42857142857143,"202004_W4",767,0.008,0,0,0,0,715,1.07272727272727,714.992,1
"山中湖村",2020-04-20,0,0,7.01428571428571,5.28571428571429,"202004_W4",8190,0.056,0,0,0,0,5789,1.41475211608222,5788.944,1
"山梨市",2020-04-20,0,0,12.4428571428571,1.42857142857143,"202004_W4",32277,2.336,0,0,0,0,34357,0.939459207730593,34354.664,1
"市川三郷町",2020-04-20,0,0,12.1714285714286,2.78571428571429,"202004_W4",14428,0.974,0,0,0,0,15604,0.924634709048962,15603.026,1
"忍野村",2020-04-20,0,0,7.01428571428571,5.28571428571429,"202004_W4",8873,0.094,0,0,0,0,9595,0.924752475247525,9594.906,1
"早川町",2020-04-20,0,0,12.1714285714286,2.78571428571429,"202004_W4",1459,0.028,0,0,0,0,1018,1.43320235756385,1017.972,1
"昭和町",2020-04-20,0,0,13.3714285714286,2.35714285714286,"202004_W4",23835,0.413,0,0,0,0,20452,1.16541169567768,20451.587,1
"甲州市",2020-04-20,0,0,12.4428571428571,1.42857142857143,"202004_W4",29940,3.728,0,0,0,0,30990,0.966118102613746,30986.272,1
"甲府市",2020-04-20,2,0,13.3714285714286,2.35714285714286,"202004_W4",201284,17.353,0,0,2,0,187171,1.07540163807427,187153.647,1
"甲斐市",2020-04-20,0,0,13.3714285714286,2.35714285714286,"202004_W4",69937,2.324,0,0,0,0,75522,0.926048038982018,75519.676,1
"笛吹市",2020-04-20,0,0,10.4428571428571,2.71428571428571,"202004_W4",69069,2.432,0,0,0.588,0,68924,1.00210376646741,68921.568,1
"西桂町",2020-04-20,0,0,8.27142857142857,2.07142857142857,"202004_W4",3606,0.04,0,0,0,0,4238,0.850873053327041,4237.96,1
"身延町",2020-04-20,0,0,12.1714285714286,2.78571428571429,"202004_W4",12864,0.335,0,0,0,0,11306,1.1378029364939,11305.665,1
"道志村",2020-04-20,0,0,11.0142857142857,2,"202004_W4",1842,0.016,0,0,0,0,1652,1.11501210653753,1651.984,1
"都留市",2020-04-20,0,0,11.0142857142857,2,"202004_W4",32349,0.29,0,0,0,0,29859,1.083391942128,29858.71,1
"韮崎市",2020-04-20,0,0,11.4714285714286,2.28571428571429,"202004_W4",32914,0.759,0,0,0,0,29124,1.13013322345832,29123.241,1
"鳴沢村",2020-04-20,0,0,8.27142857142857,2.07142857142857,"202004_W4",4489,0.032,0,0,0.04,0,3133,1.43281200127673,3132.968,1
"上野原市",2020-04-27,0,0,15.8571428571429,0.0714285714285714,"202004_W5",24526,6.222,0,0,0,0,22799,1.07574893635686,22792.778,1
"中央市",2020-04-27,0,0,17.1571428571429,0,"202004_W5",31717,2.005,0,0,0,0,30978,1.02385563948609,30975.995,1
"丹波山村",2020-04-27,0,0,16.4285714285714,0.428571428571429,"202004_W5",448,0.006,0,0,0,0,540,0.82962962962963,539.994,1
"北杜市",2020-04-27,0,0,13.4142857142857,0,"202004_W5",47987,2.064,0,0,0,0,46421,1.03373473212555,46418.936,1
"南アルプス市",2020-04-27,0,0,15.5857142857143,0.428571428571429,"202004_W5",67762,8.309,0,0,0,0,71370,0.949446546167858,71361.691,1
"南部町",2020-04-27,0,0,16.4714285714286,0,"202004_W5",8024,0.222,0,0,0,0,7569,1.06011362135024,7568.778,1
"大月市",2020-04-27,0,0,15.8571428571429,0.0714285714285714,"202004_W5",23746,0.23,0,0,0,0,23516,1.00978057492771,23515.77,1
"富士吉田市",2020-04-27,1.031,0,12.8571428571429,0,"202004_W5",47034,1.503,0,0,0,0,48331,0.973164221721049,48329.497,1
"富士川町",2020-04-27,0,0,15.7571428571429,0,"202004_W5",13854,1.001,0,0,0,0,14855,0.932615281050151,14853.999,1
"富士河口湖町",2020-04-27,0.34,0,12.8571428571429,0,"202004_W5",27995,0.598,0,0,0,0,26562,1.05394925080943,26561.402,1
"小菅村",2020-04-27,0,0,16.4285714285714,0.428571428571429,"202004_W5",616,0.008,0,0,0,0,715,0.861538461538462,714.992,1
"山中湖村",2020-04-27,0,0,11.4857142857143,0,"202004_W5",6915,0.056,0,0,0,0,5789,1.19450682328554,5788.944,1
"山梨市",2020-04-27,0,0,16.4285714285714,0.428571428571429,"202004_W5",33374,2.336,0,0,0,0,34357,0.97138865442268,34354.664,1
"市川三郷町",2020-04-27,0,0,15.7571428571429,0,"202004_W5",14534,0.974,0,0,0,0,15604,0.931427839015637,15603.026,1
"忍野村",2020-04-27,0,0,11.4857142857143,0,"202004_W5",8905,0.094,0,0,0,0,9595,0.928087545596665,9594.906,1
"早川町",2020-04-27,0,0,15.7571428571429,0,"202004_W5",1309,0.028,0,0,0,0,1018,1.28585461689587,1017.972,1
"昭和町",2020-04-27,0,0,17.1571428571429,0,"202004_W5",23513,0.413,0,0,0,0,20452,1.14966751417954,20451.587,1
"甲州市",2020-04-27,0,0,16.4285714285714,0.428571428571429,"202004_W5",30629,3.728,0,0,0,0,30990,0.988351080993869,30986.272,1
"甲府市",2020-04-27,2,0,17.1571428571429,0,"202004_W5",196848,19.353,0,1,0,1,187171,1.05170138536419,187151.647,1
"甲斐市",2020-04-27,0,0,17.1571428571429,0,"202004_W5",71259,2.324,0,0,0,0,75522,0.943552872010805,75519.676,1
"笛吹市",2020-04-27,0.588,0,14.5428571428571,0,"202004_W5",70153,3.02,0,0,0,0,68924,1.01783123440311,68920.98,1
"西桂町",2020-04-27,0,0,12.8571428571429,0,"202004_W5",3953,0.04,0,0,0,0,4238,0.932751297781973,4237.96,1
"身延町",2020-04-27,0,0,15.7571428571429,0,"202004_W5",12724,0.335,0,0,0,0,11306,1.12542013090394,11305.665,1
"道志村",2020-04-27,0,0,15.8571428571429,0.0714285714285714,"202004_W5",1400,0.016,0,0,0,0,1652,0.847457627118644,1651.984,1
"都留市",2020-04-27,0,0,15.8571428571429,0.0714285714285714,"202004_W5",31798,0.29,0,0,0,0,29859,1.06493854449245,29858.71,1
"韮崎市",2020-04-27,0,0,15.5857142857143,0.428571428571429,"202004_W5",32165,0.759,0,0,0,0,29124,1.10441560225244,29123.241,1
"鳴沢村",2020-04-27,0.04,0,12.8571428571429,0,"202004_W5",4422,0.072,0,0,0,0,3133,1.41142674752633,3132.928,1
"上野原市",2020-05-04,0,0,16.7428571428571,1.92857142857143,"202005_W1",24004,6.222,0,0,0,0,22799,1.05285319531558,22792.778,1
"中央市",2020-05-04,0,0,18.0142857142857,1.5,"202005_W1",31654,2.005,0,0.192,0,0.192,30978,1.02182193814965,30975.995,1
"丹波山村",2020-05-04,0,0,17.2714285714286,1.35714285714286,"202005_W1",546,0.006,0,0,0,0,540,1.01111111111111,539.994,1
"北杜市",2020-05-04,0,0,14.0714285714286,2,"202005_W1",47190,2.064,0,0,0,0,46421,1.01656577841925,46418.936,1
"南アルプス市",2020-05-04,0,0,16.2428571428571,2.42857142857143,"202005_W1",68425,8.309,0,0,0,0,71370,0.958736163654196,71361.691,1
"南部町",2020-05-04,0,0,17.9857142857143,3.14285714285714,"202005_W1",7906,0.222,0,0,0,0,7569,1.04452371515392,7568.778,1
"大月市",2020-05-04,0,0,16.7428571428571,1.92857142857143,"202005_W1",24900,0.23,0,0,0,0,23516,1.05885354652152,23515.77,1
"富士吉田市",2020-05-04,0,0,13.9142857142857,1.14285714285714,"202005_W1",46418,1.503,0,0,0,0,48331,0.960418778837599,48329.497,1
"富士川町",2020-05-04,0,0,16.8714285714286,1.85714285714286,"202005_W1",14430,1.001,0,0,0,0,14855,0.971390104341972,14853.999,1
"富士河口湖町",2020-05-04,0,0,13.9142857142857,1.14285714285714,"202005_W1",27406,0.598,0,0,0,0,26562,1.03177471575936,26561.402,1
"小菅村",2020-05-04,0,0,17.2714285714286,1.35714285714286,"202005_W1",584,0.008,0,0,0,0,715,0.816783216783217,714.992,1
"山中湖村",2020-05-04,0,0,12.7714285714286,2.28571428571429,"202005_W1",6831,0.056,0,0,0,0,5789,1.17999654517188,5788.944,1
"山梨市",2020-05-04,0,0,17.2714285714286,1.35714285714286,"202005_W1",34822,2.336,0,0.214,0,0.214,34357,1.01353435981023,34354.664,1
"市川三郷町",2020-05-04,0,0,16.8714285714286,1.85714285714286,"202005_W1",14034,0.974,0,0,0,0,15604,0.899384773135094,15603.026,1
"忍野村",2020-05-04,0,0,12.7714285714286,2.28571428571429,"202005_W1",8795,0.094,0,0,0,0,9595,0.916623241271496,9594.906,1
"早川町",2020-05-04,0,0,16.8714285714286,1.85714285714286,"202005_W1",897,0.028,0,0,0,0,1018,0.881139489194499,1017.972,1
"昭和町",2020-05-04,0,0,18.0142857142857,1.5,"202005_W1",23022,0.413,0,0,0,0,20452,1.12566008214356,20451.587,1
"甲州市",2020-05-04,0,0,17.2714285714286,1.35714285714286,"202005_W1",30857,3.728,0,0,0,0,30990,0.995708292997741,30986.272,1
"甲府市",2020-05-04,0,0,18.0142857142857,1.5,"202005_W1",195796,19.353,0,2.164,1,2.164,187171,1.04608085654295,187151.647,1
"甲斐市",2020-05-04,0,0,18.0142857142857,1.5,"202005_W1",71185,2.324,0,0,0,0,75522,0.942573025078785,75519.676,1
"笛吹市",2020-05-04,0,0,15.3142857142857,2.07142857142857,"202005_W1",69234,3.02,0,0.428,0,0.428,68924,1.00449770761999,68920.98,1
"西桂町",2020-05-04,0,0,13.9142857142857,1.14285714285714,"202005_W1",4042,0.04,0,0,0,0,4238,0.95375176970269,4237.96,1
"身延町",2020-05-04,0,0,16.8714285714286,1.85714285714286,"202005_W1",13219,0.335,0,0,0,0,11306,1.16920219352556,11305.665,1
"道志村",2020-05-04,0,0,16.7428571428571,1.92857142857143,"202005_W1",1281,0.016,0,0,0,0,1652,0.775423728813559,1651.984,1
"都留市",2020-05-04,0,0,16.7428571428571,1.92857142857143,"202005_W1",32632,0.29,0,0,0,0,29859,1.09286982149436,29858.71,1
"韮崎市",2020-05-04,0,0,16.2428571428571,2.42857142857143,"202005_W1",31216,0.759,0,0,0,0,29124,1.07183079247356,29123.241,1
"鳴沢村",2020-05-04,0,0,13.9142857142857,1.14285714285714,"202005_W1",4189,0.072,0,0,0,0,3133,1.33705713373763,3132.928,1
"上野原市",2020-05-11,0,0,19.5285714285714,1,"202005_W2",24175,6.222,0,0.028,0,0.028,22799,1.06035352427738,22792.778,1
"中央市",2020-05-11,0,0,20.8714285714286,0.857142857142857,"202005_W2",31776,2.005,0,0.703,0.192,0.703,30978,1.02576021692814,30975.995,1
"丹波山村",2020-05-11,0,0,20.2714285714286,0.785714285714286,"202005_W2",584,0.006,0,0.001,0,0.001,540,1.08148148148148,539.994,1
"北杜市",2020-05-11,0,0,16.9714285714286,1.21428571428571,"202005_W2",45964,2.064,0,0.056,0,0.056,46421,0.990155317636415,46418.936,1
"南アルプス市",2020-05-11,0,0,19.0714285714286,1.07142857142857,"202005_W2",66126,8.309,0,0.087,0,0.087,71370,0.926523749474569,71361.691,1
"南部町",2020-05-11,0,0,20.0142857142857,2.42857142857143,"202005_W2",7767,0.222,0,0.009,0,0.009,7569,1.02615933412604,7568.778,1
"大月市",2020-05-11,0,0,19.5285714285714,1,"202005_W2",24483,0.23,0,0.029,0,0.029,23516,1.04112093893519,23515.77,1
"富士吉田市",2020-05-11,0,0,16.7714285714286,1.42857142857143,"202005_W2",48305,1.503,0,0.059,0,0.059,48331,0.999462042995179,48329.497,1
"富士川町",2020-05-11,0,0,19.2142857142857,1.57142857142857,"202005_W2",14281,1.001,0,0.018,0,0.018,14855,0.961359811511276,14853.999,1
"富士河口湖町",2020-05-11,0,0,16.7714285714286,1.42857142857143,"202005_W2",26508,0.598,0,0.032,0,0.032,26562,0.997967020555681,26561.402,1
"小菅村",2020-05-11,0,0,20.2714285714286,0.785714285714286,"202005_W2",795,0.008,0,0.001,0,0.001,715,1.11188811188811,714.992,1
"山中湖村",2020-05-11,0,0,15.3142857142857,1,"202005_W2",7328,0.056,0,0.007,0,0.007,5789,1.26584902401106,5788.944,1
"山梨市",2020-05-11,0,0,20.2714285714286,0.785714285714286,"202005_W2",33114,2.336,0,0.042,0.214,0.042,34357,0.963821055389004,34354.664,1
"市川三郷町",2020-05-11,0,0,19.2142857142857,1.57142857142857,"202005_W2",14241,0.974,0,0.354,0,0.354,15604,0.912650602409639,15603.026,1
"忍野村",2020-05-11,0,0,15.3142857142857,1,"202005_W2",8854,0.094,0,0.012,0,0.012,9595,0.922772277227723,9594.906,1
"早川町",2020-05-11,0,0,19.2142857142857,1.57142857142857,"202005_W2",1539,0.028,0,0.001,0,0.001,1018,1.51178781925344,1017.972,1
"昭和町",2020-05-11,0,0,20.8714285714286,0.857142857142857,"202005_W2",25399,0.413,0,0.025,0,0.025,20452,1.24188343438295,20451.587,1
"甲州市",2020-05-11,0,0,20.2714285714286,0.785714285714286,"202005_W2",30037,3.728,0,0.038,0,0.038,30990,0.969248144562762,30986.272,1
"甲府市",2020-05-11,1,0,20.8714285714286,0.857142857142857,"202005_W2",199436,20.353,0,1.228,2.164,1.228,187171,1.06552831368107,187150.647,1
"甲斐市",2020-05-11,0,0,20.8714285714286,0.857142857142857,"202005_W2",69100,2.324,0,1.092,0,1.092,75522,0.914965175710389,75519.676,1
"笛吹市",2020-05-11,0,0,18.0285714285714,1.42857142857143,"202005_W2",68775,3.02,0,0.084,0.428,0.084,68924,0.997838198595555,68920.98,1
"西桂町",2020-05-11,0,0,16.7714285714286,1.42857142857143,"202005_W2",3924,0.04,0,0.005,0,0.005,4238,0.92590844738084,4237.96,1
"身延町",2020-05-11,0,0,19.2142857142857,1.57142857142857,"202005_W2",12881,0.335,0,0.014,0,0.014,11306,1.13930656288696,11305.665,1
"道志村",2020-05-11,0,0,19.5285714285714,1,"202005_W2",1636,0.016,0,0.002,0,0.002,1652,0.990314769975787,1651.984,1
"都留市",2020-05-11,0,0,19.5285714285714,1,"202005_W2",32689,0.29,0,0.036,0,0.036,29859,1.09477879366355,29858.71,1
"韮崎市",2020-05-11,0,0,19.0714285714286,1.07142857142857,"202005_W2",31811,0.759,0,0.035,0,0.035,29124,1.09226067847823,29123.241,1
"鳴沢村",2020-05-11,0,0,16.7714285714286,1.42857142857143,"202005_W2",3851,0.072,0,0.004,0,0.004,3133,1.22917331631025,3132.928,1
"上野原市",2020-05-18,0,0,15.8285714285714,5.64285714285714,"202005_W3",24038,6.222,0,0,0.028,0,22799,1.05434448879337,22792.778,0
"中央市",2020-05-18,0.192,0,19.6,6.14285714285714,"202005_W3",31209,2.197,0,0,0.703,0,30978,1.00745690490025,30975.803,0
"丹波山村",2020-05-18,0,0,18.2714285714286,5.28571428571429,"202005_W3",596,0.006,0,0,0.001,0,540,1.1037037037037,539.994,0
"北杜市",2020-05-18,0,0,15.5571428571429,4.28571428571429,"202005_W3",44964,2.064,0,0.694,0.056,0.694,46421,0.968613343099028,46418.936,0
"南アルプス市",2020-05-18,0,0,18.1142857142857,6.85714285714286,"202005_W3",66999,8.309,0,0,0.087,0,71370,0.938755779739386,71361.691,0
"南部町",2020-05-18,0,0,18.7571428571429,10.7857142857143,"202005_W3",7873,0.222,0,0,0.009,0,7569,1.04016382613291,7568.778,0
"大月市",2020-05-18,0,0,15.8285714285714,5.64285714285714,"202005_W3",24189,0.23,0,0,0.029,0,23516,1.02861881272325,23515.77,0
"富士吉田市",2020-05-18,0,0,13.5285714285714,5.5,"202005_W3",47644,1.503,0,0.645,0.059,0.645,48331,0.985785520680309,48329.497,0
"富士川町",2020-05-18,0,0,18.5142857142857,8.35714285714286,"202005_W3",14374,1.001,0,0,0.018,0,14855,0.967620329855268,14853.999,0
"富士河口湖町",2020-05-18,0,0,13.5285714285714,5.5,"202005_W3",27406,0.598,0,0.355,0.032,0.355,26562,1.03177471575936,26561.402,0
"小菅村",2020-05-18,0,0,18.2714285714286,5.28571428571429,"202005_W3",725,0.008,0,0,0.001,0,715,1.01398601398601,714.992,0
"山中湖村",2020-05-18,0,0,12.7428571428571,9.5,"202005_W3",7062,0.056,0,0,0.007,0,5789,1.21989980998445,5788.944,0
"山梨市",2020-05-18,0.214,0,18.2714285714286,5.28571428571429,"202005_W3",33297,2.55,0,0,0.042,0,34357,0.969147480862706,34354.45,0
"市川三郷町",2020-05-18,0,0,18.5142857142857,8.35714285714286,"202005_W3",13726,0.974,0,0,0.354,0,15604,0.879646244552679,15603.026,0
"忍野村",2020-05-18,0,0,12.7428571428571,9.5,"202005_W3",8676,0.094,0,0,0.012,0,9595,0.90422094841063,9594.906,0
"早川町",2020-05-18,0,0,18.5142857142857,8.35714285714286,"202005_W3",1415,0.028,0,0,0.001,0,1018,1.38998035363458,1017.972,0
"昭和町",2020-05-18,0,0,19.6,6.14285714285714,"202005_W3",26455,0.413,0,0.306,0.025,0.306,20452,1.29351652650108,20451.587,0
"甲州市",2020-05-18,0,0,18.2714285714286,5.28571428571429,"202005_W3",30324,3.728,0,0,0.038,0,30990,0.978509196515005,30986.272,0
"甲府市",2020-05-18,2.164,0,19.6,6.14285714285714,"202005_W3",200674,22.517,0,1,1.228,1,187171,1.07214258619124,187148.483,0
"甲斐市",2020-05-18,0,0,19.6,6.14285714285714,"202005_W3",68201,2.324,0,0,1.092,0,75522,0.903061359603824,75519.676,0
"笛吹市",2020-05-18,0.428,0,16.6285714285714,7.71428571428571,"202005_W3",68306,3.448,0,0,0.084,0,68924,0.991033602228542,68920.552,0
"西桂町",2020-05-18,0,0,13.5285714285714,5.5,"202005_W3",3880,0.04,0,0,0.005,0,4238,0.915526191599811,4237.96,0
"身延町",2020-05-18,0,0,18.5142857142857,8.35714285714286,"202005_W3",12999,0.335,0,0,0.014,0,11306,1.14974349902707,11305.665,0
"道志村",2020-05-18,0,0,15.8285714285714,5.64285714285714,"202005_W3",1692,0.016,0,0,0.002,0,1652,1.02421307506053,1651.984,0
"都留市",2020-05-18,0,0,15.8285714285714,5.64285714285714,"202005_W3",32232,0.29,0,0,0.036,0,29859,1.07947352557018,29858.71,0
"韮崎市",2020-05-18,0,0,18.1142857142857,6.85714285714286,"202005_W3",32371,0.759,0,0,0.035,0,29124,1.11148880648263,29123.241,0
"鳴沢村",2020-05-18,0,0,13.5285714285714,5.5,"202005_W3",3664,0.072,0,0,0.004,0,3133,1.16948611554421,3132.928,0
"上野原市",2020-05-25,0.028,0,18.3285714285714,1.42857142857143,"202005_W4",23643,6.25,0,0,0,0,22799,1.03701916750735,22792.75,0
"中央市",2020-05-25,0.703,0,20.9142857142857,0,"202005_W4",30885,2.9,0,0.061,0,0.061,30978,0.996997869455743,30975.1,0
"丹波山村",2020-05-25,0.001,0,19.3714285714286,0.5,"202005_W4",498,0.007,0,0,0,0,540,0.922222222222222,539.993,0
"北杜市",2020-05-25,0.056,0,16.7714285714286,0.214285714285714,"202005_W4",46004,2.12,0,0.091,0.694,0.091,46421,0.99101699661791,46418.88,0
"南アルプス市",2020-05-25,0.087,0,19.3857142857143,0.357142857142857,"202005_W4",67258,8.396,0,0.14,0,0.14,71370,0.94238475549951,71361.604,0
"南部町",2020-05-25,0.009,0,20.6857142857143,0,"202005_W4",8053,0.231,0,0.015,0,0.015,7569,1.06394503897477,7568.769,0
"大月市",2020-05-25,0.029,0,18.3285714285714,1.42857142857143,"202005_W4",24349,0.259,0,0,0,0,23516,1.03542269093383,23515.741,0
"富士吉田市",2020-05-25,0.059,0,15.4571428571429,2.35714285714286,"202005_W4",47418,1.562,0,1,0.645,1,48331,0.981109432869173,48329.438,0
"富士川町",2020-05-25,0.018,0,19.7142857142857,0,"202005_W4",13934,1.019,0,0.029,0,0.029,14855,0.938000673174015,14853.981,0
"富士河口湖町",2020-05-25,0.032,0,15.4571428571429,2.35714285714286,"202005_W4",27371,0.63,0,0,0.355,0,26562,1.0304570438973,26561.37,0
"小菅村",2020-05-25,0.001,0,19.3714285714286,0.5,"202005_W4",777,0.009,0,0,0,0,715,1.08671328671329,714.991,0
"山中湖村",2020-05-25,0.007,0,14.9,0.571428571428571,"202005_W4",8182,0.063,0,0,0,0,5789,1.4133701848333,5788.937,0
"山梨市",2020-05-25,0.042,0,19.3714285714286,0.5,"202005_W4",32938,2.592,0,0,0,0,34357,0.958698372966208,34354.408,0
"市川三郷町",2020-05-25,0.354,0,19.7142857142857,0,"202005_W4",13414,1.328,0,0.031,0,0.031,15604,0.85965137144322,15602.672,0
"忍野村",2020-05-25,0.012,0,14.9,0.571428571428571,"202005_W4",8289,0.106,0,0,0,0,9595,0.863887441375716,9594.894,0
"早川町",2020-05-25,0.001,0,19.7142857142857,0,"202005_W4",1503,0.029,0,0.002,0,0.002,1018,1.47642436149312,1017.971,0
"昭和町",2020-05-25,0.025,0,20.9142857142857,0,"202005_W4",25751,0.438,0,0.04,0.306,0.04,20452,1.25909446508899,20451.562,0
"甲州市",2020-05-25,0.038,0,19.3714285714286,0.5,"202005_W4",30507,3.766,0,0,0,0,30990,0.984414327202323,30986.234,0
"甲府市",2020-05-25,1.228,0,20.9142857142857,0,"202005_W4",200038,23.745,0,1.366,1,1.366,187171,1.06874462390007,187147.255,0
"甲斐市",2020-05-25,1.092,0,20.9142857142857,0,"202005_W4",68462,3.416,0,0.148,0,0.148,75522,0.906517306215407,75518.584,0
"笛吹市",2020-05-25,0.084,0,17.7571428571429,0.142857142857143,"202005_W4",69155,3.532,0,0,0,0,68924,1.0033515176136,68920.468,0
